"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1557																																											353	0	244	0	1251	true	353	0	0	0	0	0	0	0	0	0	false	0	0	0	244	103	605	299	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.fstbanc.com	
1669																																											249	111	0	0	0	true	249	0	0	111	0	0	1719	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.lnbparis.com	
1829																																											229	29	0	219	13372	true	10	0	0	29	0	0	4249	3	219	0	true	0	0	0	7389	5983	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	105	933	0	http://www.avbpgh.com		http://www.ilovethatbank.com		http://avbonline.com		http://m.ilovethatbank.com										http://avbpgh.com	
1856																																											0	0	0	0	30000	true	0	0	0	0	0	0	1341	1	0	0	false	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.washitastatebank.com	
2040																																											0	5	0	0	0	true	0	0	0	5	0	0	1729	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fmnetbank.com	
2161																																											0	124	0	0	0	true	0	20	0	104	0	0	1265	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.lamarnational.com	
2376																																											0	3850	420251	0	994647	true	0	0	0	0	3000	850	41921	3	0	0	false	0	0	0	420251	162815	255000	129377	0	27204	0	0	0	0	27204	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	false	false	false	false	false	false																					http://oritani.com	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	141	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.sbmarietta.com	
2732																																											1112	2662	0	0	0	true	1112	0	0	0	0	2662	22006	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	true	false	true	true	2	386	2448	0		Albank															www.albanybank.com	
2750																																											0	148	0	0	4837	true	0	148	0	0	0	0	967	1	0	0	false	0	0	0	4000	0	0	0	0	837	0	0	0	0	837	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.genoacb.com	
3177																																											596	340	0	3	113296	true	593	0	0	340	0	0	4495	1	3	0	false	0	0	0	15000	15000	20000	60000	110000	0	0	1377	1919	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					www.ochome.com	
3252																																											0	100	0	0	4500	true	0	100	0	0	0	0	1806	2	0	0	false	0	0	0	0	2000	2500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fbgconline.com	
3720																																											0	1413	0	0	0	true	0	1064	0	267	0	82	1871	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					Bankofclarendon.com	
3971																																											1235	1779	0	59	11624	true	1176	781	0	903	0	95	0	0	59	0	true	0	89	0	0	0	0	11089	0	89	183	0	263	0	535	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false																					www.midcountrybank.com	
4156																																											0	0	13000	0	13000	true	0	0	0	0	0	0	13	0	0	0	false	0	0	0	13000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.kanzabank.com	
4231																																											0	1320	0	0	0	false	0	0	0	0	0	1320	995	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.fmbanksylvania.com	
4437																																											0	0	913	0	2316	true	0	0	0	0	0	0	10598	4	0	0	false	0	0	0	913	531	369	503	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.FNBWVVA.COM	
4839																																											0	1480	0	0	22000	true	0	301	0	217	0	962	21577	6	0	0	true	0	0	0	0	0	22000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.ABCBANK.NET	
5069																																											0	7524	0	0	0	false	0	0	0	0	0	7524	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																						
5135																																											0	332	5250	0	18727	true	0	42	0	0	0	290	10403	4	0	0	false	0	0	0	5250	11800	0	1677	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					http://www.fsbanks.com	
5210																																											0	1486	19000	0	75000	true	0	0	0	837	209	440	14570	4	0	0	false	0	0	0	19000	33000	23000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	30	176	0																	http://www.acnb.com	
5461																																											0	3320	0	0	15000	true	0	737	0	277	0	2306	0	0	0	0	true	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankbac.com	
5751																																											459	0	1000	0	1000	true	459	0	0	0	0	0	1076	1	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false						Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																											0	2601	0	0	0	true	0	1317	0	467	0	817	761	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.aebalma.com	
6141																																											0	132	0	0	0	false	0	0	0	132	0	0	101	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
6329																																											0	6539	0	0	0	true	0	3448	42	1929	0	1120	558	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.abbank.com	
7009																																											0	0	0	0	0	true	0	0	0	0	0	0	2635	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	335	31183	0																	http://www.bessemertrust.com	
7045																																											0	205	0	0	0	true	0	0	0	145	0	60	2303	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.banktpb.com	
7072																																											872	213	0	150	6000	true	722	0	0	213	0	0	352	0	150	0	false	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					www.wallkill.com	
7157																																											0	0	0	0	0	true	0	0	0	0	0	0	232	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.statebankbr.com	
7456																																											0	0	0	0	0	true	0	0	0	0	0	0	288	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankofhartington.com	
7634																																											0	998	0	0	0	false	0	195	0	302	0	501	1300	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					THEFOURCOUNTYBANK.COM	
8033																																											0	1544	6600	0	12600	true	0	74	0	731	0	739	2188	1	0	0	true	0	0	0	6600	1000	3000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1354	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.perrytonbank.com	
8631																																											0	108	0	0	0	true	0	0	0	108	0	0	781	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					pcbsm.com	
9357																																											736	0	65800	0	65800	true	736	0	0	0	0	0	8	0	0	0	true	0	0	0	65800	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fidelitybankmn.com	
9553																																											0	0	4600	0	36346	true	0	0	0	0	0	0	451	0	0	0	false	0	300	0	4600	5064	1030	24301	8982	300	1	0	1050	0	1351	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.adamscountybank.net/	
9807																																											0	94035	100000	0	240000	true	0	58420	0	24434	5809	5372	4071	2	0	0	true	0	0	0	100000	140000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.amboybank.com	
9955																																											0	0	5070	0	9690	true	0	0	0	0	0	0	3833	1	0	0	false	0	0	0	5070	0	4620	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.bankkansas.com	
10250																																											0	5508	0	0	0	true	0	2007	0	708	0	2793	375	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.thebankofelkriver.com	
10849																																											0	18008	0	0	0	true	0	9644	1515	4938	0	1911	1475	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.firststatebk.com	
11145																																											0	1422	2751	0	14794	false	0	81	0	815	0	526	1225	1	0	0	false	0	0	0	2751	7043	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.losb.com	
11275																																											48	7593	182700	44	190735	true	4	2949	0	2364	0	2280	2456	1	44	0	true	0	4035	0	182700	0	0	4000	0	4035	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false																					www.pulaskibank.com	
11640																																											0	112	0	0	26000	true	0	0	0	112	0	0	4448	1	0	0	false	0	0	0	6000	0	20000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://fnbclarksdale.com	
11837																																											0	2145	1000	0	8000	true	0	1520	0	300	0	325	903	1	0	0	false	0	0	0	1000	0	7000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.farmbk.com	
12030																																											0	3365	0	0	0	true	0	1662	642	281	0	780	1089	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																					http://www.fnbalma.com	
