"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		37481																																																																																															
1669																																																																																																																																																		71503																																																																																															
1829																																																																																																																																																		95956																																																																																															
1856																																																																																																																																																		22804																																																																																															
2040																																																																																																																																																		59132																																																																																															
2161																																																																																																																																																		27177																																																																																															
2376																																																																																																																																																		306109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	0	0	2660	0	0	306109	0	0	0	0	0	0	1779	0	0	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310548	0	0	310548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2660	0	0	2660	0	0	
2554																																																																																																																																																		2976																																																																																															
2732																																																																																																																																																		92175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91625	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92175	0	0	91625	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		14274																																																																																															
3177																																																																																																																																																		119765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119765	0	119765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		70079																																																																																															
3458																																																																																																																																																		12713																																																																																															
3720																																																																																																																																																		42990																																																																																															
3971																																																																																																																																																		87807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	87307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87807	0	500	87307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		46586																																																																																															
4231																																																																																																																																																		44827																																																																																															
4437																																																																																																																																																		91181																																																																																															
4839																																																																																																																																																		71745																																																																																															
5005																																																																																																																																																		65534																																																																																															
5069																																																																																																																																																		35351																																																																																															
5135																																																																																																																																																		25293																																																																																															
5210																																																																																																																																																		134308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048	133260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134308	0	1048	133260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		135966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10592	125374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135966	0	10592	125374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		57995																																																																																															
6039																																																																																																																																																		10535																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		37990																																																																																															
7009																																																																																																																																																		490777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110551	380226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	26	0	0	490803	0	110577	380226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		86828																																																																																															
7072																																																																																																																																																		8714																																																																																															
7157																																																																																																																																																		19663																																																																																															
7456																																																																																																																																																		6850																																																																																															
7634																																																																																																																																																		7712																																																																																															
8033																																																																																																																																																		7750																																																																																															
8462																																																																																																																																																		86631																																																																																															
8631																																																																																																																																																		13696																																																																																															
9357																																																																																																																																																		47831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	46841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47831	0	990	46841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		27242																																																																																															
9807																																																																																																																																																		193748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95674	0	0	95674	0	22759	170989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289422	0	22759	266663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221	0	0	2221	0	0	0	0	0	0	332	0	0	332	0	95342	
9955																																																																																																																																																		31077																																																																																															
10250																																																																																																																																																		64264																																																																																															
10849																																																																																																																																																		63789																																																																																															
10858																																																																																																																																																		97261																																																																																															
11145																																																																																																																																																		21486																																																																																															
11275																																																																																																																																																		38917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	843	0	0	38917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39760	0	0	39760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	843	0	0	0	0	0	0	843	0	0	843	0	0	
11640																																																																																																																																																		105942																																																																																															
11837																																																																																																																																																		61468																																																																																															
12030																																																																																																																																																		15853																																																																																															
12142																																																																																																																																																		79059																																																																																															
12179																																																																																																																																																		1200																																																																																															
12245																																																																																																																																																		34776																																																																																															
12311	6083465	207756	109902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45055	54892	268	65574	0	64569	5812808	206088	0	0	0	0	0	313099	0	0	313099	0	69780	0	0	0	69780	0	13072	186557	8127	0	0	0	0	0	6719155	54892	77909	6378038	318100	0	0	0	0	0	29488	13321	125624	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131351	29488	23755	136540	544	34105	0	0	0	34105	10950	54892	268	65574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21449	0	10434	10916	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34105	21449	0	10434	10916	99	6083465	207756	109902																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		0																																																																																															
12946																																																																																																																																																		146410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	1351	144037	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147020	0	1351	144037	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	
12955																																																																																																																																																		4																																																																																															
13103																																																																																																																																																		302887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302887	0	302887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3334	0	3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6243																																																																																															
14052																																																																																																																																																		8887																																																																																															
14155																																																																																																																																																		6224																																																																																															
14650																																																																																																																																																		23																																																																																															
14753																																																																																																																																																		5026																																																																																															
14865																																																																																																																																																		14530																																																																																															
14977																																																																																																																																																		6419																																																																																															
16458																																																																																																																																																		56546																																																																																															
16551																																																																																																																																																		31319																																																																																															
16748																																																																																																																																																		6276																																																																																															
16944																																																																																																																																																		20088																																																																																															
16953																																																																																																																																																		10376																																																																																															
