"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	5139	0	0	0	0	2340	2327	0	0	1000	994	0	0	0	0	0	0	0	0	0	0	12851	12781	0	0	0	2669	2687	0	0	500	0	0	0	500	1122	0	4425	709	0	0	0	402	1658	0	961	3004																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	34955	9954	9964	0	0	0	0	10012	9998	70552	70232	0	0	0	0	0	0	0	0	42958	43051	80779	80469	0	32748	32848	0	0	0	0	25254	0	0	2332	22922	39443	37670	20590	0	0	0	86	21	363	0	0	0																									0	0	0	0	0	0	0	0	198	205	
1829																																																																																																																																																														0	0	23926	0	0	0	0	0	0	0	0	5996	5817	0	0	4345	4407	0	0	0	0	0	0	96053	96778	0	0	0	35162	35310	999	979	39	1779	2704	0	0	756	7211	35104	2463	20	39	371	332	18619	29158	0	0																									0	0	0	0	0	0	5578	5446	0	0	
1856																																																																																																																																																														0	0	20672	0	0	0	0	0	0	0	0	2892	2880	5000	5100	0	0	0	0	0	0	5000	5100	22093	21768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7880	0	0	0	0	0	0	0	11539	7349																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	30716	0	0	0	0	8424	8403	0	0	0	0	0	0	1500	1511	0	0	0	0	0	0	50643	50663	0	0	0	31512	31669	0	0	787	16	16	2563	546	10265	5516	15625	7067	0	1102	640	117	1869	928	1346	3062																									0	0	0	0	0	0	1620	1599	0	0	
2161																																																																																																																																																														0	0	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16659	16864	0	0	0	11391	11478	0	0	0	0	0	0	0	3433	1832	6213	0	0	0	0	0	5386	0	0	0																									0	0	0	0	0	0	849	865	0	0	
2376																																																																																																																																																														0	0	269730	0	0	0	0	0	0	6750	6674	0	0	0	0	0	0	0	0	0	0	190569	188079	166243	165345	0	0	0	0	0	0	0	0	0	0	0	0	11201	0	13579	0	2260	521	46937	513	81738	11782	87546	99836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310	1364	46992	46488	87192	86094	
2554																																																																																																																																																														0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	909	891	0	0	0	0	250	250	3541	3505	0	250	250	2632	2614	375	365	546	0	0	671	401	1398	272	1013	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	31395	0	0	0	0	0	0	0	0	60115	60082	0	0	700	699	0	0	550	550	0	0	112672	112490	0	0	0	51307	51159	0	0	39341	0	0	3449	36192	62012	10837	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	7529	0	0	0	0	431	430	0	0	500	469	0	0	0	0	0	0	0	0	0	0	9699	9526	0	0	0	3287	3294	500	469	405	4000	3860	485	350	220	350	2788	0	0	40	834	599	0	0	0	0																									0	0	0	0	0	0	42	40	0	0	
3252																																																																																																																																																														0	0	83994	0	0	0	0	7219	7172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85376	85351	0	0	0	15708	15826	138	138	3675	0	0	6632	3241	7452	12027	6211	680	0	300	3932	7998	11627	654	18169	6430																									0	23	0	23	0	0	4230	4250	0	0	
3458																																																																																																																																																														0	0	8791	0	0	0	0	0	0	0	0	4593	4586	0	0	200	209	0	0	0	0	3817	3813	7835	7859	0	3817	3813	0	0	0	0	500	0	0	0	500	4047	948	3117	0	0	0	0	0	1853	1211	0	0																									0	0	0	0	0	0	426	433	0	0	
3720																																																																																																																																																														0	0	38764	2253	2245	0	0	4409	4388	0	0	42056	41588	0	0	0	0	0	0	0	0	106	108	70849	70145	0	106	108	3587	3636	0	0	1291	0	0	225	1066	16491	28556	5625	0	0	0	196	0	17462	630	0	0																									0	0	0	0	0	0	533	542	0	0	
3971																																																																																																																																																														0	0	10415	0	0	0	0	0	0	0	0	22487	22048	0	0	14506	14680	0	0	0	0	0	0	65522	65435	0	0	0	0	0	15987	15774	2115	1000	993	6095	0	2160	4420	24053	0	0	102	575	378	13184	4008	4728	4739																									0	0	0	0	0	0	1116	1145	0	0	
4156																																																																																																																																																														0	0	30932	1000	1000	0	0	0	0	0	0	18583	18407	0	0	0	0	0	0	0	0	0	0	43277	42825	0	0	0	23694	23418	0	0	6937	0	0	1394	5542	11915	12692	11282	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																														0	0	21609	0	0	0	0	0	0	0	0	4498	4467	0	0	0	0	0	0	0	0	0	0	48354	47316	0	0	0	15385	14833	4498	4467	136	0	0	0	136	0	0	7952	11211	0	0	0	0	12452	15503	60	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	37939	0	0	0	0	10767	10686	0	0	0	0	0	0	3054	3058	0	0	0	0	0	0	79222	77251	0	0	0	34968	33615	0	0	1835	0	0	9241	1584	3339	1530	16912	20935	1674	0	466	0	5484	10780	1998	3309																									0	5215	0	5289	0	0	2103	2039	0	0	
5069																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9039	11017	0	0	0	0	0	0	23487	26725	0	0	0	13698	14970	0	0	2153	750	738	7975	0	0	0	5966	12046	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
5135																																																																																																																																																														0	0	42255	3998	3997	0	0	15693	15690	0	0	18650	17789	0	0	0	0	0	0	0	0	0	0	43341	42613	0	0	0	5000	5137	17150	16387	20119	0	0	19687	432	806	546	20135	1013	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
