"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	TEXT4087	
1557																																											373	0	0	0	6328	true	373	0	0	0	0	0	0	0	0	0	false	0	5000	0	0	187	824	317	0	5000	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fstbanc.com	
1669																																											337	78	0	0	0	true	337	0	0	78	0	0	1088	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.lnbparis.com	
1829																																											194	29	0	129	10182	true	65	0	0	29	0	0	3725	3	129	0	true	0	0	0	4206	5976	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://avbpgh.com	
1856																																											0	0	0	0	30000	false	0	0	0	0	0	0	38	0	0	0	false	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2040																																											0	45	0	0	0	true	0	0	0	45	0	0	2116	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fmnetbank.com	
2161																																											0	43	0	0	0	true	0	43	0	0	0	0	1303	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.lamarnational.com	
2376																																											0	5051	307499	0	931826	true	0	0	0	0	4018	1033	42750	6	0	0	false	0	0	0	307499	154381	306685	136057	0	27204	0	0	0	0	27204	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	http://oritani.com	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	142	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.sbmarietta.com	
2732																																											1112	4739	0	0	0	true	1112	0	0	0	243	4496	21387	7	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.albanybank.com	
2750																																											0	148	0	0	8100	true	0	148	0	0	0	0	1065	1	0	0	false	0	0	0	8100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.genoacb.com	
3177																																											629	498	0	4	113296	true	625	0	0	337	0	161	4699	1	4	0	false	0	0	0	15000	15000	20000	60000	110000	0	0	1377	1919	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.ochome.com	
3252																																											0	100	0	0	3500	true	0	100	0	0	0	0	2108	2	0	0	false	0	0	0	0	1000	2500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fbgconline.com	
3720																																											0	978	0	0	0	true	0	546	0	350	0	82	1564	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			Bankofclarendon.com	
3971																																											1513	2672	4300	66	6026	true	1447	1156	0	1357	0	159	0	0	66	0	true	0	137	0	4300	0	0	1089	0	137	237	0	263	0	637	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.midcountrybank.com	
4156																																											0	133	15900	0	15900	true	0	0	0	133	0	0	24	0	0	0	false	0	0	0	15900	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kanzabank.com	
4231																																											0	1650	0	0	0	false	0	0	0	0	0	1650	1811	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fmbanksylvania.com	
4437																																											0	0	289	0	2458	true	0	0	0	0	0	0	13007	6	0	0	false	0	0	0	289	1160	435	574	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fnbwvva.com	
4839																																											0	2373	0	0	22000	true	0	301	0	0	82	1990	22879	6	0	0	true	0	0	0	0	3000	19000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.ABCBANK.NET	
5069																																											0	20591	0	0	0	false	0	0	0	0	0	20591	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5135																																											0	433	5250	0	18749	true	0	133	0	0	0	300	9990	5	0	0	false	0	0	0	5250	11800	0	1699	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fsbanks.com	
5210																																											0	1762	35800	0	87800	true	0	423	0	690	209	440	14969	4	0	0	false	0	0	0	35800	36000	16000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.acnb.com	
5461																																											0	4284	0	0	15000	true	0	920	0	856	0	2508	0	0	0	0	true	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankbac.com	
5751																																											524	0	0	0	0	true	524	0	0	0	0	0	1171	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kearnycountybank.com	
6039																																											0	3559	0	0	0	true	0	1361	0	559	0	1639	596	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.aebalma.com	
6141																																											0	140	0	0	0	false	0	0	0	140	0	0	102	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																											0	7726	0	0	0	true	0	4379	32	1829	0	1486	558	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.abbank.com	
7009																																											0	0	0	0	0	true	0	0	0	0	0	0	3935	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bessemer.com	
7045																																											0	170	0	0	0	true	0	0	0	110	0	60	2295	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.banktpb.com	
7072																																											1200	799	0	148	6000	true	1052	100	0	699	0	0	1051	0	148	0	false	0	0	0	0	2000	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.wallkill.com	
7157																																											0	0	0	0	0	true	0	0	0	0	0	0	230	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.statebankbr.com	
7456																																											0	0	6406	0	6406	true	0	0	0	0	0	0	293	0	0	0	false	0	0	0	6406	0	0	0	0	0	0	0	0	497	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankofhartington.com	
7634																																											0	1288	0	0	0	false	0	228	0	468	0	592	1536	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			THEFOURCOUNTYBANK.COM	
8033																																											0	2087	7000	0	13000	true	0	215	0	859	0	1013	2226	1	0	0	true	0	0	0	7000	4000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1494	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.perrytonbank.com	
8631																																											0	225	0	0	0	true	0	0	0	225	0	0	785	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			pcbsm.com	
9357																																											995	114	0	0	0	true	995	0	0	114	0	0	32	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fidelitybankmn.com	
9553																																											0	0	4619	0	35372	true	0	0	0	0	0	0	425	0	0	0	false	0	25	0	4619	2262	3713	23160	0	25	0	1	1592	9240	1618	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.adamscountybank.net/	
9807																																											0	100849	0	0	240000	true	0	63526	0	12790	17000	7533	6761	2	0	0	true	0	0	0	0	100000	140000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.amboybank.com	
9955																																											0	0	0	0	6750	true	0	0	0	0	0	0	3728	1	0	0	false	0	0	0	1750	0	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankkansas.com	
10250																																											0	5405	0	0	0	true	0	2320	0	518	0	2567	442	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.thebankofelkriver.com	
10849																																											0	15490	0	0	0	true	0	7204	1515	4921	0	1850	1351	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.firststatebk.com	
10858																																											0	0	8250	0	13250	true	0	0	0	0	0	0	9086	2	0	0	true	0	0	0	8250	0	5000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.pvsb.com	
11145																																											0	1523	4754	0	14898	false	0	81	0	962	0	480	1126	1	0	0	false	0	0	0	4754	2144	8000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
11275																																											63	5750	45000	47	77860	true	16	3258	0	2377	0	115	1804	1	47	0	true	0	3860	0	45000	25000	0	4000	0	3860	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.pulaskibank.com	
11640																																											0	90	0	0	20000	true	0	0	0	90	0	0	2099	1	0	0	false	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://fnbclarksdale.com	
11837																																											0	2400	0	0	7000	true	0	1685	45	345	0	325	931	1	0	0	false	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.farmbk.com	
12030																																											0	4363	0	0	0	true	0	1364	1724	668	0	607	1052	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fnbalma.com	
12142																																											0	140	3000	0	3000	true	0	0	0	0	0	140	262	0	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.clevelandstatebank.com	
12179																																											0	0	0	0	1407	true	0	0	0	0	0	0	109	0	0	0	false	0	0	0	0	500	0	907	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.amsavingsbank.com	
12245																																											0	127	5000	0	7900	true	0	47	0	80	0	0	3449	3	0	0	false	0	0	0	5000	0	2900	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.banknorthwis.com	
12311	276464	27663	1799700	162300	3019635	true	79627	217297	6	177536	34537	true	3802991	14543	1799700	0	1352	7240	0	14543	1161800	35000	0	65000	0	0	0	0	0	0	0	0	0	0	0	0	0	11161	0	0	0	0					3019635			1387	237	23688	0	2351								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0							www.Huntington.com	
12647																																											0	782	0	0	0	true	0	720	0	62	0	0	3174	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://PORTAGECOUNTYBANK.COM	
12656																																											0	168	0	0	0	true	0	0	0	168	0	0	441	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.mybankathome.com	
12937																																											0	0	0	0	1472	true	0	0	0	0	0	0	5104	2	0	0	false	0	0	0	0	1472	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.oakbank.com	
12946																																											0	3734	0	0	1413	true	0	2987	0	167	0	580	3871	2	0	0	true	0	0	0	0	242	320	851	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.myfbtbank.com	
12955																																											0	573	0	0	2292	true	0	573	0	0	0	0	2292	2	0	0	false	0	0	0	0	0	1900	392	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bankofnebraska.com	
13103																																											5513	1028	18000	0	125964	true	5513	106	0	793	0	129	3309	3	0	0	false	0	0	0	18000	22000	85625	339	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bristolcountysavingsbank.com	
