"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	0	0	0	0	0	0	0	0	8	0			0	0	35	0	0	0						0				0	0	0	0	0			0	0	8	0	30	0			0	0	0	0	0	0	0	0				5	0	0	0	
1669	0	0	0	0	0	0	0	0	29	0			0	2	87	0	0	0											0	0	0	0			0	0	11	0	47	0			0	0	0	0	0	0	0	0				1	0	39	16	
1829	0	0	0	0	2	0	0	0	6	0		0	0	0	70	0	0	0		0	0		0	0	0		0	0	0	0	0	6			4	0	0	0	0	0			0	0	0	0	59	0	0	0	0	0		0	0	5	0	
1856	0	0	0	0	0	0	0	0	2	2			0	0	8	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	8	0	0	0				0	0	0	0	
2040	0	0	0	0	0	0	0	0	70	2			0	0	248	226	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	15	21	52				0	0	1	1	
2161	0	0	0	0	0	0	0	0	5	0			0	5	19	0	0	10						0				0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	4	0	
2376	0	0	0	0	0	0	0	0	8	3		0	0	0	692	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	485	0	207	5	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0	4	4			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2732	0	0	0	3	0	0	0	0	51	38		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	6	0	3	0	1	0	0		0	0	0	0	
2750	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3177	0	0	0	0	0	0	0	0	0	0		0	0	0	258	0	0	0		0	0		0	0	0		0	0	0	0	96	0			0	0	0	0	78	0			0	0	0	0	84	0	0	0	0	0		0	0	0	0	
3252	0	2	0	0	0	0	0	0	134	30			0	0	489	59	0	196						196				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				18	14	216	88	
3458	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3720	0	0	0	0	0	0	0	0	3	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	1	4	1	
3971	0	0	0	0	604	60	0	0	419	39		0	0	0	1246	6	0	41		0	0		0	41	0		0	0	0	0	0	111			0	0	58	5	58	2			0	14	38	9	0	0	119	14	0	0		0	1	378	108	
4156	0	0	0	0	0	0	0	0	8	6			0	0	12	12	0	0						0				0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
4231	0	0	0	0	0	0	0	0	15	0			0	0	92	16	0	9											0	0	0	0			0	0	5	0	22	0			0	0	0	0	0	0	0	0				8	5	37	5	
4839	0	0	476	28	0	0	0	0	32	0		0	0	0	643	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	3	0	144	0			0	0	0	0	0	0	0	0	0	0		0	0	23	1	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	0	0	0	0	0	0	48	16		0	0	6	101	51	0	12		0	0		0	0	0		0	0	0	0	0	0			1	0	22	0	22	0			0	0	0	0	0	0	0	0	0	0		15	4	0	0	
5210	0	0	0	0	0	0	0	0	184	30		0	0	10	295	30	0	60		0	0		0	0	0		0	0	0	0	9	0			0	0	2	3	39	0			0	91	135	41	0	0	0	0	0	0		0	0	22	7	
5461	0	0	0	0	0	0	0	0	99	0		0	0	0	94	0	0	0		0	0		0	0	0		0	0	0	0	0	26			0	0	0	51	0	5			0	0	0	16	25	0	0	3	0	0		0	0	64	3	
5751	0	0	0	0	0	0	0	0	24	22			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
6039	0	0	0	0	0	0	0	0	10	0			0	2	18	0	0	10						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	3	1				3	3	2	3	
6141	0	0	0	0	0	0	0	0	15	0			0	0	131	92	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	39	15	
6329	0	0	0	0	0	0	0	0	416	22		0	0	0	2933	107	0	0		0	0		0	0	0		0	0	0	0	10	0			4	13	2	0	95	0			10	0	5	1	0	5	0	17	0	0		2209	296	493	60	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	15	0			0	0	1037	0	0	0						0				0	0	0	0	0			4	1	0	0	64	0			0	0	0	0	0	0	887	0				44	13	38	1	
7072	0	0	0	0	0	0	0	0	28	23			0	0	92	0	0	0											0	0	0	0			0	0	2	0	86	0			0	0	6	0	0	0	0	0				0	0	0	3	
7157	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	0	0	
7456	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	0	0	58	27			0	19	338	0	0	298						0				0	0	0	0	0			0	0	3	0	0	0			0	0	0	9	0	0	40	0				0	0	0	0	
8033	0	0	0	0	0	0	0	0	6	2			0	1	15	8	0	3											0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				1	0	2	3	
8462	0	0	0	0	0	0	0	0	5	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	7	2	
8631	0	0	0	0	0	0	0	0	2	0			0	1	5	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	5	0	
9357	0	0	0	0	0	0	0	0	2	2		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	36	36	0	0	0	0	0	0	53	6			0	11	54	7	0	11						11				11	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	2	0	0	0	0	367	11		0	0	0	153	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	1	151	0			0	12	0	10	0	0	0	323	0	0		0	0	2	1	
9955	0	0	0	0	0	0	0	0	3	2			0	0	5	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	3	1	
10250	0	0	0	104	0	0	0	0	287	93		0	0	10	279	17	0	31		0	0		0	0	0		0	0	0	0	0	0			10	1	1	12	0	30			0	0	0	38	104	4	75	20	0	0		9	1	3	3	
10849	0	0	0	0	0	0	0	0	15	0		0	0	0	4	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	3	0			0	0	0	15	0	0	0	0	0	0		0	0	0	0	
11145	0	0	0	0	0	0	0	0	18	1			0	0	110	0	0	0											0	0	0	0			0	0	4	0	37	0			0	0	0	0	48	2	0	0				2	1	23	10	
11275	0	0	0	0	0	0	0	0	423	26		0	0	5	64	0	0	23		0	0		0	0	0		0	0	0	0	40	148			0	0	127	104	0	0			0	0	0	1	0	8	0	0	0	0		0	0	1	4	
11640	0	0	0	0	0	0	0	0	462	80		0	0	319	30	5	0	25		0	0		0	0	0		0	300	0	0	0	0			0	0	60	0	0	0			0	0	0	2	0	0	0	0	0	0		0	1	0	0	
11837	0	0	0	0	0	0	0	0	1304	12			0	0	2	0	0	1											0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	1291				0	0	0	1	
12030	4	100	0	0	0	0	0	0	1813	116		0	0	118	2856	1644	0	68		0	0		0	12	0		0	38	0	0	0	0			0	0	435	25	706	0			0	0	35	188	265	567	0	0	0	0		19	63	115	201	
12142	0	0	0	0	0	0	0	0	53	0			0	43	114	0	0	67											0	0	0	0			9	8	0	0	0	0			0	0	0	0	0	0	0	0				0	0	38	2	
12179	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
12311	104	807	163	1765					77930		16661	0	0	1622	103133		0	9865	30680	0	0	0	0	0	0	0	0	14	2636	1184	11319	5550	0	0	7065	436	4535	3365	7411	1711		446	500	864	578	10223	1428	3021	10655	14836	0	0	1832	19454	9105	1754	3294	
12647	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
12656	0	23	0	0	0	0	0	0	24	0			0	0	50	0	0	49						49				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
12937	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	9				0	0	0	0	
12946	6	0	0	0	0	0	0	0	180	22		0	0	0	1962	1457	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	73	0	73	81			49	0	1	1	0	0	0	0	0	0		0	0	295	84	
12955	0	0	0	0	0	0	0	0	5	3			0	0	20	2	0	0											0	0	0	0			0	0	0	2	0	18			0	0	0	0	0	0	0	0				0	0	0	0	
13103	0	0	0	0	0	0	0	0	62	2		0	0	0	429	310	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0	0	0		101	55	18	2	
13251	0	0	0	0	0	0	0	0	7	5			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	2	0			0	0	51	0	0	0											0	0	0	0			0	0	2	0	0	0	0		0	0	0	0	0	0	50	0				0	0	1	0	
14155	0	0	0	0	0	0	0	0	18	4			0	10	105	0	0	8						0				0	0	4	0	0			0	0	0	2	92	0			3	0	0	0	0	0	2	0				0	1	0	1	
14650	0	0	0	0	0	0	0	0	28	25			0	0	30	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	1	24	2	
14753	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	0	0	10	0		0	0	4	18	0	0	3		0	0		0	3	0		0	4	0	0	0	0			0	0	0	3	0	0			0	0	0	3	10	0	0	0	0	0		0	0	5	0	
14977	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
16551	0	0	0	0	0	0	0	0	5	2		0	0	0	60	0	0	0		0	0		0	0	0		0	0	0	0	0	0			3	1	0	0	50	0			0	0	0	0	0	0	0	0	0	0		7	2	0	0	
16748	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	22	28	10	0	0	0	0	0	2973	964		0	0	11	4580	1608	0	63		0	0		0	63	0		0	10	0	0	287	216			0	3	244	125	666	182			22	0	0	4	284	722	1169	474	0	0		148	83	119	99	
17259	0	0	0	0	0	0	0	0	6	0			0	1	5	0	0	2											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	5	0	0	
17464	62	66	0	0	0	0	0	0	4264	580		0	0	278	4012	2885	0	0		0	0		0	0	0		0	0	0	3	46	24			114	17	126	51	14	16			0	0	0	90	0	2776	62	0	0	0		0	7	813	249	
17950	0	0	0	0	0	0	0	0	13	7		0	0	0	164	159	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	0	0			0	0	5	0	0	0	0	0	0	0		0	4	0	0	
17978	0	0	0	181	0	0	0	0	181	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
18050	0	0	0	0	0	0	0	0	45	10		0	0	0	81	28	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	53	34	
18135	0	0	0	0	0	0	0	0	40	16			0	0	158	133	0	0											0	0	1	0			0	0	13	9	9	12			0	0	0	0	0	0	0	0				0	0	3	2	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	62	3		0	0	1	157	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	5	1	127	0			0	0	0	0	0	7	0	44	0	0		8	0	22	1	
18836	0	0	0	0	0	0	0	0	73	0			0	0	187	0	0	0											0	0	0	0			0	0	0	10	83	0			0	0	0	0	0	5	0	0				6	4	98	54	
18854	0	0	0	0	0	0	0	0	142	71		0	0	0	445	104	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	57	0	332	0			0	0	0	0	0	0	0	0	0	0		9	14	0	0	
19356	0	0	0	0	0	0	0	0	5	2			0	0	2	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	3	
19730	0	0	23	0	0	0	0	0	243	70		0	0	20	8182	3216	0	53		0	0		0	0	0		0	0	0	3	66	4			0	0	16	24	104	4			100	40	4388	50	183	4	43	15	0	0		0	0	2	0	
19936	0	0	0	0	0	0	0	0	28	9			0	2	38	0	0	4						0				0	0	0	0	0			0	0	0	1	33	0			0	0	0	13	0	0	0	0				0	2	1	1	
19972	0	0	0	0	0	0	0	0	0	0			0	0	30	0	0	0											0	0	0	0			0	0	0	0	30	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	107	2			0	0	3	0	0	0						0				0	0	0	0	0			0	0	58	0	0	0			0	0	0	0	0	30	0	10				0	3	3	4	
20633	0	0	0	0	0	0	0	0	4	0		0	0	0	319	166	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	75	0			0	0	0	0	76	3	0	0	0	0		0	0	2	1	
20857	0	0	0	0	0	0	0	0	6	0			0	6	0	0	0	0						0				6	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21630	0	0	0	0	0	0	0	0	7	0			0	5	47	0	0	21											0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				11	0	15	0	
21658	0	0	0	0	0	0	0	0	15	1			0	1	3	0	0	0						0				0	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				1	0	2	3	
22048	0	0	0	0	0	0	0	0	33	11			0	0	114	55	0	0											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				36	21	23	0	
22543	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0											0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	1	1	
22552	0	0	0	0	0	0	0	0	20	11			0	0	0	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	5				0	0	0	0	
22730	0	0	0	0	0	0	0	0	33	0			0	0	99	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	96	32	
22936	0	0	0	0	0	0	0	0	188	109		0	0	4	233	170	0	12		0	0		0	8	0		0	0	0	0	10	0			0	0	54	7	40	0			0	0	0	0	0	0	0	13	0	0		0	0	1	1	
23045	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
23456	0	0	0	0	0	0	0	0	2	0			0	0	11	4	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	0	2	
23504	0	0	0	0	0	0	0	0	113	7		0	0	0	299	297	0	0		0	0		0	0	0		0	0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	100	0	0	0	0		0	0	2	4	
23643	0	0	0	0	0	0	0	0	185	67			0	0	512	127	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	303	0	0	0				47	45	35	73	
23755	0	0	0	0	0	0	0	0	4	0			0	0	22	0	0	0											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				10	0	12	3	
24006	0	0	10	0	0	0	0	0	283	93		0	0	0	1718	1475	0	0		0	0		0	0	0		0	0	0	0	7	17			0	0	0	0	223	0			0	0	0	0	2	0	0	171	0	0		0	0	1	2	
24378	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	0											0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	22	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	0	0	3	2		0	0	1	44	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	43	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	30	0	0	0	0	38	1			0	0	5	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				5	5	0	0	
24668	0	0	0	0	0	0	0	0	14	0		0	0	0	93	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	39	0	0	0	0	0		12	3	42	11	
24949	0	0	0	0	0	0	0	0	444	54		0	0	0	463	300	0	0		0	0		0	0	0		0	0	0	0	29	3			16	3	245	0	91	18			0	0	0	127	0	0	0	3	0	0		0	0	9	9	
25357	0	0	0	0	0	0	0	0	15	0		0	0	12	63	0	0	56		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	3	
25647	0	0	0	0	0	0	0	0	81	72			0	0	56	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	56	8				0	1	0	0	
26176	0	0	0	0	0	0	0	0	267	8		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	259	0	0	0	0		0	0	0	0	
26242	0	0	0	0	0	0	0	0	72	0		0	0	0	129	1	0	0		0	0		0	0	0		0	0	0	0	0	0			7	0	9	0	26	0			0	0	0	0	18	0	0	0	0	0		0	0	77	63	
26457	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	0	0	124	64		0	0	6	21	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	7	0			0	0	0	3	0	39	0	0	0	0		10	1	4	11	
27070	0	0	0	0	0	0	0	0	1	0		0	0	0	87	0	0	0		0	0		0	0	0		0	0	0	0	0	0			4	0	1	0	83	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
27548	0	0	0	0	0	0	0	0	275	87		0	0	43	1060	0	0	52		0	0		0	0	0		0	0	0	0	6	55			0	0	8	11	966	0			0	0	0	11	0	57	0	0	0	0		18	1	18	2	
27614	0	0	0	0	0	0	0	0	11	4		0	0	0	81	0	0	0		0	0		0	0	0		0	0	0	0	18	0			0	0	3	1	58	0			0	0	0	0	0	0	0	0	0	0		2	0	3	3	
27847	190	0	0	0	0	0	0	0	30	1		0	0	3	251	0	0	0		0	0		0	0	0		0	3	0	0	0	0			0	0	5	0	10	0			0	0	0	0	0	0	0	2	0	0		22	3	29	16	
28013	0	0	277	0	0	0	0	0	153	1		0	0	3	489	1	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	1	20	0			0	0	0	0	191	147	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28255	0	0	0	0	0	0	0	0	6	3		0	0	3	9	0	0	7		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	2	0	
28349	0	0	0	0	0	0	0	0	117	38			0	0	3158	2582	0	0											0	0	0	0			0	0	0	0	10	0			0	0	547	0	0	58	0	0				16	20	3	1	
28406	0	0	0	0	0	0	0	0	33	33		0	0	0	143	114	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		6	0	23	0	
28675	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
28732	0	0	0	0	0	0	0	0	25	0			0	0	4	0	0	0											0	0	0	0			0	0	0	0	0	0			0	25	0	0	0	0	0	0				0	0	4	0	
29476	0	0	0	0	0	0	0	0	5	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	2	0	3	
