"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
1669	0	14640					188	29566	65522					0	0	0			27565	0		0	0										0		
1856	0	0					1657	0	33928					32300	0	0			0	0		0	0										0		
2161	0	0					583	0	8764					45340	0	0			0	7227		0	0										0		
2732	0	0					174	0	45269					0	0	0			0	22200		0	0										0		
2750	0	0					202	0	7858					950	0	0			0	7247		0	0										4935		
3252	0	0					677	0	104194					5100	0	0			0	23765		0	0										0		
3458	0	0					388	4277	6614					4351	0	0			4277	1780		0	500										0		
3720	0	765					376	1800	76335					0	0	0			1800	22117		0	4640										0		
3971	0	0					5502	0	53365					94862	0	0			0	993		0	0										1025		
4156	0	0					582	0	37528					12500	0	0			0	24465		0	7503										107		
4231	0	0					0	0	46521					0	0	0			0	25095	0	0	0												
5069	0	0					0	0	15246					0	0	0			0	2772		0	0										1026		
5135	0	56288					1798	0	80922					31370	0	0			0	3049		0	0										0		
5210	0	29996					3022	13606	313671					45008	0	0			0	31958		0	52721										1070		
5461	0	1012					3006	0	170098					10000	0	0			0	87055		0	0										0		
5751	0	0					260	0	54234					0	0	0			0	29358		0	0										148		
6039	0	1000					309	0	28156					0	0	0			0	3398		0	0										0		
6329	0	0					1002	0	55248					5000	0	0			0	9575		0	0										0		
7009	0	221323					0	0	295209					0	0	0			0	73886		0	0										10849		
7045	0	0					759	0	132801					0	0	0			0	52573	0	0	0												
7072	0	0					3730	20562	17102					16522	0	0			4925	2257		0	0										0		
7456	0	0					469	0	25041					0	0	0			0	22491		0	0										0		
7634	0	0					103	0	11707					0	0	0			0	4819		0	0										0		
8033	0	0					1524	0	3639					12136	0	0			0	3639	0	0	0												
8462	0	0					21	0	94690					0	0	0			0	15366		0	0										0		
8631	0	0					336	0	5166					0	0	0			0	857		0	0										0		
9357	0	0					1882	0	42707					114629	0	0			0	0		0	0										1009		
9553	0	0					2676	29815	36767					58597	0	0			29815	10454	0	0	0												
9807	0	70964					5575	0	364122					0	0	0			0	279024		0	35232										1293		
9955	0	0					2816	0	50813					23966	0	0			0	43214		0	0										0		
10250	0	0					1478	0	147195					0	0	0			0	68597	0	0	0												
10849	0	0					732	0	71644					0	0	0			0	10774		0	0										0		
11145	0	0					1350	0	25724					25395	0	0			0	15997	0	0	0												
11640	0	0					2358	0	111680					0	0	0			0	76460		0	0										0		
11837	0	0					101	0	56332					0	0	0			0	7840	0	0	0												
12030	0	18990					7868	1163	32916					0	0	0			806	0	0	0	0												
12142	0	0					708	119	83689					0	0	0			108	36755		0	0										0		
12311															0	0																0		0	
12647	0	0					2015	20459	0					4000	0	0			18411	0	0	0	0												
12656	150	0					14	2715	0					0	0	0			2120	0		0	0										72		
12946	0	0					8378	0	248303					93702	0	0			0	178940		0	0										3802		
13103	0	0					5313	0	260279					85072	0	0			0	38723		0	1752										155374		
13251	0	856					483	0	2302					0	0	0			0	1445	0	0	0												
13457	0	0					0	0	5521					0	0	0			0	4157	0	0	0												
14155	0	0					633	0	14228					4500	0	0			0	13089	0	0	0												
14650	0	0					55	4290	0					0	0	0			4030	0		0	0										0		
14753	0	0					181	3894	6434					0	0	0			3653	4826		0	0										34		
14865	0	0					780	1822	12533					83775	0	0			1822	1025	0	0	0												
14977	0	0					214	0	0					0	0	0			0	0	0	0	0												
16551	0	0					1336	18748	39113					3000	0	0			18748	33298		0	0										0		
16748	0	0					207	7318	9309					0	0	0			7318	0		0	0										0		
17110	100	0					219	100	0					0	0	0			0	0		0	0										78826		
17147	0	0					28740	1109126	1820809					399522	0	0			573538	1146946		0	187732										0		
17259	0	0					264	980	8465					0	0	0			980	6438		0	0										0		
17950	0	1812					1819	0	292692					0	0	0			0	66747	0	0	0												
17978	18813	0					3355	106745	0					581	0	0			9646	0	0	0	0												
18050	0	0					543	15123	228443					0	0	0			13609	98310		0	0										0		
18827	0	0					8185	0	102546					70000	0	0			0	38660		0	0										1055		
18836	0	0					444	0	11548					3541	0	0			0	3586		0	0										0		
18854	0	0					1165	0	0					0	0	0			0	0		0	0										0		
19356	0	0					476	0	14202					2000	0	0			0	14202	0	0	0												
19936	0	0					645	5088	85497					7587	0	0			292	9206		0	0										0		
19972	0	0					33	26729	0					0	0	0			26649	0		0	0										0		
20053	0	0					126	0	10768					4000	0	0			0	5476	0	0	0												
20633	0	0					936	0	42662					9004	0	0			0	21425		0	0										788		
20857	0	2007					505	0	54022					8334	0	0			0	46555		0	0										0		
21256	0	0					56	0	2577					0	0	0			0	0		0	0										0		
21359	0	255					365	240	7955					8	0	0			0	1834		0	0										0		
21658	0	510					36	0	38464					5506	0	0			0	20157		0	0										1019		
22048	0	0					1120	0	32183					9792	0	0			0	16175		0	0										0		
22543	0	11528					900	0	21060					20000	0	0			0	2642		0	0										1080		
22552	0	0					630	229	278					9800	0	0			229	238		0	0										0		
22730	0	0					387	0	106180					344	0	0			0	60706		0	5099										0		
23456	0	500					682	239	69134					312	0	0			239	33199		0	0										0		
23504	0	0					23362	100934	466081					215000	0	0			26886	36504		0	1353										0		
23643	0	0					1254	0	79825					0	0	0			0	48269		0	0										0		
23755	0	0					411	0	66248					4000	0	0			0	36903		0	0										215		
24006	0	1002					6339	307867	31140					117682	8094	8094			50864	0		0	0										0		
24378	0	0					433	2083	6060					0	0	0			2083	627	0	0	0												
24453	0	3500					1304	0	15546					0	0	0			0	0		0	0										0		
24659	1093	0					59	8234	0					0	0	0			6641	0	0	0	0												
24668	0	120026					5871	0	384229					0	0	0			0	248496		0	4142										0		
24949	0	0					1581	0	38573					33885	0	0			0	403		0	0										0		
25357	0	0					3407	9242	44536					0	0	0			0	5028	0	0	0												
25647	0	0					1440	0	16694					104070	0	0			0	0	0	0	0												
26176	0	0					3586	0	10371					115500	0	0			0	854		0	0										0		
26457	0	10114					0	0	10114					0	0	0			0	0		0	0										0		
26765	0	0					9309	1111	89736					0	0	0			1010	2332		0	0										0		
27070	0	0					1916	0	153374					13000	0	0			0	61476		0	0										0		
27548	0	0					2343	0	315232					29000	0	0			0	76386		0	0										2529		
27614	0	0					1826	0	213116					20000	0	0			0	98345	0	0	0												
27847	0	0					2192	133	137860					10071	0	0			0	79334		0	0										0		
28013	0	0					29833	8106	1171430					611891	12800	1868			0	229		0	75000										4502		
28152	0	1818					589	0	29536					849	0	0			0	15618		0	0										0		
28675	0	0					1480	0	92372					30000	0	0			0	3618		0	0										20		
28732	0	0					262	367	8651					0	0	0			367	5139		0	0										0		
29476	0	0					617	3362	2300					2653	0	0			3362	2300	0	0	0												
29636	0	0					3982	0	582188					15000	0	0			0	67798		0	176978										510		
29878	0	0					2693	0	39589					12000	0	0			0	0	0	0	0												
30052	0	0					119	3826	0					117	0	0			1826	0		0	0										0		
30502	0	0					922	0	177065					0	0	0			0	21647		0	96206										16608		
30650	0	0					701	0	18033					8000	0	0			0	6915		0	0										0		
30810															0	0																0		0	
31134	0	0					147	0	17989					0	0	0			0	13177		0	0										0		
31255	0	0					2865	0	135862					0	0	0			0	93704		0	0										0		
31657	0	0					347	77465	0					0	0	0			11981	0		0	0										0		
31826	0	0					1345	0	29519					15000	0	0			0	21831		0	0										0		
31835	0	1006					1911	2210	28887					6130	0	0			2210	10819		0	0										0		
32234	0	0					1927	0	141543					11303	0	0			0	116082	0	0	0												
32766	0	0					45	0	0					0	0	0			0	0	0	0	0												
32971	0	0					1355	2	25989					15000	0	0			0	24787		0	0										27		
33147	0	0					2828	0	15109					0	0	0			0	1130	0	0	0												
33259	0	63576					1038	0	70520					0	0	0			0	4769		0	0										0		
33268	0	1058					0	0	95114					0	0	0			0	46999	0	0	0												
33370	0	0					463	370	0					2828	0	0			0	0		0	0										0		
33839	0	0					61	0	2969					2000	0	0			0	2371	0	0	0												
33857	0	0					5881	0	58573					96229	0	0			0	32303	0	0	0												
34425	0	0					5234	0	87853					60830	0	0			0	18846	0	0	1117												
34434	0	0					1030	8897	26238					0	5	5			8147	8482		0	0										0		
34537	0	101					35018	207376	1286858					35000	0	0			0	36383		0	148869										6548		
34555	0	1025					4345	0	87083					2133	0	0			0	61899		0	0										0		
34742	0	0					2744	0	25479					15000	0	0			0	8520		0	0										0		
35057	0	1038					899	0	8766					0	0	0			0	3379		0	0										105		
35301	4415000	7168000	472000	84000	186000	0	617000	42965000	34799000	13245000	164338000	0	151178000	12321000	2383000	825000	28000	0	106000	1694000		2274000	2430000	18181000	10215000	14114000	7995000	5463000	3224000	0	4419000	0	4000	0	
35570	0	0					214255	1214704	2828960					3934310	36373	36373			249141	0		0	449616										5170		
35646	0	250					1290	0	23292					0	0	0			0	22015		0	0										0		
35879	0	0					1076	0	36401					19950	0	0			0	14822	0	0	0												
36456	0	0					285	0	17434					0	0	0			0	8197		0	0										0		
36933	0	0					281	0	18290					3000	0	0			0	7138	0	0	0												
37051	0	0					182	0	1375					6000	0	0			0	875	0	0	0												
37341	0	0					141	0	4670					3000	0	0			0	2611		0	0										4		
37435	0	0					1360	33145	340668					0	0	0			10138	35089		0	0										0		
37640	0	0					13168	0	1032698					86264	9636	10293			0	508036		0	72981										0		
37659	0	0					44	3860	13					0	0	0			3860	0		0	0										0		
37949	0	0					336	0	107252					14140	0	0			0	55732	0	0	7853												
38740	0	0					967	400	64789					19000	0	0			400	7744		0	0										0		
39327	8987	1006					491	9485	65017					0	0	0			498	11537	0	0	0												
39756	0	3199					715	0	77089					15434	0	0			0	39908		0	4602										0		
40033	0	0					309	4	18981					0	0	0			0	8689	0	0	0												
40499	0	0					13041	0	280308					236106	44636	44636			0	0		0	0										0		
40855	0	0					900	0	10322					11805	0	0			0	10322		0	0										0		
41553	0	0					343	18017	38696					0	0	0			18017	0		0	0										0		
41629	0	100					469	0	10822					3250	0	0			0	3728		0	0										0		
41825	0	1004					462	0	67441					0	0	0			0	22874	0	0	0												
41955	0	0					202	0	11872					3524	0	0			0	3114		0	0										0		
42037	0	0					0	0	17970					0	0	0			0	9479	0	0	0												
42354	0	0					100	0	44171					0	0	0			0	9518		0	0										0		
42372	0	0					344	0	30006					0	0	0			0	7988		0	0										0		
42420	0	0					12966	268638	907266					62919	0	0			42133	12198		0	122356										0		
42448	0	0					5294	0	139391					84968	0	0			0	114444	0	0	0												
42457	0	0					689	6692	9623					1750	0	0			6692	0	0	0	0												
43052	0	0					1590	0	17353					6500	0	0			0	8187		0	0										0		
43351	0	0					798	0	7649					17230	0	0			0	4722		0	0										0		
43856	0	0					911	3453	11800					0	0	0			3453	7154		0	0										0		
43959	0	0					235	0	113040					0	0	0			0	45396		0	0										0		
44040	0	0					1603	0	98480					5000	0	0			0	47791		0	0										0		
44433	0	0					2964	0	43905					35000	0	0			0	2413		0	0										0		
44741	0	0					1643	0	105625					0	0	0			0	63093		0	0										1355		
44750	0	0					988	0	17862					0	0	0			0	6431		0	0										0		
44929	0	24001					1237	0	35972					0	0	0			0	7234		0	0										0		
45038	0	0					174	563	70305					4000	0	0			563	25289		0	17936										0		
45047	0	0					560	0	22533					0	0	0			0	0		0	0										0		
45056	0	0					211	9183	5123					1787	0	0			9183	0		0	0										0		
45430	0	0					664	13716	27844					0	0	0			13716	0		0	0										0		
45458	0	0					1189	0	43415					20731	0	0			0	24084		0	0										28		
45551	0	5199					2852	0	83948					0	0	0			0	20711		0	0										0		
45560	0	0					4698	63719	337430					70000	0	0			8265	69106		0	0										8883		
45775	0	0					403	0	26398					7000	0	0			0	2157		0	0										0		
46053	0	0					2444	0	49398					0	0	0			0	22701		0	0										0		
46941	0	0					538	2083	23894					8429	0	0			2083	8154	0	0	0												
47247	0	0					3990	1336	45352					59900	757	687			1336	20957		0	0										0		
47256	0	0					80	0	0					4000	0	0			0	0		0	0										0		
47452	0	9780					36	0	10114					127	0	0			0	0	0	0	0												
47500	0	0					1704	0	36752					24551	0	0			0	16920		0	0										22050		
48057	0	10968					574	0	31043					0	0	0			0	15061		0	0										0		
48150	0	305					253	0	4416					0	0	0			0	567		0	0										6		
48374	0	5553					13710	0	65649					98000	0	0			0	13057		0	859										166		
48440	0	0					547	375	34066					9706	0	0			375	14051	0	0	0												
49054	0	0					1074	0	9696					16464	0	0			0	1309		0	0										0		
49148	0	0					223	0	56713					4000	0	0			0	13318		0	0										0		
49241	0	0					9068	32330	58715					10157	0	0			14088	15305		0	0										0		
49652	0	0					1912	0	49424					30140	0	0			0	35224		0	0										0		
49858	0	0					1050	0	6433					0	0	0			0	3418		0	0										0		
49951	0	0					311	0	10763					0	0	0			0	0		0	0										0		
50144	0	0					346	48124	0					0	0	0			12751	0	0	0	0												
50461	0	0					0	0	0					0	0	0			0	0		0	0										0		
50872	0	0					3138	0	3152					25924	0	0			0	1427		0	0										0		
51253	0	0					1626	0	1611					48189	0	0			0	1606		0	0										0		
51356	0	0					0	0	8969					0	0	0			0	0		0	0										0		
51459	0	5125					2280	0	144855					0	0	0			0	34309		0	0										29		
51842	0	0					204	0	38130					4000	0	0			0	28244		0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0	0												
52951	0	0					639	0	54705					4356	0	0			0	27037		0	0										0		
53051	0	0					5	29525	0					0	0	0			3271	0		0	0										0		
54058	0	0					2062	0	104324					6000	0	0			0	30593	0	0	0												
54656	0	42620					3539	0	910350					0	0	0			0	733868		0	0										0		
54973	0	5039					82387	133858	1747658					56000	0	0			0	27185		0	95875										0		
55336	0	0					2192	0	38981					2651	0	0			0	17058		0	0										0		
55635	0	1816					258	0	4976					2777	0	0			0	0		0	0										0		
55653	0	0					473	0	22848					0	0	0			0	7982		0	7568										0		
55970	0	11700					572	0	33037					1200	0	0			0	0	0	0	0												
56258	0	0					8	0	99051					25589	0	0			0	19488		0	0										0		
56351	0	0					8414	0	681318					0	0	0			0	459749		0	0										0		
56548	0	0					2183	0	65645					18000	0	0			0	0		0	0										28		
56717	0	0					4921	0	141865					95050	0	0			0	54083		0	0										0		
57040	0	1058					223	0	11194					0	0	0			0	7566		0	0										0		
57451	0	24720					737	0	329468					18600	0	0			0	106516		0	7671										790		
58225	0	7608					644	0	50149					1000	0	0			0	23509		0	0										0		
58243	0	0					21732	354670	212108					4000	0	0			29425	35437		0	8717										0		
58355	0	0					144	0	0					4256	0	0			0	0	0	0	0												
58551	0	0					0	0	73615					0	0	0			0	44233	0	0	0												
58636	0	0					1499	0	107244					18000	0	0			0	23664		0	0										0		
58757	0	0					1575	0	23843					12478	0	0			0	4732		0	0										48		
58971	0	88180					8642	566226	1710072					0	0	0			3647	4904		0	205481										0		
59316	0	0					3898	0	197414					46437	0	0			0	53065		0	69294										0		
59352	0	0					118	9943	105977					0	0	0			0	39758		0	0										0		
59370	0	0					640	867	8135					4000	0	0			0	2490		0	0										14		
59754	0	206					271	0	3788					500	0	0			0	2174		0	0										0		
60143	0	4683000	0	0	0	0	661000	0	15090000	1000	82979000	0	74886000	3326000	640000	368000	0	0	0	0		0	2000	0	909000	0	9498000	0	0	0	0	0	48000	0	
60330	0	0					1865	0	88738					18169	0	0			0	8730		15004	0										0		
60545	0	0					1127	0	76403					18000	0	0			0	46557		0	0										0		
60554	0	0					212	0	5076					1139	0	0			0	4297		0	0										22		
60648	0	0					764	3000	62587					0	0	0			3000	6609	0	0	0												
61122	0	0					4468	69221	141430					70000	0	0			20759	10588	0	0	52589												
61355	0	82769					3811	228	345316					0	0	0			228	125066		0	13596										0		
61476	0	0					5143	0	50740					33381	0	0			0	13063		0	0										0		
61757	0	28497					1324	2728	42140					0	0	0			2555	4731		0	0										0		
61832	0	0					1309	0	164614					70	0	0			0	109129	0	0	0												
61953	0	0					251	3129	28369					0	0	0			2380	19119		0	0										0		
62044	0	0					401	400	3015					59	0	0			0	322	0	0	0												
62110	101	0					126	101	0					0	0	0			0	0		0	0										12778		
62147	0	0					104	0	31028					8450	0	0			0	18145		0	0										0		
63050	0	0					25	0	79563					0	0	0			0	40882		0	0										0		
63069	100	0	0	0	0	0	83735	4243038	10787797	0	72984004	0	66669668	492446	950156	42531	879857	72043	633799	792		0	0	467082	60842	2262200	10654120	0	0	0	0	0		0	
63201	0	0					121	2780	57662					0	0	0			2780	28831		0	0										0		
63573	0	0					3165	0	61471					39710	0	0			0	0		0	0										0		
63733	0	0					3718	0	283501					44174	0	0			0	125825		0	0										104		
63742	0	0					690	0	21816					9941	0	0			0	12876		0	0										0		
63751	0	1165					69	0	1565					650	0	0			0	0		0	0										21		
64150	0	0					942	9146	77263					1300	0	0			9146	37981		0	0										0		
64552	0	0					550	0	21247					15051	0	0			0	1795		0	0										0		
64730	0	0					171	0	57109					0	0	0			0	965	0	0	0												
65205	0	0					1774	0	109934					0	0	0			0	2211		0	0										16057		
65513	0	0	0	0	0	0	375	70111	1174	0	330155	0	276600	15550			0	0	0	1174		0	0	0	0	0	0	39839	0	30272	0				
65559	0	23280					1	0	279964					0	0	0			0	67773		0	0										0		
65746	0	0					10308	0	77826					63808	0	0			0	7711		0	3192										0		
65858	0	0					594	0	461617					8023	0	0			0	104687		0	0										344		
66154	0	0					1243	0	20147					5683	0	0			0	12014		0	0										0		
66275	0	0					419	0	18181					19358	0	0			0	7911		0	0										0		
66677	0	0					2802	0	5540					40512	0	0			0	0		0	0										0		
67142	0	0					2700	0	53818					11000	0	0			0	50662		0	0										0		
67151	0	0					2395	8185	179021					35627	0	0			0	110635	0	0	0												
67209	0	0					3864	0	111678					157314	5555	5555			0	4596		0	2901										17227		
67254	0	0					0	0	111					0	0	0			0	0		0	0										0		
67656	0	0					1055	23033	110166					0	0	0			8092	45327		0	0										0		
67870	0	0					714	0	18501					9986	0	0			0	0	0	0	0												
68671	0	0					451	0	0					10000	0	0			0	0	0	0	0												
68756	0	0					1618	10000	96173					0	0	0			0	18902	0	66269	0												
68831	0	0					385	123	46395					0	0	0			0	22138		0	0										0		
69333	0	0					4189	102982	192363					0	0	0			50834	67165		0	74473										0		
69678	0	5060					1322	1320	148967					0	0	0			1320	102489		0	18574										28		
70218	0	0					83	0	2007					0	0	0			0	0		0	0										0		
70414	0	0					3180	1015	166494					2576	0	0			1015	58155		0	0										0		
70638	0	0					1695	0	34075					30789	0	0			0	31993		0	0										0		
70955	0	0					0	0	0					0	0	0			0	0		0	0										0		
71073	0	0					1329	1000	13254					32147	0	0			0	2416		0	0										0		
71457	0	21363					4053	310	110315					10475	0	0			310	44609	0	0	32276												
71859	0	0					117	0	3719					40410	0	0			0	1644	0	0	0												
72258	0	0					0	0	468060					0	0	0			0	95558		0	0										0		
72351	0	0					38	0	35843					0	0	0			0	14444		0	0										0		
72454	0	0					316	17857	0					4000	0	0			17857	0	0	0	0												
72678	0	0					4364	0	242484					19750	0	0			0	45686		0	0										14		
73116	0	0					746	0	151593					10000	0	0			0	8636		0	0										0		
73152	0	0					260	0	65957					0	0	0			0	31391	0	0	0												
73554	0	0					1703	3677	24665					27500	0	0			3677	0		5202	0										0		
73956	0	0					89	308	25540					0	0	0			308	3861		0	0										94		
74056	0	0					307	0	28233					3401	0	0			0	640		0	0										0		
74140	0	0					17259	0	363054					205000	0	0			0	148401		0	33348										0		
74403	0	2002					2021	0	76470					22200	0	0			0	0		0	57122										0		
74449	4906	0					25	4906	0					0	0	0			0	0		0	0										0		
75259	0	0					1952	0	1197					85530	0	0			0	1197		0	0										0		
75446	0	510					4098	1000	179773					36859	0	0			0	115419		0	0										13		
75455	0	15253					0	0	16500					0	0	0			0	0		0	0										0		
75558	0	0					1344	0	12368					58354	0	0			0	130		0	0										0		
75633																																			
75651	0	0					474	0	4752					0	0	0			0	3383		0	0										3874		
76153	0	0					371	1280	0					700	0	0			531	0		0	0										0		
76443	0	0					1373	0	30263					967	0	0			0	9500		0	0										0		
76854	0	0					2024	0	42862					46113	0	0			0	25747		0	0										0		
77150	0	0					262	0	4366					4344	0	0			0	0		0	0										0		
77253	0	0					1284	1834	101109					0	0	0			850	47860		0	0										0		
77422	0	0					1019	0	20587					14500	0	0			0	1439	0	0	0												
77851	0	0					11857	75168	311039					30204	0	0			75168	22972		0	8871										0		
78157	0	0					100	8131	2435					0	0	0			734	0		0	0										0		
78241	0	0					199	0	10252					0	0	0			0	4000		0	0										0		
78559	0	0					296	0	8968					750	0	0			0	4578		0	0										13		
79042	0	0					298	0	57773					2113	0	0			0	3938		0	0										0		
79127	0	506					270	0	22083					1763	0	0			0	9501	0	0	0												
79145	0	0					1570	0	14850					23395	0	0			0	4456		0	0										0		
79257	0	0					276	252	0					4706	0	0			252	0		0	0										250		
79855	0	9352					309	1058	20163					0	0	0			1058	0		0	300										0		
80150	0	0					476	0	122474					81	0	0			0	52668		0	0										0		
80374	0	4052					1768	0	30521					0	0	0			0	12307		0	0										0		
80431	0	0					519	0	21887					0	0	0			0	3087		0	0										0		
81175	0	3024					1713	48	16846					19768	30	0			0	4872	0	0	0												
82033	0	0					776	0	35813					5000	0	0			0	13904	0	0	0												
82257	0	254					106	0	4298					0	0	0			0	1253		0	0										0		
82350	0	0					195	8	17234					32	0	0			0	908		0	0										0		
82659	0	0					326	0	18385					1161	0	0			0	405		0	0										25		
83151	0	8282					732	0	13977					8000	0	0			0	619		0	0										0		
83236	26417	12278					0	26417	12278					0	0	0			0	0	0	0	0												
83375	0	0					2476	0	252396					68	1038	0			0	183505		0	0										1614		
83638	0	0	0	11230	0	0	65015	61676	1289135	15158	7954185	0	7138052	1050000			0	83229	0	51538		0	0	61676	397269	0	460729	0	269879	0	15261			0	
83834	0	0					893	0	20888					1981	0	0			0	8722	0	0	0												
83852	0	0					44	0	11691					0	0	0			0	6840		0	0										0		
83955	0	0					171	145	7713					1297	0	0			145	4157	0	0	0												
84046	0	3009					403	0	41262					8536	0	0			0	29836	0	0	0												
84541	0	0					3350	107628	76261					32780	0	0			107128	0		0	1395										0		
84804	0	0					112	0	29472					0	0	0			0	14056		0	0										0		
85052	0	0					868	0	147967					0	0	0			0	30608		0	0										0		
85472	0	0					67859	874082	165073					505904	0	0			214864	2402		0	142823										15473		
85931	0	0					1590	15174	61103					5000	0	0			15174	19120		0	0										0		
86349	0	0					699	0	84007					0	0	0			0	20255		0	0										0		
86675	0	0					876	0	129471					0	0	0			0	15956		0	0										0		
87047	0	0					487	0	51933					0	0	0			0	36185		0	0										0		
87159	0	2503					294	3725	82578					0	0	0			3725	20227		0	0										0		
87234	0	0					1628	0	76462					16000	0	0			0	17895		0	18133										0		
87476	0	0					3145	0	8319					5000	0	0			0	0	0	0	0												
87579	0	0					3874	37050	0					72299	0	0			0	0		0	0										7668		
88231	0	0					3196	15745	6910					60008	0	0			14245	6910		0	0										0		
88259	0	1015					355	0	6348					3919	0	0			0	2119		0	0										0		
88352	0	0					0	0	31846					0	0	0			0	9223		0	0										0		
88455	0	0					3144	22972	153906					35000	0	0			22677	87174		0	0										0		
88950	0	0					661	0	3391					20887	0	0			0	621	0	0	0												
89032	0	15000					1007	7254	45852					0	0	0			5902	0	0	0	0												
89135	0	0					81	0	8486					0	0	0			0	2451		0	0										0		
89854	0	0					812	0	2980					7012	0	0			0	0		0	0										0		
89957	0	0					312	0	2					0	0	0			0	0		0	0										0		
90047	0	0					0	0	12621					0	0	0			0	10664	0	0	0												
90177	0	0					4721	13661	18021					93766	0	0			7547	0		0	0										88		
90328	0	0					2416	0	30411					15375	0	0			0	14485		0	0										33		
90337	0	5000					3104	0	42899					13600	0	0			0	8260		0	0										0		
90579	0	0					551	1045	147785					0	0	0			1045	0		0	0										0		
91615	0	0					388	0	27150					3000	0	0			0	11425	0	0	0												
91754	0	26485					3770	0	526622					0	0	0			0	416627		0	0										0		
91950	0	0					57	0	7120					190	0	0			0	2286		0	0										0		
92144	0	0					79	0	22201					0	0	0			0	7192	0	0	0												
92676	0	0					1156	115	75663					0	0	0			0	6888		0	12548										38		
92706	0	0					823	0	70399					8000	0	0			0	16306		0	0										1619		
92902	0	0					42	8612	10					0	0	0			8612	10		0	0										0		
93244	0	0					2123	2200	76823					44594	0	0			0	41979		0	3777										0		
93543	0	0					2738	0	61153					47000	0	0			0	48923		0	0										678		
93619																																			
94139	0	0					1815	0	99885					0	0	0			0	61941		0	5152										337		
94522	0	0					932	0	39408					0	0	0			0	38615		0	0										1317		
94755	0	4056					623	0	67056					0	0	0			0	25075		0	0										0		
94858	0	0					305	0	45629					0	0	0			0	28735		0	0										0		
95051	0	0					1294	0	1299					27250	0	0			0	130		0	0										25		
95677	0	0					336	3	68					5000	0	0			0	0	0	0	0												
96553	526	0					158	4019	0					0	0	0			2223	0	0	0	0												
97055	0	0					2469	0	40526					53000	0	0			0	29088		0	0										85		
97279	0	0					303	0	11722					0	0	0			0	8213		0	0										0		
97457	0	0					642	0	2463					0	0	0			0	2380	0	0	0												
97804	0	0					1720	0	88811					17700	0	0			0	5030		0	0										0		
97943	0	4637					1532	0	135729					6000	0	0			0	81606	0	0	0												
98351	0	3007					0	1109	14995					0	0	0			1109	0		0	0										0		
