"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							467	1365	175				15	0	0	0	0	0	0	0	0	0	0	0				0	0	0	92	49	0	0	0	0	0	0	0	0	0	0	0	348	0	660	51	51	0	0	0	0	35				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1856																																																																																																								0	0	0							1100	0	0				0	0	0	0	0	0	0	0	1100	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2161																																																																																																								0	0	0							3145	2577	333	0	0	0	0	0	26	0	281	3119	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	68	51	0	0	0	0	0	0				2500	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																								0	0	0							1638	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2750																																																																																																								0	0	0							0	1310	0	0	0	0	606	0	0	704	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3252																																																																																																								0	0	0							2078	1730	0	207	868	0	498	0	966	216	0	690	0	0	0	0	0	0				0	0	0	868	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	36	0	0	0	164	0	0	0	0	0	0	0	0	152	0	0	141	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3458																																																																																																								0	0	0							171	371	12	0	0	0	330	0	169	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3720																																																																																																								0	0	0							164	906	98	0	0	0	5	54	0	0	0	0	0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	45	0	492	13	0	0	0	0	0	0				0	0	0	28	41	0	366	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3971																																																																																																								0	0	85							5691	1286	0	770	362	0	0	0	0	0	0	2418	0	0	0	0	0	0				36	0	19	362	0	770	0	0	0	0	0	0	0	0	0	0	2398	1	644	0	215	0	0	0	524	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	0	0	643	0	0	1196	0	0	1111	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4156																																																																																																								0	0	0							348	820	52	0	0	0	455	52	20	0	0	81	0	0	0	0	0	0				0	0	120	105	0	99	0	0	0	0	0	0	0	0	0	0	27	0	260	0	0	0	0	0	211	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	82	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4231																																																																																																								0	0	0							591	528	0				59	0	1	61	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	275	0	0	0	0	0	109	0				0	3	0	0	0	0	0	87	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5069																																																																																																								0	0	0							7660	6657	4487	0	0	0	2247	0	0	0	0	0	0	0	0	0	0	0				0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	791	95	1100	2850	0	0	0	0	0	0				0	0	0	0	1700	4664	3310	0	1358	279	331	0	0	0	0	0	0	5081	0	0	0	0	0	0	0	0	0																																		0	0	1700	0	0	0	0	0	0	0	0	3381	0	0	0				
5135																																																																																																								0	0	0							7934	558	989	2905	0	139	45	264	150	0	32	2981	0	0	0	0	0	0				0	0	0	0	139	2905	0	0	0	22	1	10	0	0	0	0	99	156	440	44	0	0	0	0	4132	0				0	0	400	0	0	0	0	0	0	78	1594	0	0	0	127	0	3	1638	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5210																																																																																																								0	0	0							4935	2395	2923	0	0	0	307	28	52	299	0	267	22	0	0	0	0	0				261	99	44	15	0	0	0	0	0	0	0	0	0	0	0	0	101	0	977	1999	22	18	0	0	1740	0				0	77	82	0	0	0	0	333	15	682	4283	188	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	159	0	0	0				
