"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD966	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH290	RCFDH291	RCFDH292	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	
782306																																																																																																																																																																																																																																																	
782351																																																																																																																																																																																																																																																	
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																																																																																																	
783648																																																																																																																																																																																																																																																	
783844																																																																																																																																																																																																																																																	
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																																																																																																																	
785857																																																																																																																																																																																																																																																	
785923																																																																																																																																																																																																																																																	
785932																																																																																																																																																																																																																																																	
785950																																																																																																																																																																																																																																																	
786210																																																																																																																																																																																																																																																	
786256																																																																																																																																																																																																																																																	
786274																																																																																																																																																																																																																																																	
786340																																																																																																																																																																																																																																																	
786443																																																																																																																																																																																																																																																	
786555																																																																																																																																																																																																																																																	
786612																																																																																																																																																																																																																																																	
786733																																																																																																																																																																																																																																																	
786948																																																																																																																																																																																																																																																	
787141																																																																																																																																																																																																																																																	
787459																																																																																																																																																																																																																																																	
787842																																																																																																																																																																																																																																																	
788559																																																																																																																																																																																																																																																	
788652																																																																																																																																																																																																																																																	
788773																																																																																																																																																																																																																																																	
789051																																																																																																																																																																																																																																																	
790150																																																																																																																																																																																																																																																	
790271																																																																																																																																																																																																																																																	
790534																																																																																																																																																																																																																																																	
790543																																																																																																																																																																																																																																																	
790703																																																																																																																																																																																																																																																	
790918																																																																																																																																																																																																																																																	
791072																																																																																																																																																																																																																																																	
791353																																																																																																																																																																																																																																																	
791746																																																																																																																																																																																																																																																	
791821																																																																																																																																																																																																																																																	
791942																																																																																																																																																																																																																																																	
792248																																																																																																																																																																																																																																																	
792453																																																																																																																																																																																																																																																	
792640																																																																																																																																																																																																																																																	
792659																																																																																																																																																																																																																																																	
793571																																																																																																																																																																																																																																																	
794149																																																																																																																																																																																																																																																	
794336																																																																																																																																																																																																																																																	
794345																																																																																																																																																																																																																																																	
794475																																																																																																																																																																																																																																																	
794653																																																																																																																																																																																																																																																	
795249																																																																																																																																																																																																																																																	
795548																																																																																																																																																																																																																																																	
795959																																																																																																																																																																																																																																																	
795968	17241018	106881	0	0	9222131	761516	615046	146470	0	3955616	2924494	1040014	0	0	2322668	769883	1314381	108847	115000	30565	0	0	0	20020	693826	53195	27410	18105	491185	4377302	2531523	4623309	5583718	123640	123640	97536	0	0	26104	857	429	0	0	0	429	9058	1812	0	0	0	1812	0	0	0	0	0	0	0	0	0	0	0	0	897033	448517	776	0	0	443663	4980907	2600520	4644357	6120043	0	520104	2322179	6120043	9222131	10621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85829	85829	0	0	85829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8892	0	14557	0	0	0	9752	0	0	9752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5321967	0	1395	4486605	833967	107242	0	107242	4664	0	0	0	0	0	4664	4140083	0	14684	1853	0	4123546	0	10545	0	18102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																																																																																																																																																																	
796451																																																																																																																																																																																																																																																	
796572																																																																																																																																																																																																																																																	
796657																																																																																																																																																																																																																																																	
797140																																																																																																																																																																																																																																																	
797775																																																																																																																																																																																																																																																	
798277																																																																																																																																																																																																																																																	
798512																																																																																																																																																																																																																																																	
799359																																																																																																																																																																																																																																																	
799751																																																																																																																																																																																																																																																	
799854																																																																																																																																																																																																																																																	
799939																																																																																																																																																																																																																																																	
799948																																																																																																																																																																																																																																																	
800134																																																																																																																																																																																																																																																	
800442																																																																																																																																																																																																																																																	
800479																																																																																																																																																																																																																																																	
800657																																																																																																																																																																																																																																																	
800853																																																																																																																																																																																																																																																	
801047																																																																																																																																																																																																																																																	
801056																																																																																																																																																																																																																																																	
801654																																																																																																																																																																																																																																																	
802866	49940631	249010	0	0	29970913	3408916	1567619	1839000	1359	11055006	5809758	5210447	0	0	12365892	7267535	5087620	0	2902	250909	0	0	0	0	856926	70437	43696	0	739628	14766365	12180763	2133199	20746848	1732639	1732639	0	888902	0	843737	92417	46209	0	13979	0	32230	6266	1253	0	835	0	418	0	0	0	0	0	0	0	0	0	0	0	0	5648014	2824007	0	0	17	2823990	14807085	13316554	2133216	26236356	0	2663311	1066608	26236356	29970913	106771	62664	62664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	34801	0	7835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2134500	0	0	2133199	1301	0	0	0	2154	0	0	0	0	0	2154	20052674	0	51016	0	0	20001658	0	250909	0	3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
803256																																																																																																																																																																																																																																																	
803265																																																																																																																																																																																																																																																	
803649																																																																																																																																																																																																																																																	
803658																																																																																																																																																																																																																																																	
803957																																																																																																																																																																																																																																																	
804150																																																																																																																																																																																																																																																	
804338																																																																																																																																																																																																																																																	
804374																																																																																																																																																																																																																																																	
804422																																																																																																																																																																																																																																																	
804758																																																																																																																																																																																																																																																	
804815																																																																																																																																																																																																																																																	
804860																																																																																																																																																																																																																																																	
804963	89722160	604680	0	0	68831015	9096675	8577482	517210	1908	36227	36227	0	0	0	11946598	9648732	2456466	34638	6684	70738	6985	0	0	0	8011826	29350	279666	20742	2622905	18301602	3807280	8384987	54211628	1506684	1506684	0	113324	494953	898407	348794	174397	0	71558	10465	92374	9928	1986	0	16	0	1970	0	0	0	0	0	0	0	0	0	0	0	0	12700662	6350331	0	6718	103334	5990044	18301602	4104534	9084657	61787956	0	820907	4542329	61787956	68831015	177914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3020	0	0	0	0	0	0	0	3020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693499	209113	0	0	693499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	-199922	0	0	0	93255	0	12061	63362	17832	0	0	0	0	0	0	0	0	0	0	769208	0	0	0	0	769208	0	10821598	0	36360	8060583	2724655	443825	0	443825	258234	0	0	3785	0	0	254449	48778656	0	2826	501732	205662	48068436	0	63753	0	4365664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
805045																																																																																																																																																																																																																																																	
805250																																																																																																																																																																																																																																																	
805335																																																																																																																																																																																																																																																	
805447																																																																																																																																																																																																																																																	
805670																																																																																																																																																																																																																																																	
805755																																																																																																																																																																																																																																																	
805876																																																																																																																																																																																																																																																	
806154																																																																																																																																																																																																																																																	
806220																																																																																																																																																																																																																																																	
806378																																																																																																																																																																																																																																																	
806846																																																																																																																																																																																																																																																	
806958																																																																																																																																																																																																																																																	
807272																																																																																																																																																																																																																																																	
807348																																																																																																																																																																																																																																																	
807432																																																																																																																																																																																																																																																	
807656																																																																																																																																																																																																																																																	
807946																																																																																																																																																																																																																																																	
807955																																																																																																																																																																																																																																																	
808176																																																																																																																																																																																																																																																	
808260																																																																																																																																																																																																																																																	
808345																																																																																																																																																																																																																																																	
808354																																																																																																																																																																																																																																																	
808448																																																																																																																																																																																																																																																	
808653																																																																																																																																																																																																																																																	
809070																																																																																																																																																																																																																																																	
809276																																																																																																																																																																																																																																																	
809379																																																																																																																																																																																																																																																	
809539																																																																																																																																																																																																																																																	
809650																																																																																																																																																																																																																																																	
809678																																																																																																																																																																																																																																																	
809771																																																																																																																																																																																																																																																	
809856																																																																																																																																																																																																																																																	
809940																																																																																																																																																																																																																																																	
810544																																																																																																																																																																																																																																																	
810553																																																																																																																																																																																																																																																	
810777																																																																																																																																																																																																																																																	
810919																																																																																																																																																																																																																																																	
811046																																																																																																																																																																																																																																																	
811279																																																																																																																																																																																																																																																	
811457																																																																																																																																																																																																																																																	
811541																																																																																																																																																																																																																																																	
811550																																																																																																																																																																																																																																																	
811747																																																																																																																																																																																																																																																	
812164																																																																																																																																																																																																																																																	
812379																																																																																																																																																																																																																																																	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																																																																																																																	
812614																																																																																																																																																																																																																																																	
813059																																																																																																																																																																																																																																																	
813572																																																																																																																																																																																																																																																	
813853																																																																																																																																																																																																																																																	
813947																																																																																																																																																																																																																																																	
814074																																																																																																																																																																																																																																																	
814355																																																																																																																																																																																																																																																	
814430																																																																																																																																																																																																																																																	
814458																																																																																																																																																																																																																																																	
814476																																																																																																																																																																																																																																																	
814551																																																																																																																																																																																																																																																	
814711																																																																																																																																																																																																																																																	
815053																																																																																																																																																																																																																																																	
815147																																																																																																																																																																																																																																																	
815156																																																																																																																																																																																																																																																	
815277																																																																																																																																																																																																																																																	
815754																																																																																																																																																																																																																																																	
815772																																																																																																																																																																																																																																																	
816210																																																																																																																																																																																																																																																	
816256																																																																																																																																																																																																																																																	
816304																																																																																																																																																																																																																																																	
816603																																																																																																																																																																																																																																																	
816751																																																																																																																																																																																																																																																	
817477																																																																																																																																																																																																																																																	
817824	363680674	2605374	0	0	297353694	29388239	27657048	1544709	186482	16666186	1146495	14318310	1047127	156924	45893652	21138701	21379437	1448500	1454096	2835782	915434	25248	0	0	33241248	944259	1472703	130120	18835548	51802550	44739801	39256646	184752249	6485437	6485437	0	177754	0	6101052	1411740	705870	0	31546	0	667446	114535	22907	0	2486	0	20421	0	0	0	0	0	0	4057686	4057686	0	0	3031859	1023138	83594728	41797364	0	504534	221809	39745532	51802550	46683448	42719290	239853978	0	9336690	21359645	239853978	297353694	2905889	2542087	2542087	0	0	0	0	0	0	0	0	0	0	16974	0	0	0	0	0	0	0	0	0	0	0	0	472816	95506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100308	100308	0	0	0	0	0	23133	30138	1737656	384634	2333913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2670	0	101	1	0	0	845746	-7	101727	684153	59873	0	0	0	1724	-35	0	0	0	0	1759	916191	0	0	0	0	916191	0	45319853	-134410	585353	28969503	15899407	6194689	-248	6194937	779462	-20701	0	162736	0	0	637427	158770179	-579236	613	5007438	6977243	147243728	20085	1895100	0	10080855	0	0	1074299	1074299	0	214860	0	11297499	11297499	0	8752415	0	479	479	0	166	
818401																																																																																																																																																																																																																																																	
818540																																																																																																																																																																																																																																																	
818559																																																																																																																																																																																																																																																	
818652																																																																																																																																																																																																																																																	
819154																																																																																																																																																																																																																																																	
819172																																																																																																																																																																																																																																																	
