"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							1914	2101	226	0	12106	0	518	410	1447	65939	53616	29	55509	0	949	70	1864	0	10430	200	65939	0	0	641	0	0	9624	0	17672	35944			0	45773	44824	-35	2323	0	0	0	10430	
1669																																							16702	7580	0	41174	80344	0	1969	0	13187	285528	238080	414	238494	0	2898	0	0	0	47034	800	285528	0	0	45565	0	0	800	0	57478	180602			0	127470	124572	-131	0	0	0	0	47034	
1856																																							50010	397	0	3000	25288	0	339	0	3145	119144	63198	222	103420	0	1043	98	40000	0	15724	500	119144	0	0	1042	0	0	14282	0	2686	60512			0	36110	35067	-100	1800	0	0	0	15724	
2040																																							2504	2955	0	0	49403	0	2113	114	7948	204180	151721	838	181313	0	3056	0	23000	0	22867	480	204180	0	0	17806	0	0	4270	0	22277	129444			0	142199	139143	311	0	0	2665	3089	22867	
2161																																							8884	7524	0	0	15993	0	2409	21	5077	152853	133867	2361	136228	0	1489	0	0	0	16625	1000	152853	0	0	13975	0	0	1356	0	30568	103299			0	100143	98654	294	14291	0	0	0	16625	
2376																																							488	30553	0	238770	88791	0	13713	0	184711	4118928	2947334	60511	3581667	59	30402	0	567726	0	537202	500	4118928	0	0	492093	0	0	59814	0	158910	2788424			-18061	3592304	3561902	2856	0	0	6096	0	537261	
2554																																							2953	416	0	250	3312	0	149	0	219	15334	13714	21	13735	0	148	289	0	0	1598	50	15333	0	0	322	0	0	1230	0	4456	9258			0	7894	7746	-4	0	0	0	0	1598	
2732																																							45234	11223	1112	0	88181	0	3542	0	3757	596649	504113	2897	507010	0	4150	0	0	0	89639	0	596649	0	0	83861	0	0	5789	0	133533	370580			0	447750	443600	-11	0	0	0	0	89639	
2750																																							753	1274	0	0	9262	0	231	0	2916	56931	45018	331	49755	0	860	0	4353	0	7176	117	56931	0	0	886	0	0	6300	0	4267	40751			0	43355	42495	-127	0	0	53	0	7176	
3252																																							0	6730	0	0	81310	0	612	769	4644	192273	162484	230	167114	0	4015	0	4400	0	25159	200	192273	0	0	24589	0	0	300	0	24481	138003			0	102223	98208	70	0	0	0	0	25159	
3458																																							307	1663	0	4060	6495	0	342	0	956	46297	38495	258	41816	0	428	0	1563	0	4481	100	46297	0	0	3267	0	0	1101	0	4583	33912			0	32790	32362	13	112	0	0	1500	4481	
3720																																							27921	2048	0	106	72245	0	3738	1373	9023	260772	217427	2292	224356	0	1661	0	0	0	36416	2400	260772	0	0	15599	0	0	18600	0	42857	174570			0	145979	144318	-183	0	0	0	4637	36416	
3971																																							32557	5447	0	0	60520	916	6681	709	27721	810504	603657	11563	697048	0	10743	12142	81828	0	113456	2	810504	0	0	-57906	0	0	171276	8078	104296	499361			0	665535	654792	84	941	0	0	0	113456	
4156																																							827	4303	0	0	41026	0	6628	55	7487	206443	180403	632	183575	0	2003	1783	1500	0	22868	1200	206443	0	0	15144	0	0	6657	848	40919	139484			0	145489	143486	-133	0	0	810	230	22868	
4231																																							18379	2068	0	0	45420	0	762	918	1055	112496	95960	291	96251	0	681	0	0	0	16245	500	112496	0	0	3892	0	0	12100	0	24264	71696			0	44575	43894	-247	0	0	0	0	16245	
4839																																							16725	3740	0	0	77318	300	7204	460	3214	351065	270426	2397	310330	0	4937	0	26669	0	40735	1875	351065	0	0	24776	0	0	14840	1416	57045	213381			0	245625	240688	-756	0	0	0	10838	40735	
5069																																							99419	1453	0	0	24528	0	22238	4259	4969	483552	286385	9306	295691	0	12665	0	0	0	187861	4500	483552	0	0	176051	0	0	4128	0	23203	263182			0	339351	326686	3182	0	0	0	0	187861	
5135																																							37019	6614	0	0	49517	0	6270	6	16994	490801	384466	2709	425201	0	4104	1042	38026	0	65600	651	490801	0	0	40849	0	0	24391	0	58240	326226			0	377443	373339	-291	0	0	0	0	65600	
5210																																							31609	17882	2308	47369	157635	1789	25590	275	74202	1596069	1322308	10027	1453391	0	14105	13272	87250	0	142678	4798	1596069	0	0	99987	0	0	43353	1873	65001	1257307			0	1236370	1222265	-5460	0	0	0	33806	142678	
5461																																							30863	15832	0	0	179216	0	11601	0	15101	631977	571083	4634	575717	0	6090	0	0	0	56260	2059	631977	0	0	50059	0	0	4241	0	211590	359493			0	385454	379364	-99	0	0	0	0	56260	
5751																																							1354	4602	181	0	36478	0	2632	200	6446	197441	156716	1777	162593	0	2137	1089	4100	0	34848	600	197441	0	0	24639	0	0	8752	0	22603	134113			0	145681	143544	857	915	0	0	0	34848	
6039																																							56978	4672	0	0	22395	0	7621	3950	3104	275350	245339	1321	246660	0	2807	0	0	0	28690	469	275350	0	0	-2293	0	0	30568	0	71363	173976			0	176937	174130	-54	2500	0	0	0	28690	
6141																																							2434	8786	0	24014	0	0	154	0	514	57925	51654	73	51727	0	271	0	0	0	6198	400	57925	0	0	1398	0	0	4400	0	13075	38579			0	20444	20173	0	1850	0	0	0	6198	
6329																																							28055	22443	0	0	30363	0	22939	774	21113	659221	590832	7305	598137	0	9383	0	0	0	61084	2600	659221	0	0	36065	0	0	22400	1124	205466	385366			0	535081	525698	19	6712	0	0	0	61084	
7009																																							317449	800	0	0	294275	0	3234	0	7262	841019	762201	9349	771550	0	0	0	0	0	69469	500	841019	2491	0	66160	0	0	553	0	100332	661869			0	215508	215508	2256	0	0	0	0	69469	
7045																																							4854	5458	0	0	115571	0	1811	0	2364	205146	184144	611	184755	0	966	0	0	0	20391	100	205146	0	0	18068	0	0	2325	0	20998	163145			0	76054	75088	-102	0	0	0	0	20391	
7072																																							5766	5596	2246	0	15916	0	7914	779	16170	321218	254205	4448	284803	0	1929	3792	26150	0	36415	0	321218	0	0	32312	0	0	4061	525	38967	215238			0	260467	258538	42	3976	0	0	0	36415	
7456																																							737	1533	0	0	14466	0	943	0	3462	88811	74233	198	80857	0	802	0	4743	0	7954	400	88811	0	0	2272	0	0	5100	0	17683	56550			0	68472	67670	182	0	0	1683	0	7954	
7634																																							5096	1016	0	2	12845	0	405	358	682	66075	56908	152	57060	0	954	0	0	0	9015	200	66075	0	0	802	0	0	8060	0	12270	44638			0	46625	45671	-47	0	0	0	0	9015	
8033																																							4830	3519	0	0	4818	0	3497	853	4921	253122	205821	3015	220836	0	1246	0	12000	0	32286	774	253122	0	0	26275	0	0	5226	0	62934	142887			0	221805	220559	11	10125	0	0	0	32286	
8462																																							7578	15152	0	0	84424	0	411	0	674	171878	150170	183	150353	0	1080	0	0	0	21525	350	171878	0	0	20783	0	0	350	0	68840	81330			0	59164	58084	42	5555	0	0	0	21525	
8631																																							4973	2296	0	0	14350	0	3319	98	3221	63864	56183	657	56840	0	428	0	0	0	7024	500	63864	0	0	5741	0	0	800	0	16347	39836			0	34881	34453	-17	1154	0	0	0	7024	
9357																																							77428	9827	0	0	75406	650	424	0	1762	524745	438102	2243	440345	0	3346	26747	0	0	84400	500	524745	0	0	29333	0	0	54660	74544	169424	268678			0	261096	257750	-93	207	0	0	0	84400	
9553																																							1791	1391	0	29611	26655	0	955	0	8141	174718	103966	1171	160303	0	1005	0	54441	0	14415	400	174718	0	0	13022	0	0	1700	0	16414	87552			0	107179	106174	-707	0	0	725	0	14415	
9807																																							210820	16759	0	0	267490	64	12103	37818	135197	2494176	1957058	7899	2117250	0	28248	0	90000	0	376926	20000	2494176	0	0	243247	0	0	112272	0	74462	1882596			0	1842173	1813925	1407	0	0	0	62293	376926	
9955																																							15986	1397	0	0	49613	0	1062	0	2022	144763	109837	122	125838	0	1573	0	15879	0	18925	110	144763	0	0	15614	0	0	3023	0	21015	88822			0	76256	74683	178	0	0	0	0	18925	
10250																																							26909	5778	0	0	99918	0	9654	757	3616	413318	373492	1157	374649	0	3262	0	0	0	38669	1500	413318	0	0	6361	0	0	30800	0	91131	282361			0	269948	266686	8	0	0	0	0	38669	
10849																																							13772	1448	0	37445	68317	0	3032	8588	4493	270435	243522	399	243921	0	1021	694	0	0	26514	16	270435	0	0	11732	0	0	15375	0	27441	216082			0	133667	132646	-609	0	0	0	0	26514	
11145																																							8737	4618	0	0	21580	94	5582	276	8598	249533	209919	2142	227362	0	2228	450	15301	0	22171	1000	249533	0	0	10104	0	0	11000	369	49968	159951			0	199097	196869	67	2360	0	0	0	22171	
11640																																							1785	10576	0	0	97822	0	4337	0	21153	391996	289224	2757	346481	0	3748	0	53000	0	45515	650	391996	0	0	7269	0	0	37420	0	72339	216885			0	260071	256323	176	0	0	1500	0	45515	
11837																																							1048	1065	0	0	42509	0	1514	620	2096	88357	63884	293	73977	0	837	0	9800	0	14380	314	88357	0	0	2453	0	0	11686	0	7132	56752			0	40342	39505	-73	0	0	0	0	14380	
12030																																							34872	21331	0	2657	17814	0	3781	1652	12365	358366	298236	3609	301845	0	10568	0	0	0	56521	300	358366	0	0	55903	0	0	300	0	84277	213959			0	267638	257070	18	6824	0	0	0	56521	
12142																																							2699	8515	0	461	76330	0	5053	0	9014	228560	202534	3560	206094	0	1612	0	0	0	22466	1250	228560	0	0	9026	0	0	13950	0	61299	141235			0	124000	122388	-1760	4100	0	0	0	22466	
12179																																							4765	242	0	26	841	0	1222	0	2953	43418	33309	509	35593	0	179	0	1775	0	7825	0	43418	0	0	7827	0	0	0	0	7334	25975			0	33548	33369	-2	0	0	0	0	7825	
12311	345282	805109	585393	8688399	14853007	0	850919	42041	4592593	102067828	1356298	90629566	383574	671731	1943840	6019600	1131324	11054688	39999	102067828	161258	56300	1629464	701716	780000	8958352	651733		0	68518269	67846538	-353127	0	516677	11438262	0	0	0				8688399	14853006						80548367						6019600					161258	56300						24326036	56222331							0	0	1001000	516677		
12647																																							9974	12657	1117	28927	0	0	4484	409	1278	161907	143518	426	143944	0	1050	0	0	0	17963	250	161907	0	0	657	0	0	17056	92	39059	104459			0	104019	102969	0	0	0	0	0	17963	
12656																																							1737	617	0	849	0	0	165	53	189	17062	15223	39	15262	0	231	0	0	0	1800	72	17062	0	0	1340	0	0	388	0	3660	11563			0	11859	11628	0	1824	0	0	0	1800	
12937																																							45140	2367	0	0	0	0	10832	0	911	196941	160342	2734	163076	0	2125	0	0	0	33865	750	196941	0	0	27865	0	0	5250	0	53123	107219			0	139816	137691	0	0	0	0	0	33865	
12946																																							11217	19846	1516	0	201068	32	23086	2413	27369	1340015	1153215	12848	1192537	0	18149	16399	26474	0	147478	1	1340015	0	0	85806	12184	0	59756	3942	154003	999212			0	1039092	1020943	1915	0	0	0	0	147478	
13103																																							9006	16562	5052	0	326420	0	16909	2013	28685	2028004	1619401	37006	1763864	7495	14858	6773	107457	0	256645	500	2028004	0	0	209888	0	0	34019	776	234074	1385327			0	1630656	1615798	12238	10	0	0	0	264140	
13251																																							11080	2399	0	0	2071	0	122	0	1079	44515	39357	219	39576	0	641	0	0	0	4939	25	44515	0	0	2941	0	0	1975	0	6869	32488			0	28091	27450	-2	314	0	0	0	4939	
13457																																							4709	391	0	0	7284	0	7	0	1574	24956	18536	125	18661	0	214	0	0	0	6295	50	24956	0	0	382	0	0	5852	0	4043	14493			0	11205	10991	11	0	0	0	0	6295	
14052																																							5059	1198	0	0	6506	0	1322	158	2037	57527	50641	113	50754	0	495	0	0	0	6773	1000	57527	0	0	4091	0	0	1688	224	14155	36486			0	41387	40892	-6	131	0	0	0	6773	
14155																																							1236	5047	0	0	13368	0	7102	120	7822	203910	174900	803	184028	0	2396	0	5000	0	19882	176	203910	0	0	19438	0	0	160	0	21792	153108			0	171611	169215	108	0	0	3325	0	19882	
14650																																							2695	1016	0	3670	14	0	257	100	1984	31406	26736	434	27170	0	569	90	0	0	4236	200	31406	0	0	3736	0	0	300	0	9111	17625			0	21145	20576	0	1004	0	0	0	4236	
14753																																							4655	2410	0	9179	3921	0	110	0	681	43672	38606	149	38755	0	491	0	0	0	4917	300	43672	0	0	2351	0	977	1277	0	12744	25862			0	23143	22652	12	64	0	0	0	4917	
14865																																							19596	14646	234	3337	16458	0	9335	1023	11932	403555	359350	3564	362914	0	4132	0	0	0	40641	730	403555	0	0	27240	0	0	12631	0	87113	272237			0	331126	326994	40	0	0	0	0	40641	
14977																																							2656	489	0	0	1782	0	1753	0	2202	55309	39192	141	46383	0	538	0	7050	0	8926	0	55309	0	0	8930	0	0	0	0	6240	32952			0	46346	45808	-4	619	0	0	0	8926	
16551																																							2105	13396	2075	29355	34086	685	6644	986	8000	326590	284377	621	289998	0	3236	2433	5000	0	36591	175	326589	0	0	22326	0	0	13075	0	61549	222828			0	230061	226825	1015	0	0	0	0	36591	
16748																																							6819	1985	309	15880	7619	0	2304	111	2858	82988	73728	615	74343	0	719	0	0	0	8645	400	82988	0	0	5601	0	0	2600	242	21616	52112			0	45580	44861	44	0	0	0	0	8645	
17110																																							25656	2623	0	100	37766	0	3115	0	3140	145735	116973	4785	121758	0	279	0	0	0	23977	300	145735	0	0	16691	0	0	6986	0	0	116973			0	73614	73335	0	0	0	0	0	23977	
17147																																							65825	146599	36516	578166	887539	0	101316	11912	344423	9035290	6941701	58295	7650423	0	73354	444907	408320	0	1384867	10871	9035290	0	0	314518	3479	125	1062523	4514	1693497	5248205			0	6483448	6410094	-3170	0	0	100000	142107	1384867	
17259																																							6406	926	0	1616	11514	0	1798	173	2796	61642	47507	1667	55881	0	181	0	0	0	5761	769	61642	0	0	4106	0	0	769	0	9711	37796			0	36594	36413	117	0	0	6707	0	5761	
17950																																							11557	5665	1375	0	197758	0	6304	450	6397	468675	418367	2312	421379	0	3876	2531	0	0	47296	725	468675	0	0	22880	0	0	22737	1874	77963	340404			0	238640	234764	954	0	0	700	0	47296	
17978																																							4927	3117	0	155650	0	0	6310	1643	7113	307253	190241	260	194151	0	2145	0	3650	0	113102	0	307253	0	0	113102	0	0	0	0	5668	184573			0	130638	128493	0	0	0	0	0	113102	
18050																																							14504	8665	0	20232	163019	0	10873	0	8805	532648	471751	3224	475005	0	4694	0	30	0	57643	1214	532648	0	0	48030	0	0	7671	1385	167664	304087			0	309859	305165	728	0	0	0	0	57643	
18135																																							272	4154	0	24465	108189	0	12417	0	7434	285686	235054	684	261140	0	1121	0	9400	0	24546	456	285686	0	0	18974	0	0	6056	459	83930	151124			0	88017	86896	-940	41400	0	0	16002	24546	
18827																																							114863	19775	3990	0	116836	1517	23575	1110	38772	1216973	1075631	12148	1087779	0	6582	9087	0	0	129194	528	1216973	0	0	31316	0	0	97791	0	328799	746832			0	894030	887448	-441	0	0	0	0	129194	
18836																																							6396	2116	0	0	11507	0	3869	1629	5973	150090	128349	1804	132866	0	1265	0	2713	0	17224	180	150090	0	0	15361	0	0	1676	0	30042	98307			0	119865	118600	7	0	0	0	0	17224	
18854																																							118527	6870	1241	0	0	0	6638	100	5458	663268	589859	2320	592179	0	7497	0	0	0	71089	40	663268	0	0	56989	0	0	14060	0	130287	459572			0	531931	524434	0	0	0	0	0	71089	
19356																																							19	1574	0	0	23936	0	772	0	1849	82759	71912	91	73660	0	864	0	1657	0	9099	2025	82759	0	0	3955	0	0	3200	0	18555	53357			0	54749	53885	-81	724	0	0	0	9099	
19936																																							54425	2088	0	23022	31722	0	4576	174	8636	291749	255739	1160	264783	0	3412	0	7884	0	26966	420	291749	0	0	13053	0	0	13580	0	52339	203400			0	170518	167106	-87	0	0	0	0	26966	
19972																																							21086	1493	0	24235	0	0	363	0	3861	93375	73034	1202	74236	0	400	0	0	0	19139	0	93375	0	0	19139	0	0	0	0	0	73034			0	42737	42337	0	0	0	0	0	19139	
20053																																							248	2573	0	0	12483	0	371	9	2725	95680	82560	418	82978	0	1119	0	0	0	12702	150	95680	0	0	6535	0	0	6053	0	18046	64514			0	78390	77271	-36	0	0	0	0	12702	
20633																																							7036	4361	0	0	63284	0	6070	13046	11583	294762	250476	3409	263885	0	3114	0	10000	0	30877	1106	294762	0	0	27312	0	0	2816	0	25875	224601			0	192352	189238	-357	144	0	0	0	30877	
20857																																							2250	2090	0	0	70648	0	1076	0	1958	143244	107182	173	126752	0	734	142	2897	0	16492	200	143244	0	0	690	0	0	13800	0	30768	76414			0	65814	65080	1802	0	0	16500	0	16492	
21256																																							3486	159	0	0	2241	0	45	184	396	10326	9121	6	9127	0	78	0	0	0	1198	105	10325	0	0	613	0	0	495	0	2507	6614			0	3714	3636	-15	179	0	0	0	1198	
21359																																							5387	1752	249	235	8307	0	273	0	1058	51622	45735	101	45907	0	339	0	71	0	5715	550	51622	0	0	1738	0	0	3350	0	11721	34014			0	34700	34361	77	0	0	0	0	5715	
21630																																							4669	3732	0	0	24233	0	3716	0	848	96581	84532	298	84966	0	869	0	136	0	11615	281	96581	0	0	5676	0	0	5019	0	19850	64682			0	60252	59383	639	0	0	0	0	11615	
21658																																							5652	3099	0	0	26482	0	1733	100	4409	167903	147084	1548	151846	0	1751	0	3214	0	16057	100	167903	0	0	11748	0	0	4157	0	19204	127880			0	127157	125406	52	1022	0	0	0	16057	
22048																																							783	4625	0	0	41808	0	4217	419	8248	214871	183412	1429	194835	0	1900	0	9994	0	20036	1000	214871	0	0	12780	0	0	6400	0	35272	148140			0	156671	154771	-144	0	0	0	0	20036	
22543																																							3929	2719	0	0	3937	0	2613	0	1218	132094	109896	328	118324	0	663	0	8100	0	13770	602	132094	0	0	7490	0	0	5698	1434	32353	77543			0	108490	107827	-20	8417	0	0	0	13770	
22552																																							3543	785	0	644	1884	0	2678	115	2376	99997	72766	681	90997	0	1311	0	4000	0	9000	100	99997	0	0	2977	0	0	5900	0	15163	57603			0	89283	87972	23	0	0	13550	0	9000	
22730																																							10977	3810	0	0	75040	0	3283	63	4649	181800	160158	624	167108	0	1127	0	445	0	14692	250	181800	0	0	14294	0	0	300	0	58459	101699			0	85033	83906	-152	72	0	0	5881	14692	
22936																																							18344	2335	0	0	31752	0	3366	1518	7595	185554	164900	517	165417	0	1230	0	0	0	20137	725	185554	0	0	-1823	0	0	21461	0	59083	105817			0	119974	118744	-226	1900	0	0	0	20137	
23456																																							637	1714	0	368	26550	0	2092	689	1306	118366	101765	394	103684	0	1040	0	216	0	14682	126	118366	0	0	13845	0	0	336	0	16095	85670			0	86050	85010	375	0	0	1309	0	14682	
23504																																							29038	57908	5220	189603	792058	0	35000	0	176588	4283797	3215156	32466	3775142	119	29273	105950	476674	0	508536	600	4283797	0	0	208051	0	0	310094	0	1206667	2008489			0	2921705	2892432	-10209	0	0	50000	846	508655	
23643																																							4005	1209	0	0	76018	0	1493	520	6127	205845	172048	333	186401	0	1272	0	0	0	19444	200	205845	0	0	17730	0	0	2300	191	35342	136706			0	115779	114507	-786	1775	0	14020	0	19444	
23755																																							13425	1319	1109	0	55186	0	6275	0	3527	205742	186263	1003	187266	0	1485	0	0	0	18476	110	205742	0	0	13538	0	0	4615	0	47918	138345			0	125508	124023	213	878	0	0	0	18476	
24006																																							22844	7510	527	371980	106579	0	12903	977	39064	1410096	1159189	6309	1215780	20	5268	6106	50282	0	194296	0	1410096	0	0	110726	0	0	102805	0	134175	1025014			-13913	842495	837227	-5322	4379	0	0	0	194316	
24378																																							8660	656	0	0	10965	0	1830	132	876	64630	57192	132	57324	0	194	0	0	0	7306	0	64630	0	0	7269	0	0	0	0	7851	49341			0	41135	40941	37	570	0	0	0	7306	
24453																																							78928	2766	455	0	9889	0	15065	492	4823	319031	262444	1115	283601	0	3110	2150	20042	0	35430	929	319031	0	0	4555	0	0	29926	589	47320	215124			0	206645	203535	20	339	0	0	0	35430	
24659																																							18627	1583	0	5096	0	0	725	25	445	64503	58204	209	58413	0	451	0	0	0	6089	50	64502	0	0	2089	0	0	3950	0	14083	44121			0	32892	32441	0	5561	0	0	0	6089	
24668																																							60825	18185	335	0	419362	0	19092	355	14642	1565370	1403357	2662	1407608	0	11210	328	0	0	157762	625	1565370	0	0	47838	0	0	109102	1138	187109	1216248			0	1042318	1031108	197	0	0	0	1589	157762	
24949																																							60060	10489	1048	0	57141	0	5235	2168	21142	400802	344324	3249	350573	0	5703	0	0	0	50229	1800	400802	0	0	15556	0	0	33223	11308	98282	246042			0	237470	231767	-350	444	0	0	3000	50229	
25357																																							5250	4730	2063	35852	21349	0	6116	459	7349	404346	348347	876	361138	0	2761	2673	7000	0	43208	1608	404346	0	0	4712	0	0	36907	0	47412	300935			0	321266	318505	-19	0	0	4915	0	43208	
25647																																							14112	196	0	0	3075	0	1424	28	747	105958	96086	871	96957	0	1461	0	0	0	9001	12	105958	0	0	-11550	0	0	20579	0	12303	83783			0	87837	86376	-40	0	0	0	0	9001	
26176																																							67507	838	24	0	11474	0	2462	958	10972	437864	299062	2105	387167	0	4213	0	86000	0	50697	1	437864	0	0	22450	586	0	29480	22521	27309	271753			-1133	324735	320522	-101	0	0	0	0	50697	
26242																																							20409	11407	0	0	65132	0	13021	71	18976	476848	394991	1194	423938	0	2875	10846	22000	0	52910	1	476848	0	0	27222	0	0	25669	376	47638	347353			0	338935	336060	18	550	0	0	5753	52910	
