"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
1557																																																																	10826	612	612	15.3855%	22.2350%	20.9780%	10214	48689	66387	-35	0			14.2350%			9824	20.9780%	1	0	10430	70	181	0	-35	0	0	0	0		0	0	10214	0	0	0	0	0	0	10214	0	0	0	0	0	0	0	0	0	612	0	251	0	0	66638	641										
1669																																																																	48535	1700	1700	16.4002%	36.0095%	34.7482%	46835	134784	285575	-131	0			28.0095%			1600	34.7482%	1	0	47034	0	0	0	199	0	0	0	0		0	0	46835	0	0	0	0	0	0	46835	0	0	0	0	0	0	0	0	0	1700	0	0	0	0	285575	45565										
1856																																																																	16445	719	719	13.3366%	28.7249%	27.4690%	15726	57250	117916	-100	0			20.7249%			14782	27.4690%	1	0	15724	98	0	0	-100	0	0	0	0		0	0	15726	0	0	0	0	0	0	15726	0	0	0	0	0	0	0	0	0	719	0	98	0	0	118014	1042										
2040																																																																	24542	1986	1986	11.1605%	15.5657%	14.3061%	22556	157667	202105	311	0			7.5657%			4750	14.3061%	1	0	22867	0	0	0	311	0	0	0	0		0	0	22556	0	0	0	0	0	0	22556	0	0	0	0	0	0	0	0	0	1986	0	0	0	0	202105	17806										
2161																																																																	17521	1190	1190	10.8958%	18.4515%	17.1983%	16331	94957	149883	294	0			10.4515%			2356	17.1983%	1	0	16625	0	0	0	294	0	0	0	0		0	0	16331	0	0	0	0	0	0	16331	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	149883	13975										
2376																																																																	564748	30402	30402	12.9704%	15.2985%	14.4750%	534346	3691517	4119729	2856	0			7.2985%			42253	14.4750%	1	0	537202	0	0	0	-119	0	3542	-567	0		0	0	534346	0	0	0	0	0	0	534346	0	0	0	0	0	0	0	0	0	30402	0	0	0	0	4119729	492093										
2554																																																																	1455	142	142	8.9661%	12.7576%	11.5125%	1313	11405	14644	-4	0			4.7576%			1280	11.5125%	1	0	1598	289	0	0	-4	0	0	0	0		0	0	1313	0	0	0	0	0	0	1313	0	0	0	0	0	0	0	0	0	142	0	289	0	0	14933	322										
2732																																																																	92910	4150	4150	14.9583%	18.8878%	18.0441%	88760	491905	593384	-11	0			10.8878%			5789	18.0441%	1	0	89639	0	890	0	-11	0	0	0	0		0	0	88760	0	0	0	0	0	0	88760	0	0	0	0	0	0	0	0	0	4150	0	890	0	0	594274	83861										
2750																																																																	7734	575	575	12.8116%	16.9145%	15.6570%	7159	45724	55879	-127	0			8.9145%			6417	15.6570%	1	0	7176	0	0	0	-127	144	0	0	0		0	0	7159	0	0	0	0	0	0	7159	0	0	0	0	0	0	0	0	0	575	0	0	0	0	55879	886										
3252																																																																	26597	1508	1508	12.9201%	22.5173%	21.2406%	25089	118118	194186	70	0			14.5173%			500	21.2406%	1	0	25159	0	0	0	70	0	0	0	0		0	0	25089	0	0	0	0	0	0	25089	0	0	0	0	0	0	0	0	0	1508	0	0	0	0	194186	24589										
3458																																																																	4896	428	428	9.8557%	14.3003%	13.0502%	4468	34237	45334	13	0			6.3003%			1201	13.0502%	1	0	4481	0	0	0	13	0	0	0	0		0	0	4468	0	0	0	0	0	0	4468	0	0	0	0	0	0	0	0	0	428	0	0	0	0	45334	3267										
3720																																																																	37832	1661	1661	13.8261%	23.7622%	22.7189%	36171	159211	261614	-183	0			15.7622%			21000	22.7189%	1	0	36416	0	0	0	245	0	0	0	0		0	0	36171	0	0	0	0	0	0	36171	0	0	0	0	0	0	0	0	0	1661	0	0	0	0	261614	15599										
3971																																																																	113699	9256	9256	12.7202%	15.3862%	14.1336%	104443	738968	821080	84	0			7.3862%			171278	14.1336%	1	0	113456	8915	0	11	84	0	0	0	0		0	0	104446	0	0	0	0	3	3	104443	0	0	0	0	3	0	0	0	0	9256	0	8929	0	0	830009	-57906										
4156																																																																	23118	1900	1900	10.1369%	15.2184%	13.9677%	21218	151908	209314	-133	0			7.2184%			7857	13.9677%	1	0	22868	1783	0	0	-133	0	0	0	0		0	0	21218	0	0	0	0	0	0	21218	0	0	0	0	0	0	0	0	0	1900	0	1783	0	0	211097	15144										
4231																																																																	16937	681	681	14.6166%	30.6774%	29.4439%	16256	55210	111216	-247	0			22.6774%			12600	29.4439%	1	0	16245	0	0	189	-247	0	0	0	0		0	0	16303	0	0	0	0	47	47	16256	0	0	0	0	47	0	0	0	0	681	0	236	0	0	111452	3892										
4839																																																																	45047	3556	3556	11.9138%	15.9130%	14.6568%	41491	283083	348259	-756	0			7.9130%			16715	14.6568%	1	0	40735	0	0	0	-783	0	27	0	0		0	0	41491	0	0	0	0	0	0	41491	0	0	0	0	0	0	0	0	0	3556	0	0	0	0	348259	24776										
5069																																																																	189664	4993	4993	38.1084%	48.4753%	47.1992%	184671	391259	484594	3182	0			40.4753%			8628	47.1992%	1	0	187861	0	0	0	3182	8	0	0	0		0	0	184671	0	0	0	0	0	0	184671	0	0	0	0	0	0	0	0	0	4993	0	0	0	0	484594	176051										
5135																																																																	68953	4104	4104	13.3822%	18.8563%	17.7340%	64849	365677	484591	-291	0			10.8563%			25042	17.7340%	1	0	65600	1042	0	0	-291	0	0	0	0		0	0	64849	0	0	0	0	0	0	64849	0	0	0	0	0	0	0	0	0	4104	0	1042	0	0	485633	40849										
5210																																																																	152388	14079	14079	8.7679%	13.5311%	12.2810%	138309	1126206	1577456	-5460	-5429			5.5311%			48151	12.2810%	1	0	142678	8627	1200	0	-30	1	0	-5429	0		0	0	138309	0	0	0	0	0	0	138309	0	0	0	0	0	0	0	0	0	14079	0	9827	0	0	1581854	99987										
5461																																																																	61961	5602	5602	9.1262%	13.8486%	12.5965%	56359	447417	617550	-99	0			5.8486%			6300	12.5965%	1	0	56260	0	0	0	-99	0	0	0	0		0	0	56359	0	0	0	0	0	0	56359	0	0	0	0	0	0	0	0	0	5602	0	0	0	0	617550	50059										
5751																																																																	34648	1891	1891	16.8665%	22.9293%	21.6779%	32757	151108	194213	857	0			14.9293%			9352	21.6779%	1	0	34848	1089	145	0	857	0	0	0	0		0	0	32757	0	0	0	0	0	0	32757	0	0	0	0	0	0	0	0	0	1891	0	1234	0	0	195447	24639										
6039																																																																	31292	2536	2536	10.2960%	15.4448%	14.1931%	28756	202606	279293	-54	0			7.4448%			31037	14.1931%	1	0	28690	0	0	0	-66	0	0	0	0		0	0	28756	0	0	0	0	0	0	28756	0	0	0	0	0	0	0	0	0	2536	0	0	0	0	279293	-2293										
6141																																																																	6408	271	271	10.7200%	20.5595%	19.6901%	6137	31168	57248	0	0			12.5595%			4800	19.6901%	1	0	6198	0	0	37	0	0	0	0	0		0	0	6161	0	0	0	0	24	24	6137	0	0	0	0	24	0	0	0	0	271	0	61	0	0	57309	1398										
6329																																																																	67069	6845	6845	9.5280%	12.3093%	11.0530%	60224	544865	632076	19	0			4.3093%			25000	11.0530%	1	0	61084	0	0	673	19	0	0	0	0		0	0	60392	0	0	0	0	168	168	60224	0	0	0	0	168	0	0	0	0	6845	0	841	0	0	632917	36065										
7009																																																																	68258	0	1046	8.0205%	23.7066%	23.3433%	67212	287928	838002	2257	0			15.7066%			1052	23.3433%	1	0	69469	0	0	0	2257	0	0	0	0		0	0	67212	0	0	0	0	0	0	67212	0	0	0	0	0	0	0	0	0	1046	0	0	1046	0	838002	66160										
7045																																																																	21459	966	966	9.9332%	22.0540%	21.0612%	20493	97302	206309	-102	0			14.0540%			2425	21.0612%	1	0	20391	0	0	0	-102	0	0	0	0		0	0	20493	0	0	0	0	0	0	20493	0	0	0	0	0	0	0	0	0	966	0	0	0	0	206309	18068										
7072																																																																	28212	1929	1929	8.6027%	12.9946%	12.1061%	26283	217106	305522	42	0			4.9946%			4061	12.1061%	1	0	36415	3792	886	4329	-46	0	0	89	0		0	0	27365	0	0	0	0	1082	1082	26283	0	0	0	0	1082	0	0	0	0	1929	0	10089	0	0	315611	32312										
7456																																																																	8574	802	802	8.7898%	12.0535%	10.9260%	7772	71133	88421	182	0			4.0535%			5500	10.9260%	1	0	7954	0	0	0	182	0	0	0	0		0	0	7772	0	0	0	0	0	0	7772	0	0	0	0	0	0	0	0	0	802	0	0	0	0	88421	2272										
7634																																																																	9634	572	572	14.0990%	21.2320%	19.9713%	9062	45375	64274	-47	0			13.2320%			8260	19.9713%	1	0	9015	0	0	0	-47	0	0	0	0		0	0	9062	0	0	0	0	0	0	9062	0	0	0	0	0	0	0	0	0	572	0	0	0	0	64274	802										
8033																																																																	33521	1246	1246	13.0278%	19.1627%	18.4504%	32275	174928	247739	11	0			11.1627%			6000	18.4504%	1	0	32286	0	0	0	11	0	0	0	0		0	0	32275	0	0	0	0	0	0	32275	0	0	0	0	0	0	0	0	0	1246	0	0	0	0	247739	26275										
8462																																																																	22472	989	989	12.9122%	28.4506%	27.1985%	21483	78986	166378	42	0			20.4506%			700	27.1985%	1	0	21525	0	0	0	42	0	0	0	0		0	0	21483	0	0	0	0	0	0	21483	0	0	0	0	0	0	0	0	0	989	0	0	0	0	166378	20783										
8631																																																																	7469	428	428	11.0640%	19.7723%	18.6393%	7041	37775	63639	-17	0			11.7723%			1300	18.6393%	1	0	7024	0	0	0	-17	0	0	0	0		0	0	7041	0	0	0	0	0	0	7041	0	0	0	0	0	0	0	0	0	428	0	0	0	0	63639	5741										
9357																																																																	61092	3346	3346	11.8921%	19.6046%	18.5308%	57746	311621	485582	-93	0			11.6046%			55160	18.5308%	1	0	84400	26747	0	0	-93	0	0	0	0		0	0	57746	0	0	0	0	0	0	57746	0	0	0	0	0	0	0	0	0	3346	0	26747	0	0	512329	29333										
9553																																																																	16018	1005	1005	8.7016%	12.6333%	11.8407%	15013	126792	172532	-707	0			4.6333%			2100	11.8407%	1	0	14415	0	0	0	-310	109	0	0	-397		0	0	15013	0	0	0	0	0	0	15013	0	0	0	0	0	0	0	0	0	1005	0	0	0	0	172532	13022										
9807																																																																	403538	28014	28019	15.1638%	18.0189%	16.7678%	375519	2239528	2476411	1407	0			10.0189%			132272	16.7678%	1	0	376926	0	0	0	1407	0	0	0	0		0	0	375519	0	0	0	0	0	0	375519	0	0	0	0	0	0	0	0	0	28019	0	0	5	0	2476411	243247										
9955																																																																	19874	1127	1127	12.9428%	22.1381%	20.8827%	18747	89773	144845	178	0			14.1381%			3133	20.8827%	1	0	18925	0	0	0	178	0	0	0	0		0	0	18747	0	0	0	0	0	0	18747	0	0	0	0	0	0	0	0	0	1127	0	0	0	0	144845	15614										
10250																																																																	41709	3262	3262	9.4927%	14.6021%	13.4601%	38447	285637	405015	8	0			6.6021%			32300	13.4601%	1	0	38669	0	0	171	8	0	0	0	0		0	0	38490	0	0	0	0	43	43	38447	0	0	0	0	43	0	0	0	0	3262	0	214	0	0	405229	6361										
10849																																																																	26224	1021	1021	9.4992%	17.4859%	16.8051%	25203	149972	265318	-609	0			9.4859%			15391	16.8051%	1	0	26514	694	0	491	-609	0	0	0	0		0	0	25938	0	0	0	0	735	735	25203	0	0	0	0	735	0	0	0	0	1021	0	1185	0	0	266503	11732										
11145																																																																	23841	2228	2228	8.8529%	12.7480%	11.5566%	21613	187018	244135	67	0			4.7480%			12000	11.5566%	1	0	22171	450	0	0	108	0	0	0	0		0	0	21613	0	0	0	0	0	0	21613	0	0	0	0	0	0	0	0	0	2228	0	450	0	0	244585	10104										
11640																																																																	49087	3748	3748	11.8339%	15.6402%	14.4460%	45339	313852	383129	176	0			7.6402%			38070	14.4460%	1	0	45515	0	0	0	176	0	0	0	0		0	0	45339	0	0	0	0	0	0	45339	0	0	0	0	0	0	0	0	0	3748	0	0	0	0	383129	7269										
11837																																																																	15075	622	622	16.0609%	30.3840%	29.1303%	14453	49615	89989	-73	0			22.3840%			12000	29.1303%	1	0	14380	0	0	0	-73	0	0	0	0		0	0	14453	0	0	0	0	0	0	14453	0	0	0	0	0	0	0	0	0	622	0	0	0	0	89989	2453										
12030																																																																	59538	3035	3035	15.8485%	25.3061%	24.0161%	56503	235271	356520	18	0			17.3061%			600	24.0161%	1	0	56521	0	0	0	18	0	0	0	0		0	0	56503	0	0	0	0	0	0	56503	0	0	0	0	0	0	0	0	0	3035	0	0	0	0	356520	55903										
12142																																																																	25838	1612	1612	10.7340%	18.1188%	16.9884%	24226	142603	225694	-1760	0			10.1188%			15200	16.9884%	1	0	22466	0	0	0	163	0	0	-1923	0		0	0	24226	0	0	0	0	0	0	24226	0	0	0	0	0	0	0	0	0	1612	0	0	0	0	225694	9026										
12179																																																																	8006	179	179	17.8899%	28.8037%	28.1597%	7827	27795	43751	-2	0			20.8037%			0	28.1597%	1	0	7825	0	0	0	-3	0	0	0	1		0	0	7827	0	0	0	0	0	0	7827	0	0	0	0	0	0	0	0	0	179	0	0	0	0	43751	7827										
12311	11068444	750297	1706406	9.4387%	14.0378%	11.8736%	9362038	78847602	99187802	-353126	0			5.8736%			8998351	10.7694%	0	10274689	1888283	213770	25569	-102631	0	-549	-187459	-62487		8809	0	8491384	0	0	0	0	0	0	8491384	780000	0	97046	877046	6392	870654	955911	0	0	1706406	0	2142823	198	0	101330625	1629464																												1																																															
12647																																																																	18252	1050	1050	10.9379%	17.6628%	16.6467%	17202	103336	157270	0	0			9.6628%			17306	16.6467%	1	0	17963	0	761	0	0	0	0	0	0		0	0	17202	0	0	0	0	0	0	17202	0	0	0	0	0	0	0	0	0	1050	0	761	0	0	158031	657										
12656																																																																	1926	126	126	10.6484%	19.3335%	18.0687%	1800	9962	16904	0	0			11.3335%			460	18.0687%	1	0	1800	0	0	0	0	0	0	0	0		0	0	1800	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	126	0	0	0	0	16904	1340										
12937																																																																	35803	1938	1938	17.5825%	23.1157%	21.8645%	33865	154886	192606	0	0			15.1157%			6000	21.8645%	1	0	33865	0	0	0	0	0	0	0	0		0	0	33865	0	0	0	0	0	0	33865	0	0	0	0	0	0	0	0	0	1938	0	0	0	0	192606	27865										
12946																																																																	141779	13262	13525	9.5491%	13.4248%	12.1441%	128254	1056097	1343104	1915	0			5.4248%			59757	12.1441%	1	0	147478	16399	910	0	1915	0	0	0	0		0	0	128254	0	0	0	0	0	0	128254	0	0	0	0	0	0	0	0	0	13525	0	17309	263	0	1360413	85806										
13103																																																																	264002	14866	30342	11.9290%	13.7524%	12.1718%	233660	1919683	1958751	12238	10396			5.7524%			34519	12.1683%	1	0	256645	6773	4041	0	22634	0	0	-10396	0		0	0	233593	0	0	0	0	0	0	233593	0	0	67	67	0	67	0	0	16	30342	0	10814	15460	0	1979961	209888										
13251																																																																	5302	361	361	11.1286%	18.5223%	17.2611%	4941	28625	44399	-2	0			10.5223%			2000	17.2611%	1	0	4939	0	0	0	-2	0	0	0	0		0	0	4941	0	0	0	0	0	0	4941	0	0	0	0	0	0	0	0	0	361	0	0	0	0	44399	2941										
13457																																																																	6435	151	151	25.2684%	53.4025%	52.1494%	6284	12050	24869	11	0			45.4025%			5902	52.1494%	1	0	6295	0	0	0	11	0	0	0	0		0	0	6284	0	0	0	0	0	0	6284	0	0	0	0	0	0	0	0	0	151	0	0	0	0	24869	382										
