"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1557	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																580	0	13303										
1669	0	2512	0	0	0	0	0	0	0	0	0	400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1615	0	110										
1829	0	0	0	0	0	0	0	0	0	0	0	2792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3893	0	17461	0	8536										
1856	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																30	0	266										
2040	0	0	0	0	0	0	0	0	0	0	0	0	1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3939	0	3061										
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																480	0	1490										
2376	0	0	0	0	0	0	0	0	0	0	0	0	103886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2226	0	3857										
2554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1286	0	0										
2732	0	0	0	0	0	0	0	0	0	0	0	1663	30133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30202	0	3359										
2750	0	0	0	0	0	0	0	0	0	0	0	93	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																697	0	12442										
3177	0	0	0	0	0	0	0	0	0	0	0	13137	6837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	7329	0	26										
3252	0	0	0	0	0	0	0	0	0	0	2000	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2678	0	7509										
3458	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																160	0	459										
3720	0	0	0	0	0	0	0	0	0	0	5000	1380	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1267	0	4109										
3971	0	0	0	0	0	0	0	0	0	0	0	2541	29651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	21381	0	23547										
4156	0	0	0	0	0	0	0	0	0	0	0	1104	7037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4484	0	10877										
4231	0	0	0	0	0	0	0	0	0	0	0	47	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																239	0	1588										
4437	0	0	0	0	0	0	0	0	0	0	0	42	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5977	0	4853										
4839	0	0	0	0	0	0	0	0	0	0	0	2894	10346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2533	0	2023										
5069	0	0	0	0	0	0	0	0	0	0	0	8925	2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	340	0	0										
5135	0	0	0	0	0	0	0	0	0	0	0	365	3391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1031	432	4652	0	32232										
5210	0	0	0	0	0	0	0	0	0	0	0	5488	37416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	32283	0	60060										
5461	0	0	0	0	0	0	0	0	0	0	0	782	2611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	15203	0	17025										
5751	0	0	0	0	0	0	0	0	0	0	0	120	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4701	0	15353										
6039	0	0	0	0	0	0	0	0	0	0	0	43	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																162	0	4329										
6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	377										
6329	0	0	0	0	0	0	0	0	0	0	0	10475	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3343	577	8899	0	11728										
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0										
7045	0	0	0	0	0	0	0	0	0	0	0	1008	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1072	0	2392										
7072	0	0	0	0	0	0	0	0	0	0	0	650	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2098	0	5784										
7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1818										
7456	0	0	0	0	0	0	0	0	0	0	0	81	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5101	0	10330										
7634	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																151	0	436										
8033	0	0	0	0	0	0	0	0	0	0	0	8291	2655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2485	0	6533										
8462	0	616	0	0	0	0	0	0	0	0	0	161	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2584	0	3370										
8631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3128	0	0										
9357	0	2	0	0	0	0	0	0	0	0	0	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	145125	157997	2325										
9553	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1752	0	25645										
9807	0	0	0	0	0	0	0	0	0	0	0	252817	199604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8815	0	8524										
9955	0	0	0	0	0	0	0	0	0	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1760	0	12276										
10250	0	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														278	287	21972	0	8450										
10849	0	0	0	0	0	0	0	0	0	0	0	1958	1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	6448										
11145	0	0	0	0	0	0	0	0	0	0	0	1717	9219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1215	0	3947										
11275	0	0	0	0	0	0	0	0	0	0	65715	10650	70851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	138278	0	80068										
11640	0	0	0	0	0	0	0	0	0	0	0	5335	2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6382	0	36168										
11837	0	0	0	0	0	0	0	0	0	0	0	323	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																132	0	86										
12030	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2645	0	10113										
12142	0	0	0	0	0	0	0	0	0	0	0	135	5204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4791	0	3550										
12179	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																33	0	0										
12245	0	0	0	0	0	0	0	0	0	0	0	330	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1019	0	556										
12311																																																																																										
12647	0	0	0	0	0	0	0	0	0	0	0	373	5853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3064										
12656	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9	0	200										
12937	0	0	0	0	0	0	0	0	0	0	0	434	7673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1430	0	2691										
12946	0	0	0	0	0	0	0	0	0	0	110310	2352	67179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1009	557	30752	0	6531										
12955	0	0	0	0	0	0	0	0	0	0	0	4651	2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7958	0	91										
13103	0	0	0	0	0	0	0	0	0	0	0	28102	8753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	84980	0	21106										
13251	483	0	0	0	0	0	0	0	0	0	0	18	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																384	0	176										
13457	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																157	0	3415										
14052	0	0	0	0	0	0	0	0	0	0	0	386	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																572	0	227										
14155	0	0	0	0	0	0	0	0	0	0	0	2389	1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																247	0	4112										
14650	0	286	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																24	0	1101										
14753	0	0	0	0	0	0	0	0	0	0	0	160	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																485	0	3816										
14865	0	0	0	0	0	0	0	0	0	0	0	1228	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8529	0	26490										
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4876										
16458	0	0	0	0	0	0	0	0	0	0	0	1068	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8316	0	6022										
16551	0	0	0	0	0	0	0	0	0	0	0	2123	2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4444	0	2330										
16748	0	0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																872	0	662										
16944	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	159										
16953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7295	0	57838										
17147	0	0	0	0	0	0	0	0	0	0	0	13539	147471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1004379	0	143923										
17259	0	0	0	0	0	0	0	0	0	0	0	41	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	593										
17464	0	0	0	0	0	0	0	0	0	0	0	0	49726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														16834	9173	125960	0	143707										
17950	0	0	0	0	0	0	0	0	0	0	0	1870	2683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5589	0	6076										
17978	0	0	0	0	0	0	0	0	0	0	17500	3275	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0						COMMITMENTS TO ORIGINATE S/FAMILY 1ST Mtg. Loans	COMMT'S TO ORIGINATE M/FAMILY 1ST MTG> LOANS	COMMIT'S TO ORIGINATE OTHER MORTGAGE LOANS	COMMIT'S TO ORIGINATE CONSUMER LOANS	
18050	0	3101	0	0	0	0	0	0	0	0	0	1940	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6565	0	6276										
18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6716	0	69										
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	347										
18827	0	0	0	0	0	0	0	0	0	0	0	2400	8627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10599	0	0										
18836	0	0	0	0	0	0	0	0	0	0	0	8	1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																242	0	2490										
18854	0	0	0	0	0	0	0	0	0	0	15419	11360	9682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	25147	0	23803										
19356	0	0	0	0	0	0	0	0	0	0	0	603	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1274	0	965										
19730	0	0	0	0	0	0	0	0	0	0	0	11550	38366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	155010	21074	20630										
19936	0	0	0	0	0	0	0	0	0	0	3500	431	2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6048	0	4435										
19972	0	0	0	0	0	0	0	0	0	0	0	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
20053	0	598	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2295	0	3169										
20512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																76	0	0										
20633	0	0	0	0	0	0	0	0	0	0	0	416	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3783	0	2810										
20857	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4673	0	20347										
21256	0	0	0	0	0	0	0	0	0	0	400	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7	0	21										
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																86	0	1181										
21630	0	0	0	0	0	0	0	0	0	0	0	2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3644	0	0										
21658	0	27	0	0	0	0	0	0	0	0	0	145	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1359	0	498										
22048	0	0	0	0	0	0	0	0	0	0	0	979	4081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9842	0	1034										
22543	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1363	0	1375										
22552	0	0	0	0	0	0	0	0	0	0	0	24	1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5617	0	6226										
22730	0	0	0	0	0	0	0	0	0	0	0	230	3271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2238	0	866										
22936	0	0	0	0	0	0	0	0	0	0	0	502	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2352	0	8574										
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	442										
23456	0	5	0	0	0	0	0	0	0	0	0	109	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2456	0	1730										
23504	115828	0	0	0	0	0	0	0	0	0	0	3962	90581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														32	730	108459	0	10957										
23643	0	0	0	0	0	0	0	0	0	0	0	131	5590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3313	1000	474										
23755	0	0	0	0	0	0	0	0	0	0	0	602	1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5375	0	804										
24006	0	0	0	0	0	0	0	0	0	0	0	1283	17577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	33689	0	0										
24378	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																616	0	138										
24453	0	0	0	0	0	0	0	0	0	0	0	4563	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1740	0	365										
24659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1820	0	1470										
24668	0	0	0	0	0	0	0	0	0	0	0	12617	6439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																43554	0	8006										
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
24949	0	0	0	0	0	0	0	0	0	0	0	1873	18453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2129	0	16173	0	10532										
25357	0	2	0	0	0	0	0	0	0	0	0	4654	9529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	21										
25647	0	0	0	0	0	0	0	0	0	0	0	1	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																127	0	0										
26176	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	284	0	0										
26242	0	0	0	0	0	0	0	0	0	0	0	3959	22151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3850	0	5101	0	19644										
26457	0	0	0	0	0	0	0	0	0	0	0	33	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3952										
26765	0	0	0	0	0	0	0	0	0	0	0	5992	3051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																21193	0	2709										
27070	0	0	0	0	0	0	0	0	0	0	0	3175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2580	0	0	0	4830										
27548	0	0	0	0	0	0	0	0	0	0	0	312	9618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	41999	0	12790			Standby letters of credit issued by a Federal Home Loan Bank on the bank's behalf - FHLB							
27614	0	0	0	0	0	0	0	0	0	0	0	326	2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1388	0	5415	0	12111										
27847	0	0	0	0	0	0	0	0	0	0	0	2095	3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2473	0	305										
28013	0	0	0	0	0	0	0	0	0	0	0	3984	80233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13072	0	1971										
28152	0	1156	0	0	0	0	0	0	0	0	0	566	2959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10481	0	410										
28255	0	205	0	0	0	0	0	0	0	0	0	3978	2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11399	0	9547										
28349	0	0	0	0	0	0	0	0	0	0	0	241	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3538	0	1257										
28406	0	0	0	0	0	0	0	0	0	0	0	0	94970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	56954	0	54917										
28675	0	0	0	0	0	0	0	0	0	0	0	28	2605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2176	0	3874										
28732	0	0	0	0	0	0	0	0	0	0	0	690	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																593	0	4544										
