"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
1669	0	0	0	0	0	0	0	0	176	0			0	0	422	39	0	0											0	0	0	0			0	0	0	0	48	0			0	0	0	0	0	0	250	116				8	7	77	53	
1829	0	0	0	0	0	0	0	0	13	7		0	0	0	139	130	0	0		0	0		0	0	0		0	0	0	0	0	3			3	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	6	3	
1856	0	18	0	0	0	0	0	0	23	0			0	0	2	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	2	0	
2040	0	0	0	0	0	0	0	0	37	4			0	0	403	0	0	0											0	0	16	0			13	5	0	1	256	0			90	0	0	0	0	0	0	4				2	0	26	23	
2161	0	0	0	0	0	0	0	0	14	0			0	0	29	0	0	6						0				0	0	0	0	0			7	1	0	0	0	0			0	0	0	0	0	0	0	0				10	8	6	5	
2376	0	0	194	0	0	0	0	0	0	0		0	0	0	4941	1500	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	1194	0	0	0	2053	0	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0	20	0			0	20	21	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	20	0	
2732	0	0	72	17	0	0	0	0	30	9		0	0	0	1408	263	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			25	0	491	0	103	2	454	0	0	0		0	2	0	0	
2750	0	0	0	0	0	0	0	0	2	0			0	0	172	14	0	110						110				0	0	0	0	0			0	0	2	0	28	0			0	0	0	0	0	0	0	0				16	0	4	0	
3252	24	0	0	0	0	0	0	0	257	68			0	36	633	279	0	26						26				29	0	0	0	0			0	0	3	0	1	0			0	0	50	1	0	0	0	0				38	15	215	134	
3458	0	0	0	0	8	9	0	0	14	3			0	0	20	3	0	0						0				0	0	0	0	0			0	0	1	0	7	0			0	0	0	0	0	0	0	0				0	0	2	1	
3720	0	0	0	0	0	0	0	0	2	1			0	0	47	26	0	0						0				0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				2	0	3	1	
3953	0	0	0	0	0	0	0	0	57	15			0	30	8287	8219	0	0						0				30	0	0	0	0			0	0	0	0	46	0			0	0	0	0	0	9	0	0				22	3	0	0	
4156	0	0	0	0	0	0	0	0	87	2			0	19	654	0	0	13						13				19	0	0	11	0			0	0	6	2	176	118			148	0	0	27	141	0	0	0				14	3	33	28	
4231	0	0	0	0	0	0	0	0	13	0			0	0	382	79	0	0											0	0	0	0			0	0	0	0	38	55			0	0	0	0	0	0	120	0				44	8	46	5	
4437	209	0	0	0	0	0	0	0	223	0			0	0	1014	17	0	0											0	0	14	0			0	0	206	0	390	0			0	0	122	0	198	10	1	2				11	2	52	3	
4839	0	0	14	0	0	0	0	0	42	0		0	0	0	584	27	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	122	0			65	0	16	0	302	38	0	0	0	0		0	0	38	4	
5005	0	0	0	0	0	0	0	0	68	68		0	0	0	96	5	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			91	0	0	0	0	0	0	0	0	0		0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	0	0	0	0	0	0	5	0		0	0	0	412	112	0	0		0	0		0	0	0		0	0	0	0	0	0			3	1	0	0	22	0			0	0	157	0	70	0	0	0	0	0		36	0	12	4	
5210	0	0	0	0	0	0	0	0	29	1		0	0	24	3479	569	0	93		0	0		0	0	0		0	0	0	0	23	0			0	0	2	0	339	33			351	0	804	0	713	0	524	0	0	0		0	0	30	2	
5331	0	0	1074	0	0	0	0	0	2	0		0	0	1	1240	0	0	4		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	103	0			59	0	0	0	0	0	0	0	0	0		0	0	0	0	
5461	0	0	0	0	0	0	0	0	10	4		0	0	0	5012	179	0	894		0	0		0	0	0		0	0	954	0	208	0			0	0	3	0	363	0			0	0	2371	0	102	0	888	1	0	0		0	0	7	2	
5751	0	0	0	0	0	0	0	0	6	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
6039	0	0	0	0	0	0	0	0	85	0			0	0	359	144	0	0						0				0	0	0	0	0			0	0	47	0	27	152			0	0	0	0	0	0	15	0				15	33	6	5	
6141	0	0	0	0	0	0	0	0	51	19			0	0	145	44	0	0						0				0	0	0	0	0			0	0	16	0	21	0			0	0	0	0	0	0	0	0				0	0	80	16	
6329	0	0	0	0	0	0	0	0	564	259		0	0	0	15182	733	0	0		0	0		0	0	0		0	0	0	0	316	3			41	10	11	2	1425	362			1082	0	8796	6	164	35	316	0	0	0		1235	170	712	68	
6972	0	0	683	0	0	0	0	0	2488	2008		0	0	0	3865	3014	0	0		0	0		0	0	0		0	0	200	1900	70	0			0	0	70	0	23	11			0	58	39	82	0	0	0	269	0	0		3	1	22	0	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	43	0			0	0	150	0	0	0						0				0	0	0	0	0			3	0	0	0	40	0			0	0	0	0	0	0	25	0				63	38	19	5	
7157	0	0	0	0	0	0	0	0	27	25			0	0	61	0	0	0						0				0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				32	0	21	2	
7456	0	0	0	0	0	0	0	0	0	0			0	0	18	0	0	0						0				0	0	0	0	0			0	0	0	0	18	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	0	0	12	3			0	3	417	30	0	0											0	0	0	0			0	0	2	0	78	0			0	0	21	0	0	0	243	0				3	3	42	1	
8033	0	0	0	0	0	0	0	0	33	3			0	24	19	0	0	0											0	0	0	0			0	0	5	0	0	0			0	0	4	0	0	0	0	0				2	0	13	1	
8462	0	0	0	0	0	0	0	0	37	0			0	0	42	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				27	28	15	9	
8631	0	0	0	0	0	0	0	0	3	0			0	0	38	0	0	0											0	0	0	0			0	0	0	0	0	0			4	0	0	0	0	0	0	0				31	0	3	3	
9357	0	0	0	0	0	0	0	0	167	167		0	0	0	518	0	0	0		0	0		0	0	0		0	0	0	0	280	0			0	0	0	0	238	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	0	0	1	0			0	0	33	0	0	0						0				0	0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				13	1	8	0	
9807	0	0	0	0	0	0	0	0	1297	866		0	0	0	6594	376	0	0		0	0		0	0	0		0	0	0	0	3	0			0	0	49	0	699	0			2306	44	2441	338	0	0	765	0	0	0		0	0	4	0	
9955	0	0	0	0	0	0	0	0	15	10			0	0	80	0	0	0						0				0	0	0	0	0			0	0	0	0	75	0			0	0	0	0	0	0	0	3				2	0	3	2	
10250	0	0	0	0	0	0	0	0	697	516		0	0	70	4533	776	0	92		0	0		0	0	0		0	0	0	0	57	2			22	0	10	44	376	634			0	0	1273	12	806	9	268	0	0	0		106	11	123	23	
10849	128	0	118	1	0	0	0	0	27	0		0	0	0	2480	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	13	0	318	137			100	0	1378	13	0	0	301	0	0	0		0	0	0	0	
10858	0	0	0	0	0	0	0	0	178	52		0	0	57	789	40	0	108		0	0		0	75	0		0	30	0	0	0	0			0	0	0	0	34	50	0		9	30	0	0	62	0	429	0	0	0		10	15	47	24	
11145	0	0	0	0	0	0	0	0	22	1			0	0	935	582	0	0											0	0	0	0			0	0	14	0	327	0			0	0	0	0	0	0	0	0				0	0	26	7	
11640	0	0	0	0	0	0	0	0	95	9		0	0	62	73	0	0	42		0	0		0	0	0		0	0	0	0	0	0			0	0	19	0	0	0			0	0	0	0	0	0	0	0	0	0		24	4	7	1	
11837	50	0	0	0	0	0	0	0	146	107			0	2	501	0	0	0											0	0	0	0			1	0	0	0	54	0			0	0	167	23	0	0	228	0				0	2	1	12	
12030	407	195	0	0	0	0	0	0	1458	273		0	0	52	4489	986	0	227		0	0		0	175	0		0	5	0	0	0	0			0	0	323	5	754	24			0	3	731	94	708	223	272	0	0	0		284	202	96	88	
12142	0	0	0	0	0	0	0	0	66	0			0	55	169	24	0	69											0	0	0	0			31	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	45	10	
12245	0	0	0	0	0	0	0	0	0	0			0	0	111	0	0	0											0	0	0	0			0	0	0	0	102	0			0	0	0	0	9	0	0	0				0	0	0	0	
12311	690	130	6155	1409	7140	6003	0	0	90051	26877	26877	0	0	3061	448481	88057	0	12061	88057	0	0	0	0	10	0	0	0	1	54192	21111	51965	5391	0	0	0	0	9515	2160	101069	18945		6279	9109	655	24442	5058	23823	4380	70965	9645	861	877	5126	23376	14247	10674	1519	
12647	0	0	0	0	0	0	0	0	0	0			0	0	353	150	0	0						0				0	0	0	0	0			0	0	0	0	74	22			0	0	102	0	0	0	0	0				0	0	5	0	
12656	0	0	0	0	0	0	0	0	6	0			0	0	5	5	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	3	
12937	0	0	0	0	0	0	0	0	4	0			0	0	563	345	0	0											0	0	139	0			0	0	0	0	69	0			0	0	0	0	0	0	0	0				0	0	10	4	
12946	0	0	0	0	0	0	0	0	167	3		0	0	0	2787	103	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	23	0	548	1			1136	0	0	0	600	0	75	47	0	0		89	11	235	83	
12955	0	0	0	0	0	0	0	0	18	6			0	0	1057	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	1056	10	0	0	0	0				0	1	1	1	
13103	0	0	0	0	0	0	0	0	98	7		0	0	0	1747	55	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	2	736	21			0	0	253	0	366	2	0	0	0	0		234	87	82	0	
13251	0	0	0	0	0	0	0	0	11	8			0	2	50	14	0	5						0				0	0	0	0	0			0	0	0	0	27	0			0	0	0	0	0	0	0	0				4	1	0	0	
13457	0	0	0	0	0	0	0	0	19	0			0	19	0	0	0	0						0				19	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	9	0			0	3	396	1	0	19											0	0	0	0			0	0	3	0	30	0	0		0	0	0	0	0	0	346	0				0	3	0	0	
14155	27	1	0	0	0	0	0	0	100	42			0	32	345	46	0	73						39				17	20	0	0	0			0	0	1	2	87	12			0	0	0	0	0	0	90	0				3	6	7	16	
14650	0	0	0	0	0	0	0	0	14	0			0	0	31	0	0	1											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	3	0				4	0	23	13	
14753	0	0	0	0	0	0	0	0	0	0			0	0	15	10	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
14865	0	0	0	0	0	0	0	0	63	17			0	0	905	0	0	0						0				0	0	0	0	0			0	2	0	0	0	15			0	6	0	0	71	38	818	0				1	0	0	0	
14977	0	0	0	0	0	0	0	0	0	0			0	0	34	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	0	21	0	
16458	0	0	0	0	0	0	0	0	82	3			0	8	320	277	0	11											0	0	9	0			0	0	1	3	3	0			15	0	0	65	0	0	0	0				4	2	1	0	
16551	0	0	0	0	0	0	0	0	32	10			0	0	410	7	0	0											0	0	0	0			0	0	3	0	253	17			0	0	76	17	50	0	0	0				0	0	7	2	
16748	0	0	0	0	0	0	0	0	17	0			0	0	54	46	0	0						0				0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				7	4	1	12	
16944	0	0	0	0	0	0	0	0	4	0			0	0	4	0	0	1											0	0	0	0			3	4	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
16953	0	0	0	0	0	0	0	0	10	1			0	0	8	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	9	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	200	159	1906	31	0	4	0	0	11137	7938		0	0	236	37815	6256	0	4		0	0		0	4	0		0	228	0	0	897	61			8	12	645	228	3575	1172			776	245	5470	171	7494	401	8886	237	0	0		333	428	838	341	
17259	0	0	0	0	0	0	0	0	18	0			0	18	54	0	0	54											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17464	346	0	923	0	0	0	0	0	2563	1108		0	0	0	78820	10833	0	7872		0	0		0	0	0		0	0	476	6	2158	62			293	8	0	85	1190	1415			982	485	29720	476	9284	74	12134	45	0	0		244	66	1426	154	
17950	25	0	0	0	0	0	0	0	93	0			0	17	833	89	0	0						0				17	0	0	0	0			0	0	0	0	58	0			0	0	649	66	0	0	0	0				11	8	1	2	
18050	0	0	0	0	0	0	0	0	53	7		0	0	0	611	198	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	53	0	254	0	0	0	0	0		16	6	90	40	
18135	0	0	0	0	0	0	0	0	104	15			0	0	497	116	0	0											0	0	109	44			0	0	0	41	59	178			0	0	0	0	0	0	0	0				0	0	35	4	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	62	1		0	0	0	509	11	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	33	0	246	0			0	0	0	0	57	11	177	0	0	0		14	17	4	0	
18836	15	2	0	0	0	0	0	0	76	0			0	0	964	0	0	0											0	0	20	0			0	0	0	1	154	5			105	0	571	0	0	5	0	0				37	23	57	45	
18854	0	0	0	0	0	0	0	0	409	408			0	0	20	9	0	0						0				0	0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				2	0	6	1	
18957	0	0	0	0	0	0	0	0	2	0			0	0	446	431	0	1						0				0	0	0	0	0			0	0	0	0	0	0			5	0	0	0	0	0	0	0				9	2	0	0	
19356	0	0	0	0	0	0	0	0	21	16			0	0	448	432	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	14	5	
19730	0	0	975	0	0	0	0	0	1282	5		0	0	92	20803	4925	0	114		0	0		0	0	0		0	0	464	0	817	28			0	0	3	237	1576	338			3444	586	3083	0	4878	199	624	98	0	0		22	33	7	1	
19936	825	9	100	0	0	0	0	0	36	0			0	0	2550	0	0	0											0	0	0	0			0	0	0	0	76	0			674	0	0	18	841	0	0	0				0	0	34	9	
19972	0	0	0	0	0	0	0	0	0	0			0	0	14	0	0	0											0	0	0	0			0	0	0	0	14	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	274	5			0	0	633	16	0	0						0				0	0	0	0	0			3	3	0	0	207	0			0	0	106	67	283	158	0	38				8	0	10	3	
20512	0	0	0	0	0	0	0	0	70	1			0	0	75	0	0	0											0	0	0	0			0	0	0	0	14	0			0	0	0	0	36	0	0	0				1	2	24	67	
20633	0	0	0	0	0	0	0	0	9	5		0	0	0	83	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	80	0			0	0	0	0	0	0	0	0	0	0		0	0	3	2	
20857	0	0	0	0	0	0	0	0	0	0			0	0	1	1	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
21630	0	0	0	0	0	0	0	0	1	0			0	0	33	0	0	0											0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	13	1	
21658	0	0	0	0	0	0	0	0	10	4			0	0	482	0	0	450						450				0	0	0	0	0			10	0	0	0	4	0			0	0	0	0	0	0	0	0				9	0	9	6	
22048	0	0	0	0	1	0	0	0	156	72			0	31	405	227	0	78						78				31	0	0	0	0			0	0	5	0	69	0			0	0	0	0	0	0	12	40				10	5	8	3	
22356	0	0	0	0	0	0	0	0	19	14			0	0	334	0	0	0						0				0	0	0	63	0			0	0	0	0	17	0			0	0	220	1	0	0	0	0				14	2	20	2	
22543	0	0	0	0	0	0	0	0	3	1			0	0	181	0	0	0											0	0	0	0			0	0	0	0	127	0			0	0	0	0	49	0	0	0				0	0	5	2	
22552	0	0	0	0	0	0	0	0	34	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	32				0	2	0	0	
22730	0	0	0	0	0	0	0	0	8	0			0	0	71	0	0	0											0	0	0	0			0	0	0	0	31	0			0	0	0	0	0	0	0	0				4	1	36	7	
22936	665	0	0	0	0	0	0	0	144	13		0	0	10	9605	652	0	21		0	0		0	0	0		0	0	0	0	19	5			0	0	35	10	910	91			115	0	6385	52	153	5	543	0	0	0		21	5	30	9	
22954	0	0	0	0	0	0	0	0	5	2			0	0	46	2	0	0						0				0	0	0	0	0			0	0	0	0	1	0	0		0	0	0	0	0	0	0	0				1	1	42	2	
23045	0	0	0	0	0	0	0	0	5	1			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
23456	0	0	0	0	0	0	0	0	18	13			0	0	172	55	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	80	0	11	0	0	0				26	3	0	2	
23504	0	0	0	0	0	0	0	0	82	62		0	0	0	1467	266	0	0		0	0		0	0	0		0	0	0	0	259	5			0	0	2	0	0	0			0	0	764	0	0	0	0	0	0	0		0	0	178	13	
23540	0	0	0	0	0	0	0	0	15	3			0	0	1768	263	0	0											0	0	0	0			1	1	0	0	1177	309			0	0	0	0	0	0	0	0				0	0	18	11	
23643	0	0	0	0	0	0	0	0	161	0			0	41	420	23	0	92											0	0	0	0			0	0	2	0	3	0			0	0	0	0	0	0	164	2				138	116	0	0	
23755	0	0	0	0	0	0	0	0	75	9			0	0	322	24	0	0											0	0	56	0			0	0	0	0	0	151			0	54	0	0	71	0	0	0				10	1	10	11	
24006	0	0	0	0	0	0	0	0	42	32		0	0	0	310	202	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	40	0	0	0	45	0	0	0		7	7	16	3	
24453	0	0	0	0	0	0	0	0	38	38		0	0	0	3010	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	260	0			0	0	2208	0	0	0	287	0	0	0		0	0	255	0	
24659	0	0	0	0	0	0	0	0	22	0			0	0	70	47	0	0						0				0	0	0	0	0			0	0	3	3	23	0			0	0	0	0	0	0	0	7				0	5	0	4	
24668	0	0	0	0	0	0	0	0	22	0			0	13	61	10	0	37											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				2	0	12	8	
24855	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24949	0	0	185	0	0	0	0	0	421	14		0	0	0	5671	3895	0	0		0	0		0	0	0		0	0	0	0	27	1			22	4	5	1	431	24			287	0	422	0	94	0	196	357	0	0		28	25	60	14	
25357	0	0	0	0	0	0	0	0	698	0			0	5	113	0	0	13											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	100	693	
25647	0	0	0	0	0	0	0	0	0	0			0	0	59	59	0	0											59	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26242	0	0	0	0	0	0	0	0	236	0		0	0	0	504	0	0	0		0	0		0	0	0		0	0	0	0	0	0			19	6	35	0	119	0			50	0	5	0	72	0	0	0	0	0		6	7	233	188	
26457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	137	0	0	0	0	0	262	163			0	8	412	199	0	0											0	0	0	0			0	0	30	1	21	3			0	0	0	0	0	28	0	0				35	4	17	28	
26859	0	0	0	0	0	0	0	0	96	24		0	0	0	3096	562	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	557	0			48	3	643	67	1275	0	0	0	0	0		5	0	6	0	
27548	0	0	0	0	0	0	0	0	355	129		0	0	0	3673	1183	0	7		0	0		0	0	0		0	0	0	0	71	44			0	0	18	58	1356	82			273	2	96	0	118	29	202	3	0	0		39	22	246	50	
27614	0	0	0	0	0	0	0	0	178	0			0	0	500	59	0	0											0	0	0	0			0	0	103	73	374	55			0	0	0	0	0	0	0	0				0	1	12	1	
27847	139	7	0	0	0	0	0	0	99	18		0	0	21	2390	763	0	424		0	0		0	424	0		0	21	0	0	0	0			0	1	11	1	455	62			0	0	0	0	237	0	74	0	0	0		0	0	236	40	
28152	0	0	0	0	0	0	0	0	0	0			0	0	15	14	0	1											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28255	0	0	0	0	0	0	0	0	20	0			0	11	51	3	0	21						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	27	9	
