"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
2750				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
3252				0	0	0	0	0	0	0	0	0	104	0	54	207	43	71	0	0	0	0	0	0	0	0	0	0	0	0							
3458				0	0	0	0	0	0	0	0	0	135	0	0	44	18	1	0	0	0	0	0	0	0	0	0	0	0	0							
3720				0	0	0	0	0	0	0	0	0	80	0	0	80	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
3971				0	0	1110	0	0	1068	0	0	42	0	0	0	221	0	306	0	0	0	0	0	0	0	0	0	0	0	0							
4156				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
4231				0	0	0	0	0	0				19	0	0	80	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
5069				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
5135				0	0	851	0	0	759	0	0	81	13	3	0	116	23	11	0	0	0	0	0	0	0	0	0	0	0	11							
5210	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	72	33	0	0	0	0	0	0	0	0	0	0	0	0	0							
5461				0	0	20	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0							
5751				0	0	0	0	0	0	0	0	0	7	1	0	66	33	1	0	0	0	0	0	0	0	0	0	0	0	0							
6039				0	0	0	0	0	0	0	0	0	24	0	45	37	1	13	0	0	0	0	0	0	0	0	0	0	0	0							
6329	0	0	0	0	0	0	0	0	0	0	0	0	6961	0	991	810	5	108	0	0	69	0	0	0	0	0	0	0	0	0							
7009				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
7045				0	0	0	0	0	0	0	0	0	192	0	12	53	0	36	0	0	0	0	0	0	0	0	0	0	0	0							
7072				0	0	331	0	0	331				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
7456				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634				0	0	0	0	0	0				0	0	0	163	19	77	0	0	0	0	0	0	0	0	0	0	0	0							
8033				0	0	0	0	0	0				12	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
8462				0	0	0	0	0	0	0	0	0	172	20	0	12	33	0	0	0	1354	0	0	0	0	0	0	0	0	0							
8631				0	0	0	0	0	0				36	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
9357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0							
9553				0	0	0	0	0	0	0	0	0	17	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	0	0	0	0	0							
9955				0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
10250				0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
10849				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
11145				0	0	0	0	0	0				25	0	0	142	0	15	0	0	0	0	0	0	0	0	0	0	0	0							
11640				0	0	0	0	0	0	0	0	0	19	0	33	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
11837				0	0	0	0	0	0				8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
12030				0	0	0	0	0	0	0	0	0	257	0	7	292	4	11	0	0	0	0	0	0	0	0	0	0	0	0							
12142				134	0	0	134	0	0				37	4	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
12179				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
12311							0	0	0																												
12647				0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
12656				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
12937				0	0	0	0	0	0				0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
12946	0	0	0	0	0	566	0	0	566	0	0	0	139	42	97	238	15	98	0	0	0	0	0	0	0	0	0	0	0	0							
13103	0	0	0	0	0	0	0	0	0	0	0	0	1525	0	175	41	0	0	270	0	246	0	0	0	0	0	0	0	0	0							
13251				0	0	0	0	0	0	0	0	0	1	0	0	28	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
13457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
14052				0	0	0	0	0	0				0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155				0	0	0	0	0	0	0	0	0	21	0	5	66	0	16	0	0	0	0	0	0	0	0	0	0	0	0							
14650				0	0	0	0	0	0				16	0	2	39	3	12	0	77	0	0	0	0	0	0	0	0	0	0							
14753				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
14865				0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	174	0	0	0	0	0	0	0	0	0							
14977				0	0	0	0	0	0	0	0	0	155	3	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0							
16551				0	0	0	0	0	0	0	0	0	5	0	5	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
16748				0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
17110				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
17147	0	0	0	12	0	647	0	0	0	0	0	640	206	0	30	347	38	28	0	0	258	0	0	0	0	0	0	12	0	0							
17259				0	0	0	0	0	0	0	0	0	78	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
17950				0	0	0	0	0	0	0	0	0	11	0	0	6	1	0	0	0	30	0	0	0	0	0	0	0	0	0							
17978				0	0	0	0	0	0	0	0	0	0	12	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
18050				0	0	0	0	0	0	0	0	0	42	1	0	102	26	0	0	0	0	0	0	0	0	0	0	0	0	0							
18135				0	0	0	0	0	0				0	0	0	21	0	34	0	0	183	0	0	0	0	0	0	0	0	0							
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	153	0	0	0	0	0	0	0	0	0							
18836				165	0	0	165	0	0	0	0	0	30	0	0	592	29	0	0	0	0	0	0	0	0	0	0	0	0	0							
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
19356				0	0	0	0	0	0				90	19	63	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0							
19936				0	0	122	0	0	0	0	0	0	73	0	80	43	0	37	0	0	152	0	0	0	0	0	0	0	0	0							
19972				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
20633				0	0	0	0	0	0				12	0	52	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0							
20857				0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
21256				0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
21359				0	0	0	0	0	0	0	0	0	10	6	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	0							
21658				0	0	868	0	0	838	0	0	0	18	0	5	34	0	70	0	0	0	0	0	0	0	0	0	0	0	30							
22048				0	0	0	0	0	0				76	0	3	31	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
22543				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
22552				0	0	0	0	0	0	0	0	0	12	0	0	39	0	0	0	0	111	0	0	0	0	0	0	0	0	0							
22730				0	0	0	0	0	0				3	0	0	509	68	0	0	0	0	0	0	0	0	0	0	0	0	0							
22936				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
23456				0	0	0	0	0	0	0	0	0	59	0	0	60	27	0	0	0	0	0	0	0	0	0	0	0	0	0							
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	37	91	0	146	0	0	0	0	0	0	0	0	0							
23643				0	0	0	0	0	0				160	11	22	66	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
23755				0	0	0	0	0	0				16	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	284	0	0	0	0	0	0	0	0	0							
24378				0	0	0	0	0	0				0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453				0	0	0	0	0	0				0	0	0	345	102	28	0	0	0	0	0	0	0	0	0	0	0	0							
24659				0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
24668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
24949				0	0	59	0	0	59	0	0	0	0	0	0	0	0	28	0	0	95	0	0	0	0	0	0	0	0	0							
25357				0	0	0	0	0	0	0	0	0	120	0	5	73	0	19	0	0	0	0	0	0	0	0	0	0	0	0							
25647				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
26176				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
26242				0	0	0	0	0	0	0	0	0	70	0	0	48	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
26457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
26765				0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
27070				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
27548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
27614				0	0	0	0	0	0	0	0	0	0	0	0	26	0	13	0	0	0	0	0	0	0	0	0	0	0	0							
27847				23	0	0	0	0	0	0	0	0	69	0	68	163	7	43	0	0	0	0	0	0	0	0	0	23	0	0							
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0							
28152				0	0	0	0	0	0	0	0	0	9	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
28255				0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
28406	0	0	0	0	0	0	0	0	0	0	0	0	43	0	76	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
28675				0	0	0	0	0	0				3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
28732				0	0	0	0	0	0				31	0	0	29	41	0	0	0	0	0	0	0	0	0	0	0	0	0							
29476				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
29636	0	0	0	0	0	0	0	0	0	0	0	0	130	0	98	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
30052				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
30502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	20	0	0	197	0	0	0	0	0	0	0	0	0							
30650				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
30810							0	0	0																												
31134				0	0	0	0	0	0	0	0	0	148	7	32	123	108	51	0	0	0	0	0	0	0	0	0	0	0	0							
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
31657				0	0	0	0	0	0	0	0	0	18	0	0	6	33	0	0	0	0	0	0	0	0	0	0	0	0	0							
31826				0	0	0	0	0	0				88	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
31835				0	0	0	0	0	0	0	0	0	38	64	58	88	20	346	0	0	0	0	0	0	0	0	0	0	0	0							
32234				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
32766				0	0	0	0	0	0				11	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0							
32971				0	0	0	0	0	0				0	0	0	0	0	0	131	0	632	0	0	0	0	0	0	0	0	0							
33147	0	0	0	0	0	0	0	0	0	0	0	0	68	0	58	68	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
33259				0	0	1030	0	0	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
33268				0	0	0	0	0	0	0	0	0	0	0	48	2	0	51	0	0	0	0	0	0	0	0	0	0	0	0							
33370				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
33839				0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
33857	0	0	0	0	0	2237	0	0	0	0	0	2207	124	12	201	148	0	193	0	0	208	0	0	0	0	0	30	0	0	0							
34425	0	0	0	0	0	0	0	0	0	0	0	0	102	3	40	255	0	17	0	0	0	0	0	0	0	0	0	0	0	0	69	279		32	129		
34434				0	0	0	0	0	0	0	0	0	285	0	87	53	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
34452				0	0	0	0	0	0				1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
34537	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	1022	0	178	0	0	171	0	0	0	0	0	0	0	0	0							
34555				0	0	0	0	0	0	0	0	0	123	76	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
34742				0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
35057				0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
35301							0	0	0																												
35570	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4470	0	339	0	0	14510	0	0	0	0	0	0	0	0	2							
35646				0	0	0	0	0	0	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
35879				0	0	0	0	0	0				0	0	0	104	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
36456				0	0	0	0	0	0	0	0	0	34	0	24	8	0	0	0	0	291	0	0	0	0	0	0	0	0	0							
36933				0	0	0	0	0	0				85	0	64	24	0	22	0	0	0	0	0	0	0	0	0	0	0	0							
37051				0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
37341				0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
37435	0	0	0	0	0	351	0	0	351	0	0	0	89	0	43	358	0	120	0	0	0	0	0	0	0	0	0	0	0	0							
37640	0	0	0	0	0	0	0	0	0	0	0	0	69	0	16	57	0	0	0	0	55	0	0	0	0	0	0	0	0	0							
37659				0	0	0	0	0	0	0	0	0	80	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
37949				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
38740				0	0	0	0	0	0				7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
39327				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
39756	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	457	0	84	0	0	0	0	0	0	0	0	0							
40033				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
40499	0	0	0	0	0	0	0	0	0	0	0	0	2670	0	252	101	0	7	0	0	1323	0	0	0	0	0	0	0	0	0							
40855				0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
41245				0	0	0	0	0	0	0	0	0	12	0	18	35	0	49	0	0	0	0	0	0	0	0	0	0	0	0							
41553				0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
41629				0	0	0	0	0	0				830	222	0	135	27	0	0	0	69	0	0	0	0	0	0	0	0	0							
41825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
41937				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
41955				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
42037				0	0	0	0	0	0	0	0	0	0	0	0	27	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
42354				0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
42372				0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
42420	0	0	0	0	8	124	0	0	0	0	0	0	1998	149	193	897	465	15	0	0	10877	0	0	0	0	8	124	0	0	0							
42448	0	0	0	0	0	0	0	0	0	0	0	0	517	70	0	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
42457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
43052				0	0	0	0	0	0				2	0	1	12	0	10	0	0	960	0	0	0	0	0	0	0	0	0							
43351				0	0	0	0	0	0				0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0							
43856				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
43959				0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
44040				0	0	0	0	0	0	0	0	0	33	8	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0							
44433	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
44741				0	0	0	0	0	0	0	0	0	282	0	16	201	21	0	0	0	0	0	0	0	0	0	0	0	0	0							
44750				0	0	0	0	0	0				9	9	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
44929				0	0	0	0	0	0				37	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45038				0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45047				0	0	0	0	0	0	0	0	0	114	0	6	77	0	18	0	0	0	0	0	0	0	0	0	0	0	0							
45056				0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45430				0	0	0	0	0	0				109	0	30	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
45458				0	0	0	0	0	0	0	0	0	28	0	9	14	1	9	0	0	0	0	0	0	0	0	0	0	0	0							
45551	0	0	0	0	0	50	0	0	50	0	0	0	15	0	6	45	5	0	0	0	1868	0	0	0	0	0	0	0	0	0							
45560	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	48	0	4	0	0	173	0	0	0	0	0	0	0	0	4							
45775				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
46053				0	0	0	0	0	0				8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
46941				0	0	0	0	0	0				14	6	0	21	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
47247	0	0	0	287	0	349	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
47256				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
47452				0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
47500				0	0	0	0	0	0	0	0	0	19	0	0	46	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
48057				0	0	0	0	0	0	0	0	0	9	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150				0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0							
48374	0	0	0	2098	0	1963	2098	0	1963	0	0	0	177	0	82	562	0	184	0	0	0	0	0	0	0	0	0	0	0	0							
48440				0	0	0	0	0	0	0	0	0	56	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
49054				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
49148				0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
49241				0	0	985	0	0	777	0	0	208	26	0	0	298	7	1	0	0	0	0	0	0	0	0	0	0	0	0							
49652				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
49858				0	0	0	0	0	0				0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
49951				0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0							
50144				0	0	0	0	0	0				20	91	16	28	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50461				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
50872				0	0	112	0	0	112				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253	0	0	0	0	0	63	0	0	52	0	0	0	3	0	0	189	28	100	0	0	0	0	0	0	0	0	0	0	0	11							
51356				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
51459				0	0	0	0	0	0	0	0	0	5	0	0	14	0	27	0	0	0	0	0	0	0	0	0	0	0	0							
51842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
52951				0	0	246	0	0	234	0	0	12	352	0	22	227	47	58	0	0	0	0	0	0	0	0	0	0	0	0							
53051				0	0	0	0	0	0	0	0	0	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
53752				0	0	0	0	0	0				49	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
54049				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54058	0	0	0	0	0	253	0	0	0	0	0	253	25	2	0	146	22	7	0	0	0	0	0	0	0	0	0	0	0	0							
54441				0	0	0	0	0	0	0	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
