"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RCONM288	RIADF184	RIADF560	
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
18836																					CONF	CONF				
18854																					CONF	CONF				
19356																					CONF	CONF				
19936																					CONF	CONF				
19972																					CONF	CONF				
20053																					CONF	CONF				
20633																					CONF	CONF				
20857																					CONF	CONF				
21256																					CONF	CONF				
21359																					CONF	CONF				
21630																					CONF	CONF				
21658																					CONF	CONF				
22048																					CONF	CONF				
22543	14805	0	0	0	13579	0	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
22552																					CONF	CONF				
22730																					CONF	CONF				
22936																					CONF	CONF				
23456																					CONF	CONF				
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
23643																					CONF	CONF				
23755																					CONF	CONF				
24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24378																					CONF	CONF				
24453																					CONF	CONF				
24659																					CONF	CONF				
24668	4433	0	0	0	4690	0	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	58	0	
24949																					CONF	CONF				
25357																					CONF	CONF				
25647																					CONF	CONF				
26176																					CONF	CONF				
26242																					CONF	CONF				
26457																					CONF	CONF				
26765																					CONF	CONF				
27070																					CONF	CONF				
27548	11311	0	437	0	12271	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
27614																					CONF	CONF				
27847																					CONF	CONF				
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
28152																					CONF	CONF				
28255																					CONF	CONF				
28406	26465	0	0	0	39960	0	1675	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	740	0	
28675																					CONF	CONF				
28732																					CONF	CONF				
29476																					CONF	CONF				
29636	0	0	3300	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30052																					CONF	CONF				
30502																					CONF	CONF				
30650																					CONF	CONF				
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
31134																					CONF	CONF				
31255																					CONF	CONF				
31657																					CONF	CONF				
31826																					CONF	CONF				
31835																					CONF	CONF				
32234																					CONF	CONF				
32766																					CONF	CONF				
32971																					CONF	CONF				
33147																					CONF	CONF				
33259																					CONF	CONF				
33268																					CONF	CONF				
33370																					CONF	CONF				
33839																					CONF	CONF				
33857																					CONF	CONF				
34425																					CONF	CONF				
34434																					CONF	CONF				
34452																					CONF	CONF				
34537	41667	0	0	0	39965	0	15097	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1488	0	
34555																					CONF	CONF				
34742																					CONF	CONF				
35057																					CONF	CONF				
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
35570	41244	0	0	0	74634	0	4908	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	645	1738	0	
35646																					CONF	CONF				
35879																					CONF	CONF				
36456																					CONF	CONF				
36933																					CONF	CONF				
37051																					CONF	CONF				
37341																					CONF	CONF				
37435	13292	0	0	0	14130	0	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	611	0	
37640	24566	0	0	0	32983	0	6856	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	819	0	
37659																					CONF	CONF				
37949																					CONF	CONF				
38740																					CONF	CONF				
39327																					CONF	CONF				
39756																					CONF	CONF				
40033																					CONF	CONF				
40499	160451	137	36061	0	237152	137	44525	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	8170	0	
40855																					CONF	CONF				
41245																					CONF	CONF				
41553																					CONF	CONF				
41629																					CONF	CONF				
41825																					CONF	CONF				
41937																					CONF	CONF				
41955																					CONF	CONF				
42037																					CONF	CONF				
42354																					CONF	CONF				
42372																					CONF	CONF				
42420	27580	0	0	0	28867	0	5765	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	977	0	
42448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42457																					CONF	CONF				
43052																					CONF	CONF				
43351																					CONF	CONF				
43856																					CONF	CONF				
43959																					CONF	CONF				
44040																					CONF	CONF				
44433																					CONF	CONF				
44741																					CONF	CONF				
44750																					CONF	CONF				
44929																					CONF	CONF				
45038																					CONF	CONF				
45047																					CONF	CONF				
45056																					CONF	CONF				
45430																					CONF	CONF				
45458																					CONF	CONF				
45551																					CONF	CONF				
45560	29985	0	0	0	30412	0	4892	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	543	0	
45775																					CONF	CONF				
46053																					CONF	CONF				
46941																					CONF	CONF				
47247	47976	0	0	0	53093	0	15273	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1426	0	
47256																					CONF	CONF				
47452																					CONF	CONF				
47500																					CONF	CONF				
48057																					CONF	CONF				
48150																					CONF	CONF				
48374	25100	6	0	0	23761	6	4924	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	786	0	
48440																					CONF	CONF				
49054																					CONF	CONF				
49148																					CONF	CONF				
49241																					CONF	CONF				
49652																					CONF	CONF				
49858																					CONF	CONF				
49951																					CONF	CONF				
50144																					CONF	CONF				
50461																					CONF	CONF				
50872																					CONF	CONF				
50957																					CONF	CONF				
51253																					CONF	CONF				
51356																					CONF	CONF				
51459																					CONF	CONF				
51842																					CONF	CONF				
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
52951																					CONF	CONF				
53033	1228	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	40	2	
53051																					CONF	CONF				
53752																					CONF	CONF				
54049																					CONF	CONF				
54058																					CONF	CONF				
54441																					CONF	CONF				
54656																					CONF	CONF				
54973	35853	0	0	0	40354	0	10454	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	72	1029	0	
55336																					CONF	CONF				
55635																					CONF	CONF				
55653																					CONF	CONF				
55970																					CONF	CONF				
56258																					CONF	CONF				
56351	8834	0	0	0	8456	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	237	0	
56548																					CONF	CONF				
56557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56717																					CONF	CONF				
57040																					CONF	CONF				
57228																					CONF	CONF				
57451																					CONF	CONF				
58177																					CONF	CONF				
58207																					CONF	CONF				
58225																					CONF	CONF				
58243	114504	0	0	0	156767	0	18768	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1325	3849	0	
58355																					CONF	CONF				
58551																					CONF	CONF				
58636																					CONF	CONF				
58757																					CONF	CONF				
58971	48927	167	0	0	64195	285	12567	20	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1487	0	
59316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	12	0	
59352																					CONF	CONF				
59370																					CONF	CONF				
59754																					CONF	CONF				
60143	19273	0	0	0	20976	0	1957	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	319	0	
60330																					CONF	CONF				
60545																					CONF	CONF				
60554																					CONF	CONF				
60648																					CONF	CONF				
61122	2275	0	0	0	2021	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	85	0	
61355																					CONF	CONF				
61476																					CONF	CONF				
61757																					CONF	CONF				
61832																					CONF	CONF				
61953																					CONF	CONF				
62044																					CONF	CONF				
62110																					CONF	CONF				
62147																					CONF	CONF				
62772																					CONF	CONF				
63050																					CONF	CONF				
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-8	0	
63201																					CONF	CONF				
63573																					CONF	CONF				
63733																					CONF	CONF				
63742																					CONF	CONF				
63751																					CONF	CONF				
64150																					CONF	CONF				
64543																					CONF	CONF				
64552																					CONF	CONF				
64730																					CONF	CONF				
65205																					CONF	CONF				
65241																					CONF	CONF				
65513																					CONF	CONF				
65559																					CONF	CONF				
65746	10636	0	0	0	10331	0	4011	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	274	0	
65858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
66154																					CONF	CONF				
66275																					CONF	CONF				
66677	10162	0	0	0	9322	0	2155	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	327	0	
67142																					CONF	CONF				
67151																					CONF	CONF				
67209																					CONF	CONF				
67254																					CONF	CONF				
67656																					CONF	CONF				
67870																					CONF	CONF				
68448																					CONF	CONF				
68671																					CONF	CONF				
68756																					CONF	CONF				
68831																					CONF	CONF				
68840																					CONF	CONF				
68859																					CONF	CONF				
69333	4234	0	0	0	3846	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	67	0	
69678																					CONF	CONF				
70058																					CONF	CONF				
70218																					CONF	CONF				
70414																					CONF	CONF				
70638																					CONF	CONF				
70955																					CONF	CONF				
71073																					CONF	CONF				
71318	1339	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	9	0	
71457																					CONF	CONF				
71859																					CONF	CONF				
72258																					CONF	CONF				
72351																					CONF	CONF				
72454																					CONF	CONF				
72678																					CONF	CONF				
73116																					CONF	CONF				
73152																					CONF	CONF				
73554																					CONF	CONF				
73956																					CONF	CONF				
74056																					CONF	CONF				
74140	8432	0	0	0	8480	0	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	524	0	
74403																					CONF	CONF				
74449																					CONF	CONF				
75053																					CONF	CONF				
75259																					CONF	CONF				
75446																					CONF	CONF				
75455																					CONF	CONF				
75558																					CONF	CONF				
75633	145418	0	0	0	202583	0	52969	0	0	0	0	0	0	0	0	0	277	0	0	0	CONF	CONF	10288	8637	0	
75651																					CONF	CONF				
76153																					CONF	CONF				
76443																					CONF	CONF				
76854																					CONF	CONF				
77150																					CONF	CONF				
77253																					CONF	CONF				
77422																					CONF	CONF				
77851	12656	0	0	0	13576	0	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	490	0	
78157																					CONF	CONF				
78241																					CONF	CONF				
78559																					CONF	CONF				
79042																					CONF	CONF				
79127																					CONF	CONF				
79145																					CONF	CONF				
79257																					CONF	CONF				
79855																					CONF	CONF				
80020																					CONF	CONF				
80150																					CONF	CONF				
80374																					CONF	CONF				
80431																					CONF	CONF				
80552																					CONF	CONF				
80936																					CONF	CONF				
81175																					CONF	CONF				
81429																					CONF	CONF				
82033																					CONF	CONF				
82257																					CONF	CONF				
82350																					CONF	CONF				
82659																					CONF	CONF				
83151																					CONF	CONF				
83236																					CONF	CONF				
83375																					CONF	CONF				
83638	1787	0	0	0	1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	9	0	
83834																					CONF	CONF				
83852																					CONF	CONF				
83955																					CONF	CONF				
84046																					CONF	CONF				
84541																					CONF	CONF				
84804																					CONF	CONF				
85052																					CONF	CONF				
85258																					CONF	CONF				
85454																					CONF	CONF				
85472	639	0	0	0	1907	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	846	106	0	
85931																					CONF	CONF				
86349																					CONF	CONF				
86358																					CONF	CONF				
86554																					CONF	CONF				
86675																					CONF	CONF				
87047																					CONF	CONF				
87159																					CONF	CONF				
87177																					CONF	CONF				
87234																					CONF	CONF				
87476																					CONF	CONF				
87579																					CONF	CONF				
88231	204409	170	50036	0	297570	230	56970	218	1273	1273	0	0	255	255	2428	2428	241	0	0	0	CONF	CONF	0	7247	0	
88240																					CONF	CONF				
88259																					CONF	CONF				
88352																					CONF	CONF				
88455																					CONF	CONF				
88772																					CONF	CONF				
88950																					CONF	CONF				
89032																					CONF	CONF				
89135																					CONF	CONF				
89854																					CONF	CONF				
89957																					CONF	CONF				
90047																					CONF	CONF				
90177																					CONF	CONF				
90328																					CONF	CONF				
90337																					CONF	CONF				
90579																					CONF	CONF				
90645																					CONF	CONF				
91615																					CONF	CONF				
91651																					CONF	CONF				
91754																					CONF	CONF				
91950																					CONF	CONF				
92144																					CONF	CONF				
92676																					CONF	CONF				
92706																					CONF	CONF				
92902																					CONF	CONF				
93244																					CONF	CONF				
93543																					CONF	CONF				
93619																					CONF	CONF				
93758																					CONF	CONF				
94139																					CONF	CONF				
94522																					CONF	CONF				
94755																					CONF	CONF				
94858																					CONF	CONF				
95051																					CONF	CONF				
95659																					CONF	CONF				
95677																					CONF	CONF				
96553																					CONF	CONF				
97055																					CONF	CONF				
97279																					CONF	CONF				
97457																					CONF	CONF				
97804																					CONF	CONF				
97943																					CONF	CONF				
98351																					CONF	CONF				
98463																					CONF	CONF				
98717																					CONF	CONF				
99143																					CONF	CONF				
99255																					CONF	CONF				
99376	19526	0	0	0	21738	0	5364	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	300	1133	0	
99442																					CONF	CONF				
99536																					CONF	CONF				
99853																					CONF	CONF				
100236																					CONF	CONF				
100357																					CONF	CONF				
100562	34317	0	0	0	36139	0	1176	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1405	0	
100777																					CONF	CONF				
100843																					CONF	CONF				
101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
101037																					CONF	CONF				
101439																					CONF	CONF				
101671																					CONF	CONF				
101738																					CONF	CONF				
101952																					CONF	CONF				
102155																					CONF	CONF				
102173																					CONF	CONF				
102333																					CONF	CONF				
102342																					CONF	CONF				
102539																					CONF	CONF				
102557																					CONF	CONF				
102874																					CONF	CONF				
103134																					CONF	CONF				
103255	37771	0	0	0	39225	0	2828	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1323	0	
103563																					CONF	CONF				
104234																					CONF	CONF				
104542																					CONF	CONF				
104971																					CONF	CONF				
105026																					CONF	CONF				
105222																					CONF	CONF				
105473	5192	0	0	0	5415	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	51	0	
105530																					CONF	CONF				
106359	5737	0	0	0	7283	0	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	154	0	
106452																					CONF	CONF				
106676																					CONF	CONF				
107244	48222	0	0	0	56041	0	12588	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	742	0	
107459																					CONF	CONF				
107570																					CONF	CONF				
107758																					CONF	CONF				
108072																					CONF	CONF				
108269																					CONF	CONF				
108652																					CONF	CONF				
108746																					CONF	CONF				
108951																					CONF	CONF				
109136																					CONF	CONF				
109154																					CONF	CONF				
109453																					CONF	CONF				
109574																					CONF	CONF				
109659																					CONF	CONF				
110413																					CONF	CONF				
110936																					CONF	CONF				
110945																					CONF	CONF				
110972																					CONF	CONF				
111157																					CONF	CONF				
111205																					CONF	CONF				
111661																					CONF	CONF				
111942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
111979																					CONF	CONF				
112163	13232	0	0	0	14349	0	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	429	0	
112332																					CONF	CONF				
112444																					CONF	CONF				
112510																					CONF	CONF				
112556																					CONF	CONF				
112837	395574	0	20565	0	533767	0	131571	0	0	0	0	0	0	0	0	0	1009	0	0	0	CONF	CONF	497269	33659	-3	
113003																					CONF	CONF				
113030																					CONF	CONF				
113441																					CONF	CONF				
113601																					CONF	CONF				
113740	44080	0	0	0	51763	0	2858	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	587	0	
113937																					CONF	CONF				
114149																					CONF	CONF				
114158																					CONF	CONF				
114251																					CONF	CONF				
114260	26157	0	0	0	30909	0	7306	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	685	0	
114457																					CONF	CONF				
114774	10983	0	0	0	13767	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
114840																					CONF	CONF				
114859																					CONF	CONF				
115100																					CONF	CONF				
115146																					CONF	CONF				
115575																					CONF	CONF				
116358																					CONF	CONF				
116554																					CONF	CONF				
116639																					CONF	CONF				
116741																					CONF	CONF				
117038																					CONF	CONF				
117074																					CONF	CONF				
117458																					CONF	CONF				
117672																					CONF	CONF				
117775																					CONF	CONF				
118156																					CONF	CONF				
118660																					CONF	CONF				
118736																					CONF	CONF				
119153																					CONF	CONF				
119528																					CONF	CONF				
119779	11071	0	0	0	12279	0	1850	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	171	0	
119872																					CONF	CONF				
120476																					CONF	CONF				
120542																					CONF	CONF				
120609																					CONF	CONF				
120953																					CONF	CONF				
121642	41862	0	0	0	44273	0	10307	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	950	0	
121651																					CONF	CONF				
121679																					CONF	CONF				
121914																					CONF	CONF				
122153																					CONF	CONF				
122546																					CONF	CONF				
122573																					CONF	CONF				
122854	0	0	51631	0	56345	0	5081	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
123075																					CONF	CONF				
123374																					CONF	CONF				
123646																					CONF	CONF				
124344																					CONF	CONF				
124830																					CONF	CONF				
125154																					CONF	CONF				
125471	5159	0	0	0	15499	0	2559	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1715	456	0	
125855																					CONF	CONF				
125873																					CONF	CONF				
125958																					CONF	CONF				
126012																					CONF	CONF				
126049																					CONF	CONF				
126375																					CONF	CONF				
126553	17117	0	0	0	26539	0	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
126740																					CONF	CONF				
126834																					CONF	CONF				
127055																					CONF	CONF				
127224																					CONF	CONF				
128258																					CONF	CONF				
128904	26393	0	0	0	27809	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	107	0	
129349																					CONF	CONF				
129358																					CONF	CONF				
129479																					CONF	CONF				
129732	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2	0	
129853																					CONF	CONF				
129910																					CONF	CONF				
130345																					CONF	CONF				
130541	43641	0	0	0	49939	0	1789	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2360	0	
130813																					CONF	CONF				
131034																					CONF	CONF				
131155																					CONF	CONF				
131173	14381	0	0	0	13976	0	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	391	0	
131418																					CONF	CONF				
131436																					CONF	CONF				
131650	46716	0	0	0	50900	0	4902	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	611	1639	0	
131717																					CONF	CONF				
131940																					CONF	CONF				
132107																					CONF	CONF				
132152																					CONF	CONF				
132451																					CONF	CONF				
132554	15163	0	0	0	15276	0	1098	0	2531	2052	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	244	0	
132778																					CONF	CONF				
132938																					CONF	CONF				
133579																					CONF	CONF				
133850	23198	0	0	0	25932	0	4003	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	721	0	
133971																					CONF	CONF				
134156																					CONF	CONF				
134437																					CONF	CONF				
134455																					CONF	CONF				
134848																					CONF	CONF				
135836																					CONF	CONF				
135854																					CONF	CONF				
136048																					CONF	CONF				
136338																					CONF	CONF				
136459																					CONF	CONF				
136655																					CONF	CONF				
137205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
137447																					CONF	CONF				
137456																					CONF	CONF				
137559																					CONF	CONF				
137643																					CONF	CONF				
137652	165658	0	993	0	166534	0	54242	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	191	7732	0	
137915	5164	0	0	0	6431	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	194	0	
138051																					CONF	CONF				
138257																					CONF	CONF				
138556																					CONF	CONF				
138725																					CONF	CONF				
139133																					CONF	CONF				
139478																					CONF	CONF				
139553																					CONF	CONF				
139656	17052	0	0	0	17860	0	4021	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	381	0	
139740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	187	0	0	
139834																					CONF	CONF				
139843	14827	0	0	0	14464	0	4416	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	871	0	
139955																					CONF	CONF				
140018	7336	0	0	0	8107	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	381	0	
140157																					CONF	CONF				
140362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
140634																					CONF	CONF				
141211																					CONF	CONF				
141341																					CONF	CONF				
141350																					CONF	CONF				
141453																					CONF	CONF				
141556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
141677																					CONF	CONF				
141958																					CONF	CONF				
142049																					CONF	CONF				
142179																					CONF	CONF				
142571																					CONF	CONF				
142656																					CONF	CONF				
142955	35121	7	349157	0	422366	0	48425	172	0	0	0	0	0	0	0	0	906	0	0	0	CONF	CONF	428	2302	0	
143073																					CONF	CONF				
143372																					CONF	CONF				
143662	762036	0	0	0	787451	0	372073	0	0	0	0	0	0	0	0	0	8203	0	0	0	CONF	CONF	1106	26834	0	
143859																					CONF	CONF				
143952																					CONF	CONF				
144034																					CONF	CONF				
144052																					CONF	CONF				
144155																					CONF	CONF				
144436																					CONF	CONF				
144678																					CONF	CONF				
144856																					CONF	CONF				
144913																					CONF	CONF				
145059																					CONF	CONF				
145545																					CONF	CONF				
145554																					CONF	CONF				
145741																					CONF	CONF				
145750																					CONF	CONF				
145844																					CONF	CONF				
145956																					CONF	CONF				
146056																					CONF	CONF				
146654																					CONF	CONF				
146663	5921	0	0	0	6657	0	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	217	0	
146672	390785	0	5267247	0	4507151	0	4542937	64063	0	0	0	0	0	0	304	292	3029	0	0	0	CONF	CONF	23000	74225	0	
