"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
2040																																																															0	3954	11432		5714			25558	977		860	142198	0	0	0	18600	711		19024	1521	1703	5924	2238	3985	1596	18386	12918	29808	35224	21941	4463				0	6			0	0	1256	3781	38492	29301			0			117	450													0	114077	0	0	0	950		0	13							0	196	0	0	0	384	0			449	0	449	0	0	1347	0	0	
2161																																																															0	0	0		14830			31432	0		0	100143	0	0	0	42849	65	36814	33545	1772	7877	7884	16983	7720	613	14184	9712	13280	11054	4889	180				288	26			0	0	515	0	2164	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	35							0	2601	0	0	0	0	0			0	0	0	0	0	5338	0	0	
2376																																																															0	0	1734722	0	0	20510	0	20510	6062		0	3592304	0	0	11981	246259	3000	22897	138580	21258	6996	3205	5394	47190	160822	43166	97497	213097	368387	2455467	159936	0	0	0	0	0	0		0	0	0	5166	61977	1514590	0	0	0			0	348	0	0	0	0	0	0	0	0	0	0	0	0		2846357				353	0	0	0							0	0	0	0	0	0	353	0	0	0	0	0	0	0	18	0		
2554																																																																3691	0		991			1925	0		250	7894	0	0	0	209	0		1036	29	0	70	12	0	0	3545	223	557	1986	874	500				0	0			0	0	0	0	341	0			0			0	0														0	0	0	0	0		0	136							0	230	0	0	0	0	0			0	0	0	0	0	121	0		
2732																																																															0	0	147819		0			43027	12281		0	447750	469	0	11874	20704	0		74776	815	2142	8474	9273	0	0	122082	27409	109169	161090	6805	0				0	0			0	0	9567	45096	47082	121735			0			0	0													0	0	0	0	0	0		0	134							0	275	0	0	0	0	0			0	0	0	0	0	499	0	0	
2750																																																																7086	555		23128			1889	0		495	43355	0	0	0	2533	60		22813	201	62	2015	254	0	0	16706	5949	9406	5681	1832	1249				0	56			0	0	68	1220	971	2632			0			0	0													0	18972	0	0	0	0		0	2130							0	264	0	0	0	0	0			0	0	0	0	0	268	0	0	
3252																																																															0	25151	0		49011			11927	0		2268	102223	0	162	0	303	0		0	100	157	35	12	0	0	39769	45724	7424	4755	891	0				0	0			0	0	0	762	0	6091			0			0	0													0	33874	0	0	0	0		0	393							0	1594	0	0	0	0	0			0	0	0	0	0	4561	0	0	
3458																																																															0	9506	118		5933			5943	0		34	32790	0	0	0	5862	33		6733	79	240	2481	2929	25	108	2217	4205	7067	10411	2939	0				0	0			0	0	81	0	2491	179			0			0	0														0	0	0	0	122		0	0							0	1681	0	0	0	0	0			0	0	0	0	0	929	122		
3720																																																															0	9945	2538		11255			13921	2579		1086	145979	0	0	549	34965	627	840	26580	2175	3452	6534	17840	4642	143	13526	12320	30000	51448	3525	39				0	276			0	0	4171	5226	26675	25356			0			216	0	0	0	0	0	0	0	0	0	0	0	0	0		38812				358		0	166							0	2771	0	0	0	0	121			0	0	0	0	0	4422	21		
3971																																																																31758	61345		35458			81970	23299		0	673613	0	36483	491	107522	5121		109798	3695	7978	14915	22357	26475	28249	176075	38547	101825	123001	120352	2852				0	523			0	0	1268	53878	47788	164726			0			8126	3265														288730	0	0	0	11757		0	10							0	309	0	100	0	104	0			3427	3196	231	0	0	22155	0		
4156																																																																20622	9654		11479			16310	2266		0	146337	0	533	0	37695	911	15991	33144	867	509	2979	2809	15681	14697	20952	17101	11440	14348	41788	2485				0	0			0	0	1366	7334	4579	31850			0			19	154	0	0	0	0	0	0	0	0	0	0	0	0		17771				19		0	0							0	809	0	0	0	0	0			0	0	0	0	0	929	0		
4231																																																															0	5696	0		590			1820	0		790	44575	0	0	0	7892	0		11951	0	715	3826	2389	717	0	3107	8129	18722	4362	769	0				0	0			0	0	0	1473	7422	14321			0			0	0													0	0	0	0	0	1188		0	12							0	940	0	0	0	416	772			0	0		0	0	3619	0	0	
4839																																																																0	59270		0			3312	4283		0	247041	0	0	0	27956	1469		68649	922	4917	8430	10276	0	2010	36649	29056	56612	77427	11867	0				0	262			0	0	8840	10192	68586	60814			0			212	0														52590	0	0	0	7844		0	778							0	166	0	0	6564	729	339			0	0	0	0	0	1113	0		
5069																																																															0	4450	1778		0			5561	677		0	339351	3747	0	0	39648	23438		247914	18041	9262	11412	0	0	0	168344	65940	42561	3858	0	0				0	0			0	0	112311	18046	88866	48323			0			0	0														80810	0	0	0	6462		0	0							0	0	0	0	0	6462	0			0	0	0	0	0	0	0		
5135																																																															0	81784	4660		105031			27260	0		4403	377443	0	0	0	84175	684		203342	13289	20176	36986	11296	1762	411	124712	95234	57445	10184	2887	1261				599	0			0	0	1277	7413	35800	11945			0			0	0														38479	0	0	0	0		0	99							0	4575	0	0	0	0	0			0	0	0	0	0	7738	0		
5210																																																															0	45637	38739	0	3461	65029	0	65029	105113		89355	1238243	0	0	0	377484	34839	124766	74759	46007	39990	19873	27257	93141	150737	269555	44798	111739	192126	181535	54790	0	0	0	0	8549	0		10742	6330	17176	33885	190401	208896	0	0	0			0	1019	243089	247376	0	10180	10812	0	2942	3254	0	0	0	0		542800				3939	4690	6502	4690							0	607	0	0	0	0	3939	0	0	0	0	0	0	0	7880	0		
5461																																																																27149	31529	0	13697	29718	0	29718	7794		0	385454	419	0	19478	34776	2814	225	70195	950	1928	5176	7236	10709	8686	37910	29411	67869	95576	117784	262	0	0	0	0	125	0		0	0	1592	12080	58742	144288	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229752				0	11431	0	11431							0	29	0	0	0	0	0	0	0	0	0	0	0	0	10109	0	0	
5751																																																																22492	7786		27790			29049	2268		543	145681	0	1396	0	25286	136		32343	639	2727	1216	1375	7497	11810	25190	26030	12581	13412	22744	19561				0	41			0	0	1288	1331	12506	9346			0			74	0														21539	0	0	0	2304		0	15							0	2772	0	0	0	0	0			2230	0	0	0	0	1636	0		
6039																																																															0	37372	2143		6468			14845	581		1163	176937	299	0	0	24336	799	7627	40649	2900	2395	4348	5915	6597	1944	9777	26114	32431	24015	40159	18869				498	353			0	0	4303	9228	31590	37005			0			899	0	0	0	0	0	0	0	0	0	0	0	0	0		0				2340		0	595							0	1488	0	786	0	476	0			0	0	0	0	0	4469	179		
6141																																																															0	2344	0		1903			3104	0		0	20444	0	0	0	3837	0		4509	3	72	203	784	2290	0	1339	3095	4209	4847	3117	3				0	0			0	0	0	0	0	3816			0			0	0														0	0	0	0	0		0	754							0	0	0	0	0	0	0			0	0	0	0	0	4686	0		
6329																																																															0	6253	4956	0	2659	38997	0	38997	2042		647	536205	0	0	0	105781	3078	1729	111071	5799	11132	33083	49030	2252	966	23044	72213	108880	177303	45795	353	0	0	0	0	1249	0		0	0	29959	52354	84554	22100	0	0	0			0	1138	0	0	0	0	0	0	0	0	0	0	0	0	1344	2135				0	409	81	409							0	143750	0	0	0	0	0	0	0	0	0	0	0	0	37336	0	0	
7009																																																															0	0	0		0			60976	0		0	215508	0	0	0	0	0		209654	0	0	0	0	0	0	209654	0	0	5854	0	0				0	0			0	0	0	0	0	0			0			0	0													0	0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	154532	0	0	
7045																																																															0	6191	0		6290			4660	724		486	76054	0	0	0	33789	220	32357	5204	371	3193	9788	5983	2378	11169	1964	5667	12823	14354	3663	2731				478	11			0	0	595	65	5268	6488			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	6863	0	0	0	0	0			0	0	0	0	0	3926	0		
7072																																																																1679	16130		164			13027	6056		0	260992	0	0	0	157318	5379		17068	10347	17685	6417	6898	52607	60182	13405	8461	17407	13032	28104	23133				0	1985			6527	3422	3612	9397	24252	20621			0			879	1983														121172	96304	98912	0	4991		0	0							0	86	0	0	0	0	4112			0	0	0	0	0	1286	0		
7456																																																															0	14925	0		29004			11061	0		38	68472	0	0	0	4927	407		31998	9	522	928	3069	399	0	30781	3410	9844	17301	1052	1157				0	24			0	0	576	97	2887	2861			0			0	0														0	0	0	0	0		0	8							0	926	0	0	0	0	0			0	0	0	0	0	731	0		
7634																																																															0	1967	0		1149			4862	0		0	46625	0	0	0	12145	227		12267	234	1677	3970	2734	3416	0	2749	7607	12334	8376	2636	477				0	0			0	0	1537	0	0	14883			0			0	0														1113	0	0	0	0		0	89							0	25	0	0	0	0	0			0	0		0	0	9741	0		
8033																																																															0	15690	2747		4800			12061	0		0	221805	0	0	0	94272	3195		106630	11005	25083	21332	35863	291	0	26290	44252	23514	23915	7278	0				0	0			0	0	26022	23658	24385	9566			0			536	0													0	12000	0	0	0	3346		0	215							0	1379	0	0	0	2805	0			0	0		0	0	3815	5	0	
8462																																																															0	8040	0		15416			13938	0		0	59164	0	0	0	8768	8		14979	1581	321	12	189	2664	4001	17237	12812	10248	6198	2001	279				0	0			0	0	145	0	2099	1304			0			0	0													0	0	0	0	0	0		0	0							0	7215	0	0	0	0	0			0	0	0	0	0	2231	0	0	
8631																																																															0	621	0		230			6107	0		266	34881	0	0	0	15184	156		2966	287	27	255	813	7778	5975	1481	1192	2993	3484	8754	1793				0	0			0	0	0	949	882	6121			0			174	0														0	0	0	0	183		0	95							0	2545	0	0	0	0	0			0	0		0	0	1725	9		
9357																																																															0	723	0	0	46	108610	0	108610	1184		0	335640	0	61	0	74604	127	0	215235	74544	0	0	0	0	60	135075	27679	48490	37318	12473	0	0	0	0	0	101	0		0	0	2910	0	45442	29961	0	61	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210502				0	110	68921	110							0	50	0	0	0	0	0	0	0	0	0	0	0	0	2790	0	0	
9553																																																															0	28708	2197		55695			8010	42		0	107179	0	0	0	7441	436		53593	878	1332	1508	1778	1699	246	57106	2974	12410	13148	12908	1179				0	0			0	0	730	0	1901	0			0			0	0														52405	0	0	0	0		0	627							0	704	0	0	0	0	0			0	0	0	0	0	688	0		
9807																																																															0	0	426586	0	0	61004	0	61004	57703		0	1842173	2608	0	0	366143	20045	79661	460698	15173	12083	33486	20383	144720	135911	174368	284412	394411	283236	315578	14662	0	0	0	0	35	0		0	0	83348	339430	96124	393527	0	0	0			6591	4297	0	0	0	0	0	0	0	0	0	0	0	0	183329	574897				80406	249	0	249							0	0	20261	10904	460	11993	28810	1387	0	0	0	0	0	0	587	1387	2045	
9955																																																																17811	46		9721			10154	797		0	76256	0	1617	0	5207	0		26597	191	1210	1486	645	806	846	5636	19560	27523	17227	1103	0				0	6			0	0	0	0	3628	26088			0			0	0														22658	0	0	0	0		0	71							0	741	0	0	0	0	0			0	0	0	0	0	369	0		
10250																																																																334	8828		0			74226	11293		785	269948	0	0	0	34004	4425		55169	681	4510	5753	16475	6488	95	31382	22290	52098	74340	53048	1309				214	555			0	0	3964	20149	64957	36688			0			293	0														136499	0	0	0	1839		0	50							0	6496	172	447	0	236	593			1	0	0	0	1	2980	97		
10849																																																															0	13868	19002		6576			4918	60		3046	133668	84	0	0	28933	79		28006	3546	4786	8038	12057	507	0	14260	13445	34243	20861	22009	0				0	0			0	0	6107	2561	24489	22911			0			0	0													0	0	0	0	0	0		0	87							0	326	0	0	0	0	0			0	0	0	0	0	789	0	0	
11145																																																															0	2318	211		31			11004	4313		2551	199466	0	0	0	63967	621	18555	19152	3948	12126	11732	10798	23423	1285	16165	5919	26393	43643	42623	0				0	20			0	0	1450	8615	44910	16132			0			887	21	0	0	0	0	0	0	0	0	0	0	0	0	0	15301				2076		0	0							0	2989	0	0	0	1148	41			0	0		0	0	40334	0	0	
11640																																																															0	35073	11431		55040			30270	2000		0	260071	0	0	0	30730	1333		118323	1715	6633	4838	2976	6078	8447	40488	76937	21580	23715	31666	34924				0	0			0	0	9405	39291	25862	8246			0			32	0													0	95544	0	0	0	185		0	237							0	3798	0	111	0	0	0			42	0	0	0	0	7355	0	0	
11837																																																																1847	949		155			11487	356		3000	40342	36	0	0	5583	185		2443	285	160	1150	2757	711	520	1487	1258	20190	5770	5959	0				101	0			0	0	0	4418	3676	7757			0			0	0														11838	0	0	0	0		0	196							0	121	0	0	0	0	0			0	0		0	0	547	0		
12030																																																															0	40424	1007		3817			26584	0		88	267638	0	0	0	59531	168		61922	2300	3823	14467	20444	17955	542	35321	46362	70263	28378	20657	4203				0	197			0	0	1192	4404	93985	14217			0			0	0													0	0	0	0	0	0		1180	672							0	7313	0	0	0	0	0			0	0	0	0	0	12859	0	0	
12142																																																																3997	9848		4244			22853	1421		0	124000	0	0	0	32692	2053		37242	2263	4595	8386	14902	1693	853	10963	19498	22602	30233	7945	45				460	0			0	0	403	10052	8880	17679			0			159	0													0	0	0	0	0	669		0	0							0	3045	0	55	0	0	455			0	0		0	0	6373	0	0	
