"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1669																																		0	0	0	0	0	0	true	0	0	0	0	0	3747	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						www.lnbparis.com	
1856																																		98	0	0	98	0	30000	true	0	0	0	0	0	130	0	0	false	0	0	0	30000	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						www.washitastatebank.com	
2161																																		0	0	0	0	0	0	true	0	0	0	0	0	1239	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	42	241	0																	http://www.lamarnational.com	
2732																																		1112	0	0	0	0	0	true	0	0	0	0	0	30337	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true			0	1112																	0	0			false	true	false	true		2	326	857	0		Albank															www.albanybank.com	
2750																																		0	0	0	0	0	825	true	0	0	0	0	0	846	1	0	false	0	825	0	0	0	0	0	825	0	0	0	0	825	true	false				0																	0	0			true	false	false	false																						www.genoacb.com	
3252																																		0	283	1000	0	0	6200	true	0	202	0	0	81	2349	1	0	false	0	0	1000	2200	3000	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						http://www.fnbgordon.com	
3458																																		0	0	1275	0	0	2194	true	0	0	0	0	0	0	0	0	false	0	0	1275	919	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						www.fbgconline.com	
3720																																		0	827	0	0	0	0	true	587	0	0	0	240	2200	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						www.bankofclarendon.bank	
3971																																		9106	389	25082	489	0	112893	true	0	360	29	0	0	0	0	0	true	0	0	25082	43509	44070	0	0	0	0	0	232	0	232	true	false			960	8617																	0	0	1	true	true	false	false	false																						www.midcountrybank.com	
4156																																		1783	0	500	1783	0	3250	true	0	0	0	0	0	18	0	0	false	0	0	500	2750	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																						www.kanzabank.com	
4231																																		0	878	0	0	0	0	true	878	0	0	0	0	58	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.fmbanksylvania.com	
5069																																		0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	true	false	false																							
5135																																		1042	419	30000	1042	0	31411	true	0	0	249	0	170	9400	5	0	false	0	0	30000	0	0	1411	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						http://www.fsbanks.com	
5210																																		14678	364	20000	13272	0	62218	true	0	0	143	0	221	4915	3	0	false	0	26	20000	33716	5000	0	0	26	371	138	2967	0	3502	false	false			1044	1406																	0	0			true	false	false	false		1	36	428	0	http://www.nwsb.com																http://www.acnb.com	
5461																																		93	0	0	0	0	0	true	0	0	0	0	0	400	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	93																	0	0			true	false	false	false																						www.bankbac.com	
5751																																		1178	109	0	1089	0	0	true	0	0	43	0	66	556	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true				89																	0	0			true	false	false	false							Garden City State Bank															www.kcbks.bank	
6039																																		0	452	0	0	0	0	true	374	0	13	0	65	692	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.pineland.bank	
6329																																		0	952	7000	0	0	7000	true	97	484	132	0	239	291	0	0	true	0	0	7000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.abbank.com	
7009																																		0	0	0	0	0	0	false	0	0	0	0	0	3340	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			16983	0																	0	0			true	false	false	false		1	289	19437	0																	http://www.bessemertrust.com	
7045																																		0	125	0	0	0	0	true	0	0	0	0	125	2241	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.banktpb.com	
7072																																		5469	0	8000	3707	909	20447	true	0	0	0	0	0	921	0	1145	true	0	0	8000	12447	0	0	0	0	0	0	0	0	0	true	false			0	853																	0	0	2	true	true	false	false	false																						www.wallkill.com	
7456																																		0	0	1700	0	0	1700	true	0	0	0	0	0	431	0	0	false	0	0	1700	0	0	0	0	0	0	0	0	210	0	true	false				0																	0	0			true	false	false	false						www.bankofhartington.net																www.bankofhartington.com	
7634																																		0	263	0	0	0	0	false	0	0	0	0	263	1607	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						THEFOURCOUNTYBANK.COM	
8033																																		0	802	4000	0	0	16136	true	4	0	478	0	320	1255	0	0	true	0	0	4000	7000	5136	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																						www.thefriendlybank.com	
8462																																		0	0	0	0	0	0	true	0	0	0	0	0	809	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						http://www.perrytonbank.com	
8631																																		0	309	0	0	0	0	true	0	0	309	0	0	24	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.pcbsm.com	
9357																																		33863	0	0	28667	0	0	true	0	0	0	0	0	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				5196																	0	0			true	false	false	false																						www.fidelitybankmn.com	
9553																																		0	0	6140	0	0	54949	true	0	0	0	0	0	263	0	0	false	0	286	6140	1783	2512	43546	14864	286	5	2	675	90	968	true	false				0																	0	0			true	false	false	false																						http://www.adamscountybank.net	
9807																																		0	17705	0	0	0	7212	true	12094	0	5608	3	0	1911	1	0	true	0	635	0	0	0	0	0	635	1269	1116	4192	0	7212	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.amboybank.com	
9955																																		0	0	7653	0	0	18502	true	0	0	0	0	0	1651	1	0	false	0	0	7653	8563	2072	214	0	0	0	0	0	0	0	true	false			63	0																	0	0			false	false	false	false																						www.fusion.bank	
10250																																		0	81	0	0	0	0	true	0	0	0	0	81	1078	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.thebankofelkriver.com	
10849																																		694	1188	4000	694	0	4000	true	1188	0	0	0	0	2630	1	0	false	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						https://www.firststatebk.com	
11145																																		450	1290	3637	450	0	28633	false	0	0	430	0	860	2545	1	0	false	0	0	3637	5489	10721	8786	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.losb.com	
11640																																		0	175	0	0	0	0	true	0	0	175	0	0	15706	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						http://www.fnbclarksdale.com	
11837																																		0	620	0	0	0	0	true	620	0	0	0	0	550	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						www.farmbk.com	
12030																																		0	2288	0	0	0	0	true	20	1648	353	0	267	1832	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						http://www.fnbsouth.net	
12142																																		0	872	0	0	0	0	true	225	0	0	0	647	183	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																						www.clevelandstatebank.com	
12311	2414707	10748	1502072	1938840	213291	7196505	true	168359	4	214915	true	0	2112146	1502072	1189	1127	966	0	2112146	2455263	940249	183493	583218	0	0	0	262576	0	0	0	8884										348	663	7760	0	1977																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false		1	4023	90283	0	apply.huntington.com																www.Huntington.com	
12647																																		798	0	0	0	110	0	true	0	0	0	0	0	5341	2	110	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false							Saratoga Community Bank															http://www.PORTAGECOUNTYBANK.COM	
12656																																		0	25	0	0	0	0	true	0	0	25	0	0	561	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.mybankathome.com	
12946																																		19565	563	110006	17530	0	120778	true	523	0	0	40	0	4258	3	0	true	0	0	110006	533	5117	5122	0	0	0	0	0	0	0	true	false			2797	2035																	0	0			true	false	false	false		1	28	235	0																	www.myfarmers.bank	
13103																																		22703	0	15100	10259	0	45414	true	0	0	0	0	0	11991	4	0	false	0	0	15100	25200	4593	521	0	0	0	0	0	0	0	false	false	0	0	134129	12444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	111	1153	0																	www.bristolcountysavings.com	
13251																																		0	0	0	0	0	0	true	0	0	0	0	0	100	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.elysianbank.net	
13457																																		0	0	0	0	0	0	true	0	0	0	0	0	51	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.bankoflewellen.com	
14155																																		0	85	1000	0	0	5000	true	0	0	50	0	35	654	1	0	false	0	0	1000	4000	0	0	0	0	0	0	0	7300	0	false	false				0																	0	0			true	false	false	false																						https://www.fandcbank.com	
14650																																		90	0	0	90	0	0	true	0	0	0	0	0	25	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.banklg.com	
14753																																		0	0	0	0	0	0	true	0	0	0	0	0	1474	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.fsbbucklin.com	
14865																																		1592	953	0	0	0	0	true	0	953	0	0	0	1019	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	1592																	0	0			true	false	false	false							Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																		0	0	0	0	0	0	true	0	0	0	0	0	2238	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://firstfedlfd.com	
16551																																		4244	363	0	2433	1669	3000	true	0	0	123	0	240	336	0	1669	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	true	false			0	142																	0	0			true	false	false	false						www.vacationpropertyloans.com																http://www.northviewbank.com	
16748																																		244	924	0	0	244	0	true	0	0	244	0	680	92	0	244	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						http://www.esbanc.com	
17110																																		0	0	0	0	0	0	false	0	0	0	0	0	1277	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.haverfordquality.com	
17147																																		579961	7527	41300	543471	1528	351072	true	6214	0	1217	0	96	10358	4	1528	true	0	0	41300	150000	115000	44772	0	0	0	0	0	0	0	true	false	0	0		34962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	264	2504	0		First Merchants Private Wealth Advisors, A Division of First Merchants Bank															http://www.firstmerchants.com	
17259																																		0	192	0	0	0	0	true	0	0	192	0	0	858	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false							THE FIRST NATIONAL BANK IN COMANCHE															WWW.FNBMARLOW.COM	
17950																																		6060	237	0	3677	0	0	true	0	0	93	0	144	260	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				2383																	0	0			true	false	false	false						www.bankofjoliet.com	BANK OF JOLIET, BANK OF THERMOPOLIS	www.bankofthermopolis.com	BANK OF HARLEM, BANK OF RED LODGE	www.bankofharlemmt.com	BANK OF GREYBULL, BANK OF LOVELL	www.bankofredlodge.com	BANK OF POWELL	www.bankofgreybull.com	BANK OF BUTTE, BANK OF PLENTYWOOD	www.bankoflovell.com	BANK OF MALTA, BANK OF GLASGOW	www.bankofpowell.com	www.bankofbutte.com	www.bankofplentywood.com	www.bankofmaltamt.com	www.bankofbridger.com	
17978																																		0	1285	711	0	0	1030	true	805	0	105	0	375	442	0	0	false	0	0	711	319	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0	2	true	false	false	false	false																						www.elizfed.com	
18050																																		0	52	0	0	0	0	true	0	0	52	0	0	3770	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.fnbbastrop.com	
18135																																		0	0	0	0	0	0	false	0	0	0	0	0	1244	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						http://www.banksouthcentral.com	
18827																																		11096	207	72400	9122	0	92400	true	0	0	207	0	0	17256	4	0	true	0	0	72400	20000	0	0	0	0	0	0	0	0	0	true	false	0	0		1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	113	2666	0																	http://www.nextierbank.com	
18836																																		0	2374	40	0	0	3895	true	384	0	260	0	1730	1319	1	0	false	0	0	40	0	1503	2352	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	true	false	false																						www.caponvalleybank.com	
18854																																		778	0	0	0	0	0	true	0	0	0	0	0	8592	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	778	0	0	777	0	0	0	0	2231	62	757	0	0	0	0	0	0	0	0			true	true	false	false		1	190	5704	0																	www.bank7.com	
19356																																		804	0	0	762	0	0	true	0	0	0	0	0	10	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				42																	0	0			true	false	false	false																						https://www.sbtmiami.com	
19936																																		0	32	99	0	0	7661	true	32	0	0	0	0	1688	1	0	false	0	0	99	2198	5199	165	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.cbkamericus.com	
19972																																		0	0	0	0	0	0	false	0	0	0	0	0	743	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																							
20053																																		0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						www.securityonlinebank.com	
20633																																		0	9260	0	0	0	9156	true	64	0	1749	7447	0	1940	1	0	false	0	0	0	5000	2250	1906	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	true	false	false																						www.mcnbbanks.com	
20857																																		142	0	9523	142	0	13827	true	0	0	0	0	0	2	0	0	false	0	0	9523	645	448	3105	1826	0	0	0	106	0	0	true	false				0																	0	0			true	false	false	false																						granitefallsbank.com	
21256																																		0	39	0	0	0	0	true	0	0	39	0	0	218	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.statebankofburrtononline.com	
21359																																		155	0	0	0	0	24	true	0	0	0	0	0	0	0	0	false	0	16	0	0	0	0	0	16	8	0	0	0	0	true	false				155																	0	0			true	false	false	false																						http://www.asbgrygla.com	
21658																																		0	316	0	0	0	10572	true	0	0	0	0	316	487	0	0	true	0	0	0	0	0	10572	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.alliancebank.us	
22048																																		0	10	0	0	0	7659	true	10	0	0	0	0	8745	5	0	false	0	0	0	108	3485	4066	0	0	0	0	0	0	0	true	true			0	0																	0	0			true	true	false	false																						www.unionbnk.com	
22543																																		2051	208	0	0	2051	0	true	0	0	0	0	208	3389	2	2051	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			1130	0																	0	0			true	false	false	false						www.icentralstatebank.com																www.ssbankmi.com	
22552																																		0	0	0	0	0	4000	true	0	0	0	0	0	372	0	0	true	0	0	0	4000	0	0	0	0	0	0	0	6140	0	true	false				0																	0	0			false	false	false	false																						http://www.firstsoutheastbank.com	
22730																																		0	0	0	0	0	370	true	0	0	0	0	0	2148	1	0	false	0	0	0	0	0	370	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						http://www.westunionbank.com	
23456																																		0	0	0	0	0	377	true	0	0	0	0	0	700	0	0	false	0	0	0	0	0	0	0	0	0	377	0	0	0	true	false				0																	0	0			true	false	false	false																						www.fnbhenning.com	
23504																																		109627	0	435000	105950	1321	480977	true	0	0	0	0	0	17780	5	1562	true	0	5626	435000	0	0	0	0	5626	11540	9890	18921	0	45977	true	false	0	0	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	336	5348	0																	http://www.bnbbank.com	
23643																																		0	755	0	0	0	0	true	216	0	0	0	539	3328	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.commercial-bank.net	
