"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		24667																																																																																															
1669																																																																																																																																																		76365																																																																																															
1829																																																																																																																																																		100037																																																																																															
1856																																																																																																																																																		20039																																																																																															
2040																																																																																																																																																		60876																																																																																															
2161																																																																																																																																																		27029																																																																																															
2376																																																																																																																																																		338865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	834	0	0	338865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339699	0	0	339699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439	0	0	1439	0	0	0	0	0	0	834	0	0	834	0	0	
2554																																																																																																																																																		3563																																																																																															
2732																																																																																																																																																		101477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100927	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101477	0	0	100927	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		14242																																																																																															
3177																																																																																																																																																		111644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111644	0	111644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		70409																																																																																															
3458																																																																																																																																																		11978																																																																																															
3720																																																																																																																																																		53442																																																																																															
3971																																																																																																																																																		85578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	84571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85578	0	1007	84571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		39054																																																																																															
4231																																																																																																																																																		48076																																																																																															
4437																																																																																																																																																		87982																																																																																															
4839																																																																																																																																																		74427																																																																																															
5069																																																																																																																																																		35629																																																																																															
5135																																																																																																																																																		26399																																																																																															
5210																																																																																																																																																		121354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049	120305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121354	0	1049	120305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		142476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8029	134447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142476	0	8029	134447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		45764																																																																																															
6039																																																																																																																																																		11115																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		36174																																																																																															
7009																																																																																																																																																		304656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11243	293413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	112	0	0	304768	0	11355	293413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		99872																																																																																															
7072																																																																																																																																																		6537																																																																																															
7157																																																																																																																																																		18940																																																																																															
7456																																																																																																																																																		15129																																																																																															
7634																																																																																																																																																		12102																																																																																															
8033																																																																																																																																																		8384																																																																																															
8462																																																																																																																																																		102336																																																																																															
8631																																																																																																																																																		12820																																																																																															
9357																																																																																																																																																		71530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	70539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71530	0	991	70539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		22285																																																																																															
9807																																																																																																																																																		72367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105637	0	0	105637	0	0	72367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178004	0	0	178004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690	0	0	1690	0	0	0	0	0	0	183	0	0	183	0	105454	
9955																																																																																																																																																		30709																																																																																															
10250																																																																																																																																																		75892																																																																																															
10849																																																																																																																																																		50210																																																																																															
11145																																																																																																																																																		19972																																																																																															
11275																																																																																																																																																		13080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	331	0	0	13080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13411	0	0	13411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	331	0	0	0	0	0	0	331	0	0	331	0	0	
11640																																																																																																																																																		116502																																																																																															
11837																																																																																																																																																		46228																																																																																															
12030																																																																																																																																																		14438																																																																																															
12142																																																																																																																																																		75892																																																																																															
12179																																																																																																																																																		837																																																																																															
12245																																																																																																																																																		25948																																																																																															
12311	8362388	202560	111694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32644	63046	5026	65226	0	14959	6973117	1374312	0	0	0	0	0	339061	0	0	339061	0	16700	0	0	0	16700	12659	39218	171737	4264	0	0	0	0	0	8953353	75705	59203	7549141	1420714	0	0	0	0	0	23036	33064	101221	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151628	42551	39227	154225	727	25438	0	0	0	25438	7206	63046	5026	65226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39934	19515	6163	53004	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25438	39934	19515	6163	53004	282	8362388	202560	111694																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		2993																																																																																															
12946																																																																																																																																																		168094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	1653	165486	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168834	0	1653	165486	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	
12955																																																																																																																																																		3																																																																																															
13103																																																																																																																																																		283389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283389	0	283389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1855	0	1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		5305																																																																																															
14052																																																																																																																																																		7010																																																																																															
14155																																																																																																																																																		10253																																																																																															
14650																																																																																																																																																		19																																																																																															
14753																																																																																																																																																		4100																																																																																															
14865																																																																																																																																																		12912																																																																																															
14977																																																																																																																																																		5557																																																																																															
16458																																																																																																																																																		59955																																																																																															
16551																																																																																																																																																		31236																																																																																															
16748																																																																																																																																																		7592																																																																																															
16944																																																																																																																																																		17985																																																																																															
16953																																																																																																																																																		10723																																																																																															
17110																																																																																																																																																		25079																																																																																															
