"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
1669	0	0	0	0	0	0	0	0	330	1			0	0	519	39	0	0											0	0	0	0			0	0	7	0	64	0			0	0	0	0	34	0	250	250				15	10	117	62	
1829	0	0	0	0	0	0	0	0	16	8		0	0	0	171	155	0	0		0	0		0	0	0		0	0	0	0	0	3			3	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	13	5	
1856	0	19	0	0	0	0	0	0	24	0			0	0	122	108	0	2											0	0	0	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				5	5	0	0	
2040	0	0	0	0	0	0	0	0	41	5			0	0	440	0	0	0											0	0	16	0			13	5	0	1	256	33			90	0	0	0	0	0	0	5				2	0	30	25	
2161	0	0	0	0	0	0	0	0	17	0			0	0	33	0	0	8						0				0	0	0	0	0			9	1	0	0	0	0			0	0	0	0	0	0	0	0				10	8	6	8	
2376	0	0	194	0	0	0	0	0	4	0		0	0	0	5666	1598	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	465	0			0	0	1356	4	0	0	2053	0	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0	21	0			0	20	21	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	20	1	
2732	0	0	180	18	0	0	0	0	148	100		0	0	0	2008	263	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	32	0			26	26	490	0	103	2	914	0	0	0		0	2	0	0	
2750	0	0	0	0	0	0	0	0	3	0			0	0	186	14	0	110						110				0	0	0	0	0			0	0	2	0	28	0			0	0	0	0	0	0	0	0				16	0	18	1	
3252	24	0	0	0	0	0	0	0	311	79			0	38	763	310	0	30						27				31	0	0	0	0			0	0	4	0	1	0			0	0	50	1	0	0	0	0				55	18	293	171	
3458	0	0	0	0	8	11	0	0	16	3			0	0	86	3	0	0						0				0	0	0	0	0			0	0	1	0	7	0			0	0	0	0	0	0	66	0				0	0	2	1	
3720	0	0	0	0	0	0	0	0	1	1			0	0	183	26	0	0						0				0	0	0	0	0			0	0	0	0	46	0			0	0	92	0	0	0	0	0				16	0	3	0	
3953	920	0	0	0	0	0	0	0	1841	1799			0	30	9207	8219	0	0						0				30	0	0	0	0			0	0	0	0	46	0			0	0	0	0	0	9	0	0				22	3	0	0	
4156	0	0	0	0	0	0	0	0	127	3			0	21	804	0	0	13						13				21	0	0	11	0			0	0	25	4	176	118			295	0	0	27	141	1	0	0				14	5	36	41	
4231	80	0	0	0	0	0	0	0	14	0			0	0	490	79	0	4											0	0	0	0			0	0	0	0	38	55			0	0	0	0	0	0	119	0				55	9	60	5	
4437	209	4	0	0	0	0	0	0	233	0			0	0	2397	22	0	0											0	0	14	0			0	0	206	0	1349	0			0	0	348	0	387	10	1	2				11	2	56	9	
4839	0	0	14	0	0	0	0	0	56	0		0	0	0	1696	28	0	0		0	0		0	0	0		0	0	0	0	11	11			0	0	0	0	281	7			379	0	76	0	845	38	0	0	0	0		0	0	55	7	
5005	0	0	0	0	0	0	0	0	74	72		0	0	0	3795	5	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	81	0			110	2	0	0	1981	0	1618	0	0	0		0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	7	0	0	0	0	0	6	0		0	0	0	602	127	0	0		0	0		0	0	0		0	0	0	0	0	0			3	1	0	0	22	23			0	0	185	0	125	0	50	0	0	0		37	0	23	5	
5210	0	0	71	0	0	0	0	0	38	1		0	0	33	5243	1725	0	136		0	0		0	0	0		0	0	0	0	65	0			0	0	2	0	704	33			438	0	804	0	713	0	524	0	0	0		0	0	30	2	
5331	0	0	1374	0	0	0	0	0	21	18		0	0	2	2495	0	0	4		0	0		0	0	0		0	0	0	0	66	0			0	0	1	0	103	0			948	0	0	0	0	0	0	0	0	0		0	0	0	0	
5461	0	0	0	0	0	0	0	0	47	38		0	0	0	6116	572	0	896		0	0		0	0	0		0	0	1348	33	283	3			0	0	1	0	741	37			0	0	2371	0	102	0	1105	1	0	0		0	0	9	4	
5751	0	0	0	0	0	0	0	0	29	20			0	0	0	0	0	0						0				0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
6039	0	0	0	0	0	0	0	0	147	31			0	0	394	144	0	0						0				0	0	0	0	0			4	0	47	0	27	152			0	0	0	0	0	27	30	0				17	37	20	5	
6141	0	0	0	0	0	0	0	0	60	19			0	0	161	44	0	0						0				0	0	0	0	0			0	0	18	0	21	0			0	0	0	0	0	0	0	0				0	0	96	23	
6329	38	0	12	0	0	0	0	0	710	294		0	0	0	20325	1294	0	0		0	0		0	0	0		0	0	0	0	376	3			76	10	11	2	1813	433			1437	49	10974	12	474	35	683	0	0	0		1805	214	910	80	
6972	0	0	683	0	0	0	0	0	2852	2123		0	0	0	4314	3047	0	0		0	0		0	0	0		0	0	200	1913	70	0			0	0	70	0	219	22			200	65	39	293	0	0	0	299	0	0		3	1	31	1	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	49	0			0	0	225	0	0	0						0				0	0	0	0	0			9	0	0	0	54	0			0	0	0	0	0	0	25	0				104	43	33	6	
7157	0	0	0	0	0	0	0	0	32	25			0	0	68	0	0	0						0				0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				38	3	22	4	
7456	0	0	0	0	0	0	0	0	0	0			0	0	19	0	0	0						0				0	0	0	0	0			0	0	0	0	18	0	0		0	0	0	0	0	0	0	0				0	0	1	0	
7634	0	0	0	0	0	0	0	0	23	6			0	3	855	287	0	0											0	0	0	0			0	0	2	0	104	0			0	0	21	0	0	0	393	0				3	4	47	8	
8033	0	0	0	0	0	0	0	0	35	4			0	24	491	450	0	0											0	0	0	0			0	0	5	0	20	0			0	0	4	0	0	0	0	0				2	0	15	2	
8462	0	0	0	0	0	0	0	0	39	0			0	0	54	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				36	28	18	11	
8631	0	0	0	0	0	0	0	0	3	0			0	0	41	0	0	0											0	0	0	0			0	0	0	0	0	0			4	0	0	0	0	0	0	0				33	0	4	3	
9357	0	0	0	0	0	0	0	0	209	209		0	0	0	600	0	0	0		0	0		0	0	0		0	0	0	0	280	0			0	0	0	0	290	29			0	0	0	0	0	0	0	0	0	0		0	0	1	0	
9553	0	0	0	0	0	0	0	0	1	0			0	0	33	0	0	0						0				0	0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				13	1	8	0	
9807	0	0	1480	0	0	0	0	0	1327	870		0	0	0	42642	7108	0	0		0	0		0	0	0		0	0	0	0	3	0			0	0	58	6	1185	34			14359	55	15779	338	1925	0	765	0	0	0		0	0	4	0	
9955	0	0	0	0	0	0	0	0	17	12			0	0	81	0	0	0						0				0	0	0	0	0			0	0	0	0	75	0			0	0	0	0	0	0	0	3				2	0	4	2	
10250	0	0	0	0	0	0	0	0	812	574		0	0	82	7738	1918	0	112		0	0		0	0	0		0	0	0	0	57	2			24	1	15	57	644	870			0	0	2501	24	907	16	432	0	0	0		127	16	146	25	
10849	128	0	118	1	0	0	0	0	45	0		0	0	0	2504	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	13	0	318	137			100	0	1402	31	0	0	301	0	0	0		0	0	0	0	
10858	0	0	0	0	0	0	0	0	218	60		0	0	64	1207	246	0	120		0	0		0	75	0		0	30	0	0	0	0			0	0	8	0	36	107			9	38	0	0	194	0	429	0	0	0		10	20	56	28	
11145	0	0	0	0	0	0	0	0	54	24			0	0	1248	773	0	0											0	0	0	0			0	0	22	0	445	0			0	0	0	0	0	0	0	0				0	0	30	8	
11640	0	0	0	0	0	0	0	0	153	11		0	0	71	198	0	0	54		0	0		0	0	0		0	0	0	0	0	0			0	0	20	0	0	0			0	0	50	42	50	0	0	0	0	0		25	7	19	2	
11837	50	0	0	0	0	0	0	0	199	152			0	2	884	0	0	0											0	0	0	0			3	0	0	0	53	0			0	0	167	30	0	0	609	0				0	3	2	12	
12030	613	204	0	0	0	0	0	0	1893	321		0	0	101	7214	1329	0	306		0	0		0	175	0		0	5	0	0	0	0			0	0	493	7	1484	72			0	10	1196	150	1300	259	272	0	0	0		506	239	136	109	
12142	0	0	0	0	0	0	0	0	84	0			0	66	195	24	0	92											0	0	0	0			31	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	48	17	
12245	0	0	0	0	0	0	0	0	0	0			0	0	152	0	0	1											0	0	0	0			0	0	0	0	143	0			0	0	0	0	8	0	0	0				0	0	0	0	
12311	943	234	9316	1794	10143	6842	0	0	120205	34519	34519	0	0	3900	569201	107807	0	17309	107807	0	0	0	0	76	0	0	0	11	71182	29024	68787	7000	0	0	0	0	11468	2855	108592	27009		9122	10759	847	27984	5102	28972	5186	89448	19192	1021	1028	5814	48577	19055	13479	2200	
12647	0	0	0	0	0	0	0	0	2	0			0	0	537	289	0	0						0				0	0	0	0	0			0	0	0	2	108	22			0	0	113	0	0	0	0	0				0	0	5	0	
12656	0	0	0	0	0	0	0	0	7	0			0	0	36	5	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	20	0	0	0				8	3	3	4	
12937	0	0	0	0	0	0	0	0	105	100			0	0	764	345	0	0											0	0	139	0			0	0	0	0	80	190			0	0	0	0	0	0	0	0				0	0	10	5	
12946	0	0	0	0	0	0	0	0	267	6		0	0	0	3411	139	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	81	0	788	1			1209	3	0	0	650	10	185	47	0	0		129	13	310	107	
12955	0	0	0	0	0	0	0	0	19	7			0	0	1057	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	1056	10	0	0	0	0				1	1	0	1	
13103	0	0	0	0	0	0	0	0	122	9		0	0	0	2060	153	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	2	853	21			0	0	253	0	366	2	0	0	0	0		318	109	96	0	
13251	0	0	0	0	0	0	0	0	16	9			0	2	672	367	0	130						0				0	0	0	0	0			0	0	0	0	171	0			0	0	0	0	0	0	0	0				4	5	0	0	
13457	0	0	0	0	0	0	0	0	22	3			0	19	0	0	0	0						0				19	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	9	0			0	3	403	1	0	24											0	0	0	0			0	0	3	0	30	0	0		0	0	0	0	0	0	346	0				2	3	0	0	
14155	27	1	0	0	0	0	0	0	137	52			0	42	879	338	0	146						105				17	312	11	0	0			0	0	3	7	170	12			0	0	80	0	0	0	90	7				3	6	13	19	
14650	0	0	0	0	0	0	0	0	21	0			0	3	45	0	0	1											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	3	0				6	0	35	17	
14753	0	0	0	0	0	0	0	0	1	0			0	0	96	91	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
14865	278	0	0	0	0	0	0	0	66	19			0	0	1776	0	0	0						0				0	0	0	0	0			0	2	0	0	9	159			0	7	0	0	171	38	1157	0				1	0	1	0	
14977	0	0	0	0	0	0	0	0	1	0			0	0	45	0	0	0						0				0	0	0	0	0			0	0	0	0	11	0			0	0	0	0	0	0	0	0				13	1	21	0	
16458	0	0	0	0	0	0	0	0	87	3			0	11	348	283	0	18											0	0	9	0			0	0	1	4	3	0			15	0	0	65	0	0	0	0				19	3	1	0	
16551	0	0	0	0	0	0	0	0	37	15			0	0	549	7	0	0											0	0	0	0			0	0	3	0	270	18			0	0	76	17	50	0	110	0				0	0	18	2	
16748	0	0	0	0	0	0	0	0	18	0			0	0	56	46	0	0						0				0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				7	5	3	12	
16944	0	0	0	0	0	0	0	0	32	27			0	0	7	3	0	0											0	0	0	0			3	4	1	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
16953	0	0	0	0	0	0	0	0	11	1			0	0	47	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	45	10	
17110	0	0	0	0	0	0	0	0	400	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	400	
17147	588	1293	2050	39	0	7	0	0	13764	8468		0	0	360	48473	9511	0	307		0	0		0	307	0		0	353	0	0	1203	90			8	13	816	270	4687	1517			776	245	6412	259	9034	663	10947	312	0	0		368	506	1065	423	
17259	0	0	0	0	0	0	0	0	21	0			0	21	88	0	0	88											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17464	346	0	923	0	0	0	0	0	3592	1446		0	0	7	81354	11788	0	7873		0	0		0	0	0		0	0	476	6	2370	67			326	10	0	88	1278	1555			982	1034	29842	518	9624	74	12270	45	0	0		247	67	1930	236	
17950	25	0	0	0	0	0	0	0	93	0			0	17	972	90	0	0						0				17	0	0	0	0			0	0	0	0	58	0			0	0	784	66	0	0	0	0				11	8	4	2	
18050	0	0	0	0	0	0	0	0	83	11		0	0	0	647	202	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	53	0	254	0	0	0	0	0		19	9	119	63	
18135	0	0	0	0	0	0	0	0	107	15			0	0	601	181	0	0											0	0	129	44			0	0	0	44	59	192			0	0	0	0	0	0	0	0				0	0	40	4	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	73	1		0	0	0	1095	566	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	34	0	266	0			0	0	0	0	57	11	177	0	0	0		25	27	4	0	
18836	15	2	0	0	0	0	0	0	90	0			0	0	1097	0	0	0											0	0	60	0			0	0	0	1	197	5			105	0	571	0	0	5	0	0				76	31	68	51	
18854	0	0	0	0	0	0	0	0	409	408			0	0	84	73	0	0						0				0	0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				2	0	6	1	
18957	0	0	0	0	0	0	0	0	4	0			0	1	447	431	0	1						0				0	0	0	0	0			0	0	0	0	0	0			5	0	0	0	0	0	0	0				10	3	0	0	
19356	0	0	0	0	0	0	0	0	26	20			0	0	450	432	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	16	6	
19730	0	0	4780	0	0	0	0	0	1890	336		0	0	112	44795	5955	0	137		0	0		0	0	0		0	0	464	0	932	260			0	0	3	240	2654	989			4868	599	8266	1	12177	204	4004	99	0	0		22	33	11	3	
19936	825	23	112	0	0	0	0	0	58	0			0	0	3818	60	0	0											0	0	0	0			0	0	0	0	76	0			674	0	166	24	1850	0	0	0				0	0	55	11	
19972	0	0	0	0	0	0	0	0	0	0			0	0	14	0	0	0											0	0	0	0			0	0	0	0	14	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	313	11			0	0	688	16	0	0						0				0	0	0	0	0			3	3	0	0	254	0			0	0	106	71	283	158	0	38				8	0	18	32	
20512	0	0	0	0	0	0	0	0	74	1			0	0	84	0	0	0											0	0	0	0			0	0	0	0	14	0			0	0	0	0	36	0	0	0				1	2	33	71	
20633	0	0	0	0	0	0	0	0	12	6		0	0	0	533	48	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	112	0			0	0	369	0	0	0	0	0	0	0		0	0	4	4	
20857	0	0	0	0	0	0	0	0	0	0			0	0	172	172	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
21630	0	0	0	0	0	0	0	0	1	0			0	0	63	0	0	0											0	0	0	0			0	0	0	0	49	0			0	0	0	0	0	0	0	0				0	0	14	1	
21658	0	0	20	0	0	0	0	0	28	6			0	16	599	37	0	490						490				16	0	0	0	0			11	0	0	0	20	0			0	0	0	0	0	0	0	0				9	0	12	6	
22048	0	0	0	0	1	0	0	0	400	81			0	263	462	234	0	83						83				263	0	0	0	0			0	0	6	0	91	0			0	0	0	0	0	0	12	40				10	7	31	3	
22356	0	0	0	0	0	0	0	0	20	14			0	0	1067	0	0	0						0				0	0	0	63	0			0	0	0	0	17	0			0	0	663	1	0	0	289	0				13	3	22	2	
22543	0	0	0	0	0	0	0	0	4	1			0	0	599	0	0	0											0	0	0	0			0	0	0	0	187	0			0	0	0	0	406	0	0	0				0	0	6	3	
22552	0	0	0	0	0	0	0	0	35	0			0	0	34	3	0	23						23				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	7	32				1	3	0	0	
22730	0	0	0	0	0	0	0	0	10	0			0	0	88	0	0	0											0	0	0	0			0	0	0	0	36	0			0	0	0	0	0	0	0	0				7	2	45	8	
22936	768	0	0	0	0	0	0	0	256	13		0	0	12	11182	953	0	28		0	0		0	0	0		0	0	0	0	36	5			0	0	37	14	1054	370			115	0	7044	154	161	5	544	0	0	0		24	6	85	10	
22954	0	0	0	0	0	0	0	0	12	7			0	0	82	2	0	0						0				0	0	0	0	0			0	0	0	0	1	0	0		0	0	0	0	34	0	0	0				1	1	44	4	
23045	0	0	0	0	0	0	0	0	5	1			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
23456	0	0	0	0	0	0	0	0	30	13			0	0	228	101	0	0						0				0	0	0	0	0			0	0	0	0	2	0			0	0	80	0	11	11	0	0				26	3	8	3	
23504	0	0	0	0	0	0	0	0	121	93		0	0	0	1681	372	0	0		0	0		0	0	0		0	0	0	0	259	7			0	0	2	0	0	0			0	0	864	0	0	0	0	0	0	0		0	0	186	19	
23540	0	0	0	0	0	0	0	0	16	4			0	0	1803	263	0	0											0	0	0	0			1	1	0	0	1212	308			0	0	0	0	0	0	0	0				0	0	19	11	
23643	0	0	0	0	0	0	0	0	297	71			0	84	991	129	0	410											0	0	0	0			0	0	3	0	8	0			0	0	0	0	0	0	164	16				280	123	0	0	
23755	0	0	0	0	0	0	0	0	147	9			0	0	464	24	0	0											0	0	56	0			0	0	0	0	38	151			0	54	0	0	173	71	0	0				10	1	12	12	
24006	0	0	0	0	0	0	0	0	56	41		0	0	0	4710	762	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			75	0	3437	0	100	0	300	0	0	0		6	10	30	5	
24453	0	0	0	0	0	0	0	0	44	44		0	0	0	4517	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	260	0			0	0	3572	0	0	0	430	0	0	0		0	0	255	0	
24659	0	0	0	0	0	0	0	0	25	0			0	0	72	47	0	0						0				0	0	0	0	0			0	0	5	3	25	0			0	0	0	0	0	0	0	8				0	5	0	4	
24668	0	0	0	0	0	0	0	0	28	0			0	15	84	10	0	50											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				2	0	22	12	
24855	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24949	0	0	185	0	0	0	0	0	1016	584		0	0	0	6373	4395	0	0		0	0		0	0	0		0	0	0	0	27	2			22	12	5	2	467	58			287	0	445	0	94	3	273	361	0	0		32	25	88	22	
25357	0	0	0	0	0	0	0	0	710	0			0	12	124	0	0	24											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	100	698	
25647	0	0	0	0	0	0	0	0	0	0			0	0	502	59	0	0											59	0	0	0			0	0	0	0	0	26			152	0	0	0	0	0	265	0				0	0	0	0	
26176	0	0	438	2	0	0	0	0	112	66		0	0	0	15424	3631	0	286		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	896	0			0	0	0	0	5217	19	3113	0	0	0		16	0	1827	25	
26242	0	0	0	0	0	0	0	0	328	0		0	0	0	783	0	0	0		0	0		0	0	0		0	0	0	0	0	0			24	6	60	0	247	0			50	0	5	0	118	0	0	0	0	0		6	8	333	254	
26457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	137	0	0	0	0	0	364	217			0	11	641	199	0	0											0	0	0	0			0	0	30	2	103	3			0	0	0	0	106	65	0	0				35	4	58	35	
26859	0	0	0	0	0	0	0	0	313	206		0	0	0	4214	1079	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	599	0			48	18	1171	87	1275	0	0	0	0	0		5	0	37	0	
27548	0	0	0	0	0	0	0	0	405	132		0	0	1	4408	1565	0	7		0	0		0	0	0		0	0	0	0	140	45			0	0	27	60	1498	86			273	2	136	0	118	30	202	2	0	0		39	22	344	84	
27614	0	0	0	0	0	0	0	0	236	0			0	0	635	59	0	0											0	0	0	0			2	0	153	73	453	100			0	0	0	0	0	0	0	0				0	7	21	3	
27847	145	7	0	0	0	0	0	0	148	18		0	0	22	2727	813	0	479		0	0		0	479	0		0	21	0	0	0	0			0	1	13	2	578	62			0	0	0	0	237	0	74	0	0	0		0	0	339	85	
