"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		2820																																																																																															
1669																																																																																																																																																		74775																																																																																															
1829																																																																																																																																																		84623																																																																																															
1856																																																																																																																																																		7106																																																																																															
2040																																																																																																																																																		63430																																																																																															
2161																																																																																																																																																		42035																																																																																															
2376																																																																																																																																																		358404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358404	0	0	358404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		2847																																																																																															
2732																																																																																																																																																		86155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85605	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86155	0	0	85605	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		17011																																																																																															
3177																																																																																																																																																		116558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116558	0	116558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		75623																																																																																															
3458																																																																																																																																																		13804																																																																																															
3720																																																																																																																																																		37147																																																																																															
3971																																																																																																																																																		83922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	83403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83922	0	519	83403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		48420																																																																																															
4231																																																																																																																																																		47589																																																																																															
4437																																																																																																																																																		93429																																																																																															
4839																																																																																																																																																		76600																																																																																															
5005																																																																																																																																																		61606																																																																																															
5069																																																																																																																																																		35256																																																																																															
5135																																																																																																																																																		28145																																																																																															
5210																																																																																																																																																		151666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088	150578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151666	0	1088	150578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		119181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12151	107030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119181	0	12151	107030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		64249																																																																																															
6039																																																																																																																																																		8419																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		44742																																																																																															
7009																																																																																																																																																		546722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110870	435852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	25	0	0	546747	0	110895	435852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		85087																																																																																															
7072																																																																																																																																																		8842																																																																																															
7157																																																																																																																																																		21994																																																																																															
7456																																																																																																																																																		14567																																																																																															
7634																																																																																																																																																		5317																																																																																															
8033																																																																																																																																																		10836																																																																																															
8462																																																																																																																																																		90648																																																																																															
8631																																																																																																																																																		13072																																																																																															
9357																																																																																																																																																		44057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028	43029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44057	0	1028	43029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		64183																																																																																															
9807																																																																																																																																																		185961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93359	0	0	93359	0	56992	128969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279320	0	56992	222328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5449	0	0	5449	0	0	0	0	0	0	0	0	0	0	0	93359	
9955																																																																																																																																																		34173																																																																																															
10250																																																																																																																																																		60415																																																																																															
10849																																																																																																																																																		53653																																																																																															
10858																																																																																																																																																		102948																																																																																															
11145																																																																																																																																																		19302																																																																																															
11275																																																																																																																																																		34287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	0	0	1097	0	0	34287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35384	0	0	35384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	0	0	1097	0	0	0	0	0	0	1097	0	0	1097	0	0	
11640																																																																																																																																																		108327																																																																																															
11837																																																																																																																																																		68003																																																																																															
12030																																																																																																																																																		14579																																																																																															
12142																																																																																																																																																		77106																																																																																															
12179																																																																																																																																																		1476																																																																																															
12245																																																																																																																																																		36162																																																																																															
12311	7145504	281933	134784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83184	99693	0	147295	0	65509	6859896	220099	0	0	0	0	0	415126	0	0	415126	0	116039	0	0	0	116039	0	7315	265088	9530	0	0	0	0	0	8041786	99693	72824	7687405	381250	0	0	0	0	0	71491	5377	200453	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137084	71491	7598	200453	524	35582	0	0	0	35582	47602	99693	0	147295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	2200	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35582	2300	0	2221	0	79	7145504	281933	134784																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		0																																																																																															
12946																																																																																																																																																		143843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	1117	142682	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143953	0	1117	142682	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
12955																																																																																																																																																		5																																																																																															
13103																																																																																																																																																		276433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276433	0	276433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3390	0	3390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6524																																																																																															
14052																																																																																																																																																		8494																																																																																															
14155																																																																																																																																																		5132																																																																																															
14650																																																																																																																																																		23																																																																																															
14753																																																																																																																																																		6230																																																																																															
14865																																																																																																																																																		14931																																																																																															
14977																																																																																																																																																		7251																																																																																															
16458																																																																																																																																																		59916																																																																																															
16551																																																																																																																																																		34630																																																																																															
16748																																																																																																																																																		7214																																																																																															
16944																																																																																																																																																		19913																																																																																															
16953																																																																																																																																																		12161																																																																																															
