"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													237	0	72	0	0	11	16	0	48	117	0	0	0	FDIC ASSESSMENT EXPENSE	RESERVE FOR BONUS		
242													15	0	0	0	0	0	0	0	15	0	0	0	0				
279													556	0	308	0	50	0	0	0	53	195	0	118	0				
354													3	0	0	0	0	0	0	0	3	0	0	0	0				
457													44	0	0	0	0	0	0	0	16	28	0	0	0				
505													4932	0	1087	1727	0	821	0	0	39	1986	93	0	0	Deferred service fee FCC			
1155													1978	0	1638	0	0	0	0	0	78	262	0	1378	0				
1351													490	0	48	0	0	48	0	0	191	251	0	0	0	ATM Cardholder In Process			
1454													1334	0	1112	0	304	0	0	0	63	159	0	808	0				
1557													49	0	27	0	0	0	0	0	22	0	0	0	0				
1669													547	0	108	0	0	0	0	0	73	366	0	108	0				
1829													1049	0	127	0	0	69	0	0	719	203	0	0	0	Accrued FICO & TLGP			
1856													78	0	0	0	0	0	0	0	73	5	0	0	0				
2040													312	0	33	0	0	0	0	0	93	186	0	0	0				
2161													2134	0	1317	0	0	0	0	0	26	791	0	1317	0				
2376													43511	0	19112	0	8	3594	0	0	305	24094	0	12620	0	ACCRUED FEDERAL INCOME TAX			
2554													19	0	0	0	0	0	0	0	19	0	0	0	0				
2732													1537	265	758	0	44	311	0	0	126	653	0	51	0	accrued vacation			
2750													221	100	100	0	0	0	0	0	20	91	10	0	0				
