"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
85454																																																																																													63512	327	0	0	36375	11040	9089	1951	0	0	0	0	0	0	20448	0	11202	8882	0	3500	0	3500	0	0	0	0	0	0	1238	0	143	0	1095	9310	16927	9661	27559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	50	0	0	0	50	9310	16927	9661	28130	0	3385	4831	28130	36375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85472																																																																																													2397794	16534	0	0	1705386	41180	17237	20831	3112	414625	643	366812	915	57534	30030	0	29887	0	0	0	0	0	0	0	0	0	0	0	137626	339	19426	2232	45984	18219	436956	935612	950479	5420	5420	0	0	0	5420	0	0	0	0	0	0	100	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	146410	73205	0	0	0	73205	18219	508643	935612	1029124	0	101729	467806	1029124	1705386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56858	47471	0	0	56858	0	0	0	0	0	0	0	0	0	0	0	-11279	
85931																																																																																													227881	1498	0	0	129094	5706	2563	3143	0	18333	0	17923	410	0	47857	5008	39743	3280	0	2025	0	2025	0	0	0	0	0	0	6400	0	0	0	0	7571	62834	92909	59217	322	322	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7571	62834	92909	59539	0	12567	46455	59539	129094	0	0	0	0	0	0	0	0	0	0	0	0	0	6400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86349																																																																																													215639	2768	0	1086	134549	26776	2971	23805	0	0	0	0	0	0	24538	21	24264	141	0	0	0	0	0	0	0	0	0	0	7590	90	216	0	7284	3082	48285	84072	82856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3082	48285	84072	82856	0	9657	42036	82856	133463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86358																																																																																													47794	372	0	29	27468	5031	1768	3263	0	0	0	0	0	0	21898	0	14197	8140	0	500	0	500	0	0	0	0	0	0	596	166	430	0	0	1934	18390	8982	19299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934	18390	8982	19299	0	3678	4491	19299	27439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86554																																																																																													69700	273	0	0	29758	15831	12414	3417	0	0	0	0	0	0	23862	886	20973	775	1128	1894	0	1894	0	0	0	0	0	0	1463	0	0	0	1463	13300	26284	11862	18099	42	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13300	26284	11862	18141	0	5257	5931	18141	29758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86675																																																																																													806194	4450	0	0	434041	55540	46353	9187	0	202956	637	202319	0	0	23499	0	23822	0	0	0	0	0	0	0	0	0	0	0	19343	0	1772	393	17178	47326	237100	291861	229858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7199	3600	0	0	0	3600	47326	237100	291861	233458	0	47420	145931	233458	434041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87047																																																																																													146120	1308	0	291	81380	4030	2696	1334	0	0	0	0	0	0	61609	6709	29154	21996	3048	3030	0	3030	0	0	0	0	0	0	7465	90	598	370	5933	9495	34116	60375	39575	206	206	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	304	0	0	0	304	9495	34116	60420	40310	0	6823	30210	40310	81089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87159																																																																																													149184	781	0	144	50987	23804	9634	14170	0	4030	0	3330	0	700	85382	13609	65309	5766	0	0	0	0	0	0	0	0	0	0	1767	105	0	0	1648	23348	82809	18439	24568	0	0	0	0	0	0	632	316	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	187	0	0	0	187	23348	82809	18439	25071	0	16562	9220	25071	50843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87177																																																																																													48989	130	0	0	12416	16602	16602	0	0	20476	260	20211	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3472	0	26	0	3446	16862	20237	7377	4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	37	0	0	0	37	16862	20237	7377	4680	0	4047	3689	4680	12416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87234																																																																																													478372	3278	0	165	250312	16422	16290	132	0	3068	0	3068	0	0	167026	58282	90052	18370	0	0	0	0	0	0	0	0	0	0	28223	273	2106	446	25203	88216	99932	127625	163048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88216	99932	127625	163048	0	19986	63813	163048	250147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87476																																																																																													117735	7188	0	6351	73836	16632	15647	985	0	0	0	0	0	0	16893	2240	14458	0	0	0	0	0	0	0	0	0	0	0	5008	0	3145	0	1863	17887	18588	43635	41483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4232	2116	0	0	0	2116	17887	18588	43635	43599	0	3718	21818	43599	67485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87579																																																																																													347188	4183	0	1217	236117	20192	9496	10696	0	56068	34274	19806	0	1988	11003	0	0	0	0	0	0	0	0	0	0	0	0	0	21645	87	3793	0	9609	43857	34295	148484	105576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24440	12220	0	0	0	12220	43857	34295	148484	117796	0	6859	74242	117796	234900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3466	3466	0	0	3466	0	0	0	0	0	0	0	0	0	0	0	0	
88231																																																																																													419245	5563	0	1942	289658	29144	22428	6716	0	13538	1972	7339	4242	0	6266	0	3987	1574	522	0	0	0	0	0	0	0	0	0	29910	1830	1874	408	25770	28336	58767	149872	186570	0	0	0	0	0	0	120	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18837	9419	0	0	6105	3314	28336	58767	162697	194955	0	11753	81349	194955	287716	3992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15	
88240																																																																																													72792	215	0	0	40259	2532	1733	799	0	29496	0	16361	13135	0	10619	86	5833	3912	212	0	0	0	0	0	0	0	0	0	3907	0	0	0	1373	1819	22993	30816	14269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	22993	30816	19728	0	4599	15408	19728	40259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88259																																																																																													68002	566	0	0	45901	10235	8702	1533	0	0	0	0	0	0	13251	0	13078	235	0	0	0	0	0	0	0	0	0	0	3675	0	176	0	3499	8702	14787	11936	33206	361	361	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6609	3305	0	0	0	3305	8702	14787	11936	36976	0	2957	5968	36976	45901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88352																																																																																													163596	1370	0	398	77744	15808	4625	11183	0	0	0	0	0	0	76631	17783	56309	2037	0	0	0	0	0	0	0	0	0	0	5146	122	286	71	4667	26810	67778	13494	54271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26810	67778	13494	54271	0	13556	6747	54271	77346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88455																																																																																													375790	2879	0	0	312298	9393	5839	3554	0	10475	0	10169	306	0	47980	4958	41133	2151	0	0	0	0	0	0	0	0	0	0	28123	30	1492	21	19555	10827	57432	16561	287086	3927	3927	0	0	0	3927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1882	941	0	0	0	941	10827	57432	16561	291954	0	11486	8281	291954	312298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88530																																																																																													246511	1910	0	0	156869	8621	3226	5395	0	0	0	0	0	0	86005	18363	29623	38449	55	10540	10540	0	0	0	0	0	0	0	9796	0	0	0	9113	35375	36318	68131	99022	61	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4778	2389	0	0	0	2389	35375	36318	68131	101472	0	7264	34066	101472	156869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88772																																																																																													519411	5124	0	1764	268407	17592	8014	9578	0	40653	0	28098	12555	0	169827	19402	138414	12864	0	0	0	0	0	0	0	0	0	0	37333	82	4146	672	29475	28429	180236	170418	139839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	0	0	20	28429	180236	170698	141750	0	36047	85349	141750	266643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88950																																																																																													73871	561	0	0	64542	3729	2720	1009	0	0	0	0	0	0	3789	0	3784	0	0	0	0	0	0	0	0	0	0	0	3694	3	333	22	3252	2723	9237	8028	53770	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6960	3480	0	0	75	3405	2723	9237	8103	57541	0	1847	4052	57541	64542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89032																																																																																													133440	512	0	0	81113	9676	3170	6506	0	7413	0	1985	5428	0	36771	0	36794	0	0	1800	0	1800	0	0	0	0	0	0	6985	0	80	0	6768	3170	51386	23810	55472	830	830	0	0	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4983	2492	0	0	0	2492	3170	51386	23810	58794	0	10277	11905	58794	81113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	137	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	
89135																																																																																													75587	1211	0	708	40247	12997	6029	6968	0	0	0	0	0	0	19054	1522	16370	1277	0	31	0	31	0	0	0	0	0	0	4887	15	66	0	4806	8489	23435	20382	23329	123	123	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8489	23435	20382	23452	0	4687	10191	23452	39539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89751																																																																																													860175	9361	0	2384	557666	13789	5825	7964	0	0	0	0	0	0	379387	3287	318513	56606	0	0	0	0	0	0	0	0	0	0	25840	0	2598	0	22720	9112	338646	118798	392680	44	44	0	0	0	44	552	276	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19556	9778	0	0	0	9778	32444	338646	118798	417342	0	67729	59399	417342	555282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89854																																																																																													118449	1431	0	229	96207	6093	5049	1044	0	2683	0	2683	0	0	7910	389	7646	0	0	0	0	0	0	0	0	0	0	0	7442	95	229	0	6852	6574	13116	20256	78091	209	209	0	0	0	209	78	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6574	13116	20256	79839	0	2623	10128	79839	95978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89957																																																																																													69114	558	0	57	41655	1749	857	892	0	0	0	0	0	0	5192	0	5192	0	0	9454	0	9454	0	0	0	0	0	0	3366	0	0	0	3366	857	15538	29900	23377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	220	0	0	0	220	857	15538	29900	23597	0	3108	14950	23597	41598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90047																																																																																													31923	192	0	59	10647	1551	1520	31	0	0	0	0	0	0	11641	731	6429	2896	1449	0	0	0	0	0	0	0	0	0	469	0	30	69	370	2944	16197	10905	1933	0	0	0	0	0	0	0	0	0	0	0	0	111	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2944	16197	10905	1955	0	3239	5453	1955	10588	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90177																																																																																													284095	992	0	0	142086	14663	2782	11881	0	19519	5254	10008	1773	2484	5072	2149	2894	0	16	0	0	0	0	0	0	0	0	0	18351	74	5190	855	12232	10259	31616	215499	27699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10259	31616	215933	27796	0	6323	107967	27796	142086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90328																																																																																													324048	3679	0	617	244938	8052	6616	1436	0	0	0	0	0	0	61031	7751	37022	8003	8704	1189	0	1189	0	0	0	0	0	0	29958	0	0	0	28426	14367	39647	105781	162298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9986	4993	0	0	0	4993	14367	39647	105781	177291	0	7929	52891	177291	244321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90337																																																																																													569095	7354	0	810	523483	59193	54184	5009	0	0	0	0	0	0	45629	4898	33786	7839	0	0	0	0	0	0	0	0	0	0	49899	0	869	0	48447	59082	39664	87974	258955	0	0	0	0	0	0	0	0	0	0	0	0	5656	1131	0	0	0	1131	0	0	0	0	0	0	4455	4455	0	0	0	4455	16124	8062	0	0	0	8062	59082	39664	87974	272603	0	7933	43987	272603	522673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90579																																																																																													372337	3064	0	538	202066	27642	25363	2279	0	960	0	960	0	0	118248	17244	83579	0	17751	0	0	0	0	0	0	0	0	0	14323	74	684	455	13110	42681	87595	135335	110117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13523	6762	0	0	0	6762	42681	87595	135335	116879	0	17519	67668	116879	201528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90645																																																																																													95672	451	0	0	39048	17247	8571	8676	0	12277	500	11271	506	0	28547	499	24157	4159	0	1200	0	1200	0	0	0	0	0	0	1740	0	0	0	1698	9570	45304	23677	17657	47	47	0	0	0	47	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9570	45304	23677	17915	0	9061	11839	17915	39048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	
91101																																																																																													1510096	8926	0	0	997865	64993	38373	26620	0	0	0	0	0	0	119345	61621	57003	0	1140	198	0	198	0	0	0	0	0	0	127109	0	10762	0	72919	99994	102234	679163	593285	0	0	0	0	0	0	0	0	0	0	0	0	971	194	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	105189	52595	0	0	33910	18685	99994	102234	713590	617759	0	20447	356795	617759	997865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91156																																																																																													291696	1989	0	0	182111	3844	2555	1289	0	0	0	0	0	0	104527	7286	88625	7086	993	16156	0	16156	0	0	0	0	0	0	10519	135	1729	40	8545	9976	108245	41481	133229	899	899	0	0	0	899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9976	108245	41481	139500	0	21649	20741	139500	182111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91615																																																																																													93708	679	0	0	67437	3866	1088	2778	0	0	0	0	0	0	15280	196	14182	589	0	0	0	0	0	0	0	0	0	0	4984	0	389	0	4595	1284	17349	24336	51105	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287	644	0	0	0	644	1284	17349	24336	51799	0	3470	12168	51799	67437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91651																																																																																													63832	184	0	0	42230	11941	552	11389	0	0	0	0	0	0	14309	2083	7529	2171	2502	0	0	0	0	0	0	0	0	0	2951	0	0	0	2951	2635	18918	7116	34623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	265	0	0	0	265	2635	18918	7116	34888	0	3784	3558	34888	42230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91754																																																																																													590012	2140	0	0	240596	6099	5971	128	0	0	0	0	0	0	403345	6235	314819	84443	645	35	0	35	0	0	0	0	0	0	43232	1097	222	0	21312	17447	316539	140171	98792	124	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9598	4799	0	0	0	4799	17447	316539	140171	105103	0	63308	70086	105103	240596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
