"IDRSSD"	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONS396	RCONS397	RCONS398	RCONS399	
149271																																																																																													164112	480	0	0	88581	7957	5450	2507	0	0	0	0	0	0	47752	3563	40888	0	2499	1930	0	1930	0	0	0	0	0	0	13922	405	1415	0	11468	9418	46740	64072	42306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	360	0	0	0	360	9418	46740	64072	42666	0	9348	32036	42666	88581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1012	3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	
150035																																																																																													1214774	7944	0	0	782652	35888	24218	11670	0	17966	0	17022	944	0	422348	35595	355866	11567	20810	0	0	0	0	0	0	0	0	0	70766	871	7524	0	53353	60684	392082	196539	538094	3556	3556	0	0	0	3556	5142	2571	0	0	0	2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67958	33979	0	0	33979	0	85514	407421	230518	544221	0	81484	115259	544221	782652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150044																																																																																													506366	5097	0	0	417949	56808	35575	21233	0	0	0	0	0	0	6312	0	6292	0	0	0	0	0	0	0	0	0	0	0	40045	142	4038	0	35865	35717	51946	68637	352972	0	0	0	0	0	0	421	211	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27850	13925	0	0	5380	8545	35717	51946	74017	367294	0	10389	37009	367294	417949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150156																																																																																													23329	110	0	0	14390	7688	169	7519	0	0	0	0	0	0	6468	0	2612	3840	0	0	0	0	0	0	0	0	0	0	597	0	63	8	526	169	10194	4099	8961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	10194	4099	10301	0	2039	2050	10301	14390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150352																																																																																													41228	592	0	172	33751	7760	188	7572	0	0	0	0	0	0	3900	0	851	0	2974	0	0	0	0	0	0	0	0	0	949	12	305	0	632	200	8728	1815	31002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1478	1478	1383	0	0	95	0	0	0	0	0	0	1583	8728	1815	31097	0	1746	908	31097	33579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150727																																																																																													451418	1577	0	0	272205	23133	9357	13776	0	1846	0	0	1846	0	188077	8559	115210	59186	0	4964	0	4964	0	0	0	0	0	0	22393	0	0	0	21485	17916	133950	109659	185255	1421	1421	0	0	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17916	133950	109659	186676	0	26790	54830	186676	272205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151546																																																																																													74657	857	0	247	48828	1997	588	1409	0	0	0	0	0	0	24141	1440	13445	8676	0	220	0	220	0	0	0	0	0	0	1857	0	0	0	1600	2028	15074	25852	31451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2028	15074	25852	31451	0	3015	12926	31451	48581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151555																																																																																													86658	1697	0	680	81414	1755	561	1194	0	0	0	0	0	0	919	0	919	0	0	3685	0	3685	0	0	0	0	0	0	1170	18	85	0	1067	579	5949	11185	70632	0	0	0	0	0	0	0	0	0	0	0	0	4704	941	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	6087	3044	0	0	0	3044	579	5949	11185	74617	0	1190	5593	74617	80734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151751																																																																																													283680	3715	0	1296	193598	15697	10838	4859	0	0	0	0	0	0	102363	5025	68698	14344	11643	0	0	0	0	0	0	0	0	0	9320	0	337	0	8983	15863	74853	42575	147771	503	503	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2257	1129	0	0	0	1128	15863	74853	42575	151819	0	14971	21288	151819	192302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151872																																																																																													508787	5951	0	1726	339885	6442	3177	3265	0	12454	8788	3666	0	0	86185	16224	63689	4155	0	755	0	755	0	0	0	0	0	0	30564	46	4836	56	22011	28235	77470	210732	190596	0	0	0	0	0	0	563	282	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41440	20720	0	0	0	20720	28235	77470	210732	211598	0	15494	105366	211598	338159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	3331	0	0	3331	0	0	0	0	0	0	0	0	0	0	0	0	
151957																																																																																													317565	3459	0	0	300090	14610	9214	5396	0	0	0	0	0	0	64878	5151	47059	8029	10566	0	0	0	0	0	0	0	0	0	19989	0	2761	0	17391	15471	58810	25735	227098	219	219	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29283	14642	0	0	0	14642	15471	58810	25735	246889	0	11762	12868	246889	300090	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152057																																																																																													157653	1357	0	118	99195	15456	13150	2306	0	625	0	625	0	0	43444	7134	33496	3088	0	0	0	0	0	0	0	0	0	0	8070	147	0	0	7923	20431	36785	22569	78845	0	0	0	0	0	0	492	246	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	206	0	0	206	0	20431	38679	22775	79091	0	7736	11388	79091	99077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152253																																																																																													178734	1986	0	772	97170	5898	4329	1569	0	84758	1275	83483	0	0	1838	1750	0	0	0	2368	0	2368	0	0	0	0	0	0	2524	0	0	0	2243	7354	87420	18030	65627	1040	1040	0	0	0	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7354	87420	18030	66667	0	17484	9015	66667	96398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152374																																																																																													198786	1695	0	195	120002	8684	5964	2720	0	0	0	0	0	0	56738	3978	53100	100	0	0	0	0	0	0	0	0	0	0	11592	30	802	153	10607	10544	57234	52655	80488	19	19	0	0	0	19	18	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747	874	0	0	110	764	10544	57234	52861	82124	0	11447	26431	82124	119807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152431																																																																																													83856	579	0	0	59343	10859	8773	2086	0	3964	0	0	3964	0	10602	10499	0	0	0	0	0	0	0	0	0	0	0	0	2819	53	87	0	2679	19325	2173	11713	51121	0	0	0	0	0	0	0	0	0	0	0	0	62	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1051	526	0	0	0	526	19325	2173	11713	53051	0	435	5857	53051	59343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152440																																																																																													120910	1277	0	84	95405	9135	1260	7875	0	125	0	125	0	0	3724	0	3724	0	0	806	0	806	0	0	0	0	0	0	4439	0	0	0	4439	1260	12530	30997	77400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260	12530	30997	77400	0	2506	15499	77400	95321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153054																																																																																													403339	5876	0	2327	283929	26352	23420	2932	0	0	0	0	0	0	119078	6708	74078	32784	0	920	0	920	0	0	0	0	0	0	6484	264	796	0	5424	30392	79653	75798	217400	1316	1316	0	0	0	1316	4241	2121	0	0	0	2121	0	0	0	0	0	0	0	0	0	0	0	0	57	57	0	0	57	0	17074	8537	0	0	0	8537	30392	79653	75855	229374	0	15931	37928	229374	281602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153353																																																																																													448321	4568	0	181	351036	19369	5673	13696	0	0	0	0	0	0	173109	15581	145518	9649	0	0	0	0	0	0	0	0	0	0	24375	0	480	0	21997	21254	161318	29580	235055	0	0	0	0	0	0	0	0	0	0	0	0	3271	654	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	0	22381	11191	0	0	0	11191	21254	161318	29580	279198	0	32264	14790	279198	350855	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154154																																																																																													509150	5349	0	1420	327497	31583	24309	7274	0	1	0	1	0	0	136182	38206	76955	18532	509	0	0	0	0	0	0	0	0	0	34296	628	549	0	22376	82701	103090	63553	244830	2304	2304	0	0	0	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14341	7171	0	2403	0	4768	82701	105573	63642	260014	0	21115	31821	260014	326077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3145	3145	0	0	3145	0	0	0	0	0	0	0	0	0	0	0	0	
154257																																																																																													732019	5705	0	0	562130	52368	15185	37183	0	1567	0	800	773	0	88913	3137	83365	533	1003	0	0	0	0	385	0	0	0	0	38098	2151	736	21	27303	30466	126058	150950	410467	7	7	0	0	0	7	2522	1261	0	0	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54297	27149	0	0	24	27125	39068	126058	151706	444903	0	25212	75853	444903	562130	385	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6	
154770																																																																																													597165	8844	0	2404	535190	20217	15439	4778	0	0	0	0	0	0	40817	183	21186	875	13527	446	0	446	0	0	0	0	0	0	29939	0	1345	0	28043	15622	27755	119548	377417	0	0	0	0	0	0	890	445	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15622	31310	119548	377862	0	6262	59774	377862	532786	0	3555	3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155245																																																																																													520726	3675	0	0	376408	10572	2422	8150	0	0	0	0	0	0	136324	32240	86542	13566	1000	3737	0	3737	0	0	0	0	0	0	41349	566	4378	182	27716	36988	105608	66524	303798	0	0	0	0	0	0	0	0	0	0	0	0	996	199	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	34304	17152	0	0	814	16338	36988	106008	67477	321467	0	21202	33739	321467	376408	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155517																																																																																													98000	672	0	0	55935	14867	13742	1125	0	0	0	0	0	0	26351	0	21943	2376	2314	4576	0	4576	0	0	0	0	0	0	3248	159	60	15	2719	13901	27704	13319	43735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13901	27704	13319	43735	0	5541	6660	43735	55935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155759																																																																																													102578	306	0	0	40585	2699	2130	568	1	0	0	0	0	0	63740	46029	16421	0	0	3131	0	0	3131	0	0	0	0	0	1356	0	92	0	1264	48159	17081	0	36354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48159	17081	0	37169	0	3416	0	37169	40585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155777																																																																																													242075	5081	0	2428	212310	27483	19542	7941	0	1225	0	0	0	1225	7637	706	6619	19	0	3	0	3	0	0	0	0	0	0	20780	883	201	38	15730	21131	14764	9774	197266	4	4	0	0	0	4	214	107	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3283	1642	0	0	0	1642	21131	14764	9774	201394	0	2953	4887	201394	209882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156457																																																																																													25865	211	0	0	16921	3786	3137	649	0	52	0	52	0	0	3069	0	782	2287	14	0	0	0	0	0	0	0	0	0	1079	271	31	0	728	3654	1514	8903	11970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3654	1514	8903	11970	0	303	4452	11970	16921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156635																																																																																													62251	687	0	301	30924	3570	1752	1818	0	0	0	0	0	0	27886	2485	22323	2443	0	3800	0	3800	0	0	0	0	0	0	918	24	95	27	772	4719	28865	8927	18002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4719	28865	8927	18002	0	5773	4464	18002	30623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156952																																																																																													67441	474	0	31	35731	9723	9697	26	0	20747	5881	12594	0	2272	1105	0	100	0	1003	0	0	0	0	0	0	0	0	0	3834	43	526	0	3177	15621	15498	9910	26089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	341	0	0	341	0	15621	15517	10251	26089	0	3103	5126	26089	35700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156970																																																																																													89421	677	0	0	65072	8364	0	1666	0	0	0	0	0	0	10556	4827	5270	503	0	0	0	0	0	0	0	0	0	0	2740	14	57	4	2665	6428	6993	39341	4688	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	637	319	0	0	0	319	6428	6993	39341	5011	0	1399	19671	5011	65072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6698	0	0	0	
157155																																																																																													61612	382	0	0	52158	8121	1111	7010	0	248	0	248	0	0	12368	904	10653	590	0	0	0	0	0	0	0	0	0	0	6042	5	87	5	45	2184	18864	10569	24255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1774	1774	0	0	0	1774	2709	1355	15	0	200	1139	2199	18864	10778	27634	0	3773	5389	27634	52158	0	0	0	0	0	0	0	0	0	0	0	0	0	5900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	4000	0	0	0	0	
157379																																																																																													89920	616	608	0	48663	10067	1672	8395	0	20285	91	6473	5714	8007	0	0	0	0	0	4206	0	4206	0	0	0	0	0	0	2997	0	732	0	2250	1763	20316	48408	20027	0	0	0	0	0	0	23	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1170	585	0	0	585	0	1763	20316	49005	20027	0	4063	24503	20027	48055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157650																																																																																													85323	93	0	0	42791	16997	1681	15316	0	0	0	0	0	0	29701	1600	26926	605	0	0	0	0	0	0	0	0	0	0	6037	150	103	0	2938	3431	43059	9812	25613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3919	1960	0	0	0	1960	3431	43059	9812	27993	0	8612	4906	27993	42791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157744																																																																																													146262	1255	0	47	96647	3373	1137	2236	0	0	0	0	0	0	46785	6863	31654	7941	0	0	0	0	0	0	0	0	0	0	8423	0	474	0	7949	8000	34364	30104	74722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	34364	30104	74722	0	6873	15052	74722	96600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157856																																																																																													58799	289	0	0	23988	5505	2915	2590	0	49	48	1	0	0	19316	16684	2419	0	25	2946	0	2946	0	0	0	0	0	0	2922	61	107	50	2704	19892	11809	14183	13016	0	0	0	0	0	0	0	0	0	0	0	0	275	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	90	45	0	0	0	45	28073	11809	14183	14534	0	2362	7092	14534	23988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157904																																																																																													709866	5768	0	0	593934	36439	25417	11022	0	7098	0	7098	0	0	125436	9490	82824	0	31935	0	0	0	0	0	0	0	0	0	36252	0	6949	0	29303	34907	107893	0	571648	515	515	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34907	107893	0	572163	0	21579	0	572163	593934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158376																																																																																													134315	862	0	137	58026	37307	37307	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	4865	0	0	0	3993	37307	0	84890	12066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37307	0	84890	12066	0	0	42445	12066	57889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158741																																																																																													150201	902	0	0	120838	6891	839	6052	0	0	0	0	0	0	25339	1059	11024	12781	0	239	0	239	0	0	0	0	0	0	1899	0	0	0	1637	1898	17315	29695	101457	21	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1898	17315	29695	101478	0	3463	14848	101478	120838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
