"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1669																																		0	5	0	0	0	0		0	0	5	0	0	4171	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
1856																																		98	0	0	98	0	30000		0	0	0	0	0	116	0	0			0	0	30000	0	0	0	0	0	0	0	0	0						0																																															
2161																																		0	182	0	0	0	0		0	0	182	0	0	1338	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.lamarnational.com	
2732																																		1112	0	0	0	0	0		0	0	0	0	0	30224	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1112																																															
2750																																		0	0	1000	0	0	1979		0	0	0	0	0	601	1	0			979	1000	0	0	0	0	979	0	0	0	0	979						0																																															
3252																																		0	201	500	0	0	5700		0	201	0	0	0	2349	1	0			0	500	4200	1000	0	0	0	0	0	0	0	0					0	0																																															
3458																																		0	0	1000	0	0	1896		0	0	0	0	0	0	0	0			0	1000	896	0	0	0	0	0	0	0	0	0						0																																															
3720																																		0	825	0	0	0	0		585	0	0	0	240	2149	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.bankofclarendon.bank	
3971																																		8686	884	25149	489	0	113045		0	360	524	0	0	0	0	0			0	25149	43577	44087	0	0	0	0	0	232	0	232					960	8197																			1	true																											
4156																																		1783	0	500	1783	0	3250		0	0	0	0	0	18	0	0			0	500	2750	0	0	0	0	0	0	0	0	0						0																																															
4231																																		0	956	0	0	0	0		878	0	78	0	0	72	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
5069																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
5135																																		1042	582	30000	1042	0	31398		0	0	412	0	170	9785	5	0			0	30000	0	0	1398	0	0	0	0	0	0	0						0																																															
5210																																		40120	798	20000	35392	0	61763		0	0	114	0	684	5422	4	0			1934	20000	35716	0	0	0	1934	389	205	3519	0	6047					1044	4728																																															
5461																																		91	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	91																																															
5751																																		1174	43	0	1089	0	0		0	0	43	0	0	749	1	0			0	0	0	0	0	0	0	0	0	0	0	0						85																																															
6039																																		0	379	0	0	0	0		366	0	13	0	0	733	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.pineland.bank	
6329																																		0	1134	0	0	0	5000		113	333	292	0	396	237	0	0	true	0	0	0	0	0	5000	5000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.abbank.com	
7009																																		0	0	0	0	0	0		0	0	0	0	0	3915	2	0			0	0	0	0	0	0	0	0	0	0	0	0					10434	0																																															
7045																																		0	155	0	0	0	0		0	0	30	0	125	2241	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.banktpb.com	
7072																																		5441	0	11000	3706	910	25140		0	0	0	0	0	907	0	1145			0	11000	14140	0	0	0	0	0	0	0	0	0					0	825																			2	true																											
7456																																		0	0	0	0	0	0		0	0	0	0	0	395	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.bankofhartington.com	
7634																																		0	263	0	0	0	0		0	0	0	0	263	1593	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
8033																																		0	1044	0	0	0	12136		232	0	733	0	79	1228	0	0			0	0	12136	0	0	0	0	0	0	0	0	0					0	0																																															
8462																																		0	0	0	0	0	0		0	0	0	0	0	774	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
8631																																		0	308	0	0	0	0		0	0	308	0	0	21	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
9357																																		33697	0	0	28667	0	7		0	0	0	0	0	4	0	0			0	0	0	0	0	0	0	0	7	0	0	7					970	5030																																															
9553																																		0	0	1271	0	0	51659		0	0	0	0	0	510	0	0			0	1271	1518	2651	45228	16323	0	4	237	750	0	991					0	0																																															
9807																																		0	17812	0	0	0	0		12095	0	5714	3	0	5241	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.amboybank.com	
9955																																		0	0	7652	0	0	20287		0	0	0	0	0	1618	1	0			0	7652	8563	4072	0	0	0	0	0	0	0	0					63	0																																															
10250																																		0	74	0	0	0	0		0	0	0	0	74	1061	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
10849																																		694	1178	0	694	0	0		1178	0	0	0	0	2715	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
11145																																		450	548	3645	450	0	28365		0	0	318	0	230	5129	2	0	false	0	0	3645	5506	13739	5475	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.losb.com	
11640																																		0	175	0	0	0	0		0	0	175	0	0	21602	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
11837																																		0	620	0	0	0	0		620	0	0	0	0	532	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
12030																																		0	2252	0	0	0	0		20	1648	252	0	332	1771	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
12142																																		0	499	0	0	0	0		202	0	0	0	297	185	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																														www.clevelandstatebank.com	
12311	2355407	10225	2001472	1938840	165604	6530088		166643	5	165771	true	0	882901	2001472	2285	9	955	0	882901	2685559	940566	16341	356174	0	0	0	250963	0	0												255	558	7534	0	1878																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0															apply.huntington.com																www.Huntington.com	
12647																																		765	0	0	0	106	0		0	0	0	0	0	5341	2	106			0	0	0	0	0	0	0	0	0	0	0	0						659																																															
12656																																		0	25	0	0	0	0		0	0	25	0	0	524	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
12946																																		19479	511	75030	17530	0	105748		506	0	0	5	0	4232	3	0			0	75030	486	5115	25117	0	0	0	0	0	0	0					2914	1949																																															
13103																																		22387	464	25000	10259	0	30304		0	0	0	0	464	11909	4	0	false	0	0	25000	197	4593	514	0	0	0	0	0	0	0	false	false	0	0	140571	12128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.bristolcountysavings.com	
13251																																		0	50	0	0	0	0		0	0	50	0	0	98	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
13457																																		0	0	0	0	0	0		0	0	0	0	0	51	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
14155																																		0	86	1500	0	0	5000		0	0	61	0	25	570	1	0			0	1500	3500	0	0	0	0	0	0	0	0	0						0																																															
14650																																		90	0	0	90	0	0		0	0	0	0	0	23	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
14753																																		0	0	0	0	0	0		0	0	0	0	0	1293	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
14865																																		1545	908	0	0	0	0		0	908	0	0	0	976	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1545																																															
14977																																		0	0	0	0	0	0		0	0	0	0	0	2196	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://firstfedlfd.com	
16551																																		4230	363	0	2433	1685	3000		0	0	123	0	240	322	0	1685			0	0	3000	0	0	0	0	0	0	0	0	0					0	112																																															
16748																																		240	924	0	0	240	0		0	0	244	0	680	62	0	240			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
17110																																		0	0	0	0	0	0		0	0	0	0	0	2417	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.haverfordquality.com	
17147																																		578563	7972	131300	543471	1644	480998	true	6214	0	1237	0	521	6386	4	1644	true	0	0	131300	155000	60000	134698	0	0	0	0	0	0	0	true	false	0	0		33448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															First Merchants Private Wealth Advisors, A Division of First Merchants															http://www.firstmerchants.com	
17259																																		0	192	0	0	0	0		0	0	192	0	0	701	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
17950																																		5943	237	0	3677	0	0		0	0	93	0	144	259	0	0			0	0	0	0	0	0	0	0	0	0	0	0						2266																																															
17978																																		0	1191	578	0	0	854		751	0	65	0	375	397	0	0			0	578	276	0	0	0	0	0	0	0	0	0					0	0																			2	true																											
18050																																		0	6	0	0	0	0		6	0	0	0	0	3701	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
18827																																		10923	67	23350	9122	0	93350		0	0	67	0	0	17372	4	0			0	23350	45000	25000	0	0	0	0	0	0	0	0						1801																																															
18836																																		0	1927	20	0	0	3771		168	0	259	0	1500	1259	1	0			0	20	0	1465	2286	0	0	0	0	0	0	0					0	0																																															
18854																																		726	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	726	0	0	777	0	0	0	0	2170	59	586	0	0	0	0	0	0																														www.bank7.com	
19356																																		802	0	0	762	0	0		0	0	0	0	0	10	0	0			0	0	0	0	0	0	0	0	0	0	0	0						40																																															
19936																																		0	454	1000	0	0	7635		32	0	175	0	247	1691	1	0			0	1099	1198	5198	140	0	0	0	0	0	0	0					0	0																																															
19972																																		0	0	0	0	0	0		0	0	0	0	0	736	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
20053																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
20633																																		0	9114	0	0	0	9106		65	0	1659	7390	0	1318	1	0			0	0	5000	2250	1856	0	0	0	0	0	0	0					0	0																																															
20857																																		142	0	8230	142	0	11811		0	0	0	0	0	12	0	0			0	8230	348	246	2884	1157	0	0	0	103	0	0						0																																															
21256																																		0	0	0	0	0	0		0	0	0	0	0	206	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
21359																																		144	0	0	0	0	15		0	0	0	0	0	0	0	0			8	0	0	0	0	0	8	7	0	0	0	0						144																																															
21658																																		0	315	0	0	0	5550		0	0	0	0	315	364	0	0	true	0	0	0	0	0	5550	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.alliancebank.us	
22048																																		0	0	0	0	0	7749		0	0	0	0	0	8685	5	0			0	0	114	3409	4226	0	0	0	0	0	0	0					0	0																																															
22543																																		1881	208	0	0	1881	10000		0	0	0	0	208	3471	2	1881			0	0	0	10000	0	0	0	0	0	0	0	0					1130	0																																															
22552																																		0	0	0	0	0	4800		0	0	0	0	0	986	1	0			0	0	4000	0	800	0	0	0	0	0	7690	0						0																																															
22730																																		0	0	5210	0	0	5571		0	0	0	0	0	1369	1	0			0	5210	0	0	361	0	0	0	0	0	0	0					0	0																																															
23456																																		0	0	0	0	0	337		0	0	0	0	0	755	0	0			0	0	0	0	0	0	0	0	337	0	0	0						0																																														www.fnbhenning.com	
23504																																		109422	0	290000	105950	1296	290000		0	0	0	0	0	15399	5	1508	true	0	0	290000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.bnbbank.com	
23643																																		0	755	0	0	0	0		216	0	0	0	539	3317	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
23755																																		1016	0	0	0	979	0		0	0	0	0	0	2235	2	1715			0	0	0	0	0	0	0	0	0	0	0	0					81	37																																															
24006																																		6356	0	10000	6106	0	117747		0	0	0	0	0	0	0	0			1725	10000	87500	5000	3621	0	11626	0	0	0	0	11626					0	250																																														www.PCSB.com	
24378																																		0	0	0	0	0	0		0	0	0	0	0	616	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														www.gblbank.com	
24453																																		2150	306	0	2150	0	0		306	0	0	0	0	1457	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																															
24659																																		2177	1	0	1861	0	0		0	0	1	0	0	198	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	316																																														www.producestatebank.com	
24668																																		792	200	0	328	464	0		0	0	0	0	200	894	1	464			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
24949																																		970	125	0	0	970	10000		0	0	40	0	85	161	0	1100			0	0	0	5000	5000	0	0	0	0	0	0	0						0																																															
25357																																		3008	207	0	2031	0	0		0	0	207	0	0	385	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	977																																															
25647																																		0	0	2000	0	0	5000		0	0	0	0	0	0	0	0	false	0	0	2000	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.firstsecurebank.com	
26176																																		8	0	9500	0	8	115000		0	0	0	0	0	0	0	8			0	9500	65500	40000	0	0	0	0	0	0	0	0					0	0																			1	true																											
26457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
26765																																		12190	2296	235000	3454	0	235000		354	0	430	0	1512	32020	3	0			0	235000	0	0	0	0	0	0	0	0	0	0					0	8736																																															
27070																																		29995	0	1000	27751	438	9000		0	0	0	0	0	1127	0	438			0	1000	2000	6000	0	0	0	0	0	0	0	0					0	1806																			2	true																										www.prevail.bank	
27548																																		15459	123	0	10228	3119	10000		43	0	80	0	0	21591	5	3665	true	0	0	0	0	0	10000	10000	0	0	0	0	0	0	true	false	0	0	2420	2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.blackhawkbank.com																www.blackhawkbank.com	
27614																																		2952	0	11900	2654	0	24400		0	0	0	0	0	1078	0	0			0	11900	12500	0	0	0	0	0	0	0	0	0					0	298																																														www.andover.bank	
27847																																		0	579	3140	0	0	13140		0	0	352	0	227	405	0	0			0	3140	0	0	10000	0	0	0	0	0	0	0					0	0																																														www.diamond.bank	
28013																																		39228	0	100000	38411	103	709186		0	0	0	0	0	524	0	103	true	0	81972	100000	277500	162500	20000	0	81972	6483	2509	58222	0	127289	true	false	0	0	374	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.enorthfield.com	
28152																																		0	307	9	0	0	153		0	0	307	0	0	275	0	0	true	0	0	9	18	19	107	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28675																																		344	0	6000	0	344	28188		0	0	0	0	0	70	0	344	false	0	688	9500	18000	0	0	14000	688	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.cumberlandfederal.com	
28732																																		0	0	0	0	0	0		0	0	0	0	0	2734	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
29476																																		199	145	1000	199	0	2856		0	0	145	0	0	3489	4	0			0	1000	41	1716	99	0	0	0	0	0	0	0					0	0																																															
29636																																		13842	3643	0	13131	0	5		274	1055	210	0	2104	160	0	0			0	0	0	0	0	0	0	5	0	0	0	5					0	711																																															
29878																																		0	3416	0	0	0	12000		0	0	1333	1590	493	2772	3	0	false	0	0	0	12000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true																										www.maspethfederal.com	
30052																																		0	0	0	0	0	125		0	0	0	0	0	342	0	0			0	0	0	0	125	0	0	0	0	0	0	0						0																																															
30502																																		10447	100	0	9934	513	0		0	0	0	0	100	1111	1	513			0	0	0	0	0	0	0	0	0	0	0	0					14593	0																																															
30650																																		0	0	0	0	0	0		0	0	0	0	0	1642	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																																														lcbankmn.com	
30810	2400	101	0	0	0	21452760	true	705	0	0	false	0	4275601	0	0	0	0	0	9093061	7280281	2228854	2850564	13938733	0	0	1183118	2400	0	0												0	0	101	0	0																0		true	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0															www.mydiscoverbank.com		aaa.discoverbank.com		aaii.discoverbank.com		nea.discoverbank.com										www.discover.com	
31134																																		0	0	0	0	0	0	true	0	0	0	0	0	8418	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.fnbwaynesboro.com	
31255																																		1152	0	17000	1152	0	17000		0	0	0	0	0	1913	1	0	false	0	0	17000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														http://www.centralbankhouston.com	
31657																																		0	0	0	0	0	0		0	0	0	0	0	797	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																																															
31826																																		865	885	0	865	0	15000		0	0	450	0	435	584	0	0	true	15571	0	0	0	0	15000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																														www.powellvalleybank.com	
31835																																		0	299	9800	0	0	11400		0	0	85	0	214	7132	3	0			0	9800	1600	0	0	0	0	0	0	0	0	0					992	0																																															
32234																																		914	0	5000	0	0	5000		0	0	0	0	0	1631	1	0			0	5000	0	0	0	0	0	0	0	0	0	0					0	914																																															
32766																																		2643	0	0	1063	0	0		0	0	0	0	0	82	0	0			0	0	0	0	0	0	0	0	0	0	0	0						1580																														http://LBTexas.com																	
32971																																		334	0	5000	0	334	20000		0	0	0	0	0	1196	0	334			0	5000	5000	10000	0	0	0	0	0	0	0	0						0																			1	true																											
