"IDRSSD"	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	
373601																																																																																																																									1780651	783	0	0	496942	292565	40372	252193	0	1346928	631	1218600	69363	58334	12233	0	0	0	0	0	0	0	0	0	0	0	0	0	20534	0	0	0	20534	41003	1470793	166417	90186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41003	1470793	166417	90228	0	294159	83209	90228	496942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374130																																																																																																																									134872	877	0	0	89546	15023	2879	12144	0	0	0	0	0	0	26140	2855	18053	5330	0	0	0	0	0	0	0	0	0	0	8919	0	0	0	7686	5734	36637	26397	65633	1727	1727	0	0	0	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2977	1489	0	0	787	702	5734	36637	27184	68062	0	7327	13592	68062	89546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374354																																																																																																																									68582	385	0	0	36972	12766	12231	535	0	0	0	0	0	0	16867	6809	10046	0	0	0	0	0	0	0	0	0	0	0	1002	0	82	0	825	19040	11099	9644	29074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	476	0	0	0	476	19040	11099	9644	29550	0	2220	4822	29550	36972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374653																																																																																																																									1551141	15983	0	1268	1177234	225548	182838	42710	0	0	0	0	0	0	248946	5105	241976	326	943	0	0	0	0	0	0	0	0	0	27345	2083	4306	0	20956	190508	294041	44072	1036108	2855	2855	98	0	0	2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96263	48132	0	0	5	48127	190606	294041	44112	1093133	0	58808	22056	1093133	1175966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
374774																																																																																																																									97098	868	0	98	61600	16795	16795	0	0	0	0	0	0	0	26878	7534	14055	5011	0	0	0	0	0	0	0	0	0	0	2862	60	115	68	2619	24389	14170	12984	46047	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11946	5973	0	0	0	5973	24389	14170	12984	52127	0	2834	6492	52127	61502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375034																																																																																																																									2294201	16549	0	0	1444725	51708	34816	16892	0	484775	33661	450495	619	0	543221	10354	531147	1488	0	0	0	0	0	0	0	0	0	0	121249	286	5883	15	93261	79117	1004417	135904	1037097	4915	4915	0	0	0	4915	3859	1930	0	0	0	1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80265	40133	0	0	0	40133	79117	1004417	135904	1111218	0	200883	67952	1111218	1444725	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375043																																																																																																																									1118859	12682	0	0	1041973	19029	9947	9082	0	0	0	0	0	0	65740	18884	45494	1327	0	0	0	0	0	0	0	0	0	0	57710	996	2209	8	54497	33216	73106	50665	941266	10685	10685	0	0	0	10685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33216	73106	50665	951951	0	14621	25333	951951	1041973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375379																																																																																																																									45942	299	0	75	17931	15914	13437	2477	0	775	606	169	0	0	3424	0	3430	0	0	0	0	0	0	0	0	0	0	0	2047	0	102	0	2169	14046	6178	19105	7142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14046	6178	19105	7142	0	1236	9553	7142	17856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375502																																																																																																																									882714	9952	0	376	766098	11123	3562	7561	0	0	0	0	0	0	122080	16657	80088	5458	12311	0	0	0	0	0	0	0	0	0	46205	86	3682	69	42106	20878	112343	88974	635757	725	725	0	0	0	725	2819	1410	0	0	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21189	10595	0	0	0	10595	20878	112343	88974	648487	0	22469	44487	648487	765722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375566																																																																																																																									436196	5422	0	738	374606	10945	3746	7199	0	0	0	0	0	0	23491	2425	19790	702	0	0	0	0	0	147	0	0	0	0	14399	541	3616	7	10235	8485	30840	126771	261859	851	851	0	0	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8401	4201	0	0	0	4200	8485	30885	126924	285554	0	6177	63462	285554	373868	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375650																																																																																																																									35235	205	0	0	20366	4565	0	4565	0	8243	1498	250	6495	0	7947	2503	750	4703	0	0	0	0	0	0	0	0	0	0	1597	0	0	0	1540	4001	5565	14208	11618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4001	5565	14208	11921	0	1113	7104	11921	20366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376237																																																																																																																									61635	244	0	0	35679	5927	4253	561	1113	0	0	0	0	0	19451	2908	12892	2371	853	2145	0	2145	0	0	0	0	0	0	1400	0	56	0	1344	7749	15654	12203	25846	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7749	15654	12203	26446	0	3131	6102	26446	35679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376273																																																																																																																									1897760	13363	0	0	1348082	105492	85107	20385	0	176405	7903	168502	0	0	4064	45	181	0	3863	0	0	0	0	0	0	0	0	0	112855	21	4577	1692	78354	93143	194043	640407	940580	954	954	76	0	25	853	716	358	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	27969	27969	0	0	27969	0	3994	1997	0	0	1179	818	93219	194043	670406	943130	0	38809	335203	943130	1348082	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376442																																																																																																																									363347	3467	0	0	280622	30419	26725	3694	0	595	0	0	595	0	31603	2022	23168	6203	0	5510	0	5510	0	0	0	0	0	0	17174	197	1209	173	13594	28944	41491	60144	228985	0	0	0	0	0	0	0	0	0	0	0	0	2895	579	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	10105	5053	0	0	0	5053	28944	41491	60144	234617	0	8298	30072	234617	280622	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
376947																																																																																																																									131287	1852	0	680	93831	20079	18899	1180	0	0	0	0	0	0	16302	0	15817	200	230	4570	0	4570	0	0	0	0	0	0	4042	13	265	2	3762	18912	23355	8298	81632	464	464	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18912	23355	8298	83680	0	4671	4149	83680	93151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377663																																																																																																																									95690	780	0	51	58365	4571	1792	2779	0	0	0	0	0	0	31022	634	28070	2562	0	989	0	989	0	0	0	0	0	0	4814	0	141	0	4673	2426	34885	19012	40089	68	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	231	0	0	0	231	2426	34885	19012	41429	0	6977	9506	41429	58314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377850																																																																																																																									50085	398	0	0	40687	1849	0	1849	0	108	0	0	0	108	1573	0	0	0	1573	2790	0	0	2790	0	0	0	0	0	3483	5	1133	0	2345	5	3275	16376	30827	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	13	0	0	0	13	5	3275	16376	31844	0	655	8188	31844	40687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377908																																																																																																																									4538331	25289	0	0	2484586	228204	173528	54676	0	1722875	56517	1672280	0	0	411341	73356	327408	5730	5216	0	0	0	0	0	0	0	0	0	167402	12177	29576	3	122981	315578	2083940	320720	1834944	6677	6677	0	0	0	6677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86960	43480	0	0	0	43480	315578	2083940	320720	1889340	0	416788	160360	1889340	2484586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378044																																																																																																																									14647	167	0	89	6205	3579	2871	708	0	1014	0	1014	0	0	2703	0	2726	0	0	0	0	0	0	0	0	0	0	0	1158	0	16	8	461	2871	5050	2650	3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2871	5061	2686	3389	0	1012	1343	3389	6116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378110																																																																																																																									58328	285	0	0	31606	5429	3442	1987	0	0	0	0	0	0	11415	940	10196	242	0	443	0	443	0	0	0	0	0	0	2100	0	329	143	1628	4382	12955	26241	14998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4382	12955	26241	15894	0	2591	13121	15894	31606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
378558																																																																																																																									82504	584	0	0	52320	18990	18053	937	0	0	0	0	0	0	4851	255	3735	790	18	570	0	570	0	0	0	0	0	0	1916	35	129	9	1713	18499	5631	18743	39938	31	31	0	0	0	31	712	356	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379	1190	0	0	0	1190	18499	5631	18743	41515	0	1126	9372	41515	52320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379050																																																																																																																									20453	263	0	66	15833	3078	3063	15	0	0	0	0	0	0	2602	0	1040	102	1455	0	0	0	0	0	0	0	0	0	1123	0	175	0	948	3347	1534	996	14451	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3347	1534	996	14453	0	307	498	14453	15767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379153																																																																																																																									87283	793	0	122	53722	9023	4051	4972	0	2935	0	2821	114	0	7075	4503	2573	0	0	0	0	0	0	0	0	0	0	0	3960	113	164	7	3007	9218	10974	33472	33575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	9218	10974	33472	34245	0	2195	16736	34245	53600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379171																																																																																																																									452704	5106	0	0	422415	23213	17474	5739	0	2523	0	0	0	2523	16467	0	8463	7984	0	0	0	0	0	0	0	0	0	0	47487	1246	1187	131	35539	19201	15389	71953	331992	702	702	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40913	20457	0	0	0	20457	19201	15389	71953	362348	0	3078	35977	362348	422415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379470																																																																																																																									110560	552	0	0	64518	15491	15331	160	0	0	0	0	0	0	27815	3134	24852	0	0	968	0	968	0	0	0	0	0	0	5834	296	564	106	3091	18761	26544	38692	24347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8977	4489	0	0	0	3908	18761	26544	38692	28433	0	5309	19346	28433	64518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379649																																																																																																																									162686	496	0	0	83002	14037	3433	10604	0	30282	0	25097	5185	0	25734	0	26127	0	0	12025	0	12025	0	0	0	0	0	0	12481	30	134	101	7194	5530	73987	33762	43590	241	241	175	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6035	73987	33762	43776	0	14797	16881	43776	83002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379920																																																																																																																									30561411	158324	0	0	22694293	535037	234007	301030	0	3075634	73450	3002184	0	0	2592525	74023	2525958	0	4969	0	0	0	0	37276	0	0	0	0	3932563	122687	176577	0	1057314	566104	6111501	4806810	16213327	134951	134951	0	0	0	132997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17906	17906	0	0	17906	0	2899088	1449544	0	0	193076	1184543	836320	6125566	5017792	17643595	0	1225113	2508896	17643595	22694293	37378	0	0	0	0	0	0	0	2856	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380346																																																																																																																									136148	1556	0	258	103868	7646	3622	4024	0	0	0	0	0	0	4797	451	1830	2189	230	0	0	0	0	0	0	0	0	0	3484	0	364	0	3120	4356	6218	51369	73197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	41	0	0	0	41	4356	6218	51369	73238	0	1244	25685	73238	103610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380458																																																																																																																									807749	4350	0	0	579596	53944	27664	26280	0	0	0	0	0	0	242441	3098	237334	2546	0	0	0	0	0	0	0	0	0	0	59179	2251	1254	0	42899	33013	264868	64948	381125	1151	1151	0	0	0	1151	1292	646	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29099	14550	0	0	0	14550	33013	264868	64948	406464	0	52974	32474	406464	579596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380533																																																																																																																									184110	1351	0	0	140887	9456	0	9456	0	9923	0	1	9922	0	16054	16074	0	0	0	0	0	0	0	0	0	0	0	0	4943	0	0	0	4702	16074	9457	48542	110858	0	0	0	0	0	0	0	0	0	0	0	0	180	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	4806	2403	0	0	0	2403	16074	9457	48542	113297	0	1891	24271	113297	140887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380654																																																																																																																									167309	1056	0	0	88758	23828	20700	3128	0	14860	1500	12739	221	400	22757	2001	20897	0	14	2042	0	2042	0	0	0	0	0	0	6995	0	136	0	4124	24201	46793	39562	54938	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5500	2750	0	0	0	2750	24201	46793	39562	59181	0	9359	19781	59181	88758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380841																																																																																																																									35571	141	0	0	13917	5891	5858	33	0	0	0	0	0	0	16825	2051	14437	0	306	0	0	0	0	0	0	0	0	0	1075	0	92	72	911	7909	14562	5073	8137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	70	0	0	0	70	7909	14562	5073	8468	0	2912	2537	8468	13917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380878																																																																																																																									117588	223	0	0	46112	16391	7720	8671	0	0	0	0	0	0	34118	7417	26864	0	0	0	0	0	0	0	0	0	0	0	6300	0	1013	118	5169	15773	36548	53702	11951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15773	36548	53702	11951	0	7310	26851	11951	46112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
380944																																																																																																																									93307	1322	0	309	81005	3757	350	3407	0	0	0	0	0	0	4739	0	4760	0	0	0	0	0	0	0	0	0	0	0	6569	0	173	38	6353	350	10031	12344	70715	57	57	0	0	0	57	480	240	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	10031	12344	71012	0	2006	6172	71012	80696	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381026																																																																																																																									64289	327	0	0	45113	2046	1224	822	0	11288	0	10826	462	0	2197	590	1627	0	0	1714	0	1714	0	0	0	0	0	0	4069	24	133	0	3563	1838	15122	13662	33652	11	11	0	0	0	11	15	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254	627	0	0	0	627	1838	15122	13662	34889	0	3024	6831	34889	45113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381343																																																																																																																									854029	7696	0	0	667319	16364	8598	7766	0	0	0	0	0	0	183079	60164	89355	15663	884	0	0	0	0	0	0	0	0	0	79337	255	4281	738	69300	69017	101402	162317	496053	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67271	33636	0	0	0	33636	69017	101402	162317	537669	0	20280	81159	537669	667319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15743	11441	0	0	0	0	0	0	0	0	0	0	
381839																																																																																																																									212042	2466	0	267	175943	6669	1396	5273	0	0	0	0	0	0	27119	3569	23573	0	0	2742	0	2742	0	0	0	0	0	0	12372	18	542	228	11546	6533	32130	51953	111094	614	614	0	0	0	614	2175	1088	0	0	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15492	7746	0	0	0	7746	6533	32130	51953	124307	0	6426	25977	124307	175676	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381932																																																																																																																									228385	2691	0	801	151260	29833	22043	7790	0	0	0	0	0	0	26062	707	22955	2762	0	0	0	0	0	0	0	0	0	0	15775	0	853	0	14922	22750	32715	68167	107427	218	218	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4838	2419	0	0	0	2419	22750	32715	68167	110064	0	6543	34084	110064	150459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
381950																																																																																																																									263743	1150	0	0	134094	16487	7042	9445	0	0	0	0	0	0	144128	18113	94411	22309	7247	0	0	0	0	0	0	0	0	0	17744	286	60	0	17398	25441	104014	49550	83840	0	0	0	0	0	0	0	0	0	0	0	0	1411	282	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25441	104014	49550	85456	0	20803	24775	85456	134094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382050																																																																																																																									250545	1782	0	0	166520	13502	7695	5807	0	0	0	0	0	0	77522	8537	54127	9884	3803	0	0	0	0	0	0	0	0	0	18627	348	534	0	17463	16580	60468	54540	112910	0	0	0	0	0	0	531	266	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2657	1329	0	0	0	1329	16580	60468	54540	114505	0	12094	27270	114505	166520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382069																																																																																																																									473262	1861	0	0	206647	10737	7136	3601	0	0	0	0	0	0	272692	59594	211072	0	2986	7475	0	7475	0	0	0	0	0	0	36195	66	5059	0	20598	80018	227445	9757	148391	65	65	0	45	0	20	34	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80018	227507	9757	150566	0	45501	4879	150566	206647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382256																																																																																																																									46332	410	0	42	29463	6259	4371	1888	0	3008	0	200	2808	0	11154	2352	8234	600	0	750	0	750	0	0	0	0	0	0	931	0	0	0	931	6723	11072	10735	18244	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	0	0	0	15	6723	11072	10735	19088	0	2214	5368	19088	29421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382274																																																																																																																									4831	29	0	0	2419	506	0	506	0	104	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	47	104	506	4082	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	506	4082	129	0	101	2041	129	2419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382443																																																																																																																									134010	650	0	0	93243	2913	2913	0	0	0	0	0	0	0	44204	5144	29262	8817	579	0	0	0	0	0	0	0	0	0	5704	29	695	89	4889	8086	32529	31922	60453	220	220	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14166	7083	0	0	0	7083	8086	32529	31922	68869	0	6506	15961	68869	93243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
