"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							696	2239	150				425	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		550	36	996	20	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
1856																																																																																																								17	0	0							1100	17	0				0	0	0	0	0	0	0	0	1100	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2161																																																																																																								0	0	0							3571	1735	284	0	0	0	0	0	7	284	0	3180	0	0	0	0	0	0				0	0	0	16	0	205	0	0	0	1	0	0	0	0	0	0	0	0	1418	284	0	0	0	0						0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0				
2376																																																																																																								0	0	0	0	0	0	0	0	0	6321	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2993	29	1276	0	0	0	0	0			0	0	0	0	0	0	0	0	0	187	0	0	0	0	3299	0	0	165	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	0	0	0	
2732																																																																																																								0	0	0							1662	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				99	0	0	0	0	0	0	0	0	0	0	0	0	0	0		220	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	1442	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2750																																																																																																								0	0	0							697	23	0	73	0	0	0	0	0	0	0	624	0	0	0	0	0	0				0	0	0	0	0	73	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	23	0	0	0	0	0				0	0	0	0	0	672	0	0	605	0	0	0																																																				
3252																																																																																																								0	0	0							2427	1900	78	1521	521	0	830	0	62	304	78	0	0	0	0	0	0	0				0	0	0	521	0	1521	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	554	0	0	0	0	0	191				0	0	0	0	78	0	0	70	0	0	0	0																																																				
3458																																																																																																								0	0	0							608	648	90	0	0	0	0	80	577	363	0	0	0	0	0	0	0	0				0	0	0	69	1	0	0	0	0	0	0	0	0	0	0		18	0	0	0	0	0								0	0	0	0	0	0	4	100	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3720																																																																																																								0	0	0							164	793	20	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	598	0	0	0	0	0						0	0	0	0	52	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3971																																																																																																								0	0	121							7719	3568	0	817	0	0	0	0	0	0	0	3583	0	0	0	0	0	0				0	0	17	0	0	817	0	0	0	0	0	0	0	0	0		2766	1	0	0	0	0								0	0	0	0	0	210	0	3561	0	0	0	203				0	0	1927	0	0	1666	0	0	1612	0	0	0																																																				
4156																																																																																																								0	0	0							247	43	0	0	0	0	0	0	138	0	0	81	0	0	0	0	0	0				0	0	0	0	0	28	0	0	0	0	0	0	0	0	0		0	0	36	0	5	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
4231																																																																																																								0	0	0							347	1350	0				7	0	17	100	0	33	0	0	0	0	0	0				0	0	0	11	0	0	0	0	0	0	0	0	0	0	0		227	0	577	0	0	0								0	12	0	0	0	55	484	90	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
5069																																																																																																								0	0	0							17684	7141	8099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	80	0	0	0	0	0	0	0	0	0	0	0	0		797	96	0	0	3175	0								0	0	0	0	11540	4664	3966	0	7775	324	507	0				0	6340	11655	0	0	0	0	0	0	0	0	0																																																				
5135																																																																																																								0	0	0							6429	690	270	1643	8	0	336	83	16	32	0	2915	0	0	0	0	0	0				0	0	0	8	0	1643	0	0	0	0	0	13	0	0	0		365	177	167	0	0	0								0	13	0	148	0	0	0	0	0	0	1257	0				0	0	1275	0	0	0	0	0	0	0	0	0																																																				
5210																																																																																																								0	0	0							3146	3798	1731	0	0	0	448	4	72	285	0	390	0	0	0	0	0	0				617	312	93	33	0	0	0	0	0	0	0	0	0	0	0		212	0	1690	1228	68	182								0	93	0	0	0	0	279	129	0	0	2191	188				0	0	207	0	0	0	0	0	0	0	0	0																																																				
5461																																																																																																								0	0	0							2956	0	528	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1570	488	0	0	0	0								0	0	0	0	0	0	0	0	0	528	463	0				0	0	622	0	0	0	0	0	0	0	0	0																																																				
5751																																																																																																								0	0	0							1963	297	658	271	0	0	0	0	86	0	658	1465	0	0	0	0	0	0				0	0	0	0	0	271	0	0	0	0	0	0	0	0	0		141	0	92	0	0	0								0	0	0	0	0	0	152	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
6039																																																																																																								0	0	0							2374	2179	18	0	0	0	246	0	533	467	0	845	0	0	0	0	0	0				385	0	0	124	10	39	0	0	0	23	0	0	0	0	0	0	57	0	305	0	0	0	0	0						0	381	0	0	0	0	190	16	0	0	0	864	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
