"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	5239	0	0	0	0	908	921	0	0	999	1001	0	0	0	0	0	0	0	0	0	0	11379	11506	0	0	0	2497	2567	0	0	180	0	0	180	0	501	1137	2117	1328	0	0	0	0	2629	0	1206	2408																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	40843	9942	10086	0	0	0	0	18533	18737	67581	68437	0	0	0	0	0	0	0	0	50487	52265	77856	78862	0	31666	33228	0	0	0	0	17498	0	0	3621	13877	41214	49494	20515	0	1	0	0	169	458	0	0	0																									0	0	0	0	0	0	0	0	288	300	
1829																																																																																																																																																														0	0	24674	0	0	0	0	0	0	0	0	5499	5524	0	0	4349	4524	0	0	0	0	0	0	101349	104929	0	0	0	34753	36387	0	0	1011	1805	2080	1002	0	769	7149	34574	2941	23	8	614	252	21251	34266	0	0																									0	0	0	0	0	0	5933	5968	0	0	
1856																																																																																																																																																														0	0	23407	0	0	0	0	0	0	0	0	0	0	5000	5025	0	0	0	0	0	0	5000	5025	23211	23407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	23407	0																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	31386	0	0	0	0	9645	9866	0	0	0	0	0	0	500	498	0	0	0	0	0	0	54025	55266	0	0	0	31613	32693	0	0	1124	16	16	2802	748	6131	8508	15190	10679	0	366	1774	231	2324	1102	1487	3909																									0	0	0	0	0	0	2123	2083	0	0	
2161																																																																																																																																																														0	0	2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19087	19685	0	0	0	12603	13004	0	0	537	0	0	537	0	1560	3427	7480	0	0	0	0	0	6681	0	0	0																									0	0	0	0	0	0	1019	1045	0	0	
2376																																																																																																																																																														0	0	264704	0	0	0	0	0	0	6750	6752	0	0	0	0	0	0	0	0	0	0	168106	170706	138638	140725	0	0	0	0	0	0	0	0	0	0	0	0	6254	9713	13896	0	794	2612	555	1112	72802	8684	75016	117393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398	1464	0	0	73840	75095	
2554																																																																																																																																																														0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	906	849	0	0	0	0	250	250	2951	2898	0	250	250	2045	2049	375	369	535	0	0	545	470	931	53	898	250	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	36208	0	0	0	0	0	0	0	0	66684	67008	0	0	700	697	0	0	550	550	0	0	132317	132724	0	0	0	64383	64469	0	0	23001	0	0	1960	22038	81696	25204	1826	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	9162	0	0	0	0	501	502	0	0	293	300	0	0	0	0	0	0	0	0	0	0	10378	10415	0	0	0	4118	4218	0	0	115	4000	3931	517	100	1073	639	2380	310	140	41	1206	0	0	78	0	0																									0	0	0	0	0	0	318	311	0	0	
3177																																																																																																																																																														0	0	101130	33	33	0	0	0	0	0	0	0	0	0	0	4171	3821	0	0	0	0	574	601	106256	105963	0	375	378	0	0	0	0	2376	3	5	3821	375	33	0	0	0	314	4249	11	0	6649	698	40876	49506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	26	4009	4085	175	197	
3252																																																																																																																																																														0	0	77419	0	0	0	0	1942	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78342	79445	0	0	0	16711	17039	138	138	2408	0	0	1335	565	7138	6962	7421	471	0	0	1501	8213	14872	764	26102	4095																									0	42	0	42	0	0	5046	5091	0	0	
3458																																																																																																																																																														0	0	10999	0	0	0	0	0	0	0	0	6093	6167	0	0	201	217	0	0	0	0	2618	2710	9917	10075	0	2618	2710	0	0	0	0	301	0	0	0	301	3584	3200	1917	0	0	0	0	0	1960	1731	0	0																									0	0	0	0	0	0	544	558	0	0	
3720																																																																																																																																																														0	0	38185	8398	8571	0	0	3917	3971	0	0	20973	21057	0	0	0	0	0	0	0	0	140	144	50259	50873	0	140	144	6706	6820	750	750	3278	0	0	0	3278	19183	12370	4666	1061	0	0	314	0	9407	734	0	0																									0	0	0	0	0	0	827	858	0	0	
3971																																																																																																																																																														0	0	10564	0	0	0	0	0	0	0	0	18550	18609	0	0	14610	14790	0	0	0	0	0	0	70655	71693	0	0	0	0	0	14482	14537	0	1000	1030	5983	0	2000	6553	18863	0	0	0	500	859	8305	13489	9575	4536																									0	0	0	0	0	0	1444	1507	0	0	
4156																																																																																																																																																														0	0	25318	1001	1007	0	0	0	0	0	0	13682	13783	0	0	0	0	0	0	0	0	0	0	32315	32518	0	0	0	17632	17728	0	0	6155	0	0	1839	4317	12446	8455	5463	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																														0	0	20126	0	0	0	0	0	0	0	0	4498	4495	0	0	0	0	0	0	0	0	0	0	51062	51554	0	0	0	13444	13857	4498	4495	0	0	0	0	0	138	0	7282	10932	0	0	0	0	14527	18601	74	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	26316	0	0	0	0	9285	9419	0	0	0	0	0	0	1854	1855	0	0	0	0	0	0	76591	77231	0	0	0	33392	34044	0	0	290	0	0	8165	290	4135	743	16408	21475	1326	0	483	0	5029	11496	3816	3865																									0	5321	0	5540	0	0	2363	2338	0	0	
5069																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11169	12774	0	0	0	0	0	0	27221	30965	0	0	0	14830	16924	0	0	3103	1222	1267	6945	3103	0	0	6493	13157	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
