"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	6301	0		30653			9639	0	0	0	55231	0	0	0	4819	0	28	23240	150	137	100	846	3296	290	6537	18239	3042	8209	10960	3425								0	0			0	0	298	327	790	416			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9922		0	3	0	0	0	0	0	0	0	980	0	0	0	0	0			0	0	0	0			0	0	1005			0	0	0		
1669																																																																																0	29	111		2891			7236	0	0	3592	92931	0	0	0	51668	1578	23074	7949	256	450	357	1313	29374	19669	2790	5292	6978	9945	12997	3017								0	0			0	0	355	173	11161	3512			0			0	131																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	129	0	0	0	0	0	0	0	5087	0	0	0	0	0			0	0	0				0	0	5409			0	0	0		
1829																																																																																0	0	7664	0	0	22891	0	22891	8693	0	0	278809	364	17626	0	102575	10349	15958	36284	741	512	5929	10257	44551	39963	31508	3523	31409	31100	50487	26967		0	0	0		0	0	702	391	0		0	0	4370	2195	26848	74648	0	17626	0			0	528																							0	0	0	0	0	0	0	0	0	0	0	0		52660	34	0	34	0	0	0	0	0	0	0	67	0	0	0	1363	0	0	0	0	0	0	0			0	0	120			0	0	0		
1856																																																																																5000	3705	4876		690			13882	0	0	0	43920	1	1566	0	2869	0	2767	3140	0	1823	147	199	700	0	481	845	11309	23302	5115	0								0	0			0	0	0	4766	339	5765			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8080		0	6	0	0	0	0	0	0	0	190	0	0	0	0	0			0	0	0				0	0	267			0	0	0		
2040																																																																																0	2737	9740		1626			25679	1269	0	2055	122445	0	0	94	21670	499	94	39214	1240	2090	6518	4184	4564	1811	22072	13812	24060	21353	12406	4044								0	0			0	0	732	4797	30621	19512			0			1317	0																							0	0	0	0	0	0	0	0	0	0	0	0		26378		0	8	0	0	0	0	0	0	0	85	0	386	0	3437	3408			738	0	0				0	0	1415			0	57	738		
2161																																																																																0	24	0		9113			16749	0	0	0	73337	0	0	0	35635	75	25896	21087	1267	8154	5825	10098	8350	1941	4631	7035	8906	9843	7153	134								293	8			0	0	913	0	2167	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	33	0	0	0	0	0	0	0	3505	0	0	0	0	0			0	0	0	0			0	0	4822			0	0	0		
2376																																																																																0	0	936300	0	0	15325	0	15325	4535	0	0	2615756	0	0	7680	173915	4441	1248	66138	20881	10830	4627	8390	36632	91181	31240	20214	93085	117628	1964948	198726		0	0	0		0	0	0	0	0		0	0	0	10667	42220	1428238	0	0	0			0	369																							0	0	0	0	0	0	0	0	0	0	0	0		2192817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	115			0	0	0		
2554																																																																																0	1267	0		2115			1946	0	0	20	6246	0	0	0	284	0	146	1853	49	2	59	43	18	113	3880	226	591	1096	167	0								0	0			0	0	0	0	114	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	61	0	0	0	0	0	0	0	203	0	0	0	0	0			0	0	0	0			0	0	236			0	0	0		
2732																																																																																0	132	72615	0	0	30313	0	30313	6440	0	0	320281	294	0	0	19338	888	10578	30538	4632	2131	6466	5263	566	0	79834	38850	82144	87263	10978	0		0	0	0		0	0	0	0	0		0	0	8857	3162	73160	103809	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	182	0	182	0	0	0	0	0	0	0	1209	0	0	326	0	1628	0	0	0	0	0	0			0	0	470			0	0	0		
2750																																																																																0	7271	0		27147			3070	0	0	532	45975	0	0	0	3101	118	946	24273	59	464	1325	1253	0	0	18300	7569	9340	4676	1043	159								0	70			0	0	1683	0	913	1183			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		21093		0	60	0	0	0	0	0	0	0	470	0	0	0	0	0			0	0	0	0			0	0	357			0	0	0		
3177																																																																																0	0	3523	0	0	9333	0	9333	32263	0	0	777777	0	0	0	613297	8723	75992	30551	2183	14985	5866	11374	118407	455875	26490	20391	14456	19651	25777	56052		0	0	0		0	0	0	9	0		0	0	18572	5480	55104	30998	0	0	0			2958	4274																							0	0	0	0	0	0	0	0	0	0	0	0		414279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0			0	0	475			0	201	0		
3252																																																																																0	23931	0		44803			10822	0	0	4759	97219	0	16	0	395	0	321	0	0	280	21	60	33	0	24658	43195	18363	7261	180	5								0	0			0	0	0	929	0	4818			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		30650		0	522	0	0	0	0	0	0	0	1921	0	0	0	0	0			0	0	0	0			0	0	4303			0	0	0		
3458																																																																																0	8006	71		2633			3358	0	0	131	22098	0	0	0	3519	9	0	3877	144	351	768	1500	527	164	1681	2405	4623	7178	2404	288								0	0			0	0	236	82	1222	1552			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	711	0	0	0	0	0			0	0	0	0			0	0	568			0	148	0		
3720																																																																																0	11540	200		8840			14906	3112	0	2262	137100	0	0	1	29364	1138	803	28676	1147	3346	9736	11524	3292	251	10415	15644	31345	44702	5443	47								0	0			0	0	3182	8350	22800	24415			0			480	0																							0	0	0	0	0	0	0	0	0	0	0	0		35457		0	0	0	0	0	0	0	0	0	2164	0	0	0	0	1			0	0	0	0			0	0	4827			0	0	0		
3971																																																																																0	30407	31199	0	41749	61499	0	61499	22154	0	0	540114	0	28260	1663	118479	8651	34898	82706	7034	9846	30992	16757	24419	26486	80574	30332	85490	101211	109039	9638		0	0	0		0	0	0	799	0		0	0	2698	18429	49564	98645	0	28260	0			13988	1073																							0	0	0	0	0	0	0	0	0	0	0	0		79915	124	0	124	0	0	0	0	0	0	0	686	222	164	0	0	0	1829	0	1095	0	0	0			0	0	26771			0	1829	0		
4156																																																																																0	18884	13068		11746			18422	1758	0	0	159133	0	477	0	38700	942	10135	35827	799	1690	1757	2080	21976	10244	10982	26058	21423	21942	39148	803								0	0			0	0	2496	6226	1625	43030			0			69	46																							0	0	0	0	0	0	0	0	0	0	0	0		40094		0	0	0	0	0	0	0	0	0	905	0	0	0	0	0			0	0	0	0			0	0	854			0	0	0		
4231																																																																																0	7919	0		415			2690	0	0	223	50514	0	0	0	10206	0	23	15682	367	1559	1223	5672	895	0	3211	10793	19336	5132	258	0								0	0			0	0	0	1460	8979	13603			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	11	0	0	0	0	0	0	0	553	0	0	0	0	0			0	0	0				0	0	4455			0	0	0		
4437																																																																																0	5608	464		552			13202	6852	0	3456	130486	8	0	0	46402	2985	38813	12130	1655	7571	22583	11146	1609	860	19602	5746	20207	21896	9346	3315								0	1033			0	0	318	10217	25216	12715			0			2076	0																							0	0	0	0	0	0	0	0	0	0	0	0		124532		0	0	0	0	0	0	0	0	0	154	0	2106	0	1060	0			87	0	0				0	0	1320			0	44	0		
4839																																																																																0	0	55849	0	0	7197	0	7197	4614	0	0	244059	0	0	0	34064	2258	3874	63285	5261	5247	11433	9052	1045	387	31275	24294	80687	58976	3248	0		0	0	0		0	0	0	301	0		0	0	4279	5520	78817	49457	0	0	0			158	469																							0	0	0	0	0	0	0	0	0	0	0	0		58732	324	0	324	0	0	0	0	0	0	0	173	0	0	9575	4721	3365	0	0	0	0	0	0			0	0	1206			0	0	0		
5069																																																																																0	0	604	0	0	2690	0	2690	23	0	0	287800	2787	0	0	46557	3902	0	181075	11920	28964	5673	0	0	0	57868	82884	80319	20679	0	0		0	0	0		0	0	0	0	10000		0	0	19330	43419	63770	110292	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		98357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9883	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	89025	3176	0	55715	21541	0	21541	0	0	10076	284423	0	0	0	45830	795	8558	159881	7201	7520	14337	12990	3650	65	87714	58105	68715	12637	9932	1299		0	0	0		0	0	649	0	0		0	0	1890	6892	32906	5214	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		35862	121	0	121	0	0	0	0	0	0	0	3315	0	0	0	0	0	0	0	24	0	0	0			0	0	7278			0	0	0		
5210																																																																																0	23244	33294	0	1204	37813	0	37813	55973	0	25460	800895	0	0	0	326426	31637	94656	28715	16239	35167	30809	19397	91570	132016	78966	34220	98869	107898	103610	45485		0	0	0		0	0	0	4836	0		0	0	5878	9267	87494	137550	0	0	0			294	568																							0	0	0	0	0	0	0	0	0	0	0	0		456258	8378	2000	8378	0	0	0	0	0	0	0	716	0	0	0	2472	4202	0	0	0	0	0	0			0	0	9725			0	0	0		
5461																																																																																0	16250	23359	0	8834	37709	0	37709	10806	0	0	313305	316	0	22026	29961	929	603	77098	681	3373	6593	7205	1095	9581	40531	32523	80093	74342	54165	129		0	0	0		0	0	0	208	0		0	0	868	7655	67257	88338	0	0	0			134	0																							0	0	0	0	0	0	0	0	0	0	0	0		195604	11418	0	11418	0	0	0	0	0	0	0	86	0	0	0	4931	0	0	0	0	0	0	0			0	0	9943			0	0	0		
