"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							551	1670	103				63	0	0	0	0	0	0	0	0	0	0	0				0	0	0	35	0	0	0	0	0	0	0	0	0	0	0		405	0	811	22	52	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
1856																																																																																																								0	0	0							1100	45	0				19	0	0	0	0	0	0	0	1100	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2161																																																																																																								0	0	0							3158	1276	251	0	0	0	51	0	27	0	0	3119	0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	2	2	0	0	0	0	0	0	0	952	249	0	0	0	0						0	32	0	0	0	0	210	0	0	0	0	0	0	0	0	5	0	2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																								0	0	0							1623	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		203	0	0	0	0	0								0	0	0	0	0	0	178	0	0	0	1420	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2750																																																																																																								0	0	0							672	0	0	48	0	0	0	0	0	0	0	624	0	0	0	0	0	0				0	0	0	0	0	48	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	672	0	0	605	0	0	0																																																				
3252																																																																																																								0	0	0							1363	1254	1073	670	843	95	180	350	350	0	628	70	0	0	0	0	0	0				0	0	0	857	95	670	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	173				0	0	0	0	0	99	0	0	94	0	0	0																																																				
3458																																																																																																								0	0	0							577	266	4	0	0	0	80	4	574	0	0	0	0	0	0	0	0	0				0	0	0	143	0	0	0	0	0	0	0	0	0	0	0		3	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3720																																																																																																								0	0	0							160	1031	262	0	0	0	178	0	0	14	0	0	0	0	0	0	0	0				52	0	0	0	206	0	0	0	0	0	0	0	0	0	0		45	0	633	41	0	0								0	28	0	0	46	0	33	0	0	0	59	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3971																																																																																																								0	0	190							6398	1512	0	770	0	0	750	0	0	0	0	3367	0	0	0	0	0	0				35	0	18	0	0	770	0	0	0	0	0	0	0	0	0		2051	1	605	0	119	0								0	0	0	0	0	0	0	0	0	0	0	0				119	0	1589	0	0	1152	0	0	1111	0	0	0																																																				
4156																																																																																																								0	0	0							240	88	207	0	0	0	0	0	23	0	0	81	0	0	0	0	0	0				0	190	0	0	0	103	0	0	0	0	0	0	0	0	0		32	0	10	17	0	0								0	0	0	0	0	0	0	75	0	0	0	0				0	0	0	0	0	76	0	0	76	0	0	0																																																				
4231																																																																																																								0	0	0							702	763	0				62	0	14	96	0	33	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		284	0	387	0	0	0								9	10	0	0	0	0	111	0	0	0	363	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
5069																																																																																																								0	0	0							7725	9332	9211	0	0	0	0	0	0	0	4450	0	0	0	0	0	0	0				1000	0	79	0	0	0	0	0	0	0	0	0	0	0	0		791	95	0	0	2997	3100								0	0	0	0	1700	4664	5335	0	1661	0	396	0				0	0	1700	0	0	0	0	0	0	0	0	0																																																				
5135																																																																																																								0	0	0							7420	2626	1011	0	0	0	472	88	102	617	120	2893	0	0	0	0	0	0				0	0	0	27	315	1565	0	0	0	2	4	13	0	0	0		99	158	420	184	72	0								0	0	0	148	0	956	0	831	0	78	1590	0				3	0	994	0	0	0	0	0	0	0	0	0																																																				
5210																																																																																																								0	0	0							4826	6952	3037	0	0	0	112	99	339	364	0	0	305	0	0	0	0	0				777	123	68	11	0	0	0	0	0	0	0	0	0	0	0		100	0	2785	2144	4	29								400	119	0	0	0	0	1477	288	0	642	4131	188				0	0	175	0	0	0	0	0	0	0	0	0																																																				
5461																																																																																																								0	0	0							2973	609	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0				56	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1651	473	359	0	0	0								0	0	0	0	0	0	0	0	0	0	437	0				0	0	607	0	0	0	0	0	0	0	0	0																																																				
5751																																																																																																								0	0	0							94	850	698	0	0	0	99	0	0	168	658	0	414	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		94	0	19	40	0	0								0	0	0	0	0	0	146	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
6039																																																																																																								0	0	0							2856	2841	10	0	0	0	358	0	343	1881	0	1204	0	0	0	0	0	0				0	0	0	251	1	39	0	0	0	18	2	0	0	0	0	0	10	0	92	0	0	0	0	0						0	0	0	0	0	0	150	0	0	0	0	1235	0	0	3	0	0	3	0	0	1184	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																																																																																								0	0	0	0	0	0	0	0	0	7887	12037	6	0	0	0	923	0	252	120	0	359	0	0	0	0	0	0	0	0	0	108	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	4518	24	1815	0	0	0	0	0			0	0	0	0	588	0	0	0	200	1558	75	0	0	1025	298	0	0	36	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	
7009																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
