"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
395274																																																																																																																																																								0	0	0	0							8940	0		0		25			0					0																																																																		
396057																																																																																																																																																								0	0	0	0							1182	0		0		0			0					0																																																																		
396244																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2524	0	0	408		1343		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
396253																																																																																																																																																								0	0	0	0							0	0		564		10			0					0																																																																		
396356																																																																																																																																																								0	0	0	0							0	0		90		0			0					0																																																																		
396954																																																																																																																																																								0	0	0	0							0	0		166		0			0					0																																																																		
397456																																																																																																																																																								702	0	0	0	0	0	0	0	0	0	36	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
397531																																																																																																																																																								0	0	0	0							13580	244358		659		0			0					0																													6000																				0																	
397540																																																																																																																																																								0	0	0	0	0	0	150233	0	0	0	8650	0	0	6042	1854	3631	0	0	0	0	0	0	0	0	0	0	0	0	4142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10962	0	0	0	0	0	150233	0	0	0	0			0	0	0	0	0	0	0	0	
397559																																																																																																																																																								0	0	0	0							2997	0		5167		0			0					0																													77584																				0																	
397755																																																																																																																																																								0	3400	0	0							1123	0		5995		0			0					0																																																																		
397858																																																																																																																																																								0	0	0	0							0	0		25		0			0					0																																																																		
398051																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1993	1658	0	0		10		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
398248																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9887	627	0	65		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							0	0	0																																																																																										
398837																																																																																																																																																								0	0	0	0							7465	0		0		396			0					0																																																																		
399357																																																																																																																																																								0	2800	0	0							0	0		0		0			0					0																																																																		
399517																																																																																																																																																								0	0	0	0	0	0	70122	0	0	0	109803	34923	0	4321	0	10893	0	0	0	0	0	0	0	0	0	0	0	0	8272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78394	0	0	0	0	0	0	0	0	0	0	0	4461	0	0	0	4461	0	0	0	0	0	35061	0	0	0	0			0	0	0	0	0	0	0	0	
399731																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	505		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
399973																																																																																																																																																								0	7100	0	0							1692	0		0		0			0					0																																																																		
400057																																																																																																																																																								0	8300	0	0							0	0		2256		0			0					0																																																																		
400141																																																																																																																																																								0	0	0	0							17817	0		1019		0			0					0																																																																		
400365																																																																																																																																																								0	0	0	0							0	0		397		0			0					430																																																																		
400767																																																																																																																																																								0	0	0	0							0	0		0		0			0					7330																																																																		
400945																																																																																																																																																								0	0	0	0							1039	0		114		0			0					0																																																																		
401072																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
401559																																																																																																																																																								0	0	0	0							1513	0		348		0			0					0																																																																		
401755																																																																																																																																																								0	7100	0	0							0	0		0		1092			0					0																																																																		
401906																																																																																																																																																								0	40700	0	0							40754	0		303		0			0					0																																																																		
401951																																																																																																																																																								0	0	0	0							165	0		0		0			0					212																																																																		
402462																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
402846																																																																																																																																																								0	0	0	0							0	0		1128		0			0					0																																																																		
402873																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403067																																																																																																																																																								0	5600	0	0							4543	0		0		886			0					0																																																																		
403106																																																																																																																																																								0	0	0	0	0	0	376000	0	0	0	39357	0	0	1182	0	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16422	0	0	0	0	0	376000	0	0	0	0			0	0	0	0	0	0	0	0	
403151																																																																																																																																																								0	50000	0	0	0	0	0	0	0	0	4828	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16066	0	0	0	0	0	0	0	0	0	0	0	15913	0	0	0	0	0	0	0	0	0	0	0	31979	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
403179																																																																																																																																																								0	0	0	0							29617	0		0		182			0					0																													65524																				0																	
403254																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403656																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403870																																																																																																																																																								0	45000	0	0							7540	0		253		55			0					0																																																																		
403946																																																																																																																																																								0	0	0	0							46235	28364		25		1887			0					633																													111009																				0																	
404653																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
404943																																																																																																																																																								1550	0	0	0							0	0		0		0			0					0																													807																				0																	
406022																																																																																																																																																								0	0	0	0							12340	0		0		385			0					0																																																																		
406059																																																																																																																																																								0	0	0	0							732	0		96		0			0					0																																																																		
406666																																																																																																																																																								0	0	0	0							0	0		361		0			0					0																																																																		
406778																																																																																																																																																								0	0	0	0							1300	0		0		0			0					0																																																																		
406974																																																																																																																																																								0	0	0	0							3422	0		10		1320			0					0																																																																		
407168																																																																																																																																																								0	5500	0	0							0	0		0		1463			0					0																																																																		
407506																																																																																																																																																								0	0	0	0							46387	0		1644		3774			0					0																													65000																				88051																	
407645																																																																																																																																																								0	0	0	17915							7348	4566		0		1070			0					0																																																																		
407850																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
408307																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	27728	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
408642																																																																																																																																																								0	0	0	0							0	26236		0		10			0					0																													0																				68000																	
408875																																																																																																																																																								0	0	0	0							0	0		140		0			0					0																																																																		
409265																																																																																																																																																								0	0	0	0							0	0		0		15			0					0																																																																		
410159																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
410560																																																																																																																																																								0	0	0	0							0	0		5		0			0					0																													0																				1763																	
410748																																																																																																																																																								0	39141	0	0	0	0	0	0	0	0	7115	0	0	59		129		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
410917																																																																																																																																																								0	0	0	0							9370	0		1741		0			0					0																																																																		
410944																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411062																																																																																																																																																								1025	0	0	0							0	0		0		0			0					0																																																																		
411174																																																																																																																																																								0	0	0	0							199	0		0		0			0					0																																																																		
411231																																																																																																																																																								0	0	0	0							194	0		48		0			0					0																																																																		
411240																																																																																																																																																								179	3500	0	0							506	0		0		0			0					30																																																																		
411473																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	16011	0	0	2741		0		0	0	0	0	0	0	5175	0	0	0	0	21160	0	0	0	0	0	0	0	0	0	0	0	35773	0	0	0	0	0	0	0	0	0	0	0	56932	0	0	0	0	0	0	0	0	0	0	0	1764	0	0	0	423	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411512																																																																																																																																																								27	52500	0	0	0	0	0	0	0	0	19516	0	0	398		8262		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411549																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411576																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3534	0	0	77		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411624																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2322	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411651																																																																																																																																																								0	0	0	0							0	0		165		0			0					0																																																																		
412153																																																																																																																																																								85	0	0	0							54	0		0		0			0					0																																																																		
412452																																																																																																																																																								0	0	0	0							78	0		263		0			0					0																																																																		
412555																																																																																																																																																								0	0	0	0							15	0		1254		0			0					0																																																																		
412667																																																																																																																																																								433	0	0	0							0	0		0		0			0					0																																																																		
412751																																																																																																																																																								26277	0	0	0	0	0	71924	0	0	0	12576	0	0	12335	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38662	0	0	0	38662	0	0	0	0	0	0	0	0	0	0	0	4023	0	0	0	4023	0	0	0	0	0	0	0	0	0	0	0	149248	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
412845																																																																																																																																																								0	0	0	0							787	0		1297		75			0					0																													6477																				0																	
412872																																																																																																																																																								0	0	0	0							1795	0		0		0			0					0																																																																		
413141																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3029	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
413208	141207	0	0	0	0	0	1935689136	0	0	0	753098	6944258	0	5995268	191115	3855222	167796	773930924	0	0	0	0	0	225051	85032260	3445411	689143	445200	680210664	527508216	0	54898474	1496059	0	0	0	1905596	0	0	0	115934566	35262715	34374420	1043247	120373600	36026557	37344075	1098603	18093583	0	87531072	57485524	21071194	0	2970149	0	21011631	33310917	4540325	2214157	23611554	32007990	3525854	2040076	183658	0	107247	0	493076	0	15124	0	44391221	2919570687	1376173823	4396762	88087	1792900	1855119	535300			39780127	42885381	1255478	11441826	0	0	0	0	0	0	1868026	40030605	50669607	1005000	1467000	2190600	2361797	6374394	812617	2543630	26649994	2293173	9168496	7179680	608152	5238328	27266671	4865880	4927124	67174	294319	7347383	4730647	109742	0	3138812	490127	0	258471	171944	444404	92477	0	648752	0	0	0	46729	0	0	0	29993	0	0	0	0	2046672	0	0	416696	7711850	202219	258471	4452926			51431568	14717064	3131680																																																																																										
413347																																																																																																																																																								0	9000	0	0							196	0		0		0			0					0																																																																		
413543																																																																																																																																																								0	0	0	0							605	2206		845		5			0					0																																																																		
413646																																																																																																																																																								0	0	0	0							3462	2998		2683		0			0					0																																																																		
413673																																																																																																																																																								0	0	0	0							2542	0		453		0			0					0																																																																		
413758																																																																																																																																																								54	0	0	0							0	0		0		0			0					0																																																																		
414102																																																																																																																																																								0	0	0	0							0	0		596		0			0					0																																																																		
414652																																																																																																																																																								0	0	0	0							0	6529		828		0			0					0																																																																		
414764																																																																																																																																																								0	24300	0	0							0	0		592		0			0					0																																																																		
414858																																																																																																																																																								0	0	0	0							0	0		100		0			0					0																																																																		
415770																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
416245																																																																																																																																																								5602	1040	0	0	0	0	650239	0	0	0	358197	17520	0	21781	0	15391	0	0	0	0	0	0	0	49366	0	0	0	0	353588	0	0	0	0	0	0	0	0	0	0	0	268705	0	0	0	0	0	0	0	0	0	0	0	1272532	0	0	0	0	0	0	0	0	0	0	0	40977	0	0	0	43176	0	0	0	0	0	325119	0	0	0	0			0	0	0	0	0	0	0	0	
416272																																																																																																																																																								0	0	0	0							1547	0		0		0			0					0																																																																		
416339																																																																																																																																																								0	0	0	0							579	0		130		0			0					0																																																																		
416357																																																																																																																																																								0	0	0	0							0	0		190		0			0					0																																																																		
416656																																																																																																																																																								0	16300	0	0							229	0		0		160			0					0																																																																		
416674																																																																																																																																																								0	13000	0	0							8820	1642		466		0			0					4315																																																																		
416973																																																																																																																																																								0	1600	0	0							6233	243		0		0			0					0																																																																		
417626																																																																																																																																																								0	0	0	0							1498	0		33		0			0					0																																																																		
417710																																																																																																																																																								0	2000	0	0							355	0		0		0			0					0																																																																		
418100																																																																																																																																																								0	0	0	0							16417	0		198		0			0					0																																																																		
418249																																																																																																																																																								0	0	0	0							9232	0		0		3969			0					0																																																																		
418436																																																																																																																																																								0	0	0	0							0	0		75		0			0					0																																																																		
418856																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
419406																																																																																																																																																								2995	102540	0	0	0	0	356174	0	0	0	364673	0	0	3894	0	4503	0	0	0	0	0	0	0	565	0	0	0	0	155598	0	0	0	0	0	0	0	0	0	0	0	113652	0	0	0	0	0	0	0	0	0	0	0	386249	0	0	0	14174	0	0	0	14174	0	0	0	3322	0	0	0	4081	0	0	0	239174	0	117000	0	0	0	0			0	0	0	0	0	0	0	0	
419460																																																																																																																																																								0	10000	0	0							0	0		0		0			0					0																																																																		
419675																																																																																																																																																								0	0	0	0							10844	0		542		57			0					0																													1666																				0																	
419947																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
420578																																																																																																																																																								0	0	0	0							255	0		0		0			0					0																																																																		
420644																																																																																																																																																								1039	0	0	0							10075	4145		0		0			0					1750																													30820																				0																	
420653																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1822	41	0	0		0		0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
420877																																																																																																																																																								0	0	0	0							0	0		223		0			0					279																																																																		
421445																																																																																																																																																								0	0	0	0							1203	0		285		0			0					0																																																																		
421539																																																																																																																																																								0	0	0	0							998	0		159		15			0					0																																																																		
422059																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422116																																																																																																																																																								0	0	0	0							0	968		1073		0			0					0																																																																		
422433																																																																																																																																																								0	386470	0	0	0	0	0	0	0	0	1309	10494	0	0	0	9706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422657																																																																																																																																																								0	29050	0	0							0	0		0		0			0					0																																																																		
423159																																																																																																																																																								0	0	0	0							0	0		639		0			0					0																																																																		
423449																																																																																																																																																								0	0	0	37805							26558	0		257		383			0					0																																																																		
423636																																																																																																																																																								0	0	0	0							0	0		67		1742			0					0																																																																		
423739																																																																																																																																																								0	41000	0	0							8804	0		3839		0			0					0																																																																		
423841																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
424156																																																																																																																																																								0	0	0	0							177	0		64		0			0					0																																																																		
424240																																																																																																																																																								0	0	0	0							948	3044		0		0			0					0																																																																		
424352																																																																																																																																																								0	0	0	0							0	0		0		96			0					0																																																																		
424437																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
424633																																																																																																																																																								0	0	0	0							19	0		0		16			0					0																																																																		
425050																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
425108																																																																																																																																																								380	0	0	0							17424	0		0		0			0					0																																																																		
425818																																																																																																																																																								0	0	0	0							809	0		1576		19			0					0																																																																		
425845																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
425911																																																																																																																																																								0	0	0	0							107169	0		350		8364			0					0																																																																		
426057																																																																																																																																																								0	0	0	0							0	0		0		1			0					0																																																																		
426141																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
426534																																																																																																																																																								0	0	0	0	0	0	274432	0	0	0	63410	32695	0	2358	0	5982	0	0	0	0	0	0	0	4728	0	0	0	0	51740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326172	0	0	0	0	0	0	0	0	0	0	0	22494	0	0	0	21994	0	0	0	0	0	137216	0	0	0	0			0	0	0	0	0	0	0	0	
426758																																																																																																																																																								0	0	0	0							78	0		135		139			0					0																																																																		
426945																																																																																																																																																								75	0	0	0							8395	335		0		0			0					0																													0																				7899																	
427241																																																																																																																																																								293	0	0	0							9274	0		0		0			0					0																																																																		
427353																																																																																																																																																								0	31235	0	0							3102	0		6022		0			0					3286																																																																		
427858																																																																																																																																																								0	0	0	0							1285	486		25		406			0					0																																																																		
427960																																																																																																																																																								0	0	0	0							5061	0		0		0			0					0																																																																		
428060																																																																																																																																																								0	0	0	0							0	0		2225		0			0					0																													26400																				0																	
428462																																																																																																																																																								0	0	0	0							1722	0		275		0			0					0																																																																		
428547																																																																																																																																																								0	0	0	0	0	0	303611	0	0	0	25699	0	0	2259	0	10249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101278	0	0	0	6013	0	0	0	6013	0	0	0	0	0	0	0	2726	0	0	0	202333	0	101278	0	0	0	0			0	0	0	0	0	0	0	0	
428855																																																																																																																																																								151	8500	0	0							89	0		0		0			0					0																																																																		
429021																																																																																																																																																								0	37000	0	0							10364	0		0		3526			0					0																																																																		
429487																																																																																																																																																								0	19100	0	0							14320	0		1241		0			0					7980																													42296																				0																	
430036																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5949	0	0	1704		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
430054																																																																																																																																																								0	0	0	0							500	0		0		158			0					0																																																																		
430344																																																																																																																																																								0	0	0	0							396	0		6		0			0					0																																																																		
431172																																																																																																																																																								0	0	0	0	0	0	177337	0	0	0	94517	1505	0	20444	0	3917	0	0	0	0	0	0	0	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10961	0	0	0	10961	0	0	0	0	0	0	0	0	0	0	0	177337	0	0	0	52	0	0			0	0	0	0	0	0	14725	0	
431323																																																																																																																																																								0	0	0	0							3328	1290		0		326			0					0																																																																		
431350																																																																																																																																																								0	0	0	0							24	0		0		0			0					0																																																																		
432058																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	108	0	0	189		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
432432																																																																																																																																																								0	0	0	0							166	0		200		972			0					0																																																																		
433505																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	67165	2934	0	0		2448		0	0	0	0	0	0	0	0	0	0	0	1215	0	0	0	0	0	0	0	0	0	0	0	21109	0	0	0	0	0	0	0	0	0	0	0	22324	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
433550																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1742	0	0	10		0		0	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
433608																																																																																																																																																								0	75450	0	0	0	0	0	0	0	0	64315	0	0	5522	0	75	0	0	0	0	0	0	0	0	0	0	0	0	2766	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0	0	0	0	0	0	0	0	0	4967	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
