"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							556	2255	65				81	0	7	0	0	0	0	0	0	0	0	0				0	0	0	92	0	72	0	0	0	0	0	0	0	0	0	0	457	0	1532	0	0	0	0	0	0	11				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1856																																																																																																								0	0	0							2422	731	0				0	0	0	0	0	0	0	0	2422	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0				0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2040																																																																																																								0	0	0							497	1656	0				0	0	161	0	0	0	1491	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	13	0	0	0	0	0				119	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2161																																																																																																								0	0	0							2855	3185	189	0	0	0	58	92	89	1180	0	2160	323	0	0	0	0	0				0	0	0	2	0	600	0	0	0	3	3	0	0	0	0	0	6	0	1562	48	0	0	0	0	19	143				0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	92	2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2376																																																																																																								0	0	0	0	0	0	0	0	0	10550	11312	0	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6919	74	1319	0	0	0	0	0	3682	0	0	0	0	0	0	0	0	0	0	8076	288	0	0	0	3557	0	0	171	0	0	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	0	0	
2554																																																																																																								0	0	0							0	64	254	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0				0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																								0	0	0							1667	1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0				1534	0	0	0	0	0	0	0	0	0	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2750																																																																																																								0	0	0							783	84	471	97	0	33	71	0	0	0	438	686	0	0	0	0	0	0				0	0	0	13	33	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	605	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3252																																																																																																								0	0	0							4105	2830	1	2964	1251	0	0	0	35	618	0	203	0	0	0	0	0	0				0	0	0	1364	0	2964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	535	0	565	0	0	0	215	0	0	0	0	0	0	16	0	356	14	0	338	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3458																																																																																																								0	0	0							0	107	110	0	0	0	7	100	0	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	4	0	0	0	0	0	28				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3720																																																																																																								0	0	0							202	645	74	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0				0	0	0	119	0	11	0	0	0	0	0	0	0	0	0	0	60	0	292	69	0	0	0	0	0	0				0	3	0	0	60	0	70	0	0	0	71	0	209	0	60	209	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0				
3971																																																																																																								0	0	0							9669	1531	100	1505	0	100	500	0	0	548	0	2759	0	0	0	0	0	0				49	0	15	0	100	1505	0	0	0	0	0	0	0	0	0	0	2573	179	307	0	0	0	0	0	7020	0				0	0	0	0	0	440	0	0	0	0	401	1524	356	0	1346	356	0	2596	548	0	1339	438	0	1327	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	163				
4156																																																																																																								0	0	0							541	293	0	0	0	0	29	0	107	0	0	200	0	0	0	0	0	0				100	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	294	0				0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
