"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													334	79	126	0	0	0	0	0	145	63	0	0	0				
242													33	0	0	0	0	0	0	0	33	0	0	0	0				
279													493	0	246	0	50	0	0	0	85	162	0	93	0				
354													10	0	0	0	0	0	0	0	10	0	0	0	0				
457													337	0	0	0	0	0	0	0	34	303	0	0	0				
505													3064	0	1019	233	0	779	0	0	174	1545	93	0	0	Deferred service fee-FCC			
1155													1880	0	1278	0	0	0	0	0	228	374	0	1227	0				
1351													577	0	29	0	0	29	0	0	385	163	0	0	0	atm cardholder in process			
1454													1097	0	804	0	0	0	0	0	129	164	0	712	0				
1557													572	0	90	430	0	83	0	0	52	0	0	0	0	RESERVE FOR TAXES			
1669													610	0	92	0	0	0	0	0	230	288	0	92	0				
1829													1581	0	38	0	0	15	0	0	975	568	0	0	0	Incoming CDARS bridge payment			
1856													342	0	0	0	0	0	0	0	157	185	0	0	0				
2040													965	0	94	0	0	65	25	0	479	392	0	0	0	Debit Card Settlement	External Transfers		
2161													1905	0	826	337	0	0	0	0	68	674	0	826	0				
2376													31114	0	8063	0	392	0	0	0	197	22854	0	7277	0				
2554													35	0	0	0	0	0	0	0	35	0	0	0	0				
2732													2326	232	552	0	12	263	0	0	561	1213	0	45	0	Accrued vacation			
2750													230	45	86	0	0	0	0	0	54	80	10	41	0				
3252													300	0	0	0	0	0	0	0	129	171	0	0	0				
3458													139	0	6	0	0	6	0	0	20	113	0	0	0	CARDHOLDER IN PROCESS			
3720													1300	0	0	0	0	0	0	0	84	1216	0	0	0				
3953													1130	0	1074	0	0	0	0	0	25	31	0	1074	0				
4156													690	0	294	64	146	0	0	0	206	126	0	0	0				
4231													675	0	0	0	0	0	0	0	483	192	0	0	0				
4437													1289	84	536	0	0	339	0	0	98	655	0	0	0	Accrued Postretirement Benefit Obligation			
4839													1128	0	0	0	0	0	0	0	337	791	0	0	0				
5005													4024	0	947	0	476	0	0	0	1	3076	0	314	0				
5069													5760	0	806	0	734	0	0	0	1487	3267	200	0	0				
5135													976	0	313	0	0	19	0	0	244	419	0	293	0	Accrued Interest Payable FHLB			
5210													5827	0	4005	0	0	1111	0	0	1396	359	67	1355	0	Deferred Directors Fees			
5331													2087	0	130	0	0	130	0	0	111	1846	0	0	0	rental security deposits payable to subsidiary			
5461													3719	0	2038	0	0	0	0	0	20	1564	97	1957	0				
5751													699	0	483	66	0	394	0	0	38	112	0	87	0	Post Retirement Benefit Costs			
6039													229	0	0	0	0	0	0	0	167	62	0	0	0				
6141													131	0	0	0	0	0	0	0	96	35	0	0	0				
6329													2268	0	1674	0	127	0	0	0	529	65	0	1528	0				
6972													8225	0	6559	0	0	0	0	0	192	1074	400	6350	0				
7009													6454	0	336	33	0	0	0	0	42	6043	0	0	336				
7045													659	0	0	318	0	0	0	0	90	251	0	0	0				
7157													380	0	26	55	0	26	0	0	84	215	0	0	0	Real Estate Escrow Accounts			
7456													93	0	0	0	0	0	0	0	45	48	0	0	0				
7634													197	0	72	0	0	61	0	0	84	41	0	0	0	Net EFT Settlement			
8033													1904	0	1230	89	67	0	0	0	506	79	0	1153	0				
8462													206	0	0	0	0	0	0	0	157	49	0	0	0				
8631													353	0	262	0	12	0	0	0	41	50	0	250	0				
9357													1467	0	1078	0	0	0	0	0	1	388	0	710	0				
9553													1558	0	468	438	0	468	0	0	45	607	0	0	0	Nebraska Fund XV Investment			
9807													7809	0	3103	0	0	952	0	0	1067	2639	1000	0	1954	REVERSE MORTGAGE INSURANCE			
9955													160	0	0	14	0	0	0	0	48	98	0	0	0				
10250													689	0	190	0	0	0	0	0	499	0	0	184	0				
10849													1261	0	923	0	37	0	0	0	106	232	0	0	617				
10858													3477	0	504	1369	450	0	0	0	137	1427	40	0	0				
11145													855	0	0	0	0	0	0	0	95	760	0	0	0				
11640													2542	0	707	0	0	0	0	0	928	907	0	707	0				
11837													330	0	3	0	0	0	0	0	45	282	0	0	0				
12030													2012	0	1496	0	522	0	0	0	424	92	0	899	0				
12142													2376	0	1927	164	0	0	0	0	251	34	0	1408	0				
12245													585	0	322	2	0	0	0	0	124	137	0	255	0				
12311	632756	0	383937	0	158631	0	0	0	179442	41060	0	0									28317								
12647													259	0	0	0	0	0	0	0	80	179	0	0	0				
12656													42	0	0	0	0	0	0	0	26	16	0	0	0				
12937													3021	0	35	2615	12	0	0	0	232	139	0	0	0				
12946													6324	0	4741	0	0	0	0	0	425	1158	0	4562	0				
12955													270	0	45	0	0	0	0	0	45	180	0	0	0				
13103													20561	0	16487	0	0	14398	0	0	349	3714	11	0	0	DEFINED BENEFIT RETIREMENT PLAN LIABILITY			
13251													96	0	43	0	0	43	0	0	53	0	0	0	0	Defferred  Gain on Sale ORE			
13457													106	0	0	96	0	0	0	0	7	3	0	0	0				
14052													154	0	43	0	0	0	0	0	54	57	0	42	0				
14155													586	0	228	0	0	42	0	0	103	255	0	172	0	Other reserve for missing endorsement checks			
14650													360	0	157	0	0	0	0	0	5	198	0	157	0				
14753													420	0	0	338	0	0	0	0	79	3	0	0	0				
14865													1246	0	818	0	0	0	0	0	115	288	25	636	0				
14977													154	0	0	10	0	0	0	0	46	98	0	0	0				
16458													863	0	5	52	0	0	0	0	393	413	0	0	0				
16551													299	0	0	0	0	0	0	0	239	60	0	0	0				
16748													480	0	233	42	0	0	0	0	50	140	15	202	0				
16944													272	0	0	135	0	0	0	0	37	100	0	0	0				
16953													114	0	0	0	0	0	0	0	67	47	0	0	0				
17110													3179	0	347	0	0	248	0	0	86	2746	0	0	0	DEFERRED TENANT IMPROVEMENT LIABILITY			
17147													27247	0	4758	0	0	0	0	0	1865	20624	0	0	3939				
17259													1438	0	875	0	0	0	0	0	46	517	0	875	0				
17464													21236	0	201	2268	1	0	0	0	508	17318	941	0	0				
17950													2481	0	1163	1019	173	0	0	0	172	54	73	942	0				
18050													1158	0	267	0	0	147	119	0	162	729	0	0	0	Drafts in Process	ATM/Debit Cards		
18135													692	0	13	0	0	0	0	0	173	506	0	0	0				
18377													31	0	5	0	0	0	0	0	26	0	0	0	0				
18827													542	0	13	0	0	0	0	0	250	279	0	0	0				
18836													1210	0	766	0	0	0	0	0	133	311	0	732	0				
18854													3012	0	2779	0	0	47	315	2226	185	48	0	0	0	ATM SETTLEMENT	DEFERRED LOAN FEES	CASHIERS CHECKS OUTSTANDING	
18957													32	0	0	14	0	0	0	0	18	0	0	0	0				
19356													1067	0	981	0	0	0	0	0	45	41	0	981	0				
19730													11429	0	101	0	37	0	0	0	909	10419	0	0	0				
19936													649	0	458	0	0	0	0	0	154	37	0	457	0				
19972													730	0	682	0	0	682	0	0	1	47	0	0	0	accrued life ins exp			
20053													483	0	213	0	0	0	109	0	68	202	0	0	0		MPF Provision		
20512													4393	0	3881	0	0	0	0	0	38	471	3	0	0				
20633													2273	0	3	0	0	0	0	0	364	1906	0	0	0				
20857													322	0	36	0	0	0	0	0	162	124	0	36	0				
21256													5	0	0	0	0	0	0	0	5	0	0	0	0				
21359													36	0	0	0	0	0	0	0	18	18	0	0	0				
21630													521	0	243	0	111	74	0	0	59	219	0	0	0	Due to Holding Company			
21658													1145	0	788	0	0	0	0	0	159	198	0	788	0				
22048													1260	0	769	0	15	0	0	0	241	250	0	693	0				
22356													2903	0	2	2069	0	0	0	0	152	670	10	0	0				
22543													928	0	0	1	0	0	0	0	35	892	0	0	0				
22552													333	0	199	0	0	199	0	0	78	56	0	0	0	Ag Bmp			
22730													328	0	102	90	32	0	0	0	30	106	0	0	0				
22936													785	0	241	12	0	101	0	0	321	211	0	65	0	ATM Suspense			
22954													485	0	312	0	0	286	0	0	173	0	0	0	0	AG BMP (BEST PRACTICES MANAGEMENT PROGRAM)			
23045													103	0	16	0	16	0	0	0	13	74	0	0	0				
23241													25401	0	6591	0	0	6591	0	0	2706	15902	202	0	0	Customer derivatives			
23456													319	0	0	0	0	0	0	0	183	136	0	0	0				
23504													7285	0	3495	0	0	1065	0	0	360	3405	25	1642	0	DEFERRED LEASE LIABILITY			
23540													2091	0	2	1240	2	0	0	0	83	766	0	0	0				
23643													689	0	543	0	0	0	0	0	145	1	0	431	0				
23755													399	0	0	0	0	0	0	0	103	296	0	0	0				
24006													5621	0	558	0	0	278	0	0	3	5060	0	154	0	Suspense Payable			
24453													1376	0	181	0	56	94	0	0	232	963	0	0	0	deferred gain on oreo property sale			
24659													156	0	129	0	56	73	0	0	27	0	0	0	0	AGBMP			
24668													466	0	87	0	0	0	0	0	66	313	0	71	0				
24855													31	0	0	1	0	0	0	0	13	17	0	0	0				
24949													5512	0	3684	0	0	0	0	0	814	1014	0	3684	0				
25357													317	0	263	0	222	8	17	16	45	9	0	0	0	Suspense	Prov Health	Loan Suspense	
25647													159	0	0	0	0	0	0	0	93	66	0	0	0				
26149													1372	0	16	0	0	0	0	0	232	1124	0	0	0				
26242													1788	0	0	390	0	0	0	0	179	1219	0	0	0				
26457													70	0	0	8	0	0	0	0	26	36	0	0	0				
26765													1428	0	930	0	0	525	0	0	128	181	189	0	0	Accumulated pension benefits obligations			
26859													1215	0	0	0	0	0	0	0	106	1109	0	0	0				
27548													2454	0	1376	11	0	0	0	0	476	591	0	662	0				
27614													2730	0	1227	1102	0	0	0	0	210	191	0	647	0				
27847													1331	0	565	0	17	0	0	0	261	505	0	407	0				
28152													337	0	304	0	0	0	0	0	14	19	0	296	0				
28255													561	0	27	0	0	0	0	0	230	304	0	0	0				
28349													210	0	75	0	0	0	0	0	102	33	0	0	0				
28406													12514	0	1150	5360	0	1150	0	0	1	5989	14	0	0	Due to Brokers			
28572													152	0	52	0	0	32	0	0	1	99	0	0	0	def.gain on reo			
28732													1613	0	1434	0	78	0	0	0	128	51	0	1322	0				
29104													12659	0	5395	0	698	55	0	3761	320	6814	130	0	0	CDARS Incoming rate bridge payment		Trade Accounting	
29636													6086	0	4619	0	0	0	0	0	384	1083	0	4618	0				
29953													186	0	33	0	0	0	0	0	49	104	0	0	0				
30052													216	0	64	120	56	0	0	0	4	28	0	8	0				
30258													1593	0	396	0	0	0	0	0	255	942	0	211	0				
30418													10121	0	959	2883	606	271	0	0	5616	663	0	0	0	Escheatment			
30502													1835	0	663	0	0	277	210	0	131	981	60	0	0	ATM transactions in process of clearing	Unfunded pension liability		
30650													296	0	80	0	0	77	0	0	156	60	0	0	0	accrued oreo exp 201648			
30810	2161582	0	131736	0	0	124844	0	0	1904144	0	0	0									125702					Merchant settlement			
31134													1923	0	1612	0	13	865	680	0	192	119	0	0	0	INDEX LIABILITY PLAN	SPLIT DOLLAR INS LIABILITY		
31255													9488	0	7065	0	0	1810	4567	0	176	2247	0	0	0	Factored loans - reserves payable	other liabilities (12 securities 4,547,805.57)		
31657													210	0	128	0	0	47	30	33	47	35	0	0	0	OD Contra	Mastercard Drafts	Escrow	
31826													2298	0	1797	0	0	0	0	0	111	390	0	0	0				
31835													3718	0	2202	0	0	670	0	0	71	1445	0	1532	0	Minority in Subsidiary			
32234													182	0	0	0	0	0	0	0	27	155	0	0	0				
32766													61	0	0	0	0	0	0	0	13	48	0	0	0				
33147													2027	0	295	0	0	234	0	0	297	1435	0	0	0	Unearned Loan Fees			
33259													3527	0	780	0	0	313	198	0	1870	877	0	0	0	Interest Payable - Participants	Investor Remittance - Participants		
33268													315	0	0	0	0	0	0	0	79	236	0	0	0				
33754													293	0	49	173	5	26	0	0	15	56	0	0	0	ON LINE BANKING SETTLEMENT ACCOUNT			
33839													114	0	15	39	15	0	0	0	19	41	0	0	0				
33857													248	0	4	0	0	0	0	0	110	134	0	0	0				
34153													2840	0	343	0	0	0	0	0	241	2177	79	0	0				
34359													495	0	454	0	0	0	0	0	40	1	0	454	0				
34425													1261	0	824	200	0	611	0	0	150	87	0	0	0	POST RETIREMENT BENEFIT PLAN			
34434													1753	276	860	0	584	0	0	0	370	523	0	0	0				
34452													274	0	22	0	0	0	0	0	122	130	0	0	0				
34537													21010	0	12658	0	0	0	10438	0	583	7725	44	2162	0		Security purchased under trade date accounting		
34555													1859	0	1567	0	0	85	0	0	278	14	0	1385	0	Vacation Accrual			
34742													3656	0	2648	0	0	0	0	0	422	586	0	2431	0				
34836													111	0	6	15	0	0	0	0	88	2	0	0	0				
35057													458	0	44	78	12	0	0	0	144	192	0	0	0				
35301	10298181	0	8097866	451951	0	3795913	2466847	0	1725342	17502	0	0									5520					Pledged collateral	Payable for securities purchased		
35570													75265	0	1068	0	1014	0	0	0	820	73377	0	0	0				
35646													469	0	0	0	0	0	0	0	59	410	0	0	0				
35842													596	0	0	329	0	0	0	0	252	15	0	0	0				
36054													4158	0	627	0	282	0	0	0	1038	2493	0	0	0				
36344													1659	0	93	60	0	45	0	0	300	1206	0	0	0	DUE TO PARTICIPANTS			
36456													364	0	0	0	0	0	0	0	65	299	0	0	0				
36858													1066	0	363	0	316	0	0	0	25	678	0	0	0				
36933													373	0	123	33	0	0	0	0	71	146	0	95	0				
37051													867	0	545	0	0	496	0	0	100	222	0	0	0	FARMER MAC CLEARING GARY OLSON			
37341													583	0	335	0	0	0	0	0	91	157	0	335	0				
37378													461	0	268	0	0	0	0	0	97	96	0	106	0				
37435													4272	0	1650	0	0	1622	0	0	1194	1428	0	0	0	USDA Payable			
37640													16574	0	4129	4388	0	0	0	0	1563	6494	0	2058	0				
37659													487	0	456	0	0	0	0	0	24	7	0	456	0				
37743													237	0	1	0	1	0	0	0	76	110	50	0	0				
37949													284	0	0	0	0	0	0	0	96	188	0	0	0				
38535													2581	0	855	539	231	0	0	0	261	926	0	621	0				
38740													1035	0	112	195	0	92	0	0	181	547	0	0	0	Total Clearings			
39327													395	0	2	235	0	0	0	0	116	42	0	0	0				
39420													4052	0	2482	0	0	879	0	0	1267	303	0	0	0	Accrued Pension Payable			
39475													18480	0	11147	0	0	0	0	0	1128	5855	350	7640	0				
39756													3576	0	2708	0	0	0	0	0	241	627	0	726	0				
40033													536	0	319	0	0	0	0	0	40	177	0	319	0				
40350													97	0	11	11	0	0	0	0	64	11	0	0	0				
40707													645	0	33	0	0	0	0	0	60	552	0	0	0				
40855													406	0	0	0	0	0	0	0	272	134	0	0	0				
41245													205	0	77	0	9	0	0	0	62	66	0	68	0				
41553													30	0	0	0	0	0	0	0	30	0	0	0	0				
41629													1754	0	0	0	0	0	0	0	205	1549	0	0	0				
41759													78	0	5	0	0	0	0	0	73	0	0	0	0				
41825													164	0	19	0	14	0	0	0	8	56	81	0	0				
41937													410	0	10	322	9	0	0	0	44	34	0	0	0				
41955													142	0	118	0	0	0	0	0	13	11	0	117	0				
42037													185	0	7	0	0	0	0	0	45	133	0	0	0				
42055													223	0	172	0	0	48	0	0	51	0	0	101	0	bonus			
42354													329	0	35	0	0	0	0	0	43	251	0	0	0				
42420													45130	0	23128	0	0	0	0	0	3491	17723	788	0	16973				
42448													2255	0	448	0	0	299	0	0	1168	416	223	0	0	ATM/Visa Daily transactions billing			
42457													237	0	0	155	0	0	0	0	10	72	0	0	0				
43052													879	0	113	0	0	112	0	0	69	697	0	0	0	Unrealized Tax Affect Accounting for Securities			
43351													35	0	25	0	25	0	0	0	10	0	0	0	0				
43454													31	0	0	0	0	0	0	0	12	19	0	0	0				
43744													519	0	3	0	0	0	0	0	74	442	0	0	0				
43856													526	0	473	0	0	0	0	0	22	31	0	459	0				
43959													802	0	0	586	0	0	0	0	86	130	0	0	0				
44040													1191	0	1	0	0	0	0	0	121	1069	0	0	0				
44433													1575	0	732	0	401	0	0	0	110	561	172	0	0				
44741													1434	0	629	0	0	555	0	0	77	728	0	0	0	net pension benefit liability (FAS 158)			
44750													452	0	86	0	0	8	78	0	307	59	0	0	0	Deferred income (gain or loss on sale of ORE)	Deferred income (troubled debt)		
44929													1207	0	108	828	1	93	0	0	96	175	0	0	0	Escrow Taxes and Insurance			
45038													274	0	0	0	0	0	0	0	90	184	0	0	0				
45047													400	0	77	0	0	46	0	0	63	260	0	0	0	Accrued Rewards Points Expense			
45056													555	0	0	296	0	0	0	0	27	232	0	0	0				
45430													1659	0	1501	0	0	0	0	0	107	51	0	1493	0				
45458													4	0	1	0	0	0	0	0	3	0	0	0	0				
45551													3693	0	1982	0	0	0	0	0	448	1263	0	1423	0				
45560													5528	366	3720	0	0	0	0	0	181	1627	0	3290	0				
45775													1246	0	1228	0	0	0	0	0	18	0	0	881	0				
46053													738	0	263	0	0	0	0	0	344	131	0	262	0				
46941													397	0	0	50	0	0	0	0	135	212	0	0	0				
47153													113	0	0	66	0	0	0	0	38	9	0	0	0				
47247													1204	0	223	0	0	0	0	0	248	733	0	221	0				
47256													118	0	0	0	0	0	0	0	35	83	0	0	0				
47452													369	0	222	107	184	0	0	0	39	1	0	0	0				
47500													1284	0	439	0	0	343	0	0	15	670	160	0	0	Deferred gain on property sold			
48057													1811	0	1132	370	0	0	0	0	134	175	0	1132	0				
48150													224	0	16	73	0	0	0	0	125	10	0	0	0				
48374													1977	0	271	0	113	0	0	0	434	1272	0	0	0				
48440													976	0	719	0	0	0	0	0	139	118	0	360	0				
49054													415	0	56	0	15	41	0	0	172	187	0	0	0	Escrow Payable			
49148													1512	200	1221	44	0	0	0	0	84	163	0	1013	0				
49241													4815	0	1792	0	0	0	0	0	197	2647	179	1711	0				
49344													1127	0	779	0	0	0	0	0	51	297	0	717	0				
49643													171	0	77	0	0	0	0	0	30	64	0	77	0				
49652													378	0	53	196	0	46	7	0	103	26	0	0	0	Accrued Incentive Pay	U E Taxes Payable		
49821													9874	0	1341	0	307	0	0	0	608	7925	0	0	0				
49858													96	0	0	0	0	0	0	0	24	72	0	0	0				
49951													132	0	0	0	0	0	0	0	60	72	0	0	0				
50144													910	0	0	0	0	0	0	0	231	679	0	0	0				
50461													385	0	16	0	0	0	0	0	229	140	0	0	0				
50546													129	0	72	0	0	45	0	0	57	0	0	0	0	Accrued Employee Bonus			
50854													125	0	13	0	0	0	0	0	52	60	0	0	0				
50957													296	0	0	0	0	0	0	0	153	143	0	0	0				
51253													1544	0	614	309	198	0	0	0	138	483	0	415	0				
51356													99	0	0	0	0	0	0	0	73	26	0	0	0				
51459													934	0	149	274	0	0	0	0	164	347	0	147	0				
51730													182	0	2	0	0	0	0	0	127	53	0	0	0				
51842													877	0	82	0	0	21	0	0	617	178	0	58	0	CDARS Rate Bridge			
52410													187	0	47	9	0	34	0	0	43	88	0	0	0	ATM SWITCH AND SETTLEMENT			
52719													3170107	0	3105460	0	0	1754975	943276	231873	0	64647	0	0	0	Participant Fund Payable	Dividend Interest & Other	Settlement  Payable	
52951													164	0	0	0	0	0	0	0	41	123	0	0	0				
