"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1557																																																																																							
1669																																																																																							
1829																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												56	47	2237	112	0	0	10108	51	2977428	27605	0	0	3688	20	222766	1774	0	0	0	0	22642	268	0	0	0	0	0	0	0	0	0	0	55	1	0	0	0	13852	118	3225128	29760	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3177																																												144	0	23648	33	0	0	1085	143	84360	324	0	0	10201	725	669181	1715	0	0	316	60	6952	307	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	11746	928	784506	2379	0	0	
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
4839																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												300	0	12943	145	0	0	8042	0	301119	5373	0	0	759	167	411352	3709	0	0	1249	0	121677	2351	0	0	0	0	0	0	0	0	0	0	14582	917	0	0	1826	10350	167	861673	14321	0	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6141																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7157																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												32224	0	462329	8495	0	0	41210	0	846768	16712	0	0	0	0	389075	562	0	0	1053	0	49381	1218	0	0	0	0	0	0	0	0	0	0	1043	10	0	0	2223	74487	0	1748596	29220	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11275																																												0	0	71864	325	0	0	210	0	328053	1350	736	0	497	0	416134	934	422	0	51	0	294596	1017	1570	0	0	0	0	0	0	0	0	0	1911	5	0	0	12	758	0	1112558	3643	2728	0	
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12311	6348	40	1776407	15940	2606	0	104451	1144	7905073	100483	81189	0	450638	9446	17757827	99432	4773	0	351900	15796	23694745	291480	65127	0	1072	516	509328	22240	0	0	32147	1907	13430972	56466	0	0	0	946556	28849	65074352	586041	153695	0																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																												1512	215	103469	1112	0	0	3535	804	382474	4767	2597	0	7082	230	327547	4568	140	0	3343	1251	177596	2427	182	0	0	0	1213	15	0	0	0	0	36764	604	0	0	0	15472	2500	1029063	13493	2919	0	
12955																																																																																							
13103																																												0	0	64943	869	0	0	13222	80	444495	6790	0	0	0	0	582392	2365	0	0	4231	0	98746	1929	0	0	0	0	0	0	0	0	0	0	256174	1301	0	0	187	17453	80	1446750	13441	0	0	
13251																																																																																							
13457																																																																																							
14052																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												196	0	364696	3535	3349	0	23708	760	1878167	18642	39864	0	3236	312	1133306	10916	2150	0	5764	555	1436445	25950	6466	0	0	0	0	0	0	0	0	0	76497	2786	0	0	0	32904	1627	4889111	61829	51829	0	
17259																																																																																							
17464																																												0	0	183271	1858	0	0	4329	74	958583	5943	0	0	0	0	466021	3762	0	0	7470	25	396905	10524	0	0	0	0	8068	35	0	0	0	0	34944	1176	0	0	1841	11799	99	2047792	25139	0	0	
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18377																																																																																							
18827																																												0	0	54837	270	0	0	5340	0	255482	901	292	0	1904	0	331478	950	211	0	5296	0	158399	2992	1663	0	0	0	0	0	0	0	0	0	20802	90	0	0	0	12540	0	820998	5203	2166	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19730																																												5071	13	119668	598	0	0	24088	1686	917251	7052	0	0	9662	1243	186827	2387	0	0	1665	63	550072	6210	0	0	0	0	0	0	0	0	0	0	2330	43	0	0	213	40486	3005	1776148	16503	0	0	
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21630																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
22936																																																																																							
23456																																																																																							
23504																																												0	0	77955	912	0	0	1562	0	1523111	14330	5214	0	1210	0	449856	2741	862	0	1066	301	505952	5906	3888	0	0	0	0	0	0	0	0	0	15591	118	0	0	0	3838	301	2572465	24007	9964	0	
23643																																																																																							
23755																																																																																							
24006																																												1886	84	49135	349	0	0	6093	0	396368	2353	1761	0	5307	0	258012	307	1344	0	3786	177	39825	677	74	0	0	0	0	0	0	0	0	0	322	1	0	0	117	17072	261	743662	3804	3179	0	
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	36960	167	0	0	25746	628	2234570	19162	11962	194	4087	231	527507	1219	6397	218	105	7	52405	1521	14434	371	0	0	0	0	0	0	0	0	2076	111	0	0	511	29938	866	2853518	22691	32793	783	
28152																																																																																							
28255																																																																																							
28406																																												0	0	118373	1179	0	0	752	0	603808	8135	0	0	6990	0	814338	4856	0	0	70	0	183461	2650	0	0	0	0	0	0	0	0	178	0	31689	466	0	0	444	7990	0	1751669	17730	0	0	
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												1188	22	81209	439	0	0	7275	1394	391092	2230	0	0	36950	6342	1114179	4164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	1	0	0	949	45413	7758	1586602	7783	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810																																												0	0	0	0	0	0	0	0	0	0	0	0	1253	15	218499	1880	0	0	9	2	192940	2940	0	0	1046339	159205	56802938	1499044	0	0	143952	35122	12415548	272558	2708409	36249	0	1191553	194344	69629925	1776422	2708409	36249	
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												255	0	153444	1233	202	0	5946	237	1283351	8475	11254	0	8063	27	824773	7898	577	0	3047	128	338066	2913	977	0	0	0	0	0	0	0	245	13	139090	1760	47	0	0	17556	405	2738724	22279	13057	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	27086	0	0	0	0	0	0	0	0	0	0	0	21231517	51352	0	0	0	0	0	0	0	0	0	0	297182	0	0	0	0	0	0	21555785	51352	0	0																																												
35570																																												0	0	274215	9988	1186	0	5286	0	11506584	142937	7374	0	23749	1459	5199785	19910	2111	0	3998	0	1103074	44572	56	0	0	0	0	0	0	0	0	0	167958	2867	9	0	1817	33033	1459	18251616	222091	10736	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												1845	0	94022	161	0	0	4151	247	206668	2097	260	0	1313	161	217818	3053	561	0	0	0	75131	853	28	0	0	0	2612	39	0	0	0	0	28424	313	4	0	3670	7309	408	624675	10186	853	0	
37640																																												0	0	63591	306	486	0	1603	277	957220	7718	5021	48	0	0	389827	1012	3623	8	165	86	546993	4768	2910	0	0	0	7393	58	0	0	0	0	23548	198	0	0	675	1768	363	1988572	14735	12040	56	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40350																																																																																							
40499																																												134	0	64701	679	0	0	539	12	435657	6537	0	0	45581	1914	736544	3390	0	0	2464	360	71289	1168	0	0	0	0	0	0	0	0	0	0	563738	793	0	0	979	48718	2286	1871929	13546	0	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	229375	476	0	0	5081	430	1677934	5154	0	0	5670	6	1180089	2361	0	0	35501	7739	1171946	34184	0	0	0	0	0	0	0	0	0	0	555036	4384	0	0	0	46252	8175	4814380	46559	0	0	
42448																																																																																							
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	138891	1042	0	0	3281	98	374320	3643	0	0	1296	9	332847	2734	0	0	55	0	122592	1392	0	0	0	0	0	0	0	0	0	0	20041	149	0	0	125	4632	107	988691	9085	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49344																																																																																							
49652																																																																																							
49821																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50546																																																																																							
50854																																																																																							
50872																																																																																							
50957																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53033																																												636	60	104324	1248	2725	0	9050	376	1241155	15474	32182	133	6444	280	1351995	9731	212941	7525	767	110	886314	10304	4372	74	0	0	282	0	0	0	122	19	8556	167	814	31	0	17019	845	3592626	36924	253034	7763	
53051																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54441																																																																																							
54656																																																																																							
54973																																												0	0	154645	7182	0	0	3762	161	768258	14689	0	0	31880	3616	2901956	10035	0	0	28685	4734	687077	14322	0	0	0	0	0	0	0	0	11	2	158364	3996	0	0	0	64338	8513	4670300	50224	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												394	75	77555	622	0	0	1461	192	227676	2196	0	0	205	19	295379	1674	0	0	4461	714	163167	1893	0	0	0	0	0	0	0	0	33	25	67952	887	0	0	1276	6554	1025	831729	8548	0	0	
56548																																																																																							
56557																																												1960	112	183597	2196	0	0	3176	106	992985	8958	0	0	436	23	360927	3697	0	0	19886	3282	1230864	13841	0	0	0	0	0	0	0	0	205	101	26007	313	0	0	542	25663	3624	2794380	29547	0	0	
56717																																																																																							
57040																																																																																							
57228																																																																																							
57451																																																																																							
58177																																																																																							
58207																																																																																							
58225																																																																																							
58243																																												206	49	364839	3378	0	0	7223	375	1102308	13023	0	0	2960	621	1030788	5414	0	0	13272	5402	884143	21671	0	0	0	0	12660	108	0	0	0	0	93918	1428	0	0	9899	23661	6447	3488656	54921	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												8931	1132	374486	14588	0	0	900	0	1254327	12008	0	0	1267	476	619043	17342	0	0	1022	0	1350063	37863	0	0	0	0	16701	537	0	0	0	0	84672	1017	0	0	1440	12120	1608	3699292	84795	0	0	
59316																																												20056	78	0	0	0	0	314252	4363	0	0	577	0	236869	1056	0	0	791	0	85146	336	0	0	0	0	0	0	0	0	0	0	49055	331	0	0	0	0	0	705378	6164	0	0	1368	0	
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	377	104	2742782	16991	0	0	35495	4214	8977161	82819	0	0	11589	37	1862096	10613	98	0	641619	110942	32461579	463318	0	0	0	0	0	0	0	0	17174	930	2523325	37140	0	0	0	706254	116227	48566943	610881	98	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												2541	159	109050	1107	0	0	20568	1886	272019	3638	0	0	5024	143	393038	3522	0	0	1061	0	74696	890	0	0	0	0	0	0	0	0	0	0	24085	199	0	0	500	29194	2188	872888	9856	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	3460	0	1225855	10101	6576	2002	15004	226	4733905	38795	266469	8161	24615	168	7593355	62428	6091	949	29943	9649	11597674	132895	842	753	0	0	45529	374	0	0	1004	436	976775	7598	5	0	125204	74026	10479	26173093	377395	279983	11865																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64543																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65241																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																												0	0	120637	1173	0	0	2276	400	384905	3797	0	0	410	3	327428	2482	0	0	890	863	266150	2532	0	0	0	0	4924	246	0	0	49	1	39644	695	0	0	573	3625	1267	1143688	11498	0	0	
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
68859																																																																																							
68943																																																																																							
69333																																												1551	0	55821	797	0	0	9552	181	349067	3946	0	0	5352	441	266795	3821	0	0	1	0	134452	1464	0	0	0	0	0	0	0	0	24	18	29445	425	0	0	0	16480	640	835580	10453	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												212	54	0	0	0	0	6937	554	424894	802	0	0	11452	1829	304795	945	0	0	2430	86	197931	1520	0	0	0	0	0	0	0	0	29	0	40685	604	0	0	1406	21060	2523	968305	5277	0	0	
74403																																																																																							
74449																																																																																							
75053																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	10407	4776	1920704	40193	1581	0	104772	1186	7846508	67143	69809	24821	419907	39831	10604711	69143	44104	3275	233669	62616	38289110	278637	151837	13678	0	0	401714	27886	0	0	27503	1437	6049119	39370	1142	385	0	796258	109846	65111866	522372	268473	42159																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												399	0	58878	575	0	0	4523	0	437557	5471	0	0	974	4	107937	648	0	0	8560	3	357889	5718	0	0	0	0	7167	206	0	0	0	0	18760	91	0	0	0	14456	7	988188	12709	0	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80020																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
80552																																																																																							
80936																																																																																							
81175																																																																																							
81429																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	2718	0	371744	4439	0	0	15495	0	1987408	19795	0	0	4204	0	386445	4000	0	0	49323	6587	2802042	42178	0	0	0	0	33060	679	0	0	9	0	90417	266	0	0	0	71749	6587	5671116	71357	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
