"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		3749		0																																																																																													
1669																																																																																																																																																		70418																																																																																															
1829																																																																																																																																																		82289																																																																																															
1856																																																																																																																																																		8272																																																																																															
2040																																																																																																																																																		50209																																																																																															
2161																																																																																																																																																		42015																																																																																															
2376																																																																																																																																																		439543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439543	0	0	439543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		3053																																																																																															
2732																																																																																																																																																		88181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87631	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88181	0	0	87631	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		14633																																																																																															
3177																																																																																																																																																		83433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83433	0	83433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		72841																																																																																															
3458																																																																																																																																																		7033																																																																																															
3720																																																																																																																																																		36953																																																																																															
3971																																																																																																																																																		92392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	91863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92392	0	529	91863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		46049																																																																																															
4231																																																																																																																																																		37724																																																																																															
4437																																																																																																																																																		97574																																																																																															
4839																																																																																																																																																		77083																																																																																															
5005																																																																																																																																																		106980																																																																																															
5069																																																																																																																																																		40933																																																																																															
5135																																																																																																																																																		27609																																																																																															
5210																																																																																																																																																		175096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102	173994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175096	0	1102	173994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																		226676																																																																																															
5461																																																																																																																																																		90921																																																																																															
5751																																																																																																																																																		55066																																																																																															
6039																																																																																																																																																		3497																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		39896																																																																																															
7009																																																																																																																																																		383818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9539	374279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383818	0	9539	374279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		75858																																																																																															
7072																																																																																																																																																		8694																																																																																															
7157																																																																																																																																																		21049																																																																																															
7456																																																																																																																																																		15532																																																																																															
7634																																																																																																																																																		6970																																																																																															
8033																																																																																																																																																		10326																																																																																															
8462																																																																																																																																																		82515																																																																																															
8631																																																																																																																																																		9620																																																																																															
9357																																																																																																																																																		45089																																																																																															
9553																																																																																																																																																		42311																																																																																															
9807																																																																																																																																																		254063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91267	0	0	91267	0	70468	183595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345330	0	70468	274862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7266	0	0	7266	0	0	0	0	0	0	0	0	0	0	0	91267	
9955																																																																																																																																																		36829																																																																																															
10250																																																																																																																																																		62875																																																																																															
10849																																																																																																																																																		36072																																																																																															
10858																																																																																																																																																		115061																																																																																															
11145																																																																																																																																																		18384																																																																																															
11275																																																																																																																																																		21921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	0	0	1360	0	0	21921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23281	0	0	23281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	0	0	1360	0	0	0	0	0	0	1360	0	0	1360	0	0	
11640																																																																																																																																																		104898																																																																																															
11837																																																																																																																																																		53775																																																																																															
12030																																																																																																																																																		11743																																																																																															
12142																																																																																																																																																		66744																																																																																															
12179																																																																																																																																																		1459																																																																																															
12245																																																																																																																																																		34218																																																																																															
12311	7430103	343220	165411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135811	108411	199	188984	0	65433	7140367	224303	0	0	0	0	0	518659	0	0	518659	0	173639	0	0	0	173639	0	6316	336904	0	3312	0	0	3312	0	8604744	108411	71948	8188226	452981	0	0	0	0	0	95616	4888	255694	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181055	95616	20360	255861	450	36621	0	0	0	36621	99190	108411	199	188984	18418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15644	0	15472	167	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55039	15644	0	15472	167	5	7430103	343220	165411																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		0																																																																																															
12946																																																																																																																																																		159783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	936	157542	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159893	0	936	157542	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
12955																																																																																																																																																		5																																																																																															
13103																																																																																																																																																		275989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275989	0	275989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4312	0	4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6209																																																																																															
14052																																																																																																																																																		11147		0																																																																																													
14155																																																																																																																																																		6237																																																																																															
14650																																																																																																																																																		24																																																																																															
14753																																																																																																																																																		6870																																																																																															
14865																																																																																																																																																		13154																																																																																															
14977																																																																																																																																																		7717																																																																																															
16458																																																																																																																																																		67157																																																																																															
16551																																																																																																																																																		31398																																																																																															
16748																																																																																																																																																		8360																																																																																															
16944																																																																																																																																																		21552																																																																																															
16953																																																																																																																																																		13215																																																																																															
17110																																																																																																																																																		16740																																																																																															
17147																																																																																																																																																		549917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6412	0	0	6412	0	0	531492	18425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556329	0	0	537904	18425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6789	0	0	6789	0	0	0	0	0	0	6412	0	0	6412	0	0	
17259																																																																																																																																																		23355																																																																																															
