"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	TEXT4087	
1557																																											0	0	0	0	1723	true	0	0	0	0	0	0	151	0	0	0	false	0	0	0	0	0	1723	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fstbanc.com	
1669																																											513	46	0	0	0	true	513	0	0	46	0	0	803	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.lnbparis.com	
1829																																											205	159	8000	0	13962	true	205	0	0	159	0	0	2784	3	0	0	true	0	0	0	8000	5962	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://avbpgh.com	
1856																																											0	0	0	0	30000	false	0	0	0	0	0	0	98	0	0	0	false	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2040																																											0	220	0	0	0	true	0	0	0	220	0	0	1354	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fmnetbank.com	
2161																																											0	98	0	0	0	true	0	22	0	76	0	0	1981	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.lamarnational.com	
2376																																											0	3818	325000	0	921958	true	0	1120	0	595	1001	1102	42317	3	0	0	false	0	0	0	325000	146500	262815	159263	0	0	28380	0	0	0	28380	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	http://oritani.com	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	183	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.sbmarietta.com	
2732																																											1112	973	0	0	0	true	1112	0	0	0	0	973	22579	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.albanybank.com	
2750																																											0	166	1900	0	5900	true	0	166	0	0	0	0	1768	1	0	0	false	0	0	0	5900	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.genoacb.com	
3177																																											681	906	0	6	113622	true	675	0	0	667	0	239	4626	2	6	0	false	0	0	0	0	20000	60000	30000	110000	0	0	0	3622	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.ochome.com	
3252																																											0	150	0	0	3500	true	0	110	0	0	0	40	919	0	0	0	false	0	0	0	1000	0	500	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fnbgordon.com	
3458																																											0	75	0	0	0	true	0	75	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fbgconline.com	
3720																																											0	599	0	0	0	true	0	90	0	427	0	82	1722	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankofclarendon.com	
3971																																											2154	5620	15000	84	20138	true	2070	2720	0	2841	0	59	0	0	84	0	true	0	0	0	15000	4300	0	0	0	0	571	0	267	0	838	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.midcountrybank.com	
4156																																											0	225	2000	0	10000	true	0	0	0	225	0	0	42	0	0	0	false	0	0	0	2000	8000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kanzabank.com	
4231																																											0	1787	0	0	0	false	0	0	0	0	0	1787	2348	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fmbanksylvania.com	
4437																																											0	615	276	0	2734	true	0	81	0	534	0	0	10669	5	0	0	false	0	0	0	276	591	647	1220	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.FNBWVVA.COM	
4839																																											0	5672	0	0	19000	true	0	525	0	148	467	4532	16988	5	0	0	false	0	0	0	0	0	10500	8500	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://0	
5005																																											1891	0	22883	0	49178	true	1891	0	0	0	0	0	53	0	0	0	true	0	0	0	22883	7463	16540	2292	692	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://WWW.STONESAV.COM	
5069																																											0	17163	0	0	0	false	0	0	0	0	0	17163	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5135																																											0	986	0	0	15041	true	0	138	0	83	0	765	9400	5	0	0	false	0	0	0	7000	5300	1000	1741	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fsbanks.com	
5210																																											0	4247	14000	0	58000	true	0	1571	0	534	302	1840	12351	6	0	0	false	0	0	0	14000	29000	13000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.acnb.com	
5461																																											0	1943	0	0	15000	true	0	701	0	611	0	631	15	0	0	0	true	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankbac.com	
5751																																											654	0	0	0	0	true	654	0	0	0	0	0	1664	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kearnycountybank.com	
6039																																											0	2794	0	0	0	true	0	1592	0	600	0	602	765	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			wwwaebalma.com	
6141																																											0	65	0	0	0	false	0	0	0	65	0	0	110	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																											0	13201	0	0	0	true	0	8277	81	2374	27	2442	543	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.abbank.com	
7009																																											0	0	0	0	0	true	0	0	0	0	0	0	3400	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bessemer.com	
7045																																											0	240	0	0	0	true	0	0	0	90	0	150	2203	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.banktpb.com	
7072																																											1311	2173	8000	128	8000	true	1183	1939	0	234	0	0	1328	0	128	0	false	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.wallkill.com	
7157																																											0	29	0	0	0	true	0	0	0	29	0	0	195	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			statebankbr.com	
7456																																											0	0	0	0	0	true	0	0	0	0	0	0	346	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankofhartington.com	
7634																																											0	531	0	0	0	false	0	268	0	135	0	128	483	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			THEFOURCOUNTYBANK.COM	
8033																																											0	950	7432	0	15432	true	0	246	0	704	0	0	2064	2	0	0	true	0	0	0	7432	3000	3000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1856	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.perrytonbank.com	
8631																																											0	821	0	0	0	true	0	0	0	457	0	364	359	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			pcbsm.com	
9357																																											1514	1072	73600	0	73600	true	1514	0	0	500	572	0	32	0	0	0	true	0	0	0	73600	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fidelitybankmn.com	
9553																																											0	0	20963	0	38415	true	0	0	0	0	0	0	310	0	0	0	false	0	0	0	20963	501	0	15479	0	1	0	4	1467	5130	1472	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://adamscountybankonline.com	
9807																																											0	128499	0	0	240000	true	0	78874	0	34582	4381	10662	6426	1	0	0	true	0	0	0	0	100000	115000	25000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.amboybank.com	
9955																																											0	0	11	0	2011	true	0	0	0	0	0	0	3023	1	0	0	false	0	0	0	11	0	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankkansas.com	
10250																																											0	11331	0	0	0	true	0	4682	0	576	0	6073	427	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.thebankofelkriver.com	
10849																																											0	21947	0	0	0	true	0	9545	1515	8503	610	1774	819	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.firststatebk.com	
10858																																											0	0	0	0	5000	true	0	0	0	0	0	0	4902	2	0	0	true	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.pvsb.com	
11145																																											0	2286	2258	0	13914	false	0	139	0	1126	0	1021	1370	1	0	0	false	0	0	0	2258	1300	10356	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
11275																																											91	9673	55000	55	87360	true	36	8015	0	1658	0	0	1311	1	55	0	true	0	3360	0	55000	0	25000	4000	0	3360	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.pulaskibank.com	
11640																																											0	0	0	0	20000	true	0	0	0	0	0	0	922	0	0	0	false	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://fnbclarksdale.com	
11837																																											0	2285	0	0	7000	true	0	1655	0	0	0	630	984	1	0	0	false	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.farmbk.com	
12030																																											0	6861	0	0	0	true	0	2894	2461	535	0	971	604	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fnbalma.com	
12142																																											0	0	0	0	0	true	0	0	0	0	0	0	472	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.clevelandstatebank.com	
12179																																											0	0	0	0	1976	true	0	0	0	0	0	0	223	0	0	0	false	0	500	0	0	0	500	976	0	500	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.amsavingsbank.com	
12245																																											0	161	2000	0	4900	true	0	138	0	23	0	0	3082	3	0	0	false	0	0	0	2000	0	1500	1400	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.banknorthwis.com	
12311	286830	27958	1000080	120747	1177788	true	115329	256033	6	120747	50754	true	3877568	68829	1000080	0	100	8779	0	68829	0	65000	35000	94804	0	0	0	0	0	0	0	0	0	0	0	0	0	10988	0	0	0	0					1177788			4178	312	21095	0	2373								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0							www.Huntington.com	
12647																																											0	877	0	0	2650	true	0	873	0	4	0	0	3407	1	0	0	false	0	0	0	0	2650	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://PORTAGECOUNTYBANK.COM	
12656																																											0	167	0	0	0	true	0	0	0	167	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.mybankathome.com	
12937																																											0	452	0	0	2485	true	0	0	0	452	0	0	2568	2	0	0	false	0	0	0	0	2485	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.oakbank.com	
12946																																											224	4988	10027	0	11603	true	224	3445	0	332	0	1211	3258	2	0	0	true	0	0	0	10027	255	0	1321	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fbtarkansas.com	
12955																																											0	461	0	0	2513	true	0	461	0	0	0	0	3710	2	0	0	false	0	0	0	0	0	2100	413	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bankofnebraska.com	
