"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
357553																																																																																																																																																								0	0	0	0							0	0		395		0			0					0																																																																		
357777																																																																																																																																																								0	0	0	0							9045	0		0		0			0					0																																																																		
357937																																																																																																																																																								0	33395	0	0							7066	0		1069		0			0					0																																																																		
358112																																																																																																																																																								0	0	0	0							696	0		374		0			0					0																																																																		
358448																																																																																																																																																								0	0	0	0							2216	0		1		0			0					0																																																																		
358756																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
359472																																																																																																																																																								0	0	0	0							158	0		0		0			0					0																																																																		
359650																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
359744																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
359838																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	644	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
360777																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
361055																																																																																																																																																								0	0	0	0							24985	30708		1218		0			0					0																													5588																				0																	
361167																																																																																																																																																								0	0	0	0	0	0	532807	0	0	0	2739	0	0	27524	0	0	0	0	0	0	0	0	0	1715	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	4727	0	0	0	0	0	0	0	0	0	0	0	538534	0	0	0	0	0	0	0	0	0	0	0	12461	0	0	0	17214	0	0	0	0	0	396578	0	0	0	0			0	0	0	0	0	0	0	0	
361279																																																																																																																																																								0	0	0	0							1009	0		138		0			0					0																																																																		
361354																																																																																																																																																								0	0	0	0							0	0		45		0			0					0																																																																		
361439																																																																																																																																																								0	36000	0	0	0	0	0	0	0	0	12331	0	0	0		1507		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
362043																																																																																																																																																								0	0	0	0							282	0		0		0			0					0																																																																		
362155																																																																																																																																																								0	0	0	0							0	0		0		50			0					0																																																																		
362717																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	27360	12929	0	0		23		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
362856																																																																																																																																																								0	0	0	0							0	0		25		0			0					0																																																																		
362940																																																																																																																																																								0	0	0	0							0	0		0		25			0					0																																																																		
363442																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
363648																																																																																																																																																								0	0	0	0							151	0		253		0			0					0																																																																		
363657																																																																																																																																																								0	0	0	0	0	0	15080	0	0	0	11222	0	0	0		658		0	0	0	0	0	0	2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5641	0	0	0	0	0	0	0	0	0	0	0	20721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723	0	0	0	0	0	15080	0	0	0	0			0	0	0	0	0	0	0	0	
363778																																																																																																																																																								0	2716	0	0							2758	0		0		0			0					0																																																																		
364131																																																																																																																																																								0	6000	0	0							793	0		16		0			0					0																																																																		
364270	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	2562	3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							3056	0	1041																																																																																										
364430																																																																																																																																																								0	0	0	0							1344	0		592		0			0					0																																																																		
364850																																																																																																																																																								0	4725	0	0	0	0	0	0	0	0	473	0	0	0		450		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1437	0	0	0	0	0	0	0	0	
365325																																																																																																																																																								5092	0	0	0	0	0	83328	0	0	0	595296	140396	0	64231	0	72731	0	0	0	0	0	0	0	0	0	0	0	0	459382	0	0	0	0	0	0	0	0	0	0	0	262313	0	0	0	0	0	0	0	0	0	0	0	805023	0	0	0	0	0	0	0	0	0	0	0	7074	0	0	0	4756	0	0	0	0	0	83328	0	0	0	0			0	0	0	0	0	0	0	0	
365745																																																																																																																																																								0	0	0	2214							626	0		86		0			0					0																																																																		
365848																																																																																																																																																								0	0	0	0							1927	3000		0		0			0					0																																																																		
365950																																																																																																																																																								0	0	0	0							487	0		63		0			0					0																																																																		
366078																																																																																																																																																								0	0	0	0							36615	0		957		0			0					0																													37500																				0																	
366238																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	17477	0	0	4051		10		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
366247																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	922		0		0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
366359																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
366658																																																																																																																																																								0	0	0	0							437	0		88		0			0					0																																																																		
366854																																																																																																																																																								5	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
367150																																																																																																																																																								0	0	0	0							98	301		1		0			0					0																																																																		
367178																																																																																																																																																								156	0	0	0							6327	0		0		0			0					0																																																																		
367431																																																																																																																																																								0	0	0	0							2118	1839		2524		0			0					0																																																																		
367543																																																																																																																																																								0	0	0	0							2681	0		208		0			0					0																																																																		
368054																																																																																																																																																								0	0	0	0							0	0		25		0			0					0																																																																		
368344																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1474	2276	0	357		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
368522																																																																																																																																																								0	0	0	0							915	0		0		29			0					0																																																																		
368933																																																																																																																																																								0	0	0	0							398	0		281		0			0					0																																																																		
368951																																																																																																																																																								0	0	0	0							631	2601		147		0			0					0																																																																		
369453																																																																																																																																																								0	0	0	0							0	0		325		0			0					0																																																																		
369659																																																																																																																																																								0	0	0	0							2419	0		20233		0			0					0																																																																		
370020																																																																																																																																																								0	0	0	0							13064	0		977		317			0					0																																																																		
370271																																																																																																																																																								0	0	0	0	0	0	10643356	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10643356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10643356	0	0	0	0			0	0	0	0	0	0	0	0	
370347																																																																																																																																																								0	0	0	0							0	0		10		0			0					0																																																																		
370721																																																																																																																																																								153	0	0	0	0	0	0	0	0	0	4070	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
370833																																																																																																																																																								0	0	0	0							709	0		0		0			0					0																																																																		
370954																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	317	0	0	25		0		0	0	0	0	0	0	0	0	0	0	0	4391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
371223																																																																																																																																																								0	183	0	0							268	0		39		0			0					2476																													29578																				0																	
371232																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3651	0	0	263		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
371362																																																																																																																																																								0	0	0	0							0	0		1301		0			0					0																																																																		
371559																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
371755																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1559	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
371849																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	12		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
371924																																																																																																																																																								0	36389	0	0	0	0	0	0	0	0	20720	1974	0	375	0	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
371942																																																																																																																																																								0	0	0	0							134	0		0		125			0					0																																																																		
372444																																																																																																																																																								0	5000	0	0							996	0		50		72			0					0																																																																		
372538																																																																																																																																																								0	0	0	0							0	8486		597		0			0					0																																																																		
372640																																																																																																																																																								0	0	0	0							11203	0		2		0			0					0																																																																		
372855																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8389	0	0	926		99		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
373115																																																																																																																																																								0	0	0	0	0	0	7000	0	0	0	44013	7268	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	7000	0	0	0	0			0	0	0	0	0	0	0	0	
373272																																																																																																																																																								0	0	0	0							1511	0		0		0			0					0																																																																		
373553																																																																																																																																																								0	300	0	0							0	0		0		0			0					0																																																																		
373601																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
374130																																																																																																																																																								0	0	0	0							2864	0		1745		0			0					0																													488																				0																	
374354																																																																																																																																																								0	0	0	0							29	0		0		0			0					0																																																																		
374653																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	26494	0	0	5964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
374774																																																																																																																																																								0	0	0	0							417	0		94		0			0					0																																																																		
375034																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	100945	21350	0	5200	0	6956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
375043																																																																																																																																																								0	148500	0	0	0	0	0	0	0	0	12743	0	0	8665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
375379																																																																																																																																																								0	0	0	0							1858	0		0		0			0					0																																																																		
375502																																																																																																																																																								0	0	0	0							18685	0		669		1052			0					0																																																																		
375566																																																																																																																																																								0	0	0	0							152	0		810		0			0					0																													17364																				0																	
375650																																																																																																																																																								0	0	0	0							250	0		0		0			0					0																																																																		
376237																																																																																																																																																								11	0	0	0							652	0		0		0			0					0																													1100																				0																	
376273																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	275924	0	0	110	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
376442																																																																																																																																																								2506	0	0	0	0	0	0	0	0	0	7283	614	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
376947																																																																																																																																																								0	8000	0	0							125	0		316		0			0					0																																																																		
377663																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	174		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
377850																																																																																																																																																								0	0	0	0							726	0		0		0			0					0																																																																		
377908																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	389938	0	0	5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
378044																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
378110																																																																																																																																																								0	0	0	0							3494	1416		0		0			0					0																																																																		
379050																																																																																																																																																								12	0	0	0							0	0		0		0			0					0																																																																		
379153																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
379171																																																																																																																																																								0	34750	0	0							8505	0		428		0			0					0																																																																		
379470																																																																																																																																																								0	0	0	0							8758	0		500		0			0					0																																																																		
379649																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	87		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
379920																																																																																																																																																								0	0	0	150	0	0	8451444	0	0	0	1575201	292422	0	153497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264417	43080	0	0	0	0	0	0	0	0	0	0	196377	0	0	0	0	0	0	0	0	0	0	0	2015794	0	0	0	201478	991	0	0	29131	23	0	0	5594	0	0	0	562	0	0	0	6896444	43080	1355000	0	386	115	0			0	0	0	0	0	0	212873	64187	
380346																																																																																																																																																								20	0	0	0							0	0		0		0			0					7																																																																		
380458																																																																																																																																																								0	0	0	0							1309	0		258		1716			0					6373																																																																		
380533																																																																																																																																																								254	0	0	0							851	0		0		0			0					0																																																																		
380654																																																																																																																																																								0	0	0	0							307	3546		64		0			0					0																																																																		
380841																																																																																																																																																								0	0	0	0							523	0		0		0			0					0																																																																		
380878																																																																																																																																																								0	0	0	0							1426	0		0		0			0					0																																																																		
380944																																																																																																																																																								0	0	0	0							2454	1107		59		100			0					0																													1183																				0																	
381026																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2886	0	0	11		15		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
381343																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	17061	0	0	31		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
381839																																																																																																																																																								0	0	0	0							9799	0		538		1459			0					55																																																																		
381932																																																																																																																																																								0	0	0	0							6976	0		224		0			0					0																																																																		
381950																																																																																																																																																								1305	0	0	0							0	388		0		0			0					0																																																																		
382050																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2159	1914	0	0		274		0	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
382069																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	10		25		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
382256																																																																																																																																																								0	0	0	0							0	0		21		0			0					0																																																																		
382274																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
382443																																																																																																																																																								0	0	0	0							3006	0		400		0			0					0																																																																		
382537																																																																																																																																																								0	0	0	0							340	3687		581		0			0					0																																																																		
382649																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	10644	0	0	1050		210		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
382658																																																																																																																																																								0	9800	0	0							0	0		0		0			0					0																																																																		
382742																																																																																																																																																								0	0	0	0							2193	871		0		0			0					0																																																																		
382854																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		103		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
384018																																																																																																																																																								1178	0	0	0							499	23939		0		17539			0					22249																																																																		
384278																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	26852	10146	0	2931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720386	0	0	0	0	0	0	0	0	0	0	0	154093	0	0	0	0	0	0	0	0	0	0	0	874479	0	0	0	0	0	0	0	0	0	0	0	1327	0	0	0	991	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
384353																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
384652																																																																																																																																																								0	92732	0	0							2080	0		91		0			0					2565																													0																				0																	
384830																																																																																																																																																								0	0	0	0							379	0		465		0			0					0																																																																		
385350																																																																																																																																																								0	0	0	0							5159	0		10		0			0					0																																																																		
385471																																																																																																																																																								770	0	0	0							865	0		0		0			0					0																													6775																				0																	
385547																																																																																																																																																								0	0	0	0							384	0		3		0			0					0																																																																		
385686																																																																																																																																																								0	0	0	0							9146	0		0		0			0					0																																																																		
386432																																																																																																																																																								0	0	0	0							662	0		1002		0			0					1019																																																																		
386450																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1715	0	0	428		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
386731																																																																																																																																																								0	0	0	0							11	0		8		0			0					0																																																																		
386825																																																																																																																																																								0	0	0	0							0	0		253		0			0					0																																																																		
386852																																																																																																																																																								0	0	0	0	0	0	3243	0	0	0	2731	7800	0	75		0		0	0	0	0	0	0	100	0	0	0	0	1217	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	4588	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	262	0	0	0	0	0	2204	0	0	0	0			0	0	0	0	0	0	0	0	
387055																																																																																																																																																								0	0	0	0							1634	1240		0		0			0					0																																																																		
387671																																																																																																																																																								0	0	0	0							4107	0		8475		0			0					0																																																																		
388155																																																																																																																																																								0	0	0	0							418	0		0		0			0					0																																																																		
388258																																																																																																																																																								9	0	0	0							0	0		0		0			0					0																																																																		
388557																																																																																																																																																								0	0	0	0							0	0		0		0			0					1143																																																																		
388744																																																																																																																																																								0	0	0	0							6657	2614		67		0			0					0																																																																		
388753																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
388874																																																																																																																																																								0	0	0	0							846	0		0		0			0					0																																																																		
388940																																																																																																																																																								0	0	0	0							262	0		0		1314			0					0																																																																		
389059																																																																																																																																																								0	5000	0	0							0	0		0		0			0					0																																																																		
389358																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
389376																																																																																																																																																								0	0	0	0							183	0		0		0			0					0																																																																		
389826																																																																																																																																																								0	0	0	0							1735	0		0		0			0					0																																																																		
390336																																																																																																																																																								0	0	0	0							10076	0		531		0			0					0																																																																		
390372																																																																																																																																																								0	0	0	0							7971	0		0		4			0					0																																																																		
390840																																																																																																																																																								0	0	0	0							3391	0		0		158			0					0																																																																		
391418																																																																																																																																																								0	0	0	0							1255	1313		202		0			0					130																																																																		
391557																																																																																																																																																								0	0	0	0							0	0		0		306			0					0																																																																		
391575																																																																																																																																																								0	119069	0	0	94110	0	19400	0	0	0	6399	0	0	1453		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103816	0	0	0	0	0	0	0	123216	0	0	0	0	0	0	0	0	0	0	0	3845	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
391959																																																																																																																																																								0	4225	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
391977																																																																																																																																																								0	38000	0	0							20859	0		177		1991			0					0																																																																		
392152																																																																																																																																																								0	0	0	0							137	0		0		0			0					20																																																																		
