"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	5238	0	0	0	0	2340	2290	0	0	1000	992	0	0	0	0	0	0	0	0	0	0	13032	12871	0	0	0	2354	2348	0	0	500	0	0	0	500	626	492	4377	381	0	0	0	444	1767	0	1143	3141																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	35912	9950	9950	0	0	0	0	13014	12980	68565	68027	0	0	0	0	0	0	0	0	46215	45962	78805	78266	0	32975	32749	0	0	0	0	22203	0	0	6009	16194	41366	40001	20396	0	0	0	104	23	388	0	0	0																									0	0	0	0	0	0	0	0	226	233	
1829																																																																																																																																																														0	0	23742	0	0	0	0	0	0	0	0	5995	5796	0	0	4352	4399	0	0	0	0	0	0	98633	98964	0	0	0	35718	35519	998	976	29	1779	2776	0	0	754	6444	36070	2446	20	29	497	102	18254	31571	0	0																									0	0	0	0	0	0	5707	5584	0	0	
1856																																																																																																																																																														0	0	18520	0	0	0	0	0	0	0	0	0	0	5000	4970	0	0	0	0	0	0	5000	4970	20550	19571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	11863	7708																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	29985	0	0	0	0	8862	8815	0	0	0	0	0	0	1500	1507	0	0	0	0	0	0	51963	51742	0	0	0	31771	31772	0	0	1291	16	16	2866	788	6950	8342	15527	7621	313	663	930	130	1940	969	1562	3125																									0	0	0	0	0	0	1764	1736	0	0	
2161																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17053	17145	0	0	0	11423	11418	0	0	0	0	0	0	0	2292	2955	6171	0	0	0	0	0	5727	0	0	0																									0	0	0	0	0	0	884	894	0	0	
2376																																																																																																																																																														0	0	362104	0	0	0	0	0	0	6750	6661	0	0	0	0	0	0	0	0	0	0	201813	198685	179537	178582	0	0	0	0	0	0	0	4443	0	0	0	4443	6750	4517	13687	0	0	3120	41081	10620	85563	10762	105606	94244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335	1391	51197	50521	89643	88026	
2554																																																																																																																																																														0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	908	879	0	0	0	0	250	250	3402	3344	0	250	250	2494	2465	375	363	646	0	0	616	545	1155	153	1124	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	32410	0	0	0	0	0	0	0	0	64298	64308	0	0	700	699	0	0	550	550	0	0	120670	120185	0	0	0	55122	54628	0	0	35393	0	0	8589	27105	68224	16267	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	9247	0	0	0	0	454	453	0	0	500	465	0	0	0	0	0	0	0	0	0	0	9930	9737	0	0	0	3735	3719	500	465	404	4000	3868	454	404	975	347	2458	0	40	123	1006	0	0	62	0	0																									0	0	0	0	0	0	276	269	0	0	
3252																																																																																																																																																														0	0	83141	0	0	0	0	6237	6192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86494	86361	0	0	0	15863	15901	138	138	3397	0	0	5126	3156	9445	9164	6136	456	0	0	1878	8517	13090	737	21314	7341																									0	29	0	29	0	0	4569	4571	0	0	
3458																																																																																																																																																														0	0	9731	0	0	0	0	0	0	0	0	5793	5769	0	0	200	211	0	0	0	0	2616	2610	9193	9186	0	2616	2610	0	0	0	0	400	0	0	0	400	4638	1642	1916	0	0	0	0	0	1945	1261	0	0																									0	0	0	0	0	0	453	458	0	0	
3720																																																																																																																																																														0	0	39235	2253	2235	0	0	3648	3617	0	0	37696	37125	0	0	0	0	0	0	0	0	106	108	63578	62643	0	106	108	4873	4913	0	0	2033	0	0	1285	748	14516	27584	3863	0	0	0	236	0	13882	635	0	0																									0	0	0	0	0	0	701	715	0	0	
3971																																																																																																																																																														0	0	14504	0	0	0	0	0	0	0	0	20484	19987	0	0	14537	14596	0	0	0	0	0	0	65893	65560	0	0	0	0	0	13984	13725	0	1000	993	6004	0	4176	4416	19987	0	0	0	297	721	8819	9571	10576	0																									0	0	0	0	0	0	1190	1217	0	0	
4156																																																																																																																																																														0	0	31471	1001	1001	0	0	0	0	0	0	23860	23608	0	0	0	0	0	0	0	0	0	0	48660	47920	0	0	0	23799	23311	0	0	10841	0	0	5538	5302	13252	12486	11342	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																														0	0	23076	0	0	0	0	0	0	0	0	4498	4441	0	0	0	0	0	0	0	0	0	0	49292	47757	0	0	0	14981	14206	4498	4441	137	0	0	0	137	0	0	7878	10633	0	0	0	0	12472	16573	64	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	36431	0	0	0	0	10566	10426	0	0	0	0	0	0	3045	3027	0	0	0	0	0	0	81659	78862	0	0	0	36404	34568	0	0	977	0	0	9243	727	4188	1020	18358	20675	1112	0	471	0	5630	11148	1881	4414																									0	5212	0	5380	0	0	2184	2112	0	0	
5069																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10026	11788	0	0	0	0	0	0	24629	27632	0	0	0	13853	15106	0	0	3200	750	738	6876	2033	0	0	6080	11905	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
5135																																																																																																																																																														0	0	30913	3800	3800	0	0	7799	7798	0	0	18650	17597	0	0	0	0	0	0	0	0	0	0	34789	33850	0	0	0	4540	4655	17150	16231	11598	0	0	11598	0	1240	542	19464	1006	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
