"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		17379																																																																																															
1669																																																																																																																																																		75049																																																																																															
1829																																																																																																																																																		101407																																																																																															
1856																																																																																																																																																		19689																																																																																															
2040																																																																																																																																																		59311																																																																																															
2161																																																																																																																																																		25302																																																																																															
2376																																																																																																																																																		278992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278992	0	0	278992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6235	0	0	6235	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		3811																																																																																															
2732																																																																																																																																																		97536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96986	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97536	0	0	96986	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		14095																																																																																															
3177																																																																																																																																																		112698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112698	0	112698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		75421																																																																																															
3458																																																																																																																																																		10770																																																																																															
3720																																																																																																																																																		50838																																																																																															
3971																																																																																																																																																		74867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	73843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74867	0	1024	73843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		36343																																																																																															
4231																																																																																																																																																		51207																																																																																															
4437																																																																																																																																																		84286																																																																																															
4839																																																																																																																																																		78786																																																																																															
5069																																																																																																																																																		36245																																																																																															
5135																																																																																																																																																		27495																																																																																															
5210																																																																																																																																																		114609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067	113542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114609	0	1067	113542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		141715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6538	135177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141715	0	6538	135177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																		45892																																																																																															
6039																																																																																																																																																		11236																																																																																															
6141																																																																																																																																																		0																																																																																															
6329																																																																																																																																																		33744																																																																																															
7009																																																																																																																																																		454878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11508	443370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	188	0	0	455066	0	11696	443370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		101550																																																																																															
7072																																																																																																																																																		4854																																																																																															
7157																																																																																																																																																		22923																																																																																															
7456																																																																																																																																																		16033																																																																																															
7634																																																																																																																																																		13410																																																																																															
8033																																																																																																																																																		9552																																																																																															
8462																																																																																																																																																		104834																																																																																															
8631																																																																																																																																																		14599																																																																																															
9357																																																																																																																																																		74008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008	73000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74008	0	1008	73000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																		29486																																																																																															
9807																																																																																																																																																		56883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107747	0	0	107747	0	0	56883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164630	0	0	164630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3498	0	0	3498	0	0	0	0	0	0	0	0	0	0	0	107747	
9955																																																																																																																																																		37087																																																																																															
10250																																																																																																																																																		83785																																																																																															
10849																																																																																																																																																		47953																																																																																															
11145																																																																																																																																																		18861																																																																																															
11275																																																																																																																																																		8192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2350	0	0	0	0	0	8192	0	0	0	0	0	0	101993	0	0	101993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112535	0	0	110185	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3816	0	0	0	3816	0	0	0	0	0	2350	0	0	0	2350	0	
11640																																																																																																																																																		128600																																																																																															
11837																																																																																																																																																		48595																																																																																															
12030																																																																																																																																																		13748																																																																																															
12142																																																																																																																																																		74295																																																																																															
12179																																																																																																																																																		862																																																																																															
12311	9562203	277527	208196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188272	54523	0	222340	0	14622	7792547	1755034	0	0	0	0	0	478864	0	0	478864	0	43655	0	0	37160	6495	78708	0	347763	8472	0	0	0	0	0	10550521	133231	14622	8878674	1790456	0	0	0	0	0	46833	0	254584	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349741	46843	0	395937	647	20455	0	0	0	20455	167817	54523	0	222340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141545	10	0	141353	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20455	141545	10	0	141353	202	9562203	277527	208196																																																																																													
12647																																																																																																																																																		0																																																																																															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		5999																																																																																															
12946																																																																																																																																																		186010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	0	0	0	0	1796	183259	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186900	0	1796	183259	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	
12955																																																																																																																																																		3																																																																																															
13103																																																																																																																																																		292534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292534	0	292534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506	0	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		5372																																																																																															
14052																																																																																																																																																		7082																																																																																															
14155																																																																																																																																																		11100																																																																																															
14650																																																																																																																																																		19																																																																																															
14753																																																																																																																																																		3344																																																																																															
14865																																																																																																																																																		13278																																																																																															
14977																																																																																																																																																		5182																																																																																															
16551																																																																																																																																																		22370																																																																																															
16748																																																																																																																																																		8405																																																																																															
16944																																																																																																																																																		17461																																																																																															
16953																																																																																																																																																		9571																																																																																															
17110																																																																																																																																																		11947																																																																																															
