"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	0	0	0	0	0	0	0	0	0	0			0	0	348	0	0	348						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
1669	0	0	36	0	0	0	0	0	49	1			0	0	640	435	0	7											0	0	0	0			0	0	4	0	97	0			0	0	0	0	0	0	0	0				22	12	43	32	
1829	0	0	0	0	0	0	0	0	3	1		0	0	0	177	22	0	0		0	0		0	0	0		0	0	0	0	0	0			17	1	0	0	91	34			0	0	0	0	0	1	0	0	0	0		1	0	12	0	
1856	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2040	0	0	0	0	0	0	0	0	45	13			0	0	892	12	0	4											0	0	0	1			0	1	10	9	231	35			0	0	437	0	0	0	169	4				0	0	4	7	
2161	0	0	0	0	0	0	0	0	19	0			0	2	13	0	0	5						0				0	0	0	0	0			2	5	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	12	
2376	0	0	0	0	0	0	0	0	61	0		0	0	0	876	0	0	0		0	0		0	0	0		0	0	0	0	55	0			0	0	16	0	149	0			0	45	0	0	74	0	598	0	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
2732	0	0	275	56	0	0	0	0	689	40		0	0	0	1504	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	93	4			0	363	0	230	936	0	190	0	0	0		6	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0			0	0	496	112	0	379						379				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	4	0	
3177	0	0	0	0	0	0	0	0	29	17		0	0	0	667	0	0	0		0	0		0	0	0		0	0	0	0	20	0			0	0	12	0	465	104			0	0	47	0	29	0	0	0	0	0		0	0	2	0	
3252	0	9	0	0	0	0	0	0	308	84			0	36	481	162	0	29						29				36	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				58	17	232	158	
3458	0	0	0	0	5	0	0	0	1	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
3720	0	0	0	0	0	0	0	0	3	0			0	0	28	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	23	0	0	0	0	0				0	0	5	3	
3971	0	0	0	3	282	442	0	0	1471	36		0	0	0	4723	101	0	462		0	0		0	462	0		0	0	0	0	268	14			0	0	517	21	1478	239			444	96	555	142	58	91	330	0	0	0		0	1	506	108	
4156	0	0	0	0	0	0	0	0	56	5			0	12	323	254	0	0						0				12	0	0	0	0			0	0	3	0	28	0			2	1	0	0	0	3	0	0				0	1	39	31	
4231	40	0	0	0	0	0	0	0	20	0			0	0	1518	0	0	0											0	0	0	0			0	0	0	0	0	52			0	0	309	0	531	0	510	0				45	18	31	2	
4437	0	0	0	0	0	0	0	0	480	1			0	0	911	21	0	0											0	0	10	2			0	0	311	0	164	3			0	0	159	125	457	0	59	8				12	0	26	33	
4839	0	0	86	3	0	0	0	0	45	0		0	0	0	1191	3	0	0		0	0		0	0	0		0	0	0	0	35	0			0	0	0	1	0	3			849	35	0	0	181	0	0	0	0	0		0	0	34	6	
5005	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	0	0	0	0	0	0	20	9		0	0	0	787	19	0	0		0	0		0	0	0		0	0	0	0	0	0			2	2	0	0	29	29			0	0	383	1	25	0	217	0	0	0		46	2	37	6	
5210	0	0	0	0	0	0	0	0	416	1		0	0	14	3280	1998	0	138		0	0		0	0	0		0	0	0	0	51	0			0	0	0	0	185	33			0	0	538	149	244	250	39	0	0	0		0	0	54	2	
5331	0	0	2	43	0	0	0	0	50	7		0	0	0	221	0	0	0		0	0		0	0	0		0	0	0	0	95	0			0	0	0	0	0	0			0	0	0	0	123	0	0	0	0	0		0	0	1	0	
5461	0	0	0	0	0	0	0	0	167	147		0	0	0	3361	281	0	49		0	0		0	0	0		0	0	49	145	85	0			0	0	0	0	336	548			0	0	1669	17	322	0	66	0	0	0		0	0	5	3	
5751	0	0	0	0	0	0	0	0	4	0			0	4	835	0	0	834						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
6039	0	0	0	0	0	0	0	0	13	0			0	0	425	0	0	0						0				0	0	0	0	0			1	0	0	0	139	0			0	0	165	0	0	0	92	0				12	10	16	3	
6141	0	0	0	0	0	0	0	0	22	0			0	0	162	0	0	0						0				0	0	0	0	0			0	0	1	0	103	0			0	0	0	0	0	0	0	0				0	0	59	21	
6329	7	0	0	0	0	0	0	0	410	36		0	0	0	7300	868	0	0		0	0		0	0	0		0	0	0	0	83	13			52	31	0	1	1190	169			241	5	1785	1	919	0	17	22	0	0		1593	186	376	115	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	38	0			0	0	90	0	0	0						0				0	0	0	0	0			14	4	0	0	20	0			0	0	0	0	0	0	0	0				49	32	7	2	
7072	0	0	0	0	0	0	0	0	1	0			0	0	551	0	0	0											0	0	0	0			0	0	1	0	421	130			0	0	0	0	0	0	0	0				0	0	0	0	
7157	0	0	0	0	0	0	0	0	37	2			0	0	128	49	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	17				21	10	58	8	
7456	0	0	0	0	0	0	0	0	5	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	5	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	3	0	0	0	0	0	29	5			0	0	347	156	0	0											0	0	0	0			0	0	9	0	148	0			0	5	0	0	0	0	11	0				29	6	0	4	
8033	0	0	0	0	0	0	0	0	27	3			0	22	692	255	0	0											0	0	0	0			0	0	0	0	367	0			0	0	0	0	0	0	50	0				12	0	8	2	
8462	0	0	0	0	0	0	0	0	12	0			0	0	23	3	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	2	11	10	
8631	0	0	0	0	0	0	0	0	16	0			0	0	38	0	0	0											0	0	0	0			0	0	0	0	0	0			0	4	0	0	0	0	0	0				28	3	10	9	
9357	0	0	0	0	0	0	0	0	67	33		0	0	0	651	564	0	0		0	0		0	0	0		0	0	0	0	0	4			0	0	30	0	87	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	0	0	22	18			0	0	63	63	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
9807	0	0	86	0	0	0	0	0	1087	237		0	0	0	8220	106	0	1		0	0		0	0	0		0	0	0	0	0	58			0	0	17	30	2866	466			2057	554	1260	134	0	0	1378	57	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0	27	26			0	0	13	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	0	1	1	
10250	0	0	365	0	0	0	0	0	1096	327		0	0	39	4318	852	0	57		0	0		0	0	0		0	0	0	0	125	56			38	3	14	120	45	361			0	0	1576	219	78	302	769	1	0	0		13	5	39	10	
10849	0	0	0	0	0	0	0	0	182	0		0	0	0	879	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	104	0	528	0			57	7	267	71	0	0	27	0	0	0		0	0	0	0	
10858	0	0	0	0	0	0	0	0	65	22		0	0	24	221	30	0	39		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	0	28	0		1	5	0	0	33	0	24	0	0	0		15	8	51	5	
11145	0	0	0	0	0	0	0	0	90	52			0	0	485	239	0	0											0	0	0	0			0	0	29	0	235	0			0	0	0	0	0	0	0	0				0	0	11	9	
11275	0	0	1962	0	0	0	0	0	541	112		0	0	11	20665	2067	0	45		0	0		0	0	0		0	0	0	0	4698	120			0	0	73	90	7330	2558			298	10	262	0	1100	63	204	55	0	0		16	6	125	1	
11640	0	0	0	0	0	0	0	0	161	11		0	0	33	95	0	0	50		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	0			0	0	27	54	0	50	0	0	0	0		11	2	7	7	
11837	0	0	0	0	0	0	0	0	10	0			0	0	111	33	0	0											0	0	0	0			0	0	0	0	0	0			0	0	45	0	0	0	30	0				0	2	3	8	
12030	368	34	0	0	0	0	0	0	2032	444		0	0	112	5930	355	0	154		0	0		0	113	0		0	35	0	0	0	0			0	0	442	10	1212	3			0	0	1469	35	1183	734	965	0	0	0		101	185	120	36	
12142	0	0	0	0	0	0	0	0	66	0			0	56	158	11	0	93											0	0	0	0			13	1	0	0	0	0			0	0	0	0	0	0	0	0				5	0	36	9	
12179	0	0	0	0	0	0	0	0	33	0			0	0	55	0	0	0											0	0	0	0			0	0	33	0	55	0			0	0	0	0	0	0	0	0				0	0	0	0	
12245	0	0	0	0	0	0	0	0	7	0			0	0	64	0	0	0											0	0	0	0			9	3	0	0	41	0			0	0	0	0	0	0	0	0				14	4	0	0	
12311	849	196	6869	1409					75905		16582	0	0	2982	334726		0	15140	63465	0	0	0	0	315	0	0	0	19	9763	771	58686	3216	0	0	0	0	8349	2532	64142	25821		1393	1345	345	15956	8544	16718	5631	27164	8424	232	308	2009	27852	13796	8779	1563	
12647	0	0	0	0	0	0	0	0	2	0			0	0	15	2	0	0						0				0	0	0	0	0			0	0	1	0	3	0			0	0	0	1	0	0	0	0				0	0	10	0	
12656	0	0	0	0	0	0	0	0	9	2			0	1	36	0	0	19						19				1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	5	13	1	
12937	0	0	0	0	0	0	0	0	2	0			0	0	100	0	0	0											0	0	5	0			0	0	0	0	90	0			0	0	0	0	0	0	0	0				5	0	0	2	
12946	0	0	600	0	0	0	0	0	501	44		0	0	0	1891	80	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	152	14	648	18			151	103	0	0	0	0	99	63	0	0		50	3	245	122	
12955	0	0	0	0	0	0	0	0	7	2			0	0	66	0	0	0											0	0	0	0			0	0	0	3	0	66			0	0	0	0	0	0	0	0				0	2	0	0	
13103	0	0	0	0	0	0	0	0	115	10		0	0	0	772	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	10	0	135	0			261	0	0	0	0	1	136	0	0	0		196	91	44	3	
13251	0	0	0	0	0	0	0	0	10	5			0	2	177	25	0	19						0				0	0	0	0	0			0	0	2	0	117	0			0	0	0	0	0	1	0	0				16	0	0	0	
13457	0	0	0	0	0	0	0	0	29	0			0	29	0	0	0	0						0				29	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	9	0			0	5	494	0	0	15											0	0	0	0			0	0	3	0	24	0	0		0	0	0	0	0	0	455	1				0	0	0	0	
14155	21	0	0	0	0	0	0	0	93	41			0	19	326	29	0	38						0				0	0	0	0	0			0	0	29	0	57	0			0	0	0	0	0	0	164	0				0	0	17	4	
14650	0	0	0	0	0	0	0	0	14	0			0	7	71	0	0	65											0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	6	6	
14753	0	0	0	0	0	0	0	0	2	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
14865	377	0	0	0	0	0	0	0	36	5			0	8	870	1	0	29						29				8	0	0	0	0			6	1	0	5	33	72			0	2	125	0	159	3	64	11				1	0	3	1	
14977	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				0	1	0	0	
16458	0	0	0	0	0	0	0	0	15	0			0	11	96	0	0	14											0	0	0	0			0	0	1	1	51	0			0	0	0	0	0	0	0	0				29	1	2	1	
16551	0	0	0	0	0	0	0	0	17	14			0	0	189	0	0	0											0	0	39	0			0	0	0	0	15	0			0	0	130	0	0	0	0	0				5	3	0	0	
16748	0	0	0	0	0	0	0	0	8	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	1	0	8	0			0	0	0	0	0	0	0	0				1	7	0	0	
16944	0	0	0	0	0	0	0	0	2	2			0	0	42	31	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	0	0	
16953	0	0	0	0	0	0	0	0	13	0			0	0	14	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	10	10	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	92	7	983	3	0	1	0	0	6219	1124		0	0	69	21653	6390	0	543		0	0		0	0	0		0	23	0	0	811	185			0	1	600	183	2495	443			19	9	1448	1353	3928	384	3647	1706	0	0		388	286	466	308	
17259	0	0	0	0	0	0	0	0	35	0			0	35	31	0	0	31											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17464	0	0	0	0	0	0	0	0	2001	516		0	0	316	11363	3259	0	0		0	0		0	0	0		0	5	123	54	748	199			137	13	2	37	906	873			0	23	59	455	380	53	4166	131	0	0		0	8	835	248	
17950	84	0	0	0	0	0	0	0	19	0			0	5	396	36	0	0						0				5	0	0	0	0			0	0	9	0	3	0			88	0	171	0	0	0	0	0				10	2	4	3	
17978	0	0	281	0	0	0	0	0	299	0		0	0	0	511	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	55	0	88	0			0	0	142	244	0	0	0	0	0	0		0	0	0	0	
18050	2	2	0	0	0	0	0	0	240	7		0	0	0	418	203	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	89	0	17	160	0	0	0	0		37	16	70	55	
18135	0	0	0	0	0	0	0	0	45	15			0	0	433	120	0	0											0	0	45	0			0	0	0	20	115	102			0	0	0	0	0	0	0	0				0	0	51	10	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	24	2		0	0	0	385	70	0	51		0	0		0	0	0		0	0	0	0	0	0			0	0	3	0	149	0			20	0	0	0	71	6	0	3	0	0		13	9	11	1	
18836	485	13	0	0	0	0	0	0	160	0			0	0	764	0	0	26											0	0	0	0			0	0	9	25	148	0			0	0	3	0	0	5	0	0				37	30	65	78	
18854	0	0	0	0	0	0	0	0	0	0			0	0	16	0	0	4						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	0	0	0	
19356	0	0	0	0	0	0	0	0	65	59			0	0	123	108	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	5	5	
19730	10	0	101	0	0	0	0	0	1755	191		0	0	42	8212	161	0	160		0	0		0	0	0		0	0	0	0	246	4			0	0	33	20	1551	336			2325	200	3269	1175	14	14	35	74	0	0		0	0	4	2	
19936	0	6	15	2	0	0	0	0	223	36			0	0	1043	34	0	0											0	0	0	0			0	0	6	0	187	0			602	18	0	0	39	29	137	116				3	2	26	8	
19972	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0											0	0	0	0			0	0	0	0	23	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	45	0			0	0	374	0	0	0						0				0	0	0	0	0			0	0	15	0	113	0			0	0	214	0	42	0	0	0				0	28	5	2	
20512	0	0	0	0	0	0	0	0	19	1			0	0	41	0	0	0											0	0	0	0			0	0	2	0	18	0			0	0	0	0	0	0	0	0				6	4	17	12	
20633	0	0	0	0	0	0	0	0	60	55		0	0	0	4	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4	1	
20857	0	0	0	0	0	0	0	0	0	0			0	0	38	38	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0			0	0	21	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	0	
21658	13	13	0	0	0	0	0	0	219	3			0	0	394	95	0	0						0				0	0	0	0	0			0	1	202	0	262	0			0	0	0	0	0	0	24	0				0	0	0	0	
22048	0	0	0	0	8	0	0	0	56	11			0	0	159	11	0	0						0				0	0	0	0	0			0	0	2	0	63	16			0	0	0	0	23	0	0	1				7	9	31	33	
22543	0	0	0	0	0	0	0	0	8	0			0	0	371	5	0	0											0	0	120	2			0	0	0	0	55	15			0	0	0	0	130	5	39	0				0	0	7	1	
22552	0	1	0	0	0	0	0	0	2	0			0	0	35	15	0	17						17				0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				2	0	0	1	
22730	0	0	0	0	0	0	0	0	14	1			0	0	23	0	0	0											0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				11	4	12	6	
22936	0	0	0	0	0	0	0	0	331	87		0	0	7	1549	378	0	16		0	0		0	0	0		0	0	0	0	62	10			0	0	39	16	351	0			119	0	333	155	77	9	194	0	0	0		7	5	12	3	
23045	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	5	0	0	0				0	0	0	0	
23456	0	0	0	0	0	0	0	0	12	8			0	0	76	16	0	4						4				0	0	0	49	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	2	0	2	
23504	0	0	0	0	0	0	0	0	97	70		0	0	0	815	102	0	0		0	0		0	0	0		0	0	0	0	475	5			0	0	1	0	225	0			0	0	0	0	0	0	0	0	0	0		0	0	13	21	
23540	0	0	0	0	0	0	0	0	28	9			0	0	818	368	0	0											0	0	0	0			3	0	8	3	408	3			0	0	0	0	0	1	0	0				0	0	36	7	
23643	0	0	0	0	0	0	0	0	142	5			0	4	521	10	0	0											0	0	0	0			0	0	0	2	0	0			0	0	138	0	0	0	0	5				373	126	0	0	
23755	0	0	0	0	0	0	0	0	8	0			0	0	293	0	0	0											0	0	133	0			0	0	1	0	66	17			0	0	0	0	16	0	0	0				15	0	46	7	
24006	0	0	0	0	0	0	0	0	18	8		0	0	0	925	584	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	293	0	48	1	0	0	0	0		0	2	0	7	
24378	0	0	0	0	0	0	0	0	19	8			0	1	1	0	0	0											0	0	0	1			0	0	0	0	1	0	0		0	0	0	0	0	2	0	0				0	7	0	0	
24453	325	0	93	0	0	0	0	0	14	4		0	0	0	499	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	10	0	80	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	0	0	0	0	0	34	3			0	1	0	0	0	0						0				0	0	0	0	0			0	0	2	21	0	0			0	0	0	0	0	0	0	4				0	3	0	0	
24668	0	0	0	0	0	0	0	0	44	28			0	14	84	7	0	53											0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				1	1	22	1	
24855	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
24949	0	0	0	0	0	0	0	0	52	27		0	0	0	4683	1419	0	0		0	0		0	0	0		0	0	0	0	119	3			26	2	1	0	784	520			214	0	545	0	959	0	0	3	0	0		17	7	80	9	
25357	0	0	0	0	0	0	0	0	7	0			0	6	11	0	0	11											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
25647	0	0	0	0	0	0	0	0	1	0			0	0	849	326	0	0											5	0	0	0			0	0	1	0	0	52			0	0	34	0	155	0	282	0				0	0	0	0	
26176	0	0	14	1	0	0	0	0	415	350		0	0	0	1920	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	894	0			0	0	0	0	608	55	404	0	0	0		0	0	0	9	
26242	0	0	0	0	0	0	0	0	198	0		0	0	0	336	0	0	0		0	0		0	0	0		0	0	0	0	0	0			17	5	27	0	146	0			0	0	0	0	0	0	0	0	0	0		1	1	172	165	
26457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	0	0	346	247			0	9	520	0	0	0											0	0	0	0			0	0	28	6	112	0			0	8	349	3	40	3	0	0				0	3	19	39	
26859	0	0	0	0	0	0	0	0	334	47		0	0	0	1565	50	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	24	0	300	0			260	5	215	35	740	223	0	0	0	0		0	0	0	0	
27070	0	0	0	0	0	0	0	0	0	0		0	0	0	141	0	0	0		0	0		0	0	0		0	0	0	0	0	0			4	0	0	0	137	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
