"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONC407	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
1557					false			false			false	false		false		false		false			false	false																	
1669					false			false			false	false		false		false		false			false	false																	
1856					false			false			false	false		false		false		false			false	false																	
2040	9985	0			true	0	0	false			false	false		false		false		false			false	false																	
2161	0	0																												0	0	0	0						
2376	450000	0																												0	0	0	0						
2554					false			false			false	false		false		false		false			false	false																	
2732					false			false			false	false		false		false		false			false	false																	
2750					false			false			false	false		false		false		false			false	false																	
3252					false			false			false	false		false		false		false			false	false																	
3458					false			false			false	false		false		false		false			false	false																	
3720	1488	0																												0	0	0	0						
3971					false			true	26343	7974	false	false		true	437	true	306093	false			false	false																	
4156	0	0																												0	0	0	0						
4231					false			false			false	false		false		false		false			false	false																	
4839	8290	0			true	0	0	false			false	false		true	9910	false		false			false	false																	
5069					false			false			false	false		false		false		false			false	false																	
5135					false			false			false	false		false		false		false			false	false																	
5210	0	0																												0	0	0	0						
5461	0	0																												0	0	0	0						
5751					false			false			true	false		false		false		false			false	false						1018	0								31	0	
6039	0	0																												0	0	0	0						
6141					false			false			false	false		false		false		false			false	false																	
6329	0	0																												0	0	0	0						
7009	6000	0			true	0	0	false			true	false		false		false		false			false	false						433	0								13	0	
7045	0	0																												0	0	0	0						
7072					false			false			false	false		true	1010	true	28561	false			false	false																	
7157	0	0																												0	0	0	0						
7456					false			false			false	false		false		false		false			false	false																	
7634					false			false			false	false		false		false		false			false	false																	
8033					false			false			false	false		false		false		false			false	false																	
8462					false			false			false	false		false		false		false			false	false																	
8631					false			false			false	false		false		false		false			false	false																	
9357	0	0																												0	0	0	0						
9553					false			false			false	false		true	1744	true	1744	false			false	false																	
9807	80000	0																												0	0	0	0						
9955					false			false			false	false		true	1477	true	1477	false			false	false																	
10250					false			false			false	false		false		false		false			false	false																	
10849					false			false			false	false		false		false		false			false	false																	
11145	0	0																												0	0	0	0						
11640					false			false			false	false		false		false		false			false	false																	
11837					false			false			false	false		false		false		false			false	false																	
12030					false			false			false	false		false		false		false			false	false																	
12142					false			false			false	false		false		false		false			false	false																	
12179					false			false			false	false		false		false		false			false	false																	
12311																																		0	0	31334	12408	0	
12647	0	0																												0	0	0	0						
12656					false			false			false	false		false		false		false			false	false																	
12937					false			false			false	false		false		true	46330	false			false	false																	
12946	0	0																												0	0	0	0						
13103	0	0																												0	0	0	0						
13251					false			false			false	true	5578	true	4926	true	10504	false			false	false																	
13457					false			false			false	false		false		false		false			false	false																	
14052					false			false			false	false		false		true	16603	false			false	false																	
14155					false			false			false	false		true	6523	true	824	false			false	false																	
14650					false			false			false	false		false		false		false			false	false																	
14753					false			false			false	false		false		false		false			false	false																	
14865	1837	0			true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0																												0	0	0	0						
16551					false			false			false	false		true	7863	true	188092	false			false	false																	
16748	2	0			true	0	151	false			false	false		false		true	55171	false			false	false																	
17110	0	0																												0	0	0	0						
17147	757869	0																												0	0	0	0						
17259					false			false			false	false		false		false		false			false	false																	
17464	560860	0																												211	20	0	865						
17950					false			false			false	false		false		false		false			false	false																	
17978					false			false			false	false		false		false		false			false	false																	
18050					false			false			false	false		false		false		false			false	false																	
18135					false			false			false	false		false		false		false			false	false																	
18827	71000	0																												0	0	0	0						
18836					false			false			false	false		false		false		false			false	false																	
18854	0	0																												0	0	0	0						
19356					false			false			false	false		false		false		false			false	false																	
19936					false			false			false	false		false		false		false			false	false																	
19972					false			false			false	false		false		false		false			false	false																	
20053					false			true	2447	0	false	false		true	3619	true	39412	false			false	false																	
20633					false			false			false	false		false		true	60354	false			false	false																	
20857					false			false			false	false		false		false		false			false	false																	
21256					false			false			false	false		false		false		false			false	false																	
21359					false			false			false	false		false		false		false			false	false																	
21630	0	0																												0	0	0	0						
21658	0	0																												0	0	0	0						
22048	3000	0			true	0	0	false			false	false		false		false		false			false	false																	
22543	8101	0																												0	0	0	0						
22552					false			false			false	false		false		false		false			false	false																	
22730					false			false			false	false		true	4514	false		false			false	false																	
22936					false			false			false	false		false		false		false			false	false																	
23456					false			false			false	false		false		false		false			false	false																	
23504	371511	0																												0	0	0	0						
23643					false			false			false	false		false		false		false			false	false																	
23755	0	2060			true	0	0	false			false	true	185606	true	280	true	185606	false			false	false																	
24006	0	0																												0	0	0	0						
24378					false			false			false	false		false		false		false			false	false																	
24453					false			false			false	false		false		false		false			false	false																	
24659					false			false			false	false		false		false		false			false	false																	
24668	0	0																												0	0	0	0						
24949					false			false			false	false		false		true	183219	false			false	false																	
25357					false			false			false	false		false		false		false			false	false																	
25647	0	0																												0	0	0	0						
26176					false			false			false	false		false		true	445	false			false	false																	
26242					false			false			false	false		false		false		false			false	false																	
26457	0	0																												0	0	0	0						
26765					false			false			false	false		false		false		false			false	false																	
27070					false			false			false	false		false		false		false			false	false																	
27548	29172	0																												0	0	0	0						
27614					false			false			false	false		true	429	true	40745	false			false	false																	
27847					false			false			false	false		false		false		false			false	false																	
28013	0	0																												0	0	0	0						
28152	15376	0																												0	0	0	0						
28255					false			false			false	false		false		false		false			false	false																	
28406	103863	1061532																												0	0	0	0						
28675	0	0																												0	0	0	0						
28732					false			false			false	false		false		false		false			false	false																	
29476					false			false			false	false		false		false		false			false	false																	
29636	0	0																												0	0	0	0						
29878	0	0																												0	0	0	0						
30052					false			false			false	false		true	2452	false		false			false	false																	
30502	0	66044																												0	0	0	0						
30650					false			false			false	false		false		false		false			false	false																	
30810	9447584	0	3641696	0																										0	0	0	0	242996	0	171288			
31134	0	0																												0	0	0	0						
31255	0	0																												0	0	0	0						
31657					false			false			false	false		false		false		false			false	false																	
31826	0	0																												0	0	0	0						
31835					false			false			false	false		false		false		false			false	false																	
32234					false			false			false	false		false		false		false			false	false																	
32766					false			false			false	false		false		false		false			false	false																	
32971					false			false			false	false		false		true	82512	false			false	false																	
33147	0	0																												0	0	0	0						
33259					false			false			false	false		false		false		false			false	false																	
33268	1196	0																												0	0	0	0						
33370					false			false			false	false		false		false		false			false	false																	
33839					false			false			false	false		true	3904	false		false			false	false																	
33857	5319	0																												0	0	0	0						
34425	0	0																												0	0	0	0				-8	0	
34434	1253	1062			true	0	0	false			false	false		false		false		false			false	false																	
34452					false			false			false	false		false		false		false			false	false																	
34537	78450	0																												0	0	0	0				622	0	
34555	0	0																												0	0	0	0						
34742					false			true	12611	1881	false	false		true	11860	false		false			false	false																	
35057	0	0																												0	0	0	0						
35301																																							
35570	917206	0																												0	0	0	0						
35646					false			false			false	false		false		false		false			false	false																	
35879					false			false			false	false		false		true	33473	false			false	false																	
36456					false			false			false	false		false		false		false			false	false																	
36933					false			false			false	false		false		false		false			false	false																	
37051					false			false			false	false		false		false		false			false	false																	
37341					false			false			false	false		false		false		false			false	false																	
37435	7529	0																												0	0	0	0						
37640	20629	84546																												0	0	0	0				-68	0	
37659	0	0																												0	0	0	0						
37949					false			false			false	false		false		false		false			false	false																	
38740					false			false			false	false		false		false		false			false	false																	
39327					false			false			false	false		false		false		false			false	false																	
39756	348	0																												0	0	0	0						
40033					false			false			false	false		false		false		false			false	false																	
40499	541083	0																												0	0	0	0				14511	0	
40855					false			false			false	false		true	1551	false		false			false	false																	
41245					false			false			false	false		false		false		false			false	false																	
41553					false			false			false	false		false		false		false			false	false																	
41629	0	0																												0	0	0	0						
41825	360	0																												0	0	0	0						
41937					false			false			false	false		false		true	25108	false			false	false																	
41955					false			false			false	false		false		false		false			false	false																	
42037					false			false			false	false		false		false		false			false	false																	
42354					false			false			false	false		false		false		false			false	false																	
42372					false			false			false	false		false		false		false			false	false																	
42420	956040	0																												0	0	0	0						
42448	0	0																												0	0	0	0						
42457					false			false			false	false		false		false		false			false	false																	
43052					false			false			false	false		false		true	30300	false			false	false																	
43351					false			false			false	false		false		false		false			false	false																	
43856					false			false			false	false		true	6657	false		false			false	false																	
43959					false			false			false	false		false		false		false			false	false																	
44040					false			false			false	false		false		false		false			false	false																	
44433	0	0																												0	0	0	0						
44741					false			false			false	false		false		true	66802	false			false	false																	
44750					false			false			false	false		false		false		false			false	false																	
44929	0	0																												0	0	0	0						
45038	0	0																												0	0	0	0						
45047					false			false			false	false		false		false		false			false	false																	
45056					false			false			false	false		false		false		false			false	false																	
45430					false			false			false	false		false		false		false			false	false																	
45458					false			false			false	false		true	141	true	141	false			false	false																	
45551	0	0																												0	0	0	0						
45560	0	0																												0	0	0	0						
45775					false			false			false	false		false		false		false			false	false																	
46053	0	802			true	0	0	false			false	false		true	41415	true	41415	false			false	false																	
46941					false			false			false	false		false		false		false			false	false																	
47247	85112	3200																												0	0	0	0						
47256					false			false			false	false		true	342	true	18308	false			false	false																	
47452	0	0																												0	0	0	0						
47500					false			false			false	false		true	24449	true	26155	false			false	false																	
48057					false			false			false	false		true	484	true	12099	false			false	false																	
48150	0	0																												0	0	0	0						
48374	0	0																												0	0	0	0						
48440	1033	0																												0	0	0	0						
49054	0	0																												0	0	0	0						
49148					false			false			false	false		false		false		false			false	false																	
49241					false			false			false	false		false		false		false			false	false																	
49652					false			false			false	false		false		true	6854	false			false	false																	
49858					false			false			false	false		false		false		false			false	false																	
49951					false			false			false	false		false		false		false			false	false																	
50144					false			false			false	false		false		false		false			false	false																	
50461	0	0																												0	0	0	0						
50872					false			false			false	false		false		false		false			false	false																	
51253	0	0																												0	0	0	0						
51356	0	0																												0	0	0	0						
51459					false			false			true	false		false		false		false			false	false						1520	0								34	0	
51842	449	0																												0	0	0	0						
52719	0	0																												0	0	0	0						
52951					false			false			false	false		false		false		false			false	false																	
53033	0	0																												902	15120	511	6479						
53051					false			false			false	false		false		false		false			false	false																	
53752					false			false			false	false		false		false		false			false	false																	
54049					false			false			false	false		false		true	56079	false			false	false																	
54058	0	257																												0	0	0	0						
54441					false			false			false	false		false		false		false			false	false																	
54656	0	0																												0	0	0	0						
54973	45662	0																												0	0	0	0						
55336					false			false			false	false		false		false		false			false	false																	
55635					false			false			false	false		false		false		false			false	false																	
55653					false			false			false	false		false		false		false			false	false																	
55970					false			false			false	false		false		true	157766	false			false	false																	
56258					false			false			false	false		false		false		false			false	false																	
56351	0	0																												0	0	0	0				3400	0	
56548	4869	0			true	0	0	false			false	false		false		true	146777	false			false	false																	
56557	100000	448373																												0	0	0	0						
56717					false			false			false	false		true	2875	true	122722	false			false	false																	
57040	0	0																												0	0	0	0						
57228	1463	0			true	0	0	false			false	false		false		false		false			false	false																	
57451	0	0																												0	0	0	0						
58177	0	0																												0	0	0	0						
58207					false			false			false	false		false		false		false			false	false																	
58225					false			false			false	false		false		false		false			false	false																	
58243	417231	0																												0	0	0	0						
58355	2160	0			true	0	0	false			false	false		false		false		false			false	false																	
58551					false			false			false	false		false		false		false			false	false																	
58636					false			false			false	false		false		false		false			false	false																	
58757					false			false			false	false		false		false		false			false	false																	
58971	38824	0																												0	0	0	0						
59316	0	0																												0	0	0	0						
59352					false			false			false	false		false		false		false			false	false																	
59370					false			false			false	false		false		false		false			false	false																	
59754					false			false			false	false		false		false		false			false	false																	
60143																																							
60330	10267	0																												0	0	0	0						
60545	0	0																												0	0	0	0						
60554	0	0																												0	0	0	0						
60648	0	0																												0	0	0	0						
61122	2212	0																												0	0	0	0						
61355	25275	0			true	0	0	true	25410	2263	false	false		false		true	566907	false			false	false																	
61476					false			false			false	false		true	16523	true	22508	false			false	false																	
61757	0	0																												0	0	0	0						
61832					false			false			false	false		false		false		false			false	false																	
61953					false			false			false	false		false		false		false			false	false																	
62044					false			false			false	false		false		true	1955	false			false	false																	
62110					false			false			false	false		false		false		false			false	false																	
62147					false			false			false	false		true	402	true	56512	false			false	false																	
62772	13477	0			true	0	0	false			false	true	3047	true	6523	true	1821	false			false	false																	
63050					false			false			false	false		false		false		false			false	false																	
63069																																							
63201					false			false			false	false		false		false		false			false	false																	
63573					false			false			false	false		false		true	49184	false			false	false																	
63733	0	0																												0	0	0	0						
63742	23906	0			true	0	0	false			false	false		true	1414	true	116032	false			false	false																	
63751	0	0																												0	0	0	0						
64150					false			true	12597	3620	false	false		false		false		false			false	false																	
64543	952	0			true	0	0	true	8207	952	false	false		true	48709	true	164465	false			false	false																	
64552	29222	0																												0	0	0	0						
64730					false			false			false	false		false		false		false			false	false																	
65205					false			false			false	false		true	801	true	801	false			false	false																	
65241					false			false			false	false		false		false		false			false	false																	
65513																																							
65559	0	0																												0	0	0	0						
65746	0	8356																												0	0	0	0						
65858	24155	0																												0	0	0	0						
66154					false			false			false	false		false		false		false			false	false																	
66275					false			false			false	false		false		true	201	false			false	false																	
66677	20015	0																												0	0	0	0				65	0	
67142					false			false			false	false		false		true	1362	false			false	false																	
67151	100764	0			true	0	0	false			false	false		false		false		false			false	false																	
67209	13970	0			true	0	0	false			false	false		true	34978	true	53871	false			false	false																	
67254					false			false			false	false		false		false		false			false	false																	
67656	0	0																												0	0	0	0						
67870					false			false			false	false		false		true	1196	false			false	false																	
68448					false			false			false	false		false		true	22529	false			false	false																	
68671					false			false			false	false		false		false		false			false	false																	
68756	2104	0																												0	0	0	0						
68831	0	0																												0	0	0	0						
68840	5189	926			true	0	0	false			false	false		false		true	149911	false			false	false																	
68859	1762	0			true	0	0	false			false	false		true	7920	false		false			false	false																	
69333	538	0																												0	0	0	0						
69678					false			false			true	false		false		true	175680	false			false	false						578	0								56	0	
70058					false			false			false	false		false		false		false			false	false																	
70218	0	0																												0	0	0	0						
70414					false			false			false	false		false		true	125938	false			false	false																	
70638					false			false			false	false		false		false		false			false	false																	
70955					false			false			false	false		false		false		false			false	false																	
71073					false			false			false	false		false		false		false			false	false																	
71318	0	0																												0	0	0	0						
71457	3776	0			true	0	0	false			true	false		true	68407	true	13764	false			false	false						547	0								14	0	
71859					false			false			false	false		false		false		false			false	false																	
72258					false			false			true	false		false		false		false			false	false						264163	0								1365	0	
72351					false			false			false	false		false		false		false			false	false																	
72454					false			false			false	false		false		false		false			false	false																	
72678					false			false			false	false		false		false		false			false	false																	
73116					false			false			false	false		false		true	1396	false			false	false																	
73152					false			false			false	false		false		false		false			false	false																	
73554					false			false			false	true	3155	true	733	true	3615	false			false	false																	
73956					false			false			false	false		false		false		false			false	false																	
74056	0	0																												0	0	0	0						
74140	21183	0																												0	0	0	0						
74403	31021	0																												0	0	0	0						
74449					false			false			false	false		false		false		false			false	false																	
75053					false			true	5960	722	false	false		false		true	114286	false			false	false																	
75259	3695	0			true	0	0	true	31581	3695	false	false		false		true	167024	false			false	false																	
75446	1411	0			true	0	0	false			false	false		true	2235	true	10589	false			false	false																	
75455					false			false			false	false		false		false		false			false	false																	
75558					false			false			false	false		false		false		false			false	false																	
75633																																					0	-44203	
75651					false			false			false	false		true	7536	false		false			false	false																	
76153	0	0																												0	0	0	0						
76443					false			false			false	false		false		true	32902	false			false	false																	
76854					false			false			false	false		false		false		false			false	false																	
77150	0	0																												0	0	0	0						
77253					false			false			false	false		false		false		false			false	false																	
77422					false			false			false	false		false		false		false			false	false																	
77851	50248	0																												0	0	0	0						
78157					false			false			false	false		false		false		false			false	false																	
78241					false			false			false	false		false		false		false			false	false																	
78559					false			false			false	false		false		false		false			false	false																	
79042	0	0																												0	0	0	0						
79127	0	0																												0	0	0	0						
79145	1415	0																												0	0	0	0						
79257					false			false			false	false		false		false		false			false	false																	
79855	5853	0			true	0	0	false			false	false		false		false		false			false	false																	
80150					false			false			false	false		false		false		false			false	false																	
80374					false			false			false	false		false		false		false			false	false																	
80431					false			false			false	false		false		false		false			false	false																	
80552					false			false			false	false		false		false		false			false	false																	
80936	0	0																												0	0	0	0						
81175	2984	0			true	0	0	false			false	false		true	26715	true	112340	false			false	false																	
81429					false			false			false	false		false		false		false			false	false																	
82033					false			false			false	false		false		false		false			false	false																	
82257					false			false			false	false		false		false		false			false	false																	
82350					false			false			false	false		false		false		false			false	false																	
82659	0	0																												0	0	0	0						
83151					false			false			false	false		false		false		false			false	false																	
83236					false			false			false	false		false		false		false			false	false																	
83375	0	0																												0	0	0	0						
83638																																							
83834	0	0																												0	0	0	0						
83852					false			false			false	false		false		false		false			false	false																	
83955					false			false			false	false		false		false		false			false	false																	
84046					false			false			false	false		false		false		false			false	false																	
84541					false			true	13930	1521	false	false		false		false		false			false	false																	
84804	0	0																												0	0	0	0						
85052					false			false			false	false		false		false		false			false	false																	
85258					false			false			false	false		false		false		false			false	false																	
85454					false			false			false	false		false		false		false			false	false																	
85472	514	0																												0	0	0	0						
85931					false			false			false	false		false		false		false			false	false																	
86349					false			false			false	false		false		false		false			false	false																	
86358	0	0																												0	0	0	0						
86554					false			false			false	false		false		false		false			false	false																	
86675					false			false			true	false		false		false		false			false	false						172195	0								-428	0	
87047					false			false			false	false		false		false		false			false	false																	
87159					false			false			false	false		false		false		false			false	false																	
87177	0	0																												0	0	0	0						
87234					false			false			false	false		false		false		false			false	false																	
87476					false			false			false	false		false		true	802	false			false	false																	
87579	0	0																												0	0	0	0						
88231	352212	0																												0	0	0	0				411	-24	
88240					false			false			false	false		false		false		false			false	false																	
88259					false			false			false	false		false		false		false			false	false																	
88352	0	0																												0	0	0	0						
88455					false			false			false	false		true	1938	false		false			false	false																	
88772	1244	0			true	0	0	false			true	false		false		true	81430	false			false	false						145129	0								-32	0	
88950					false			false			false	false		false		false		false			false	false																	
89032	0	0																												0	0	0	0				0	0	
89135					false			false			false	false		false		false		false			false	false																	
89854					false			false			false	false		false		false		false			false	false																	
89957					false			false			false	false		false		false		false			false	false																	
90047					false			false			false	false		false		false		false			false	false																	
90177					false			false			false	false		false		true	1399	false			false	false																	
90328					false			false			false	false		false		false		false			false	false																	
90337	0	0																												0	0	0	0						
90579					false			false			false	false		false		false		false			false	false																	
90645	424	0																												0	0	0	0						
91615	0	0																												0	0	0	0						
91651					false			false			false	false		false		false		false			false	false																	
91754	0	0																												0	0	0	0						
91950	0	0																												0	0	0	0						
92144					false			false			false	false		false		false		false			false	false																	
92676	139	0																												0	0	0	0						
92706					false			false			false	false		true	11488	true	40927	false			false	false																	
92902					false			false			false	false		false		false		false			false	false																	
93244					false			false			false	false		true	2000	true	54479	false			false	false																	
93543	2222	0			true	0	0	false			false	false		false		true	74788	false			false	false																	
93619	0	0																												0	0	0	0						
93758	0	0																												0	0	0	0						
94139					false			false			true	false		false		false		false			false	false						142493	0								6	0	
94522					false			false			false	false		false		false		false			false	false																	
94755					false			false			false	false		false		false		false			false	false																	
94858					false			false			false	false		false		false		false			false	false																	
95051	17379	0																												0	0	0	0						
95659	0	0																												0	0	0	0						
95677					false			false			false	false		true	11377	true	11377	false			false	false																	
96553	122	0			true	0	0	false			false	false		false		true	23252	false			false	false																	
97055					false			false			false	false		false		false		false			false	false																	
97279					false			false			false	false		false		false		false			false	false																	
97457					false			false			false	false		false		false		false			false	false																	
97804	46249	0			true	0	0	true	17397	10028	true	false		true	7116	true	78407	false			false	false						11127	1155								146	0	
97943	2363	0			true	0	0	false			false	false		true	222	false		false			false	false																	
98351					false			false			false	false		false		false		false			false	false																	
98463	0	0																												0	0	0	0						
98717	0	0																												0	0	0	0						
99143	6314	0			true	0	0	false			false	false		false		false		false			false	false																	
99255	0	0																												0	0	0	0						
99376	164556	0																												0	0	0	0				752	0	
99442					false			false			false	false		false		false		false			false	false																	
99536					false			false			false	false		false		false		false			false	false																	
99853	0	0																												0	0	0	0						
100236					false			false			false	false		false		false		false			false	false																	
100357					false			false			false	false		false		false		false			false	false																	
100562	0	0																												0	0	0	0						
100777					false			false			false	false		false		false		false			false	false																	
100843	71316	0			true	0	0	false			false	false		true	6268	true	23154	false			false	false																	
101019																																					0	0	
101037	0	0																												0	0	0	0						
101439	0	0																												0	0	0	0						
101671	0	0																												0	0	0	0						
101738					false			false			false	false		false		false		false			false	false																	
101952					false			false			false	false		false		false		false			false	false																	
102155					false			false			false	false		false		false		false			false	false																	
102173					false			false			false	false		true	61	true	155953	false			false	false																	
102333					false			false			false	false		false		false		false			false	false																	
102342	753	0			true	0	0	false			false	false		true	37181	true	37181	false			false	false																	
102539					false			false			false	false		false		false		false			false	false																	
102557					false			true	8199	0	false	false		true	122	false		false			false	false																	
102874	0	0																												0	0	0	0						
103134	0	0																												0	0	0	0						
103255	5795	0																												0	0	0	0						
103563					false			false			false	false		false		false		false			false	false																	
104234					false			false			false	false		false		false		false			false	false																	
104542					false			false			false	false		false		false		false			false	false																	
104971					false			false			false	false		false		false		false			false	false																	
105026					false			false			false	false		false		false		false			false	false																	
105222					false			false			false	false		false		false		false			false	false																	
105473	0	0	0	0																										0	0	0	0	0	0	0			
105530					false			false			false	false		false		false		false			false	false																	
106359	0	0																												0	0	0	0						
106452					false			false			false	false		false		false		false			false	false																	
106676					false			false			false	false		false		false		false			false	false																	
107244	24426	0																												0	0	0	0						
107459					false			false			false	false		false		false		false			false	false																	
107570					false			false			false	false		false		true	107566	false			false	false																	
107758					false			false			false	false		false		false		false			false	false																	
108072					false			false			false	false		false		false		false			false	false																	
108269					false			false			false	false		false		false		false			false	false																	
108652					false			false			false	false		false		false		false			false	false																	
108746					false			false			false	false		false		false		false			false	false																	
108951	4337	0			true	0	0	true	17812	3155	false	false		true	26575	false		false			false	false																	
109136					false			false			false	false		false		false		false			false	false																	
109154					false			false			false	false		true	163	false		false			false	false																	
109453					false			false			false	false		false		false		false			false	false																	
109574	0	0																												0	0	0	0						
109659					false			false			false	false		false		false		false			false	false																	
110413	3064	0																												0	0	0	0						
110936					false			false			false	false		false		false		false			false	false																	
110945					false			false			false	false		false		false		false			false	false																	
110972	0	0																												0	0	0	0						
111157	0	0																												0	0	0	0						
111205	0	546			true	0	2468	false			false	false		true	56214	true	98521	false			false	false																	
111661					false			false			false	false		false		false		false			false	false																	
111942	3854	0																												0	0	0	0						
111979					false			false			false	false		false		false		false			false	false																	
112163	12435	0																												0	0	0	0						
112332	0	0																												0	0	0	0						
112444	0	0																												0	0	0	0						
112510					false			false			false	false		false		false		false			false	false																	
112556					false			false			false	false		false		false		false			false	false																	
112837																																		97040	61319	0	-4244	0	
113003	0	0																												0	0	0	0						
113030					false			false			false	false		false		false		false			false	false																	
113441					false			false			true	false		true	21855	true	23017	false			false	false						91549	0								834	0	
113601					false			false			false	false		false		false		false			false	false																	
113740	10436	0																												0	0	0	0						
113937	0	881			true	881	0	false			false	false		false		false		false			false	false																	
114149	0	0																												0	0	0	0						
114158					false			false			false	false		false		false		false			false	false																	
114251					false			false			false	false		false		false		false			false	false																	
114260	45108	0																												0	0	0	0						
114457					false			false			false	false		false		false		false			false	false																	
114774	7394	0																												0	0	0	0						
114840	9505	0			true	0	0	false			false	false		false		false		false			false	false																	
114859					false			false			false	false		true	1131	true	1131	false			false	false																	
115100	0	0																												0	0	0	0						
115146					false			false			false	false		false		false		false			false	false																	
115575	0	0																												0	0	0	0						
116358					false			false			false	false		false		false		false			false	false																	
116554					false			false			false	false		false		false		false			false	false																	
116639	0	0																												0	0	0	0						
116741					false			false			false	false		false		false		false			false	false																	
117038	1456	0																												0	0	0	0						
117074					false			false			false	false		false		true	1024	false			false	false																	
117458	0	4334			true	0	0	false			false	false		false		false		false			false	false																	
117672	0	0																												0	0	0	0						
117775	0	0																												0	0	0	0						
118156					false			false			false	false		false		false		false			false	false																	
118660					false			false			false	false		false		true	15747	false			false	false																	
118736					false			false			false	false		false		false		false			false	false																	
119153	0	0																												0	0	0	0						
119528					false			false			false	false		false		true	27527	false			false	false																	
119779	15506	0																												0	0	0	0						
119872					false			false			false	false		false		true	51644	false			false	false																	
120476					false			false			false	false		false		false		false			false	false																	
120542	0	0																												0	0	0	0						
120609	0	0																												0	0	0	0						
120953					false			false			false	false		false		false		false			false	false																	
121642	54973	0																												0	0	0	0						
121651					false			false			false	false		false		false		false			false	false																	
121679	33000	0																												0	0	0	0						
121914	0	0																												0	0	0	0						
122153					false			false			false	false		false		false		false			false	false																	
122546					false			false			false	false		false		false		false			false	false																	
122573	0	0																												0	0	0	0						
122854	62149	0																												0	0	0	0						
123075					false			false			false	false		false		true	818	false			false	false																	
123374	0	0																												0	0	0	0						
123646					false			false			true	false		false		true	137833	false			false	false						484	0								3	0	
124344	3688	0																												0	0	0	0						
124830					false			false			false	false		false		false		false			false	false																	
