"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												0	0	8482	324	0	0	3842	0	3211385	26082	0	0	4990	0	264100	2023	0	0	0	0	18999	210	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	8832	0	3502980	28639	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												0	0	20300	203	0	0	6763	0	539996	6208	2164	0	537	0	541790	3425	2335	0	0	0	174181	2597	0	0	0	0	0	0	0	0	0	0	14399	692	0	0	839	7300	0	1290666	13964	4499	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												52963	0	311951	5373	0	0	66603	0	884751	20129	0	0	0	0	331898	343	0	0	228	0	45327	907	0	0	0	0	0	0	0	0	0	0	639	6	0	0	5448	119794	0	1574566	32206	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12311	5638	264	1296674	21401	46	0	156994	13845	8623293	120270	7493	0	542925	5555	19601730	78561	1220	0	341026	19249	26917154	363130	2011	0	7491	2824	894019	59094	0	0	42002	1950	16323512	85732	0	0	0	1096076	43687	73656382	728188	10770	0																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																												277	50	110028	1331	0	0	4383	502	490123	5846	0	0	1082	20	325491	4237	21	0	6296	2276	215521	3695	0	0	0	0	952	20	0	0	21	0	25563	481	0	0	0	12059	2848	1167678	15610	21	0	
13103																																												0	0	61778	793	0	0	2352	70	510666	7671	0	0	0	0	737651	2825	0	0	1654	11	130608	2607	0	0	0	0	0	0	0	0	0	0	309782	1699	0	0	1	4006	81	1750485	15596	0	0	
13251																																																																																							
13457																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												8592	1429	535902	4510	1235	0	9164	6	2811784	23664	11154	0	2413	436	1490872	13886	1293	0	1838	0	2248330	32657	2102	0	0	0	467	19	0	0	18	1	99303	3944	0	0	0	22025	1872	7186658	78680	15784	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18827																																												0	0	127443	718	0	0	0	0	324653	2286	125	0	1090	164	351119	1434	0	0	5350	694	130364	1214	1470	0	0	0	0	0	0	0	0	0	92046	412	0	0	482	6440	858	1025625	6546	1595	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
22936																																																																																							
23456																																																																																							
23504																																												0	0	123211	1297	0	0	3084	0	1956803	13358	0	0	0	0	522219	3935	308	0	16271	189	633049	12533	224	0	0	0	0	0	0	0	0	0	20642	106	0	0	0	19355	189	3255924	31229	532	0	
23643																																																																																							
23755																																																																																							
24006																																												1573	0	27663	370	0	0	824	0	534000	3506	894	0	1131	208	283104	214	1309	73	342	2	52080	478	0	0	0	0	0	0	0	0	0	0	239	0	0	0	92	3870	210	897086	4660	2203	73	
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																												0	0	140432	1053	0	0	0	0	235164	2182	0	0	0	0	346912	1392	0	0	0	0	567260	7577	0	0	0	0	0	0	0	0	0	0	12448	139	0	0	683	0	0	1302216	13026	0	0	
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																												0	0	221566	1103	0	0	10394	500	935028	4431	0	0	394	0	105048	566	0	0	0	0	184770	2884	0	0	0	0	0	0	0	0	0	0	13084	135	0	0	0	10788	500	1459496	9119	0	0	
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	38615	463	0	0	19510	1	2693042	23713	5474	94	2746	23	413463	610	4696	744	73	3	56051	1566	9974	173	0	0	0	0	0	0	0	0	1526	107	0	0	0	22329	27	3202697	26459	20144	1011	
28152																																																																																							
28255																																																																																							
28406																																												0	0	74826	1074	0	0	3310	0	846172	8555	0	0	7512	44	1085774	5930	0	0	163	0	302251	3499	0	0	0	0	0	0	0	0	82	0	15687	233	0	0	0	11067	44	2324710	19291	0	0	
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																												0	0	41134	192	0	0	9153	375	200454	1678	0	0	1152	26	96080	574	0	0	0	0	67845	447	0	0	0	0	1648	34	0	0	0	0	11855	46	0	0	0	10305	401	419016	2971	0	0	
29878																																												310	0	57711	316	0	0	8087	776	434159	2360	0	0	30476	4817	1260768	4394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	1	0	0	712	38873	5593	1752703	7783	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810	0	0	1623	0	0	0	0	0	0	0	0	0	261	1	760840	3751	0	0	0	0	184854	2165	0	0	2247854	299242	70484036	2227061	0	0	334006	69162	14847937	412163	1636782	25448	0	2582121	368405	86279290	2645140	1636782	25448																																												
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												211	22	443203	2211	151	0	13638	369	2107060	10743	10828	0	19047	805	1302615	6970	2718	0	3322	1498	719510	7087	737	0	0	0	480	23	0	0	482	34	201212	2661	0	0	0	36700	2728	4774080	29695	14434	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	874176	576	0	0	0	0	0	0	0	0	8415	0	24869471	66689	0	0	0	0	0	0	0	0	0	0	156415	0	0	0	0	8415	0	25900062	67265	0	0																																												
35570																																												0	0	235006	7700	0	0	41948	0	13901596	169110	3729	0	29925	2154	5852262	21149	760	0	14914	0	1186719	32023	0	0	0	0	0	0	0	0	148	0	351798	1638	104	0	2044	86935	2154	21527381	233664	4593	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												334	0	106266	1058	0	0	1776	0	213134	2124	0	0	1114	3	226200	2705	209	0	0	0	60442	1249	0	0	0	0	3138	134	0	0	0	0	29602	244	0	0	4249	3224	3	638782	11763	209	0	
37640																																												31	0	147136	308	0	0	5556	1521	1261358	7216	5932	3	0	0	631882	788	4550	5	3412	143	618040	4727	985	0	0	0	9734	78	0	0	0	0	39443	352	0	0	682	8999	1664	2707593	14151	11467	8	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												0	0	162517	2198	0	0	2020	0	1023529	9914	0	0	31017	1205	1088705	1984	4285	0	4011	53	174208	2937	466	0	0	0	0	0	0	0	0	0	494749	1154	0	0	1210	37048	1258	2943708	19397	4751	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	358978	2002	0	0	5710	596	2117834	17790	0	0	3747	107	1558658	3862	0	0	11631	928	1126842	18446	0	0	0	0	10153	0	0	0	0	0	580572	4033	0	0	0	21088	1631	5753037	46133	0	0	
42448																																												0	0	105261	1165	0	0	624	0	452122	4993	44	8	106	0	463822	5085	319	63	500	0	237160	3493	948	189	0	0	3915	50	0	0	0	0	40593	522	0	0	1552	1230	0	1302873	16860	1311	260	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	149517	1134	0	0	835	40	494008	4821	0	0	2888	95	493815	3895	0	0	1252	106	148060	1248	0	0	0	0	0	0	0	0	225	124	21531	143	0	0	113	5200	365	1306931	11354	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54441																																																																																							
54656																																																																																							
54973																																												0	0	106047	2794	0	0	915	7	745116	14498	0	0	33353	1583	3103849	7243	0	0	5340	628	581753	8597	0	0	0	0	0	0	0	0	89	4	266559	16765	0	0	0	39697	2222	4803324	49897	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												309	10	160405	731	0	0	1418	3	425805	3388	0	0	101	0	434049	2313	0	0	5609	191	251907	3277	0	0	0	0	0	0	0	0	52	18	90277	1217	0	0	2740	7489	222	1362443	13666	0	0	
56548																																																																																							
56557																																												4927	0	225017	0	2727	0	2802	0	1096798	0	6936	0	175	0	412894	0	2364	0	4652	0	1117634	0	18588	0	0	0	0	0	0	0	0	0	18470	0	0	0	0	12556	0	2870813	0	30615	0	
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												0	0	345862	2320	0	0	2597	0	1390876	11278	0	0	2805	0	1055833	3478	0	0	5934	629	1086187	27856	0	0	0	0	15834	97	0	0	0	0	76900	1174	0	0	17461	11336	629	3971492	63664	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												1692	174	424654	13611	0	0	2573	193	1343828	20046	0	0	2246	62	729854	18006	0	0	1965	129	1420876	35571	0	0	0	0	17263	526	0	0	103	11	98218	826	0	0	1594	8579	569	4034693	90180	0	0	
59316																																												17445	93	0	0	0	0	373870	5455	0	0	256	0	234882	1328	0	0	630	0	110557	712	0	0	0	0	0	0	0	0	0	0	113098	864	0	0	0	0	0	849852	8452	0	0	886	0	
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	0	0	3076985	19198	0	0	57061	2745	9048897	95929	0	0	23874	287	1946218	8092	0	0	183305	24353	33312389	484669	0	0	0	0	0	0	0	0	11805	0	2502230	35250	0	0	0	276045	27385	49886719	643138	0	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												693	25	117667	1696	0	0	5239	13	301682	2767	0	0	4616	106	431858	4437	0	0	17	0	111702	1187	0	0	0	0	0	0	0	0	10	0	33797	315	0	0	500	10575	144	996706	10902	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	1727408	39393	3343	318	8491	0	6539128	58022	74600	3394	20303	1095	11245878	55777	2875	52	69055	2810	15401824	212263	919	894	0	0	74626	1014	0	0	0	0	676790	7010	7	0	0	97849	3905	35665654	373479	81744	4658																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																												0	0	75823	717	0	0	3140	394	494412	5264	0	0	562	48	366718	2769	0	0	1061	446	267737	2986	0	0	0	0	5030	251	0	0	21	1	46684	848	0	0	931	4784	889	1256404	13766	0	0	
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
69333																																												558	147	60553	772	0	0	3615	9	446802	5143	0	0	3612	173	283708	3723	0	0	1525	0	153192	1749	0	0	0	0	0	0	0	0	52	0	27980	432	0	0	0	9362	329	972235	11819	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																												0	0	73094	510	0	0	2145	0	335452	2418	0	0	3055	91	431083	2178	680	0	1893	190	82410	688	0	0	0	0	0	0	0	0	253	3	4906	44	0	0	553	7346	284	926945	6391	680	0	
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												61	12	0	0	0	0	12001	593	505853	1335	0	0	9603	1356	332986	585	0	0	9425	207	192185	1320	0	0	0	0	0	0	0	0	9	0	66584	835	0	0	2132	31099	2168	1097608	6207	0	0	
74403																																																																																							
74449																																																																																							
75053																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	7265	601	2372772	39956	1302	0	151990	14015	8013395	54736	46524	25942	321490	55040	11650045	24989	18037	1467	320509	47157	51600092	390846	85630	12594	0	0	427235	17141	0	0	23951	0	4393979	30344	286	517	0	825205	116813	78457518	558012	151779	40520																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												208	0	97171	469	0	0	12022	0	650540	6510	1964	0	514	0	156189	450	54	0	3268	0	514776	7742	0	0	0	0	8788	140	0	0	0	0	25712	98	0	0	0	16012	0	1453176	15409	2018	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
80552																																																																																							
81175																																																																																							
81429																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638																																												0	0	319516	2156	0	0	717	0	2718088	20622	0	0	3069	1087	430693	1661	0	0	9652	1282	2323610	29181	0	0	0	0	33862	5693	0	0	20	4	80948	76	0	0	0	13458	2373	5906717	59389	0	0	
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85258																																																																																							
85454																																																																																							
85472																																												271	0	104398	991	0	0	15694	0	2650521	10056	8438	0	19950	1	2391034	2725	237	0	1632	6	279171	1602	3	0	0	0	0	0	0	0	0	0	124226	174	223	0	1022	37547	7	5549350	16570	8901	0	
85931																																																																																							
86349																																																																																							
86554																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88240																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
91615																																																																																							
91754																																																																																							
