"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
327435																																																																																																																																																																																																																																																	
327556																																																																																																																																																																																																																																																	
327855																																																																																																																																																																																																																																																	
328058																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																																												0	0	0	0	0	0	0	0				721	0	727	0	0	0		0	0		894	0	0	894	0	0	17646	151	0	0	0	0	0	7149	0	0	7149	0	0	0	0	0	0	0	0	0	0	25840	0	0	25689	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849			849															
328656																																																																																																																																																																																																																																																	
328777																																																																																																																																																												21	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4038	0	0	4038	0	0	445700	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	449759	0	0	449759	0	0	0	0	0	0	0	0	0	0	970	0	0	970	0						1110			1110		2928			2928					
329149																																																																																																																																																																																																																																																	
329345																																																																																																																																																																																																																																																	
329550																																																																																																																																																																																																																																																	
329952																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	4999	212351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217350	0	4999	212351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
330239																																																																																																																																																																																																																																																	
330248																																																																																																																																																																																																																																																	
330855																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	288127	0	0	1187	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289314	0	289314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
330873																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																																																																																																																	
331076																																																																																																																																																																																																																																																	
331375																																																																																																																																																																																																																																																	
331544																																																																																																																																																																																																																																																	
331553																																																																																																																																																																																																																																																	
331713																																																																																																																																																																																																																																																	
332055																																																																																																																																																																																																																																																	
332224																																																																																																																																																																																																																																																	
332345																																																																																																																																																																																																																																																	
332402																																																																																																																																																																																																																																																	
332671																																																																																																																																																																																																																																																	
332756																																																																																																																																																																																																																																																	
333034																																																																																																																																																																																																																																																	
333203																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1145	79514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80659	0	1145	79514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																																																																																																																																	
333856																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																																																																																																																																	
334648																																																																																																																																																																																																																																																	
334657																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																																																																																																																																	
335355																																																																																																																																																																																																																																																	
336147																																																																																																																																																																																																																																																	
336361																																																																																																																																																																																																																																																	
336576																																																																																																																																																																																																																																																	
336950																																																																																																																																																																																																																																																	
337247																																																																																																																																																																																																																																																	
337340																																																																																																																																																																																																																																																	
338178																																																																																																																																																																																																																																																	
338646																																																																																																																																																																																																																																																	
338851																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945																																																																																																																																																																																																																																																	
339054																																																																																																																																																																																																																																																	
339072																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1707	0	0	0	0	254860	0	0	73909	0	0	73909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330476	0	254860	73909	1707	0	0	0	0	0	0	0	0	0	541	0	0	541	0						1707				1707									
339353																																																																																																																																																																																																																																																	
339456																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																																																																																																																																	
339773																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2249	0	0	2249	0	51622	157194	0	0	0	0	0	0	33351	0	0	33351	0	0	0	0	0	0	0	0	0	0	244416	0	51622	192794	0	0	0	0	0	0	0	0	0	0	3507	0	0	3507	0	0	0	0	0	0	2249	0	0	2249	0	0	0	0	0	0	0	0	0	
339858																																																																																																																																																												131222	78875	707994	707994	0	0	0	0				0	0	0	0	0	0		0	0		249542	0	3579	7770	0	495	9037632	472	155679	0	0	139903	15776	0	0	0	0	0	0	1141	130081	0	2739663	0	0	2739663	0	12314705	0	5215	12055049	254441	0	0	78875	0	124126	0	0	124126	0	207471	0	0	207471	0	238193				238193														
339876																																																																																																																																																																																																																																																	
340135																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186259	0	0	186259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																																																																																																																																																																																																	
340256																																																																																																																																																																																																																																																	
340443																																																																																																																																																																																																																																																	
340742																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	0	0	789	0	0	118535	4966	4467	0	0	4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128757	0	0	123791	4966	0	0	0	0	0	0	0	0	0	311	0	0	311	0	0	0	0	0	0	0	0	0	0	0	238	0	0	238	0	547	0	0	
340751																																																																																																																																																																																																																																																	
341310																																																																																																																																																																																																																																																	
342054																																																																																																																																																																																																																																																	
342362																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5966	582204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588170	0	5966	582204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490103	0	0	490103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342634																																																																																																																																																												11616	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142520	0	0	53912	0	0	1723445	0	118853	0	0	118853	0	0	0	0	0	0	0	3702	7914	0	0	0	0	0	0	1996434	0	3702	1904124	88608	0	262	1533	0	0	0	0	0	0	3453	0	262	3190	1	86842	0	0	0	86842	1848	0	0	82	1766	53830	0	0	53830	0	0	0	0	
343051																																																																																																																																																																																																																																																	
343248																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343257																																																																																																																																																																																																																																																	
343770																																																																																																																																																																																																																																																	
343903																																																																																																																																																																																																																																																	
343958																																																																																																																																																																																																																																																	
344647																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	352780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352780	0	0	352780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
344816																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																																																																																																																																																																																																	
345309																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45394	93735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139129	0	45394	93735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345345																																																																																																																																																																																																																																																	
345747																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345756																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	56547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56547	0	0	56547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
345877																																																																																																																																																																																																																																																	
346379																																																																																																																																																																																																																																																	
346566																																																																																																																																																																																																																																																	
346771																																																																																																																																																																																																																																																	
347022																																																																																																																																																																																																																																																	
347639																																																																																																																																																																																																																																																	
347956																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28474	5856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34330	0	28474	5856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348159																																																																																																																																																																																																																																																	
348207																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		6960	0	0	6960	0	0	4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2934	0	2934	0	0	13996	0	2934	11062	0	0	0	0	0	0	0	0	0	0	6392	0	0	6392	0						6960			6960										
348720																																																																																																																																																																																																																																																	
349129																																																																																																																																																																																																																																																	
349343																																																																																																																																																																																																																																																	
350572																																																																																																																																																																																																																																																	
350657																																																																																																																																																																																																																																																	
350750																																																																																																																																																																																																																																																	
351131																																																																																																																																																																																																																																																	
351560																																																																																																																																																																																																																																																	
351878																																																																																																																																																																																																																																																	
352370																																																																																																																																																																																																																																																	
352651																																																																																																																																																																																																																																																	
352745																																																																																																																																																																																																																																																	
352772																																																																																																																																																												6503	5267	25838	0	25838	0	0	0				0	0	0	0	0	0		0	0		817	0	0	817	0	0	1552767	0	37410	0	0	37410	0	0	0	0	0	0	0	0	6503	0	25838	0	0	0	25838	1623335	0	0	1597497	25838	0	0	5267	0	0	0	0	0	0	6210	0	0	6210	0						817			817										
352820																																																																																																																																																																																																																																																	
353238																																																																																																																																																																																																																																																	
353546																																																																																																																																																																																																																																																	
353555																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	388694	0	0	0	0	0	0	0	48975	0	48975	0	0	0	0	0	0	0	0	0	0	0	437669	0	437669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
353724																																																																																																																																																																																																																																																	
353957																																																																																																																																																																																																																																																	
354057																																																																																																																																																																																																																																																	
354253																																																																																																																																																																																																																																																	
354310																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		479	0	0	479	0	1837	289009	26639	0	0	0	0	0	1748	0	0	0	1748	0	0	0	0	0	0	0	0	0	319712	0	1837	289488	28387	0	0	0	0	0	0	0	0	0	458	0	0	144	314											455			455					
354552																																																																																																																																																																																																																																																	
354851																																																																																																																																																																																																																																																	
355120																																																																																																																																																																																																																																																	
355559																																																																																																																																																																																																																																																	
355858																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	9843	116779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126622	0	9843	116779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
356239																																																																																																																																																																																																																																																	
356659																																																																																																																																																																																																																																																	
356752																																																																																																																																																																																																																																																	
357151																																																																																																																																																																																																																																																	
357526																																																																																																																																																																																																																																																	
357553																																																																																																																																																																																																																																																	
357777																																																																																																																																																																																																																																																	
357937																																																																																																																																																																																																																																																	
358112																																																																																																																																																																																																																																																	
358448																																																																																																																																																																																																																																																	
358756																																																																																																																																																																																																																																																	
359472																																																																																																																																																																																																																																																	
359650																																																																																																																																																																																																																																																	
359744																																																																																																																																																																																																																																																	
359838																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
360777																																																																																																																																																																																																																																																	
361055																																																																																																																																																																																																																																																	
361167																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5514	5604	0	8727	0	5864	1876255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887633	5604	5864	1884982	2391	0	0	0	0	0	0	0	0	0	75	4423	0	4498	0	2391				2391	3123	5604		8727										
361279																																																																																																																																																																																																																																																	
361354																																																																																																																																																																																																																																																	
361439																																																																																																																																																																																																																																																	
362043																																																																																																																																																																																																																																																	
362155																																																																																																																																																																																																																																																	
362717																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149274	0	0	149274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																																																																																																																																																																																																																	
362940																																																																																																																																																																																																																																																	
363442																																																																																																																																																																																																																																																	
363648																																																																																																																																																																																																																																																	
363657																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	229898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229898	0	229898	0	0	0	0	0	0	0	0	0	0	0	234	0	0	234	0																			
363778																																																																																																																																																																																																																																																	
364131																																																																																																																																																																																																																																																	
364270																																																																																																																																																																																																																																																	
364430																																																																																																																																																																																																																																																	
364449																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2077	30133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32210	0	2077	30133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
364850																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		7495	0	0	811	0	4692	2365887	6018	244501	0	0	0	244501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628593	0	4692	2366698	257203	0	0	0	0	0	0	0	0	0	2661	0	0	2661	0						7495			811	6684									
365576																																																																																																																																																																																																																																																	
365745																																																																																																																																																																																																																																																	
365848																																																																																																																																																																																																																																																	
365950																																																																																																																																																																																																																																																	
366078																																																																																																																																																																																																																																																	
366238																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	112312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112312	0	112312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
366247																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359																																																																																																																																																																																																																																																	
366658																																																																																																																																																																																																																																																	
366854																																																																																																																																																																																																																																																	
367150																																																																																																																																																																																																																																																	
367178																																																																																																																																																																																																																																																	
367431																																																																																																																																																																																																																																																	
367543																																																																																																																																																																																																																																																	
368054																																																																																																																																																																																																																																																	
368344																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522																																																																																																																																																																																																																																																	
