"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	859	0	0	0	0	0	0	0	0	3224	3144	0	0	0	0	0	0	0	0	0	0	25742	24995	18067	0	0	3856	3636	601	588	304	0	0	0	304	1029	541	3323	1583	0	0	0	0	2517	3326	958	11414																									0	0	0	0	0	0	520	508	0	0	
1669																																																																																																																																																														0	0	34980	6514	6606	0	0	0	0	25177	25538	65709	66189	0	0	0	0	0	0	0	0	48827	49634	72864	73430	0	22627	23032	0	0	0	0	16467	0	0	4826	11641	46957	40780	16396	0	2	0	0	0	1655	0	0	0																									0	0	0	0	0	0	0	0	1023	1064	
1829																																																																																																																																																														0	0	11272	0	0	0	0	0	0	0	0	13822	13415	0	0	999	1041	0	0	0	0	0	0	83393	83156	0	0	0	20067	19847	5500	5347	0	1805	1964	0	1000	570	2432	24151	6150	123	0	73	1509	27776	17408	0	0																									0	0	0	0	0	0	2487	2371	0	0	
1856																																																																																																																																																														0	0	22757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23774	22757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16714	6043																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	22175	0	0	0	0	8961	8787	0	0	1455	1366	0	0	500	496	0	0	0	0	0	0	61667	60749	0	0	0	27189	26903	0	0	841	0	0	1566	840	3873	4397	15681	12196	2	0	1007	5047	5370	1470	3820	5482																									0	0	0	0	0	0	6192	6054	0	0	
2161																																																																																																																																																														0	0	21419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	28462	27674	0	0	0	15544	14941	0	0	254	0	0	0	254	0	1171	13102	414	0	0	0	1	12733	0	0	0																									0	0	0	0	1	1	1886	1850	0	0	
2376																																																																																																																																																														0	0	304971	0	0	0	0	0	0	0	0	9988	10245	0	0	0	0	0	0	0	0	41873	41855	311162	316516	0	0	0	0	0	0	0	41	0	0	0	0	10245	4854	18185	0	10352	8503	0	7020	39363	6181	253687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2984	3093	0	0	19679	20442	
2554																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	770	0	0	100	107	0	0	2659	2704	0	0	0	1825	1827	0	0	569	0	0	293	558	1076	541	71	165	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	31504	0	0	0	0	0	0	0	0	21855	21760	0	0	700	683	0	0	550	550	0	0	90515	91164	0	0	0	67410	68171	0	0	18867	0	0	1663	18187	38080	32624	610	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	5936	0	0	0	0	1058	1065	0	0	3590	3487	0	0	1558	1568	0	0	0	0	0	0	16604	16314	0	0	0	3973	3811	2295	2262	48	4000	3943	1065	542	303	406	4532	3083	90	483	501	248	441	152	0	524																									0	0	0	0	0	0	1671	1682	0	0	
3177																																																																																																																																																														0	0	65399	36	36	0	0	0	0	0	0	35000	33672	0	0	8984	8754	0	0	0	0	8517	8569	124356	121974	0	7883	7883	0	0	0	0	5555	3	20	33549	6078	10681	0	36	0	583	6153	195	0	11831	2895	9715	48754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	56	5884	5784	584	630	
3252																																																																																																																																																														0	0	57309	0	0	0	0	641	656	0	0	3500	3409	0	0	254	251	0	0	0	0	712	712	67459	67416	0	712	712	17067	17104	3754	3660	1545	0	0	1008	1568	3645	4542	11163	207	1356	0	604	552	6501	2765	0	34217																									0	0	0	0	0	0	3894	3968	0	0	
3458																																																																																																																																																														0	0	11595	0	0	0	0	0	0	0	0	10469	10236	0	0	201	227	0	0	0	0	3026	3041	13164	12896	0	3026	3041	0	0	0	0	531	0	0	0	531	2087	3116	7553	203	0	0	0	0	1126	1306	0	0																									0	0	0	0	0	0	270	265	0	0	
3720																																																																																																																																																														0	0	25801	0	0	0	0	4230	4209	0	0	14225	13841	0	0	0	0	0	0	0	0	435	448	40652	40684	0	435	448	9447	9774	2250	2155	1674	0	0	0	1665	2154	3901	19115	1424	1	8	25	329	11518	979	0	0																									0	0	0	0	0	0	2897	3026	0	0	
3971																																																																																																																																																														0	0	9899	0	0	0	0	0	0	0	0	31786	31081	0	0	9996	9899	0	0	0	0	0	0	78585	78176	0	0	0	0	0	29786	29134	0	500	502	9899	0	0	0	31081	0	0	0	0	2848	10615	12704	10527	0																									0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																														0	0	22235	500	502	0	0	0	0	0	0	22421	22303	0	0	0	0	0	0	0	0	0	0	48916	49069	0	0	0	23806	24058	500	491	6452	0	0	1751	4701	11520	12711	15721	459	0	0	0	1179	1027	0	0	0																									0	0	0	0	0	0	359	367	0	0	
4231																																																																																																																																																														0	0	19764	0	0	0	0	0	0	0	0	5913	5800	0	0	0	0	0	0	0	0	0	0	47390	44837	0	0	0	13288	11649	5913	5800	561	0	0	461	100	0	144	5801	10944	0	0	0	0	10471	16762	155	0																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	33671	0	0	0	0	0	0	0	0	50739	49967	0	0	544	595	0	0	0	0	0	0	88826	88866	0	0	0	19475	20309	1500	1482	3232	0	0	220	3012	6917	16067	44655	0	0	0	0	0	14077	1391	1628	899																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	12550	0	0	0	0	10036	9932	0	0	175	175	0	0	2606	2583	0	0	0	0	0	0	73576	72184	0	0	0	20681	20170	0	0	199	0	0	2664	199	680	5202	20745	6373	0	0	0	529	7920	16574	9000	2300																									0	3002	0	3015	0	0	5098	4973	0	0	
