"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	7581	0	0	0	0	965	963	0	0	1299	1291	0	0	0	0	0	0	0	0	0	0	12419	12358	0	0	0	2508	2546	300	300	180	0	0	0	180	799	1126	2081	1367	0	0	0	0	2938	0	0	3867																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	40478	11935	11926	0	0	0	0	16540	16603	68555	68413	0	0	0	0	0	0	0	0	47360	48536	80863	80714	0	30446	31545	0	0	0	0	20154	0	0	4779	15375	42048	47022	18100	0	1	0	0	232	517	0	0	0																									0	0	0	0	0	0	0	0	374	388	
1829																																																																																																																																																														0	0	22396	0	0	0	0	0	0	0	0	8951	8919	0	0	4360	4456	0	0	0	0	0	0	95310	96962	0	0	0	28599	29430	1000	1002	1012	1805	2177	0	1010	0	7776	33237	783	33	2	742	485	24210	26508	0	0																									0	0	0	0	0	0	4534	4450	0	0	
1856																																																																																																																																																														0	0	43612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51109	49728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35807	13921																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	27637	0	0	0	0	10361	10380	0	0	750	737	0	0	500	492	0	0	0	0	0	0	56987	57360	0	0	0	31595	32127	0	0	1210	16	16	2751	959	4519	7294	17944	11270	416	0	2027	293	2837	1157	628	5250																									0	0	0	0	0	0	2494	2443	0	0	
2161																																																																																																																																																														0	0	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23152	23656	0	0	0	15860	16240	0	0	220	0	0	0	220	961	3680	11379	0	0	0	0	0	7416	0	0	0																									0	0	0	0	0	0	1106	1120	0	0	
2376																																																																																																																																																														0	0	239541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157569	156292	224003	223249	0	0	0	0	0	0	0	0	0	0	0	0	4564	4703	14102	0	0	3729	781	1062	120154	9373	61878	160472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464	1518	0	0	62984	62694	
2554																																																																																																																																																														0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	1053	1012	0	0	100	100	0	0	3732	3674	0	0	0	2579	2562	525	512	697	0	0	785	412	1023	172	1032	250	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	36310	0	0	0	0	0	0	0	0	65896	65678	0	0	700	697	0	0	550	550	0	0	124072	123720	0	0	0	56926	56795	0	0	15287	0	0	1692	14542	76395	31091	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	10495	0	0	0	0	544	544	0	0	1850	1855	0	0	0	0	0	0	0	0	0	0	12861	12810	60	0	0	4566	4621	0	0	0	4000	3895	544	60	452	678	4427	860	51	215	1157	386	0	85	0	0																									0	0	0	0	0	0	623	611	0	0	
3177																																																																																																																																																														0	0	102953	33	33	0	0	0	0	0	0	10000	10007	0	0	8153	7876	0	0	0	0	783	806	112436	110939	0	577	578	0	0	0	0	577	3	41	17883	577	33	0	0	0	774	3991	16	0	7423	750	41655	38578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	29	4303	4249	179	199	
3252																																																																																																																																																														0	0	68312	0	0	0	0	800	804	0	0	993	997	0	0	0	0	0	0	0	0	319	319	76788	77214	0	319	319	16802	17042	138	138	1524	0	0	703	1494	5354	3400	8460	138	1195	5	1236	2616	20642	1049	10	31231																									0	0	0	0	0	0	5702	5724	0	0	
3458																																																																																																																																																														0	0	9685	0	0	0	0	0	0	0	0	7495	7455	0	0	201	218	0	0	0	0	2719	2758	10534	10527	0	2719	2758	0	0	0	0	1005	0	0	0	1005	2605	4865	1608	310	0	0	0	0	1537	1316	0	0																									0	0	0	0	0	0	604	608	0	0	
3720																																																																																																																																																														0	0	30755	8382	8429	0	0	4115	4104	0	0	20023	19947	0	0	0	0	0	0	0	0	140	144	51457	51545	0	140	144	7625	7748	750	738	2244	0	0	500	1743	9672	18794	8529	1130	0	0	0	389	10185	743	0	0																									0	0	0	0	0	0	959	984	0	0	
3971																																																																																																																																																														0	0	10481	0	0	0	0	0	0	0	0	16486	16407	0	0	14683	14693	0	0	0	0	0	0	71131	71466	0	0	0	0	0	12489	12423	0	1000	1009	6013	0	1993	4203	18891	0	0	0	751	1087	7188	16900	3673	9758																									0	0	0	0	0	0	1624	1665	0	0	
4156																																																																																																																																																														0	0	28033	1002	1000	0	0	0	0	0	0	18449	18421	0	0	0	0	0	0	0	0	0	0	35366	35376	0	0	0	15915	15955	250	247	9752	0	0	5193	4559	12273	8210	5142	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																														0	0	24043	0	0	0	0	0	0	0	0	2100	2103	0	0	0	0	0	0	0	0	0	0	51226	51085	0	0	0	18483	18618	2100	2104	0	0	0	0	0	139	0	5181	15401	0	0	0	0	12506	17772	86	0																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	17244	0	0	0	0	0	0	0	0	24203	24193	0	0	0	0	0	0	0	0	0	0	76109	76442	0	0	0	15487	15936	0	0	3504	0	0	352	3151	11315	17465	7845	0	0	0	0	255	34506	901	0	651																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	25554	0	0	0	0	9095	9133	0	0	0	0	0	0	1856	1850	0	0	0	0	0	0	79313	79010	0	0	0	33585	33753	0	0	290	0	0	7172	290	3500	3541	25461	10892	0	0	491	0	6067	12867	3051	5679																									0	5452	0	5659	0	0	2685	2621	0	0	
