"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
9955				false			false			false	false		true	1253	true	1253	false			false	false																	
10250				false			false			false	false		false		false		false			false	false																	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12179				false			false			false	false		false		false		false			false	false																	
12311								1125608	746098																								0	0	4963	4307	0	
12647	0	0						0	0																				0	0	0	0						
12656				false			false			false	false		false		false		false			false	false																	
12946	0	0						21643	10609																				0	0	0	0						
13103	0	0						5274	1250																				0	0	0	0						
13251				false			false			false	true	7707	true	6918	true	14625	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	4810	true	4810	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865	1754	0		true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	3209	0		true	0	0	false			false	false		true	5513	true	216811	false			false	false																	
16748				false			false			false	false		false		true	47592	false			false	false																	
17110	0	0						0	0																				0	0	0	0						
17147	1197945	0						84018	5823																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18135	2263	0		true	0	0	false			false	false		false		false		false			false	false																	
18827	120016	0						0	0																				0	0	0	0						
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	1433	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	6606	true	35321	false			false	false																	
20633				false			false			false	false		true	3205	true	58663	false			false	false																	
20857	0	108		true	0	0	false			false	false		false		false		false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	0																											0	0	0	0						
22048	0	0		true	0	0	false			false	false		false		false		false			false	false																	
22543	4966	0		true	0	0	true	5839	1329	true	false		false		true	197741	false			false	false						2070	0								-215	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	4477	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	644103	0						0	0																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	2464	3651		true	0	0	false			false	false		true	165	true	180976	false			false	false																	
24006	0	68535																											0	0	0	0						
24378				false			false			false	false		false		false		false			false	false																	
24453				false			false			false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24668	0	0						3752	305																				0	0	0	0						
24949				false			false			false	false		true	1734	true	158150	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26176				false			false			false	false		false		true	336	false			false	false																	
26457				false			false			false	false		false		false		false			false	false																	
26765	0	0																											0	0	0	0						
27070				false			false			false	false		false		false		false			false	false																	
27548	39090	0						31783	5383																				0	0	0	0						
27614				false			false			false	false		true	689	true	36403	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	0																											0	0	0	0						
28152	23150	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636	0	0						3207	0																				0	0	0	0						
29878	0	0																											0	0	0	0						
30052				false			false			false	false		true	1713	false		false			false	false																	
30502	88500	0						22300	3506																				0	0	0	0						
30650				false			false			false	false		false		false		false			false	false																	
30810																																	339428	0	228671			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	135000	0		true	0	0	false			false	false		false		false		false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			false			false	false		false		true	83134	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259	0	489		true	0	0	false			false	false		false		false		false			false	false																	
33268	1117	0																											0	0	0	0						
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	2953	false		false			false	false																	
33857	14062	0																											0	0	0	0						
34425	0	0						0	0																				0	0	0	0						
34434	0	922		true	0	0	false			false	false		false		false		false			false	false																	
34537	242145	0						57839	13172																				0	0	0	0				329	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	16583	3305	false	false		true	14256	false		false			false	false																	
35057	2840	0						0	0																				0	0	0	0						
35301								0	0																													
35570	3513970	108032						40593	16411																				0	0	0	0						
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	29320	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	9513	0						15173	2036																				0	0	0	0						
37640	32929	84381						39487	12226																				0	0	0	0				227	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	946	0																											0	0	0	0						
40033				false			false			false	false		false		false		false			false	false																	
40499	307305	532600						197440	84651																				0	0	0	0				9423	0	
40855				false			false			false	false		true	2939	false		false			false	false																	
41245				false			false			false	false		false		false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	814	0																											0	0	0	0						
41937				false			false			false	false		true	86	true	30109	false			false	false																	
41955				false			false			false	false		false		false		false			false	false																	
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	1106777	0						58237	12702																				0	0	0	0						
42448	0	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	28151	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	14201	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	40000	0																											0	0	0	0						
44741				false			false			false	false		false		true	76791	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	250	true	250	false			false	false																	
45551				false			false			false	false		true	10797	false		false			false	false																	
45560	0	0						26894	7342																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053				false			false			false	false		true	45141	true	62525	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	106648	3122						66651	18666																				0	0	0	0						
47256				false			false			false	false		true	134	true	21798	false			false	false																	
47452				false			false			false	false		false		false		false			false	false																	
47500				false			false			false	false		true	23474	true	24568	false			false	false																	
48057				false			false			false	false		true	577	true	14430	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374	0	0						27872	7583																				0	0	0	0						
48440	464	0		true	0	0	false			false	false		true	17923	true	69745	false			false	false																	
49054				false			false			false	false		false		false		false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241				false			false			false	false		false		false		false			false	false																	
49652				false			false			false	false		false		true	5599	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
50872				false			false			false	false		false		false		false			false	false																	
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						1764	0								142	0	
51842	482	0																											0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
53752				false			false			false	false		false		false		false			false	false																	
54058	0	790																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	82032	0						63951	9196																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			false			false	false		false		true	150890	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0																											0	0	0	0				3754	0	
56548	4702	0		true	0	0	false			false	false		false		true	143436	false			false	false																	
56717	8760	0		true	0	0	false			false	false		true	14095	true	113277	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	90194	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	639953	0						150718	40674																				0	0	0	0						
58355	2931	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636				false			false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	128993	0						33857	10606																				0	0	0	0						
59316	0	0						0	0																				0	0	0	0						
59352	0	0																											0	0	0	0						
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								25000	4000																													
60330	25548	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	54196	false			false	false																	
61122	3424	0																											0	0	0	0						
61355	15307	0		true	0	0	true	20401	2983	false	false		false		true	534123	false			false	false																	
61476				false			false			false	false		true	46360	true	66438	false			false	false																	
61757	0	0																											0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	1277	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	95	true	53302	false			false	false																	
62772	10506	0		true	0	0	false			false	true	1988	true	5652	true	1612	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069								0	0																													
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	47813	false			false	false																	
63733	0	0																											0	0	0	0						
63742	29617	0		true	0	0	false			false	false		true	1092	true	238143	false			false	false																	
63751	0	0																											0	0	0	0						
64150				false			true	12097	3322	false	false		false		false		false			false	false																	
64552	87794	0																											0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205				false			false			false	false		true	713	true	713	false			false	false																	
65513																																						
65559	0	0																											0	0	0	0						
65746	0	8526						13199	3496																				0	0	0	0						
65858	0	0																											0	0	0	0						
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	151	false			false	false																	
66677	24685	0						23977	4128																				0	0	0	0				45	0	
67142				false			false			false	false		false		true	819	false			false	false																	
67151	91060	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	13742	0		true	0	10854	false			false	false		true	40706	true	48477	false			false	false																	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	921	false			false	false																	
68448				false			false			false	false		false		true	22821	false			false	false																	
68671				false			false			false	false		false		false		false			false	false																	
68756	1715	0						0	0																				0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	2451	0						10350	0																				0	0	0	0						
69678				false			false			true	false		false		true	171843	false			false	false						552	0								-75	0	
70058				false			false			false	false		false		false		false			false	false																	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	126394	false			false	false																	
70638				false			true	25312	4022	false	false		true	1857	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			false			false	false		false		false		false			false	false																	
71318	0	0																											0	0	0	0						
71457	3494	0		true	0	0	false			true	false		true	73716	true	14096	false			false	false						590	0								14	0	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			false			false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			false			false	false		false		true	698	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	8033	true	686	true	8604	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056	0	0						0	0																				0	0	0	0						
74140	22794	0						6362	1372																				0	0	0	0						
74403	27394	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75053				false			true	10543	1129	false	false		false		true	131068	false			false	false																	
75259	2938	0		true	0	0	true	24084	2938	false	false		false		true	213198	false			false	false																	
75446	1760	0		true	0	0	false			false	false		true	7655	true	13538	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75558				false			false			false	false		false		false		false			false	false																	
75633								75659	65125																											0	-90743	
75651				false			false			false	false		true	7800	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	35059	false			false	false																	
76854				false			false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	89333	0						19036	4188																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127	0	0																											0	0	0	0						
79145	3760	0		true	0	0	false			false	false		true	22071	true	141228	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	2219	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		false		false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
80552				false			false			false	false		false		false		false			false	false																	
81175	1765	0		true	0	0	false			false	false		true	43681	true	118720	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
82659	0	0						0	0																				0	0	0	0						
83151				false			false			false	false		false		false		false			false	false																	
83236				false			false			false	false		false		false		false			false	false																	
83375				false			false			false	false		false		true	2531	false			false	false																	
83638	1003776	0						2924	0																				0	0	0	0						
83834	0	0						0	0																				0	0	0	0						
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541				false			true	16798	1940	false	false		false		false		false			false	false																	
84804				false			false			false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85454				false			false			false	false		false		false		false			false	false																	
85472	240488	0						3315	0																				0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86554				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87159				false			false			false	false		false		false		false			false	false																	
87234	0	53000		true	0	0	true	62183	24589	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	506	false			false	false																	
87579	0	0																											0	0	0	0						
88231	297937	0						281625	70500																				0	0	0	0				30	13	
88240				false			false			false	false		false		false		false			false	false																	
88259	989	0		true	0	0	false			false	false		false		true	276	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	1465	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	62	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		false		true	1174	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	11055	true	36735	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	833	0		true	0	0	false			false	false		true	5225	true	58474	false			false	false																	
93543	1659	0		true	0	0	false			false	false		false		true	82509	false			false	false																	
93619	0	0						0	0																				0	0	0	0						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			false			false	false		false		false		false			false	false																	
94755				false			false			false	false		false		false		false			false	false																	
94858				false			false			false	false		false		false		false			false	false																	
95051	321209	0						146142	30846																				0	0	0	0						
95677				false			false			false	false		true	10031	true	7173	false			false	false																	
96553	465	0		true	0	0	false			false	false		false		true	25972	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	42290	0		true	0	0	true	8331	1197	true	false		true	6394	true	60735	false			false	false						4263	749								0	0	
97943	4396	0		true	0	0	false			false	false		true	264	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		true	4070	false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	7605	0		true	0	0	false			false	false		false		false		false			false	false																	
99255	0	0						0	0																				0	0	0	0						
99376	210957	0						15797	4613																				0	0	0	0				3678	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						28352	5875																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	30000	0		true	0	0	false			false	false		true	4123	true	19278	false			false	false																	
101019								0	0																											0	0	
101037	0	0																											0	0	0	0						
101439	0	0																											0	0	0	0						
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	2507	0		true	0	0	false			false	false		true	41839	true	41839	false			false	false																	
102539				false			false			false	false		false		false		false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0																											0	0	0	0						
103134	0	0						0	0																				0	0	0	0						
103255	50372	0						61001	7010																				0	0	0	0						
103563				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105222				false			false			false	false		false		false		false			false	false																	
105473	0	0	0																										0	0	0	0	0	0	0			
105530				false			false			false	false		false		false		false			false	false																	
106359	15000	0																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	11937	false			false	false																	
107244	0	51948						0	0																				0	0	0	0						
107459				false			false			false	false		false		false		false			false	false																	
107570				false			false			false	false		false		true	115823	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951	2165	0		true	0	0	true	32029	6658	false	false		true	23789	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	121	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	7773	true	10022	false			false	false																	
109659				false			false			false	false		false		true	60327	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205	0	0		true	2160	27	false			false	false		true	42507	true	92043	false			false	false																	
111942	8319	0		true	0	0	false			false	false		false		true	216456	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	14052	0						19134	4052																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112444				false			false			false	false		true	2438	true	64629	false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								9770	0																								82790	37401	0	0	0	
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441				false			false			true	false		true	21119	true	21119	false			false	false						89923	0								2092	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	28502	0						13699	13167																				0	0	0	0						
113937				false			false			false	false		false		false		false			false	false																	
114149				false			false			false	false		false		false		false			false	false																	
114251				false			false			false	false		false		false		false			false	false																	
114260	28010	0						20215	10017																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	5469	0		true	0	0	true	10196	1107	true	false		false		true	464013	false			false	false						2883	0								-247	0	
114840	18861	0		true	0	0	false			false	false		false		false		false			false	false																	
114859				false			false			false	false		true	2422	true	2422	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	23087	true	90925	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	25296	3737	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	607	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		true	972	false			false	false																	
117458	0	4334		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	12026	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119528				false			false			false	false		false		true	31987	false			false	false																	
119779	7263	8175						8573	745																				0	0	0	0						
119872				false			false			false	false		false		true	48313	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	5778	false			false	false																	
120609	0	0																											0	0	0	0						
120953				false			false			false	false		false		false		false			false	false																	
121642	74542	0						50187	14246																				0	0	0	0						
121651	21000	0		true	0	0	false			false	false		false		false		false			false	false																	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	373014	0						100241	74064																				0	0	0	0				0	0	
123075				false			false			false	false		false		true	861	false			false	false																	
123374	0	0																											0	0	0	0						
124344	22104	0		true	0	0	false			false	false		false		true	115901	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125471	0	3904156						94613	0																				0	0	0	0						
125855	10098	0		true	0	0	true	12819	4744	true	false		false		true	318850	false			false	false						2883	0								0	0	
125873				false			false			false	false		false		true	21258	false			false	false																	
125958				false			false			false	false		false		false		false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	21898	0						32192	1222																				0	0	0	0						
126740				false			false			false	false		false		true	168926	false			false	false																	
126834	0	0		true	0	0	false			false	false		false		true	105109	false			false	false																	
127055				false			false			false	false		true	73	true	42646	false			false	false																	
127224				false			false			false	false		true	650	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	5014385	0						30533	1984																				0	0	0	0						
