"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
1557																																																																																																																									false	false	false																																																																																																																		0				
1669																																																																																																																									false	false	false																																																																																																																		0				
1829																																																																																																																									false	false	false																																																																																																																		0				
1856																																																																																																																									false	false	false																																																																																																																		0				
2040																																																																																																																									false	false	false																																																																																																																		0				
2161																																																																																																																									false	false	false																																																																																																																		0				
2376																																																																																																																									false	false	false																																																																																																																		0				
2554																																																																																																																									false	false	false																																																																																																																		0				
2732																																																																																																																									true	true	false																																																																																																																		84				
2750																																																																																																																									true	false	false																																																																																																																		0				
3177																																																																																																																									false	false	false																																																																																																																		0				
3252																																																																																																																									true	false	false																																																																																																																		0				
3458																																																																																																																									false	false	false																																																																																																																		0				
3720																																																																																																																									true	false	false																																																																																																																		0				
3971																																																																																																																									false	false	false																																																																																																																		0				
4156																																																																																																																									false	false	false																																																																																																																		0				
4231																																																																																																																									false	false	false																																																																																																																		0				
4437																																																																																																																									true	true	true	2393	6433	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	1	0	2637	7356	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	0	3	0	0	0	0	0	0	0	5	0	65	0	0	0	75	0	0	29	0	16	679	0	163	654	0	0	0	0	0	0	0	0	31	0	0	0	0	0	920	0	0	0	0	0	0	0	0	0	0	0	2393	0	244	0	0	0	0	12				
4839																																																																																																																									false	false	false																																																																																																																		0				
5005																																																																																																																									false	false	false																																																																																																																		0				
5069																																																																																																																									false	false	false																																																																																																																		0				
5135																																																																																																																									false	false	false																																																																																																																		0				
5210																																																																																																																									true	true	true	63719	3925	208	4	698	0	1	0	6366	0	2	0	8114	857	34	4	0	181	39634	141	0	0	0	0	130766	10266	409	28	0	0	3	2174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4098	14	12235	1205	23	1	8114	857	34	4	35	0	1	14335	325	20	258	0	0	7026	28	0	8996	1782	874	41476	8776	7619	19622	4042	3316	0	0	0	0	0	0	964	99	11	0	0	0	5952	126	221	247	0	173	716	0	0	3726	0	0	103353	15178	12235	0	0	0	0	1224	9	0	75	
5461																																																																																																																									false	false	false																																																																																																																		0				
5751																																																																																																																									true	true	true	3367	0	11	0	5526	0	2	0	0	0	0	0	8581	1160	114	11	0	0	13101	34	0	0	0	0	30575	1160	161	11	8263	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581	1160	114	11	16	70	0	165	464	0	245	75	0	4545	163	0	0	0	0	1214	4447	0	4958	5205	0	0	0	0	0	0	0	313	126	0	0	0	0	3177	3545	0	0	0	0	558	0	0	1277	12	0	16468	14107	0	0	0	0	0	256				
6039																																																																																																																									false	false	false																																																																																																																		0				
6141																																																																																																																									true	false	false																																																																																																																		0				
6329																																																																																																																									true	false	false																																																																																																																		0				
7009																																																																																																																									true	true	true	12815408	1390	2080	2	254231	0	34	0	143817	0	5	0	0	0	0	0	0	0	760530	267	0	0	0	0	14043308	1428	2489	3	372601	86	0	0	0	1	46660	1	218258	0	0	2	206746	2	337673	0	0	1	116542	7	925879	0	0	0	0	69322	38	103	1	0	0	0	0	0	0	0	179217	27713	15653	181115	16546	2390	308661	61	71	141375	1	86	822177	92490	16486	829119	88121	15172	390468	107684	16921	6426	0	0	117040	4293	694	244294	16338	0	9441695	852	1847	305	0	0	0	0	0	914048	43951	0	13575940	398050	69320	1868780	1712	0	0	54659	0	0	3	
7045																																																																																																																									true	true	true	779	0	56	0	0	0	0	0	2614	3378	1	2	0	0	0	0	756	0	0	0	0	0	0	0	4149	3378	63	2	101	4	6	13680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	736	777	2614	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	2614	756	0	0	0	0	42				
7072																																																																																																																									false	false	false																																																																																																																		0				
7157																																																																																																																									false	false	false																																																																																																																		0				
7456																																																																																																																									false	false	false																																																																																																																		0				
7634																																																																																																																									false	false	false																																																																																																																		0				
8033																																																																																																																									false	false	false																																																																																																																		0				
8462																																																																																																																									false	false	false																																																																																																																		0				
8631																																																																																																																									false	false	false																																																																																																																		0				
9357																																																																																																																									false	false	false																																																																																																																		0				
9553																																																																																																																									false	false	false																																																																																																																		0				
9807																																																																																																																									true	true	true	46	12988	1	50	0	19024	0	21	0	0	0	0	0	13821	0	107	0	271824	0	0	0	1	0	2	46	320218	1	337	3341	6	12	1013043	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	2560	0	4	0	17121	0	111	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	314	172	1	0	
9955																																																																																																																									true	true	true	9204	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5168	0	2	0	14372	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	1537	0	1043	22	0	0	0	0	250	633	0	177	1573	0	131	35	0	0	0	0	0	0	0	0	10	0	893	61	0	0	1490	0	224	0	0	0	3085	0	2232	713	0	218	9203	0	5168	0	0	0	0	117				
10250																																																																																																																									false	false	false																																																																																																																		0				
10849																																																																																																																									false	false	false																																																																																																																		0				
10858																																																																																																																									true	true	true	48734	313	76	1	1075	22537	3	25	0	0	0	0	4904	1310	14	8	0	86	16636	37	0	0	0	0	71349	27140	130	47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1998	0	0	0	0	1	1998	0	2	2894	11	0	0	0	0	4904	1310	14	8	190	0	0	3137	830	0	513	0	0	5116	0	0	5884	146	0	15833	2522	0	13213	2380	0	1998	0	0	0	0	0	657	41	0	599	0	0	8267	61	0	0	0	0	8817	0	0	1146	0	0	65370	5980	0	0	0	0	0	1085	5	31	0	
