"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RCONM288	RIADF184	RIADF560	
17978																					CONF	CONF				
18050																					CONF	CONF				
18135																					CONF	CONF				
18377																					CONF	CONF				
18827																					CONF	CONF				
18836																					CONF	CONF				
18854																					CONF	CONF				
19356																					CONF	CONF				
19730	17592	0	17709	0	33159	0	11971	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	220	0	
19936																					CONF	CONF				
19972																					CONF	CONF				
20053																					CONF	CONF				
20512																					CONF	CONF				
20633																					CONF	CONF				
20857																					CONF	CONF				
21256																					CONF	CONF				
21359																					CONF	CONF				
21630																					CONF	CONF				
21658																					CONF	CONF				
22048																					CONF	CONF				
22543																					CONF	CONF				
22552																					CONF	CONF				
22730																					CONF	CONF				
22936																					CONF	CONF				
23045																					CONF	CONF				
23456																					CONF	CONF				
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
23643																					CONF	CONF				
23755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24006																					CONF	CONF				
24378																					CONF	CONF				
24453																					CONF	CONF				
24659																					CONF	CONF				
24668																					CONF	CONF				
24855																					CONF	CONF				
24949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
25357																					CONF	CONF				
25647																					CONF	CONF				
26176																					CONF	CONF				
26242																					CONF	CONF				
26457																					CONF	CONF				
26765																					CONF	CONF				
27070																					CONF	CONF				
27548	19331	0	0	0	19484	0	1791	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	584	0	
27614																					CONF	CONF				
27847																					CONF	CONF				
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	6	0	
28152																					CONF	CONF				
28255																					CONF	CONF				
28349																					CONF	CONF				
28406	3965	0	0	0	19778	0	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	323	0	
28675																					CONF	CONF				
28732																					CONF	CONF				
29476																					CONF	CONF				
29636																					CONF	CONF				
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
29953																					CONF	CONF				
30052																					CONF	CONF				
30418																					CONF	CONF				
30502	6541	0	0	0	7203	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	221	0	
30650																					CONF	CONF				
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	15	0	
31134																					CONF	CONF				
31255																					CONF	CONF				
31657																					CONF	CONF				
31826																					CONF	CONF				
31835																					CONF	CONF				
32234																					CONF	CONF				
32766																					CONF	CONF				
32971																					CONF	CONF				
33147																					CONF	CONF				
33259																					CONF	CONF				
33268																					CONF	CONF				
33370																					CONF	CONF				
33839																					CONF	CONF				
33857																					CONF	CONF				
34153																					CONF	CONF				
34425																					CONF	CONF				
34434																					CONF	CONF				
34452																					CONF	CONF				
34537	34754	0	0	0	34176	0	17635	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	795	0	
34555																					CONF	CONF				
34742																					CONF	CONF				
34836																					CONF	CONF				
35057																					CONF	CONF				
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
35570	47967	0	0	0	48358	0	6986	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	591	1871	0	
35646																					CONF	CONF				
35842																					CONF	CONF				
35879																					CONF	CONF				
36456																					CONF	CONF				
36933																					CONF	CONF				
37051																					CONF	CONF				
37341																					CONF	CONF				
37435	11077	0	0	0	12623	0	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	483	0	
37640	27581	0	0	0	28803	0	7590	0	0	0	0	0	0	0	0	0	35	0	0	0	CONF	CONF	0	608	0	
37659																					CONF	CONF				
37743																					CONF	CONF				
37949																					CONF	CONF				
38740																					CONF	CONF				
39327																					CONF	CONF				
39420	7691	0	0	0	7281	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	228	0	
39475	30950	140	0	0	35935	125	13652	37	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	958	954	0	
39756																					CONF	CONF				
40033																					CONF	CONF				
40350																					CONF	CONF				
40499	17568	0	0	0	17358	0	3170	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	446	0	
40855																					CONF	CONF				
41245																					CONF	CONF				
41553																					CONF	CONF				
41629																					CONF	CONF				
41825																					CONF	CONF				
41937																					CONF	CONF				
41955																					CONF	CONF				
42037																					CONF	CONF				
42055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42354																					CONF	CONF				
42372																					CONF	CONF				
42420	3810	0	0	0	2569	0	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-35	0	
42448																					CONF	CONF				
42457																					CONF	CONF				
42671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
43052																					CONF	CONF				
43351																					CONF	CONF				
43744																					CONF	CONF				
43856																					CONF	CONF				
43959																					CONF	CONF				
44040																					CONF	CONF				
44433																					CONF	CONF				
44741																					CONF	CONF				
44750																					CONF	CONF				
44929																					CONF	CONF				
45038																					CONF	CONF				
45047																					CONF	CONF				
45056																					CONF	CONF				
45430																					CONF	CONF				
45458																					CONF	CONF				
45551																					CONF	CONF				
45560	18747	0	0	0	16195	0	5125	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	404	0	
45775																					CONF	CONF				
46053																					CONF	CONF				
46941																					CONF	CONF				
47153																					CONF	CONF				
47247	48359	0	0	0	49377	0	15763	0	0	0	0	0	0	0	15763	0	0	0	0	0	CONF	CONF	0	411	0	
47256																					CONF	CONF				
47452																					CONF	CONF				
47500																					CONF	CONF				
48057																					CONF	CONF				
48150																					CONF	CONF				
48374	24799	0	0	0	27736	0	2960	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	707	0	
48440																					CONF	CONF				
49054																					CONF	CONF				
49148																					CONF	CONF				
49241																					CONF	CONF				
49344																					CONF	CONF				
49643																					CONF	CONF				
49652																					CONF	CONF				
49821																					CONF	CONF				
49858																					CONF	CONF				
49951																					CONF	CONF				
50144																					CONF	CONF				
50461																					CONF	CONF				
50546																					CONF	CONF				
50854																					CONF	CONF				
50872																					CONF	CONF				
50957																					CONF	CONF				
51253																					CONF	CONF				
51356																					CONF	CONF				
51459																					CONF	CONF				
51730																					CONF	CONF				
51842																					CONF	CONF				
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
52951																					CONF	CONF				
53033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	31	0	
53051																					CONF	CONF				
53752																					CONF	CONF				
54049																					CONF	CONF				
54058																					CONF	CONF				
54375																					CONF	CONF				
54441																					CONF	CONF				
54656																					CONF	CONF				
54973	32826	0	0	0	31483	0	2328	0	0	0	0	0	0	0	0	0	18	0	0	0	CONF	CONF	0	1330	0	
55336																					CONF	CONF				
55635																					CONF	CONF				
55653																					CONF	CONF				
55970																					CONF	CONF				
56258																					CONF	CONF				
56351	6800	0	0	0	7885	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	191	0	
56427																					CONF	CONF				
56548																					CONF	CONF				
56557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56717																					CONF	CONF				
57040																					CONF	CONF				
57228																					CONF	CONF				
57451																					CONF	CONF				
58177																					CONF	CONF				
58207																					CONF	CONF				
58225																					CONF	CONF				
58243	164969	0	0	0	170184	0	22598	0	0	0	0	0	0	0	0	0	498	0	0	0	CONF	CONF	2835	3262	0	
58355																					CONF	CONF				
58551																					CONF	CONF				
58636																					CONF	CONF				
58757																					CONF	CONF				
58971	38224	40	0	0	39635	21	9105	21	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	831	0	
59316																					CONF	CONF				
59352																					CONF	CONF				
59370																					CONF	CONF				
59754																					CONF	CONF				
60143	33174	0	0	0	33487	0	4381	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	330	0	
60330																					CONF	CONF				
60545																					CONF	CONF				
60554																					CONF	CONF				
60648																					CONF	CONF				
61122	2382	0	0	0	2208	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	94	0	
61177																					CONF	CONF				
61355	20555	0	0	0	21219	0	2542	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	620	0	
61476																					CONF	CONF				
61757																					CONF	CONF				
61832																					CONF	CONF				
61953																					CONF	CONF				
62044																					CONF	CONF				
62110																					CONF	CONF				
62147																					CONF	CONF				
62772																					CONF	CONF				
63050																					CONF	CONF				
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-31	0	
63201																					CONF	CONF				
63573																					CONF	CONF				
63733																					CONF	CONF				
63742																					CONF	CONF				
63751																					CONF	CONF				
64150	15523	0	0	0	13685	0	5281	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
64543																					CONF	CONF				
64552																					CONF	CONF				
64730																					CONF	CONF				
65205																					CONF	CONF				
65241																					CONF	CONF				
65513																					CONF	CONF				
65559																					CONF	CONF				
65746	14511	0	0	0	14508	0	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	403	0	
65858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
66154																					CONF	CONF				
66275																					CONF	CONF				
66677																					CONF	CONF				
67142																					CONF	CONF				
67151																					CONF	CONF				
67209																					CONF	CONF				
67254																					CONF	CONF				
67311	112914	0	0	0	114864	0	18937	0	0	0	0	0	0	0	0	0	618	0	0	0	CONF	CONF	7550	4802	0	
67656																					CONF	CONF				
67870																					CONF	CONF				
68345																					CONF	CONF				
68448																					CONF	CONF				
68671																					CONF	CONF				
68756																					CONF	CONF				
68831																					CONF	CONF				
68840																					CONF	CONF				
68859																					CONF	CONF				
68943																					CONF	CONF				
69333	5399	0	0	0	6198	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
69678																					CONF	CONF				
70049																					CONF	CONF				
70058																					CONF	CONF				
70218																					CONF	CONF				
70414																					CONF	CONF				
70638																					CONF	CONF				
70955																					CONF	CONF				
71073																					CONF	CONF				
71318																					CONF	CONF				
71457																					CONF	CONF				
71859																					CONF	CONF				
72258																					CONF	CONF				
72351																					CONF	CONF				
72454																					CONF	CONF				
72678																					CONF	CONF				
73116																					CONF	CONF				
73152																					CONF	CONF				
73554																					CONF	CONF				
73956																					CONF	CONF				
74056																					CONF	CONF				
74140	8955	0	0	0	8873	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	307	0	
74159																					CONF	CONF				
74403																					CONF	CONF				
74449																					CONF	CONF				
75053																					CONF	CONF				
75259																					CONF	CONF				
75446																					CONF	CONF				
75455																					CONF	CONF				
75558																					CONF	CONF				
75633	281749	0	14685	0	252732	0	136423	0	0	0	0	0	0	0	0	0	4875	0	0	0	CONF	CONF	13091	8998	0	
75651																					CONF	CONF				
76135																					CONF	CONF				
76153																					CONF	CONF				
76443																					CONF	CONF				
76854																					CONF	CONF				
77150																					CONF	CONF				
77253																					CONF	CONF				
77422																					CONF	CONF				
77851	13536	0	0	0	13348	0	3524	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	466	0	
78157																					CONF	CONF				
78241																					CONF	CONF				
78559																					CONF	CONF				
78858	94571	0	0	0	100558	0	25519	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2649	0	
79042																					CONF	CONF				
79127																					CONF	CONF				
79145																					CONF	CONF				
79257																					CONF	CONF				
79855																					CONF	CONF				
80020																					CONF	CONF				
80150																					CONF	CONF				
80374																					CONF	CONF				
80431																					CONF	CONF				
80552																					CONF	CONF				
80936																					CONF	CONF				
81175	6720	0	0	0	6946	0	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	267	0	
81429																					CONF	CONF				
82033																					CONF	CONF				
82257																					CONF	CONF				
82350																					CONF	CONF				
82659																					CONF	CONF				
83151																					CONF	CONF				
83236																					CONF	CONF				
83375	7935	0	0	0	7371	0	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	197	0	
83638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
83834																					CONF	CONF				
83852																					CONF	CONF				
83955																					CONF	CONF				
84046																					CONF	CONF				
84251																					CONF	CONF				
84541																					CONF	CONF				
84804																					CONF	CONF				
85052																					CONF	CONF				
85258																					CONF	CONF				
85454																					CONF	CONF				
85472	11604	0	0	0	36700	0	3096	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1080	465	0	
85931																					CONF	CONF				
86349																					CONF	CONF				
86358																					CONF	CONF				
86554																					CONF	CONF				
86675																					CONF	CONF				
87047																					CONF	CONF				
87159																					CONF	CONF				
87177																					CONF	CONF				
87234																					CONF	CONF				
87476																					CONF	CONF				
87579																					CONF	CONF				
88231	191222	932	0	0	184634	995	69844	262	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	4601	0	
88240																					CONF	CONF				
88259																					CONF	CONF				
88352																					CONF	CONF				
88455																					CONF	CONF				
88530																					CONF	CONF				
88772																					CONF	CONF				
88950																					CONF	CONF				
89032																					CONF	CONF				
89135																					CONF	CONF				
89751																					CONF	CONF				
89854																					CONF	CONF				
89957																					CONF	CONF				
90047																					CONF	CONF				
90177																					CONF	CONF				
90328																					CONF	CONF				
90337																					CONF	CONF				
90579																					CONF	CONF				
90645																					CONF	CONF				
90739																					CONF	CONF				
91101	15753	0	0	0	14828	0	2405	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	204	0	
91156																					CONF	CONF				
91615																					CONF	CONF				
91651																					CONF	CONF				
91754																					CONF	CONF				
91950																					CONF	CONF				
92050																					CONF	CONF				
92144																					CONF	CONF				
92676																					CONF	CONF				
92706																					CONF	CONF				
92902																					CONF	CONF				
93244																					CONF	CONF				
93543																					CONF	CONF				
93619																					CONF	CONF				
93721	68764	0	0	0	62875	0	30807	190	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	262	1300	0	
93758																					CONF	CONF				
94139																					CONF	CONF				
94456																					CONF	CONF				
94522																					CONF	CONF				
94755																					CONF	CONF				
94858																					CONF	CONF				
95051																					CONF	CONF				
95659																					CONF	CONF				
95677																					CONF	CONF				
96553																					CONF	CONF				
97055																					CONF	CONF				
97279																					CONF	CONF				
97457																					CONF	CONF				
97804	17542	0	0	0	19497	0	3815	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	231	0	
97943																					CONF	CONF				
98351																					CONF	CONF				
98463																					CONF	CONF				
98717																					CONF	CONF				
99143																					CONF	CONF				
99255																					CONF	CONF				
99376	21204	0	0	0	23072	0	6510	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1000	2437	0	
99442																					CONF	CONF				
99536																					CONF	CONF				
99853																					CONF	CONF				
99974																					CONF	CONF				
100236																					CONF	CONF				
100357																					CONF	CONF				
100562	18208	0	0	0	17155	0	2724	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	834	0	
100777																					CONF	CONF				
100843																					CONF	CONF				
101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
101037																					CONF	CONF				
101439																					CONF	CONF				
101671																					CONF	CONF				
101738																					CONF	CONF				
101952																					CONF	CONF				
102155																					CONF	CONF				
102173																					CONF	CONF				
102333																					CONF	CONF				
102342																					CONF	CONF				
102539																					CONF	CONF				
102557																					CONF	CONF				
102874																					CONF	CONF				
103134																					CONF	CONF				
103255	3939	0	0	0	4587	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	891	0	
103563																					CONF	CONF				
103602																					CONF	CONF				
104234																					CONF	CONF				
104542																					CONF	CONF				
104971																					CONF	CONF				
105026																					CONF	CONF				
105053																					CONF	CONF				
105071																					CONF	CONF				
105222																					CONF	CONF				
105473	1753	0	0	0	1641	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	13	0	
105530																					CONF	CONF				
106359	8962	0	0	0	10686	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	256	0	
106377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1	0	
106452																					CONF	CONF				
106519																					CONF	CONF				
106676																					CONF	CONF				
107226																					CONF	CONF				
107244	62657	0	0	0	71072	0	13637	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	602	0	
107459																					CONF	CONF				
107570																					CONF	CONF				
107758																					CONF	CONF				
108072																					CONF	CONF				
108269																					CONF	CONF				
108474																					CONF	CONF				
108652																					CONF	CONF				
108746																					CONF	CONF				
108951																					CONF	CONF				
109136																					CONF	CONF				
109154																					CONF	CONF				
109453																					CONF	CONF				
109574																					CONF	CONF				
109659																					CONF	CONF				
109686	10905	0	0	0	11468	0	3109	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	223	0	
110413																					CONF	CONF				
110936																					CONF	CONF				
110945																					CONF	CONF				
110972																					CONF	CONF				
111157																					CONF	CONF				
111205																					CONF	CONF				
111661																					CONF	CONF				
111942																					CONF	CONF				
111979																					CONF	CONF				
112163	13935	0	0	0	11652	0	6321	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	236	0	
112332																					CONF	CONF				
112444																					CONF	CONF				
112510																					CONF	CONF				
112556																					CONF	CONF				
112837	363724	0	70648	0	493933	0	195612	0	0	0	0	0	0	0	0	0	4855	92	0	0	CONF	CONF	1032020	14548	186	
113003																					CONF	CONF				
113030																					CONF	CONF				
113441																					CONF	CONF				
113601																					CONF	CONF				
113740	28940	0	0	0	29000	0	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	947	0	
113937																					CONF	CONF				
114149																					CONF	CONF				
114158																					CONF	CONF				
114251																					CONF	CONF				
114260	28239	0	0	0	31246	0	10614	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	577	0	
114457																					CONF	CONF				
114774																					CONF	CONF				
114840																					CONF	CONF				
114859																					CONF	CONF				
115100																					CONF	CONF				
115146																					CONF	CONF				
115575																					CONF	CONF				
116077																					CONF	CONF				
116358																					CONF	CONF				
116554																					CONF	CONF				
116639																					CONF	CONF				
116732																					CONF	CONF				
116741																					CONF	CONF				
116871																					CONF	CONF				
117038																					CONF	CONF				
117074																					CONF	CONF				
117458																					CONF	CONF				
117672																					CONF	CONF				
117775																					CONF	CONF				
118156																					CONF	CONF				
118660																					CONF	CONF				
118736																					CONF	CONF				
119153																					CONF	CONF				
119528																					CONF	CONF				
119779	9103	0	0	0	6823	0	2839	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	130	0	
119872																					CONF	CONF				
120476																					CONF	CONF				
120542																					CONF	CONF				
120609																					CONF	CONF				
120953																					CONF	CONF				
121642	41966	0	0	0	43550	0	13110	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	803	0	
121651																					CONF	CONF				
121679																					CONF	CONF				
121914																					CONF	CONF				
122153																					CONF	CONF				
122546																					CONF	CONF				
122573																					CONF	CONF				
122854	0	0	39219	0	42908	0	1811	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
123075																					CONF	CONF				
123374																					CONF	CONF				
123646																					CONF	CONF				
124344																					CONF	CONF				
124830																					CONF	CONF				
125154																					CONF	CONF				
125471	122871	0	0	0	124746	0	17846	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2124	2125	0	
125855	12676	0	0	0	11332	0	5388	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	489	0	
125873																					CONF	CONF				
125958																					CONF	CONF				
126012																					CONF	CONF				
126049																					CONF	CONF				
126254	27146	0	0	0	29726	0	6530	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	774	0	
126375																					CONF	CONF				
126553	28422	0	0	0	26955	0	8630	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
126740																					CONF	CONF				
126834																					CONF	CONF				
127055																					CONF	CONF				
127224																					CONF	CONF				
127701																					CONF	CONF				
128089	8845	0	0	0	10365	0	2643	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	274	0	
128258																					CONF	CONF				
128511																					CONF	CONF				
128904	29800	0	0	0	27374	0	8860	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	363	0	
129349																					CONF	CONF				
129358																					CONF	CONF				
129479																					CONF	CONF				
129732	2767	0	0	0	3206	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	81	0	
129853																					CONF	CONF				
129910	10097	0	0	0	10148	0	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	136	0	
130345																					CONF	CONF				
130541	67477	0	0	0	70595	0	4167	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2269	0	
130671																					CONF	CONF				
130813																					CONF	CONF				
131034																					CONF	CONF				
131155																					CONF	CONF				
131173	8496	0	0	0	9649	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	224	0	
131418	5722	0	0	0	5474	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	11	141	0	
131436																					CONF	CONF				
131650	65595	0	0	0	66316	0	10238	0	0	0	0	0	0	0	0	0	191	0	0	0	CONF	CONF	526	706	0	
131717																					CONF	CONF				
131940																					CONF	CONF				
132107																					CONF	CONF				
132152																					CONF	CONF				
132451																					CONF	CONF				
132554	10225	0	0	0	9637	0	1355	0	3156	2771	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	167	0	
132778																					CONF	CONF				
132938																					CONF	CONF				
133579																					CONF	CONF				
