"IDRSSD"	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	
269058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	60613				0	0	0	0	0	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34858	0	0	21483	13375	1456	0	1456	1263	0	0	0	0	0	1263	43160	0	0	113	0	43043	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961	1961	0	0	17248	119	2723		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5799	1160	0	0	0	1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2723		0	0	0	0	0	0	0	0	0	4085		0	0	0	0	0	0	117368	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	726	726	0	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2933				0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50767	0	0	48556	1685	0	0	0	261	0	4	0	0	257	0	1992	0	0	0	1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-125	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814	363	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	36675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5674				0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498	0	0	1498	0	0	0	0	620	0	0	0	0	0	620	34138	0	0	2466	0	31672	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-730	620		0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620		0	152	0	0	0	0	0	0	0	930		0	608	0	0	0	0	39281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	1607	6426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36052				0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22409	0	0	22409	0	0	0	0	866	0	0	0	0	0	866	51904	0	0	0	0	51904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-784	866		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8033	1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866		0	0	0	0	0	0	0	0	0	1299		0	0	0	0	0	0	87976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16766				0	0	0	0	0	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1892	0	0	1527	365	0	0	0	130	0	0	0	0	130	0	20557	0	0	0	0	20557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-411	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	110	0	0	0	110	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	27648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1421	1421	0	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38767				126	0	0	0	0	73	0	0	0	0	0	262	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194374	0	178	190476	3721	1214	0	1214	2949	0	0	0	0	2949	0	369196	0	1343	41840	0	326013	0	0	0	11574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	353	284	2286	0	6050	1214		0	0	0	0	0	0	0	0	32145	32145	0	0	0	32145	0	0	0	0	126707	25341	0	25341	0	0	0	0	33554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1214		0	0	0	0	0	284	0	0	0	1821		0	0	0	0	0	3550	496165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4779				0	0	0	0	0	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19695	0	0	13152	5728	0	0	0	0	0	0	0	0	0	0	72689	0	8303	0	0	64386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1330	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3042	608	0	0	107	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	81225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19811				0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1963	0	0	1882	81	0	0	0	0	0	0	0	0	0	0	52352	0	0	0	3982	48317	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-232	53		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11703	2341	0	0	0	2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53		0	0	0	0	0	0	0	0	0	80		0	0	0	0	0	0	58435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3347				0	0	0	0	0	0	0	3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25639	0	0	24684	955	0	0	0	2395	0	0	0	0	0	2395	17395	8	424	0	0	16963	0	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1080	2517		3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1615	323	0	0	0	323	0	0	8155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2517		3347	0	0	0	0	0	0	0	0	3776		10041	0	0	0	0	0	67010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50296				0	0	0	0	0	456	0	3340	0	0	0	2333	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174759	0	0	164213	10546	0	0	0	243	0	0	0	0	0	243	72470	0	0	0	0	72470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2042	270		3340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31548	6310	0	0	0	6310	0	0	0	0	138	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	270		3340	0	0	0	0	0	0	0	0	405		10020	0	0	0	0	0	209659	0	2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15296				0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12766	0	0	4849	7917	1413	0	1413	0	0	0	0	0	0	0	46200	0	0	397	890	44913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-417	1413		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	154	0	0	0	154	0	0	7415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1413		0	0	0	0	0	0	0	0	0	2120		0	0	0	0	0	0	66803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	2752	2752	0	0	2752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111788				0	0	0	0	0	-67	0	0	0	0	0	15878	0	2781	13097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115237	0	0	97241	17996	1095	0	1095	1494	0	0	0	0	0	1494	145062	0	0	0	0	145062	0	0	0	-549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3105	2589		0	0	0	0	0	0	0	0	30459	30459	30319	0	0	140	0	0	0	0	17610	3522	0	0	3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2589		0	0	0	0	0	0	0	0	0	3884		0	0	0	0	0	0	286566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59978				0	0	0	0	0	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382	0	0	1382	0	0	0	0	280	0	0	0	0	0	280	36122	0	363	0	0	35759	0	0	0	8941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9629	280		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3851	770	0	0	0	770	0	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280		0	0	0	0	0	0	0	0	0	420		0	0	0	0	0	0	56578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	617	617	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12727				0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23809	0	0	23809	0	0	0	0	481	0	0	0	0	481	0	36159	0	938	0	0	35167	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-372	54		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4326	865	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54		0	0	0	0	0	0	0	0	0	81		0	0	0	0	0	0	58481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672				0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359	0	0	0	0	1359	0	38443	0	0	5504	0	32939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-337	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2274	455	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	38935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15589				0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	0	0	1784	51	0	0	0	38	0	0	0	0	0	38	7089	0	0	0	429	6660	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12	38		0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	93	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38		0	19	0	0	0	0	0	0	0	57		0	76	0	0	0	0	15078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	859	859	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164562				0	0	0	0	0	681	0	0	0	0	0	888	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436003	0	0	424556	11447	11337	0	11337	14285	0	0	0	0	0	14285	1403795	0	24264	2142	0	1377390	0	0	0	8958	0	0	0	0	0	0	0	973	973	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9291	25622		0	0	0	0	0	0	0	0	4376	4376	0	0	0	0	0	4376	0	0	150248	30050	28	0	946	29075	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	25622		0	0	0	0	0	0	0	0	0	38433		0	0	0	0	0	0	1929544	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	2687	2687	0	0	2687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389404				0	0	0	0	0	2490	0	255037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2257400	0	0	2170642	86758	67	0	67	1516	0	0	0	0	1516	0	536222	0	0	0	0	536222	0	0	0	13721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516	67		255037	0	0	0	0	0	0	0	31664	31664	0	0	0	31664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67		255037	0	0	0	0	0	0	0	0	101		765111	0	0	0	0	0	2789463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	14264	14264	0	0	14264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333041				0	0	0	0	0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203978	0	0	136312	67666	4064	0	4064	1381	0	0	0	0	0	1381	989089	0	9569	4721	0	974799	0	0	0	1089	0	0	0	0	0	0	0	68352	68352	0	68352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56813	5445		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285781	57156	210	0	1887	55059	0	0	251811	0	1091	0	0	0	0	1091	0	0	0	0	0	0	0	0	0	0	0	0	5445		0	0	0	0	0	0	0	0	0	8168		0	0	0	0	0	0	1428848	0	0	0	72729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165339				0	0	0	0	0	4006	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41228	0	0	33089	8139	0	0	0	1195	0	0	0	0	0	1195	196576	0	0	567	0	196009	0	0	0	3740	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3564	3564	0	44544	0	4795	1195		141	834	0	0	0	0	0	0	3367	3367	0	0	0	3367	0	0	0	0	40135	8027	0	0	0	8027	0	0	1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1195		141	834	0	0	0	0	0	0	0	1793		423	3336	0	0	0	0	347380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1793				0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	270	0	15330	0	0	12101	3229	0	0	0	1032	0	0	0	0	0	1032	27545	0	34	0	0	27511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1017	1032		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032		0	0	0	0	0	0	0	0	0	1548		0	0	0	0	0	0	45144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	4373	4373	26754	26754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849745				0	0	0	0	0	9854	0	0	0	0	0	228	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112677	0	0	110180	2497	14308	0	14308	266	0	0	0	0	0	266	282478	0	9883	0	24640	247955	0	0	0	1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6447	14574		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21863	4373	0	0	0	0	0	0	0	0	360	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14574		0	0	0	0	0	0	0	0	0	21861		0	0	0	0	0	0	525911	0	0	0	23972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16043				0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24606	0	272	20245	4089	0	0	0	1847	0	0	0	0	0	1847	140501	0	461	12623	0	127417	0	0	0	1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	1847		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13349	2670	40	54	0	2576	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849		0	0	0	0	0	0	0	0	0	2774		0	0	0	0	0	0	166614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6609	0	0	1426	0	5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	8741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3855				0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2997	0	0	2894	103	0	0	0	11	0	0	0	0	0	11	3904	0	0	0	0	3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-93	11		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899	180	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		0	0	0	0	0	0	0	0	0	17		0	0	0	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
