"IDRSSD"	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH289	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	
209148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46346				0	0	0	0	0	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21607	0	0	21607	0	0	0	0	420	0	0	0	0	0	420	245471	0	0	2654	0	242817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4003	420		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420		0	0	0	0	0	0	0	0	0	630		0	0	0	0	0	0	289847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32392	0	0	0	0	32392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1139	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	51340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	1706	1706	0	0	1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17519				6615	0	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15343	0	0	15031	312	0	0	0	0	0	0	0	0	0	0	25025	0	0	0	0	25025	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6425	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4119	824	0	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	41052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29147				0	0	0	0	0	-212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9107	0	0	9050	57	0	0	0	0	0	0	0	0	0	0	24274	0	0	0	0	24274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1147	0		0	0	0	0	0	0	0	0	6270	6270	6270	0	0	0	0	0	0	0	1551	310	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	37443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	617	617	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30589				0	0	0	0	0	-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59793	0	0	0	59793	13042	0	13042	881	0	0	0	0	0	881	104923	0	0	0	0	104923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2584	13923		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10580	2116	0	0	0	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13923		0	0	0	0	0	0	0	0	0	20885		0	0	0	0	0	0	210761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118378				0	0	0	0	0	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21138	0	0	753	20385	19956	0	19956	1615	0	0	0	0	1615	0	154033	0	0	0	0	154033	0	0	0	12429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12854	19956		0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	500	0	0	12635	2527	0	0	0	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19956		0	0	0	0	0	0	0	0	0	29934		0	0	0	0	0	0	280229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111685				0	0	0	0	0	-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49833	0	0	49375	458	1606	0	1606	770	0	0	0	0	0	770	162958	0	0	3692	0	159266	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4387	2376		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21703	4341	0	0	0	4341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2376		0	0	0	0	0	0	0	0	0	3564		0	0	0	0	0	0	255069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34947				0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31814	0	0	31759	55	0	0	0	1473	0	0	0	0	0	1473	75347	0	0	5267	0	70080	0	0	0	2094	0	0	0	0	0	0	0	984	984	0	0	949	0	0	0	0	0	0	0	0	0	0	11280	11280	0	0	7043	2078	1473		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8238	1648	0	0	494	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1473		0	0	0	0	0	0	0	0	0	2210		0	0	0	0	0	0	116722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210434																																																																													0	0																																																																																																																																																																			
210452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31				0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32930	0	0	6828	26102	0	0	0	0	0	0	0	0	0	0	177	0	9	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-541	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	30622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10921				0	0	0	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55673	0	0	54476	1197	0	0	0	0	0	0	0	0	0	0	27791	0	177	0	0	27614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1155	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	61500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38863				0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28805	0	0	28805	0	0	0	0	0	0	0	0	0	0	0	50053	0	0	3976	0	46077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-540	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	86531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117981				0	0	0	0	0	-171	0	0	0	0	0	188346	0	137599	36911	13836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1441441	0	69391	1254763	117287	63605	0	63605	1107	0	0	0	0	0	1107	395916	0	0	778	0	395138	0	0	0	4986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16495	64712		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	64712		0	0	0	0	0	0	0	0	0	97068		0	0	0	0	0	0	1718146	0	304250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10542				0	0	0	0	0	-19	0	0	0	0	0	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53665	0	0	53665	0	842	0	842	1210	0	0	0	0	0	1210	103285	0	0	0	0	103285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2423	2052		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13994	2799	0	0	0	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052		0	0	0	0	0	0	0	0	0	3078		0	0	0	0	0	0	153302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12921				0	0	0	0	0	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4417	0	0	4268	149	0	0	0	0	0	0	0	0	0	0	39581	0	0	0	0	39581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-828	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	46334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	5247	5247	0	0	5247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131519				0	0	0	0	0	-123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141518	0	0	117569	23949	0	0	0	2799	0	0	0	0	1194	1605	207700	0	251	42913	0	164536	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3928	1605		0	20	0	0	0	0	0	0	1811	1811	0	0	0	0	0	1811	0	0	0	0	0	0	0	0	0	0	76307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605		0	20	0	0	0	0	0	0	0	2408		0	80	0	0	0	0	304020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69621				0	0	0	0	0	-727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54578	0	0	54337	18	7122	0	7122	3693	0	0	1883	0	0	1810	141728	0	4285	904	2521	134018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2698	8964		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9648	1930	0	0	0	1930	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9707		0	0	0	0	0	0	0	0	0	14561		0	0	0	0	0	0	206421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27455				0	0	0	0	0	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4843	0	0	4843	0	0	0	0	1985	0	0	0	0	0	1985	52675	0	0	0	0	52675	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-145	1985		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1985		0	0	0	0	0	0	0	0	0	2978		0	0	0	0	0	0	68690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212465																																																																													0	0																																																																																																																																																																			
212522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282579				0	0	0	0	0	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	94	0	203432	0	0	137289	66143	10216	0	10216	7298	0	0	0	1513	550	5235	647307	0	0	15132	0	628804	3371	0	0	4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5944	18863		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112083	22417	0	0	0	22417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18863		0	0	0	0	0	0	0	0	0	28295		0	0	0	0	0	0	1042158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	25425	25425	0	0	25425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386016				0	0	0	0	0	-336	0	0	0	0	0	14745	0	0	7685	7060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695883	0	0	692888	2995	115189	0	115189	7825	0	0	0	0	0	7825	1840303	0	0	6060	0	1820299	13944	0	0	26802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2055	136958		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136958		0	0	0	0	0	0	0	0	0	205437		0	0	0	0	0	0	3042807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184				0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157327	0	0	146167	11160	0	0	0	4274	0	0	0	0	4274	0	22478	0	0	0	0	22478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1769	184		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3395	679	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184		0	0	0	0	0	0	0	0	0	276		0	0	0	0	0	0	242049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61152				0	0	0	0	0	-825	0	0	0	0	0	327	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23016	0	0	22574	442	0	0	0	97	0	0	0	0	0	97	64151	0	4153	0	0	59998	0	0	0	383	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1517	97		0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16226	3245	0	0	0	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97		0	110	0	0	0	0	0	0	0	146		0	440	0	0	0	0	101049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17470				0	0	0	0	0	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44165	0	0	37916	6249	925	0	925	0	0	0	0	0	0	0	58596	0	0	0	0	58596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-870	925		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9780	1956	0	1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925		0	0	0	0	0	0	0	0	0	1388		0	0	0	0	0	0	97583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12745				0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16779	0	0	13695	3084	0	0	0	93	0	0	0	0	0	93	32086	0	527	230	0	31329	0	0	0	2865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430	102		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	102		0	0	0	0	0	0	0	0	0	153		0	0	0	0	0	0	48729	0	0	0	3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104245				0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389454	0	0	344308	45146	11969	0	11969	668	0	0	0	0	0	668	374371	0	0	0	0	374371	0	0	0	-1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14082	12637		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12637		0	0	0	0	0	0	0	0	0	18956		0	0	0	0	0	0	716457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	7402	1480	0	0	7402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162450				0	0	0	0	0	-2059	0	0	0	0	0	731	0	0	731	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	128	0	198233	0	0	175400	22833	4319	0	4319	273	0	0	0	0	0	273	895640	0	0	0	0	895640	0	0	0	51406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42711	4592		0	0	0	0	0	0	0	0	25521	25521	0	0	0	0	0	25521	0	0	40563	8113	0	0	0	8113	0	0	317405	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4592		0	0	0	0	0	0	0	0	0	6888		0	0	0	0	0	0	1134839	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
