"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
382256																																																																																																																																																																																																																																																	
382274																																																																																																																																																																																																																																																	
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	359	1254	0	0	0	138382	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139547	359	1254	138382	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	359	1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382658																																																																																																																																																																																																																																																	
382742																																																																																																																																																																																																																																																	
382854																																																																																																																																																																																																																																																	
384018																																																																																																																																																																																																																																																	
384278																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		35656	0	0	35656	0	0	502729	0	234429	0	0	234429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772814	0	0	772814	0	0	0	0	0	0	0	0	0	0	1035	0	0	1035	0	31027			31027		1327			1327										
384353																																																																																																																																																																																																																																																	
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																																																																																																																																																																																																																	
385471																																																																																																																																																																																																																																																	
385547																																																																																																																																																																																																																																																	
385686																																																																																																																																																																																																																																																	
386432																																																																																																																																																																																																																																																	
386450																																																																																																																																																																																																																																																	
386731																																																																																																																																																																																																																																																	
386825																																																																																																																																																																																																																																																	
386852																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		113	0	0	113	0	0	75514	0	0	0	0	0	0	1314	0	0	1314	0	0	0	0	0	0	0	0	0	0	76941	0	0	76941	0	0	0	0	0	0	0	0	0	0	262	0	0	262	0						112			112										
387055																																																																																																																																																																																																																																																	
387671																																																																																																																																																																																																																																																	
388155																																																																																																																																																																																																																																																	
388258																																																																																																																																																																																																																																																	
388557																																																																																																																																																																																																																																																	
388744																																																																																																																																																																																																																																																	
388753																																																																																																																																																																																																																																																	
388874																																																																																																																																																																																																																																																	
388940																																																																																																																																																																																																																																																	
389059																																																																																																																																																																																																																																																	
389358																																																																																																																																																																																																																																																	
389376																																																																																																																																																																																																																																																	
389826																																																																																																																																																																																																																																																	
390336																																																																																																																																																																																																																																																	
390372																																																																																																																																																																																																																																																	
390840																																																																																																																																																																																																																																																	
391418																																																																																																																																																																																																																																																	
391557																																																																																																																																																																																																																																																	
391575																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3845	0	0	0	0	0	366248	9530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379623	0	0	366248	13375	0	0	0	0	0	0	0	0	0	0	0	0	0	0											3455				3455				
391959																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391977																																																																																																																																																																																																																																																	
392152																																																																																																																																																																																																																																																	
392255																																																																																																																																																																																																																																																	
392778																																																																																																																																																																																																																																																	
393252																																																																																																																																																																																																																																																	
393355																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																																																																																																																																																																																																																	
394156																																																																																																																																																																																																																																																	
394259																																																																																																																																																																																																																																																	
395238																																																																																																																																																												178976	38702	0	0	0	0	0	0				0	0	0	0	0	0		0	0		21066	0	14887	2829	0	36324	6870389	1991	129415	0	0	129415	0	0	0	0	0	0	0	0	178976	0	0	0	0	0	0	7238161	0	51211	7181609	5341	0	0	38702	0	0	0	0	0	0	66160	0	0	41350	24810											14887		14887						
395274																																																																																																																																																																																																																																																	
396057																																																																																																																																																																																																																																																	
396244																																																																																																																																																																																																																																																	
396253																																																																																																																																																																																																																																																	
396356																																																																																																																																																																																																																																																	
396954																																																																																																																																																																																																																																																	
397456																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397531																																																																																																																																																																																																																																																	
397540																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	97	0	0	0	123541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123638	0	97	123541	0	0	0	0	0	0	0	0	0	0	2117	0	2117	0	0	0	0	0	0	0	0	0	0	0	0	97	0	97	0	0	0	0	0	
397559																																																																																																																																																																																																																																																	
397755																																																																																																																																																																																																																																																	
397858																																																																																																																																																																																																																																																	
398051																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248																																																																																																																																																																																																																																																	
398668																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51246	119964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171210	0	51246	119964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398837																																																																																																																																																																																																																																																	
399357																																																																																																																																																																																																																																																	
399517																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2572	0	0	2572	0	965	528547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2924	0	2873	51	0	535008	0	3838	531170	0	0	0	0	0	0	0	0	0	0	2572	0	0	2572	0						2572			2572										
399731																																																																																																																																																																																																																																																	
399973																																																																																																																																																																																																																																																	
400057																																																																																																																																																																																																																																																	
400141																																																																																																																																																																																																																																																	
400365																																																																																																																																																																																																																																																	
400767																																																																																																																																																																																																																																																	
400945																																																																																																																																																																																																																																																	
401072																																																																																																																																																																																																																																																	
401559																																																																																																																																																																																																																																																	
401755																																																																																																																																																																																																																																																	
401906																																																																																																																																																																																																																																																	
401951																																																																																																																																																																																																																																																	
402462																																																																																																																																																																																																																																																	
402846																																																																																																																																																																																																																																																	
402873																																																																																																																																																																																																																																																	
403067																																																																																																																																																																																																																																																	
403106																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		176	0	0	176	0	0	207136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207312	0	0	207312	0	0	0	0	0	0	0	0	0	0	5667	0	0	5667	0																			
403151																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	108999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108999	0	0	108999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
403179																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	239097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239097	0	0	239097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
403254																																																																																																																																																																																																																																																	
403656																																																																																																																																																																																																																																																	
403870																																																																																																																																																																																																																																																	
403946																																																																																																																																																																																																																																																	
404653																																																																																																																																																																																																																																																	
404943																																																																																																																																																																																																																																																	
406022																																																																																																																																																																																																																																																	
406059																																																																																																																																																																																																																																																	
406666																																																																																																																																																																																																																																																	
406778																																																																																																																																																																																																																																																	
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																																																																																																																																																																																																																	
407645																																																																																																																																																																																																																																																	
407850																																																																																																																																																																																																																																																	
408307																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																																																																																																																																																																																																																																																	
408875																																																																																																																																																																																																																																																	
409265																																																																																																																																																																																																																																																	
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748																																																																																																																																																																																																																																																	
410917																																																																																																																																																																																																																																																	
410944																																																																																																																																																																																																																																																	
411062																																																																																																																																																																																																																																																	
411174																																																																																																																																																																																																																																																	
411231																																																																																																																																																																																																																																																	
411240																																																																																																																																																																																																																																																	
411473																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	999	8030	0	17587	0	0	17587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26932	0	999	25617	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	
411512																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	33084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33084	0	0	33084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
411549																																																																																																																																																																																																																																																	
411576																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																																																																																	
411651																																																																																																																																																																																																																																																	
412153																																																																																																																																																																																																																																																	
412452																																																																																																																																																																																																																																																	
412555																																																																																																																																																																																																																																																	
412667																																																																																																																																																																																																																																																	
412751																																																																																																																																																												4013	4013	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	12051	994295	0	0	0	0	0	0	0	0	0	0	0	0	0	4013	0	0	0	0	0	0	1010359	0	12051	998308	0	0	0	4013	0	0	0	0	0	0	4013	0	0	4013	0																			
412845																																																																																																																																																																																																																																																	
412872																																																																																																																																																																																																																																																	
413141																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	9586	52180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61766	0	9586	52180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
413208	2921643	2142796	0	0	0	7949351	7096339	853012	0	0	0	42013	0	42000	0	0	0	0	0	0	0	119637	289999	0	409636	0	25081015	16360180	114726	29113	0	0	29113	0	325889	0	0	325889	0	0	0	0	0	0	31394136	298090	33614815	402874	26691816	0	21896258	4099017	696541	71644019	31684135	47275363	54838650	1214141	458531	0	0	458531	0	33041582	202643	34681824	299911	1908318	0	948601	959717	0	328038	0	0	323102	4936	2230101	0	0	2230101	0	15059939	33326395	1151244	46076893	1158197	0	0	0	0	0	112637	289999		402636		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42804	284813		327279	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42804	284813	0	327279	338	0	283876	0	0	282839	0	41555921																																																																																						
413347																																																																																																																																																																																																																																																	
413543																																																																																																																																																																																																																																																	
413646																																																																																																																																																																																																																																																	
413673																																																																																																																																																																																																																																																	
413758																																																																																																																																																																																																																																																	
414102																																																																																																																																																																																																																																																	
414652																																																																																																																																																																																																																																																	
414764																																																																																																																																																																																																																																																	
414858																																																																																																																																																																																																																																																	
415770																																																																																																																																																																																																																																																	
415855																																																																																																																																																																																																																																																	
416245																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		17824	0	0	17824	0	0	1139001	0	67852	0	0	67852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224677	0	0	1224677	0	0	0	0	0	0	0	0	0	0	18349	0	0	18349	0						16643			16643										
416272																																																																																																																																																																																																																																																	
416339																																																																																																																																																																																																																																																	
416357																																																																																																																																																																																																																																																	
416656																																																																																																																																																																																																																																																	
416674																																																																																																																																																																																																																																																	
416973																																																																																																																																																																																																																																																	
417626																																																																																																																																																																																																																																																	
417710																																																																																																																																																																																																																																																	
418100																																																																																																																																																																																																																																																	
418249																																																																																																																																																																																																																																																	
418436																																																																																																																																																																																																																																																	
418856																																																																																																																																																																																																																																																	
419255																																																																																																																																																																																																																																																	
419406																																																																																																																																																												7013	7013	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1903	0	0	1903	0	0	1052871	0	35584	0	0	35584	0	0	0	0	0	0	0	0	7013	0	0	0	0	0	0	1097371	0	0	1097371	0	0	0	7013	0	0	0	0	0	0	7746	0	0	7746	0											1714			1714		189			
419460																																																																																																																																																																																																																																																	
419675																																																																																																																																																																																																																																																	
419947																																																																																																																																																																																																																																																	
420578																																																																																																																																																																																																																																																	
420644																																																																																																																																																																																																																																																	
420653																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420877																																																																																																																																																																																																																																																	
421445																																																																																																																																																																																																																																																	
421539																																																																																																																																																																																																																																																	
422059																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422116																																																																																																																																																																																																																																																	
422433																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	0	0	19092	151837	8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179999	0	19092	151837	9070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
422657																																																																																																																																																																																																																																																	
