"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1557																																											333	0	1150	0	3375	true	333	0	0	0	0	0	0	0	0	0	false	0	0	0	1150	404	0	1821	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fstbanc.com	
1669																																											161	43	0	0	0	true	161	0	0	43	0	0	2123	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.lnbparis.com	
1829																																											288	0	0	288	42118	true	0	0	0	0	0	0	3578	3	288	0	true	0	0	0	42118	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	185	1697	0	http://www.avbpgh.com		http://www.ilovethatbank.com		http://www.avbonline.com												http://www.avbpgh.com	
1856																																											0	0	0	0	30000	true	0	0	0	0	0	0	1314	1	0	0	false	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.washitastatebank.com	
2040																																											0	0	0	0	4000	true	0	0	0	0	0	0	1519	2	0	0	false	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fmnetbank.com	
2161																																											0	31	0	0	0	true	0	21	0	10	0	0	919	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.lamarnational.com	
2376																																											0	4368	284451	0	912003	true	0	0	0	1493	2100	775	41379	3	0	0	false	0	0	0	284451	272815	194833	133857	0	26047	0	0	0	0	26047	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						http://www.oritani.com	
2554																																											0	0	750	0	750	true	0	0	0	0	0	0	120	0	0	0	false	0	0	0	750	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.sbmarietta.com	
2732																																											1112	1047	0	0	0	true	1112	0	0	0	0	1047	27556	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	true	false	true		2	228	616	0		Albank															www.albanybank.com	
2750																																											0	148	0	0	14122	true	0	148	0	0	0	0	723	1	0	0	false	0	0	0	10143	0	0	0	0	3979	0	0	0	0	3979	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	0	0	0																	www.genoacb.com	
3177																																											538	650	0	2	112954	true	536	0	0	650	0	0	4472	2	2	0	false	0	0	0	20000	30000	0	60000	110000	0	0	1129	1825	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						www.ochome.com	
3252																																											0	0	0	0	4500	true	0	0	0	0	0	0	2351	1	0	0	false	0	0	0	1000	1500	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fbgconline.com	
3720																																											0	1060	0	0	0	true	0	978	0	0	0	82	2862	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						Bank of Clarendon	
3971																																											975	1558	0	55	31001	true	920	715	0	843	0	0	0	0	55	0	true	0	128	0	0	0	0	30429	0	128	185	0	259	0	572	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false																						www.midcountrybank.com	
4156																																											0	22	14000	0	15000	true	0	0	0	22	0	0	0	0	0	0	false	0	0	0	14000	250	500	250	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.kanzabank.com	
4231																																											0	1356	0	0	0	false	0	0	0	0	0	1356	852	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fmbanksylvania.com	
4437																																											0	75	895	0	2170	true	0	0	0	0	0	75	11299	4	0	0	false	0	0	0	895	543	302	430	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	32	501	0																	WWW.FNBWVVA.COM	
4839																																											0	1130	0	0	22000	true	0	0	0	0	0	1130	23321	6	0	0	true	0	0	0	0	13500	8500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						WWW.ABCBANK.NET	
5069																																											0	3790	0	0	0	false	0	0	0	0	0	3790	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		1	15	1337																			
5135																																											0	416	8550	0	17705	true	0	132	0	9	0	275	10764	4	0	0	false	0	0	0	8550	7500	0	1655	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fsbanks.com	
5210																																											0	1617	17000	0	79500	true	0	0	0	1016	186	415	5331	3	0	0	false	0	0	0	17000	36500	26000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	41	305	0																	http://www.acnb.com	
5461																																											0	3041	15000	0	15750	true	0	737	0	0	0	2304	0	0	0	0	true	0	750	0	15000	0	0	0	0	750	0	0	0	0	750	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.bankbac.com	
5751																																											415	0	0	0	0	true	415	0	0	0	0	0	1011	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																											0	2040	0	0	0	true	0	1265	0	0	0	775	704	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.aebalma.com	
6141																																											0	132	0	0	0	false	0	0	0	132	0	0	99	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																							
6329																																											0	5061	0	0	0	true	0	3017	0	1181	0	863	558	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.abbank.com	
7009																																											0	0	0	0	0	true	0	0	0	0	0	0	2135	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	363	18896	0																	http://www.bessemertrust.com	
7045																																											0	157	0	0	0	true	0	0	0	97	0	60	2303	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.banktpb.com	
7072																																											849	0	0	155	7000	true	694	0	0	0	0	0	306	0	155	0	false	0	0	0	2000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						www.wallkill.com	
7157																																											0	10	0	0	0	true	0	0	0	10	0	0	263	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.statebankbr.com	
7456																																											0	0	4334	0	4334	true	0	0	0	0	0	0	254	0	0	0	false	0	0	0	4334	0	0	0	0	0	0	0	0	164	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.bankofhartington.com	
7634																																											0	675	0	0	750	false	0	164	0	80	0	431	1676	2	0	0	false	0	0	0	750	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						THEFOURCOUNTYBANK.COM	
8033																																											0	1346	7600	0	12600	true	0	58	0	581	0	707	2346	1	0	0	true	0	0	0	7600	3000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1149	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.perrytonbank.com	
8631																																											0	106	0	0	0	true	0	0	0	106	0	0	809	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						pcbsm.com	
9357																																											476	0	0	0	0	true	476	0	0	0	0	0	8	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	0	0	0																	www.fidelitybankmn.com	
9553																																											0	0	11994	0	44049	true	0	0	0	0	0	0	501	0	0	0	false	0	0	0	11994	5000	1748	24806	9662	0	1	0	500	0	501	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.adamscountybank.net	
9807																																											0	87353	100000	0	240000	true	0	60116	0	9464	12780	4993	4301	2	0	0	true	0	0	0	100000	140000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.amboybank.com	
9955																																											0	0	5754	0	13654	true	0	0	0	0	0	0	3541	2	0	0	false	0	0	0	5754	3000	4900	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankkansas.com	
10250																																											0	3387	0	0	0	true	0	1750	0	180	0	1457	794	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.thebankofelkriver.com	
10849																																											0	18352	0	0	0	true	0	9298	1515	4921	0	2618	1833	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.firststatebk.com	
11145																																											0	1055	4351	0	15144	false	0	0	0	687	0	368	1774	1	0	0	false	0	0	0	4351	8793	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.losb.com	
11275																																											41	7721	132500	41	140735	true	0	6130	0	1591	0	0	2003	1	41	0	true	0	4235	0	132500	0	0	4000	0	4235	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false																						www.pulaskibank.com	
11640																																											0	30	0	0	20000	true	0	30	0	0	0	0	4386	1	0	0	false	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.fnbclarksdale.com	
11837																																											0	975	0	0	7000	true	0	650	0	0	0	325	875	1	0	0	false	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.farmbk.com	
12030																																											0	2840	0	0	0	true	0	995	626	196	0	1023	1145	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false																						http://www.fnbalma.com	
