"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	98	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.sbmarietta.com	
2732																																											1112	0	0	0	0	true	1112	0	0	0	0	0	29443	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.albanybank.com	
2750																																											0	98	4000	0	6035	true	0	98	0	0	0	0	946	1	0	0	false	0	2035	0	4000	0	0	0	0	2035	0	0	0	0	2035	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.genoacb.com	
3177																																											416	2258	0	0	107597	true	416	350	0	1580	0	328	4784	1	0	0	false	0	0	0	25000	20000	0	60000	105000	0	868	0	1729	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.ochome.com	
3252																																											0	101	0	0	5000	true	0	0	0	0	0	101	1376	1	0	0	false	0	0	0	1000	3000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fbgconline.com	
3720																																											0	1045	0	0	0	true	0	963	0	0	0	82	2282	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												Bank of Clarendon	
3971																																											417	1413	0	39	36923	true	378	316	0	949	0	148	0	0	39	0	true	0	0	0	0	0	10264	26314	0	0	92	0	253	0	345	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.midcountrybank.com	
4156																																											0	50	6500	0	8000	true	0	0	0	6	0	44	9	0	0	0	false	0	0	0	6500	250	1000	250	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.kanzabank.com	
4231																																											0	1163	0	0	0	false	0	0	0	0	0	1163	845	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmbanksylvania.com	
4839																																											0	1138	0	0	22396	true	0	0	0	0	397	741	22277	6	0	0	true	0	0	0	0	0	22000	0	0	396	0	0	0	0	396	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.ABCBANK.NET	
5069																																											0	3771	0	0	0	false	0	0	0	0	0	3771	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
5135																																											0	327	7500	0	21098	true	0	65	0	18	0	0	12133	5	0	0	false	0	0	244	7500	12000	0	1598	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fsbanks.com	
5210																																											0	564	17250	0	84500	true	0	63	0	501	0	0	4917	4	0	0	false	0	0	0	17250	45750	21500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.acnb.com	
5461																																											0	2173	0	0	0	true	0	0	0	0	0	2173	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankbac.com	
5751																																											302	45	0	0	0	true	302	0	0	0	0	45	841	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																											0	2010	0	0	0	true	0	1663	0	65	0	282	581	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.aebalma.com	
6141																																											0	0	0	0	0	false	0	0	0	0	0	0	39	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
6329																																											0	2275	0	0	0	true	0	1304	3	441	0	527	453	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.abbank.com	
7009																																											0	0	0	0	0	false	0	0	0	0	0	0	2585	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bessemertrust.com	
7045																																											0	104	0	0	0	true	0	0	0	74	0	30	1723	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.banktpb.com	
7072																																											832	432	0	208	15000	true	624	0	0	432	0	0	261	0	208	0	false	0	0	0	10000	4000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										www.wallkill.com																www.wallkill.com	
7157																																											0	0	0	0	0	true	0	0	0	0	0	0	216	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	6	6	0																	www.statebankbr.com	
7456																																											0	0	0	0	0	true	0	0	0	0	0	0	322	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofhartington.com	
7634																																											0	517	0	0	700	false	0	31	0	80	0	406	1681	3	0	0	false	0	0	0	700	0	0	0	700	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												THEFOURCOUNTYBANK.COM	
8033																																											0	706	5100	0	13100	true	0	48	0	40	0	618	1208	0	0	0	true	0	0	0	5100	6000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	986	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.perrytonbank.com	
8631																																											0	102	0	0	0	true	0	0	0	102	0	0	1207	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												pcbsm.com	
9357																																											0	0	0	0	0	true	0	0	0	0	0	0	4	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.fidelitybankmn.com	
9553																																											0	0	17553	0	46542	true	0	0	0	0	0	0	574	0	0	0	false	0	0	0	17553	565	4718	23381	9645	0	0	325	0	0	325	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.adamscountybank.net	
9807																																											0	34714	50000	0	190000	true	0	17921	0	15480	1313	0	5709	2	0	0	true	0	0	0	50000	140000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.amboybank.com	
9955																																											0	0	4688	0	11154	true	0	0	0	0	0	0	3128	3	0	0	false	0	0	0	4688	4466	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankkansas.com	
10250																																											0	4600	0	0	0	true	0	487	433	0	0	3680	776	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.thebankofelkriver.com	
10849																																											0	11334	0	0	0	true	0	8063	1515	20	0	1736	1570	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firststatebk.com	
11145																																											0	368	1058	0	12793	false	0	0	0	152	0	216	1562	1	0	0	false	0	0	0	1058	10550	578	607	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																		
11275																																											34	4784	184500	34	192335	true	0	4423	0	361	0	0	1534	1	34	0	true	0	3835	0	184500	0	0	4000	0	3835	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.pulaskibank.com	
11640																																											0	0	0	0	20000	true	0	0	0	0	0	0	9097	2	0	0	false	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbclarksdale.com	
11837																																											0	660	0	0	7000	true	0	620	0	0	0	40	800	1	0	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.farmbk.com	
12030																																											0	1350	0	0	0	true	0	512	370	124	0	344	1651	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbalma.com	
12142																																											0	52	3000	0	3000	true	0	52	0	0	0	0	310	0	0	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.clevelandstatebank.com	
12179																																											0	0	500	0	1277	true	0	0	0	0	0	0	342	0	0	0	false	0	0	0	500	0	500	277	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.amsavingsbank.com	
12311	212131	26133	250000	150550	6016708	true	43483	121198	6	152475	18098	true	0	994384	250000	1075	2778	3883	0	1243348	2910667	1595337	9620	401238	0	0	0	0	0	0	0	0	0	0	0	0	0	10133	0	0	0	0					6016708			356	112	23484	66	2115								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0												1	1490	26092	0	www.pawsbanking.com		www.steeltownbanking.com		www.detroitlionsbanking.com		www.coltsbanking.com		www.bluejacketsbanking.com		www.monstersbanking.com		www.clippersbanking.com	www.aueglebanking.com	www.bulldogbanking.com	www.goldenflashesbanking.com	www.Huntington.com	
12647																																											0	542	0	0	0	true	0	461	0	81	0	0	5138	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true																								http://www.PORTAGECOUNTYBANK.COM	
