"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
12656																																																											
12937																																																											
12946																																						0	0	0	0	0	0	0	0	0	0	0	0	221945									
13103																																						0	0	0	0	0	0	0	0	0	0	0	0	345672									
13251																																																											
13457																																																											
14052																																																											
14155																																																											
14650																																																											
14753																																																											
14865																																																											
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
16551																																																											
16748																																																											
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
17147	0	0	0	0	0	0	0	0	0	0	0	0	13763	0	0	13763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13763	0	0	13763	0	0	0	0	0	0	0	1147054									
17259																																																											
17950																																																											
17978																																																											
18050																																																											
18135																																																											
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
18836																																																											
18854																																																											
19356																																																											
19936																																																											
19972																																																											
20053																																																											
20633																																																											
20857																																																											
21256																																																											
21359																																																											
21658																																																											
22048																																																											
22543																																																											
22552																																																											
22730																																																											
22936																																																											
23456																																																											
23504	0	0	0	0	0	0	0	0	0	0	0	0	3364	0	0	3364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3364	0	0	3364	0	0	0	0	0	0	0	661862									
23643																																																											
23755																																																											
24006																																						0	0	0	0	0	0	0	0	0	0	0	0	101540									
24378																																																											
24453																																																											
24659																																																											
24668																																						0	0	0	0	0	0	0	0	0	0	0	0	509853									
24949																																																											
25357																																																											
25647																																																											
26176																																																											
26242																																																											
26457																																																											
26765																																																											
27070																																																											
27548																																						0	0	0	0	0	0	4624	0	0	4620	0	0	197507									
27614																																																											
27847																																																											
28013																																						0	0	0	0	0	0	0	0	0	0	0	0	740666									
28152																																																											
28255																																																											
28406													29				29																					295	29	0	0	0	29	0	0	0	0	0	0	9736									
28675																																																											
28732																																																											
29476																																																											
29636																																																											
29878																																						0	0	0	0	0	0	0	0	0	0	0	0	24492									
30052																																																											
30502	0	0	0	0	0	0	0	0	0	0	0	0	2086	0	0	0	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	2086	0	0	0	2086	0	0	0	0	0	0	243106									
30650																																																											
30810																																																											
31134																																																											
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90894									
31657																																																											
31826																																																											
31835																																																											
32234																																																											
32766																																																											
32971																																																											
33147																																																											
33259																																																											
33268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
33370																																																											
33839																																																											
33857																																						0	0	0	0	0	0	0	0	0	0	0	0	74786									
34425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80939									
34434																																																											
34452																																																											
34537													172			172																						4651	172	0	0	172	0	16088	0	84	15638	0	84	929351	Other Real Estate Owned								
34555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
34742																																																											
35057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	0	0	0	0	0	0	0	0	0	0	7933									
35301																																																											
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	404	0	0	0	0	0	0	0	1989234									
35646																																																											
35879																																																											
36456																																																											
36933																																																											
37051																																																											
37341																																																											
37435																																						2022	0	0	0	0	0	0	0	0	0	0	0	422996									
37640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9178	0	0	9178	0	0	736006									
37659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
37949																																																											
38740																																																											
39327																																																											
39756																																						0	0	0	0	0	0	0	0	0	0	0	0	73812									
40033																																																											
40499													4773			4741	32																					1648	4773	0	0	4741	32	155268	0	0	153927	0	0	191847									
40855																																																											
41245																																																											
41553																																																											
41629																																																											
41825																																																											
41937																																																											
41955																																																											
42037																																																											
42354																																																											
42372																																																											
42420		2521											9411			9411																						4191	9411	0	0	9411	0	0	0	0	0	0	0	886889	BANK STOCK	LIMITED PARTNERSHIP							
42448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117426									
42457																																																											
43052																																																											
43351																																																											
43856																																																											
43959																																																											
44040																																																											
44433																																																											
44741																																																											
44750																																																											
44929																																																											
45038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
45047																																																											
45056																																																											
45430																																																											
45458																																																											
45551																																						0	0	0	0	0	0	0	0	0	0	0	0	89200									
45560																																						0	0	0	0	0	0	0	0	0	0	0	0	294724									
45775																																																											
46053																																																											
46941																																																											
47247																																						0	0	0	0	0	0	12662	0	0	12397	0	0	38271									
47256																																																											
47452																																																											
47500																																																											
48057																																																											
48150																																																											
48374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23463									
48440																																																											
49054																																																											
49148																																																											
49241																																																											
49652																																																											
49858																																																											
49951																																																											
50144																																																											
50461																																																											
50872																																																											
51253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4262									
51356																																																											
51459																																																											
51842																																																											
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
52951																																																											
53051																																																											
53752																																																											
54049																																																											
54058																																																											
54441																																																											
54656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677613									
54973																																																											
55336																																																											
55635																																																											
55653																																																											
55970																																																											
56258																																																											
56351																																						0	0	0	0	0	0	0	0	0	0	0	0	390106									
56548																																																											
56557																																						0	6525	0	0	6525	0	0	0	0	0	0	0	236083									
56717																																																											
57040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
57451																																																											
58225																																																											
58243		10479											5956			5956																						24767	5956	0	0	5956	0	0	0	0	0	0	0	224081	Federal Reserve Stock	FHLB Stock							
58355																																																											
58551																																																											
58636																																																											
58757																																																											
58971													73			73																						0	73	0	0	73	0	0	0	0	0	0	0	1021199									
59316																																						0	0	0	0	0	0	0	0	0	0	0	0	247517									
59352																																																											
59370																																																											
59754																																																											
60143																																																											
60330	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	40	0	0	0	0	0	0	0	47313									
60545																																																											
60554																																																											
60648																																																											
61122																																						0	0	0	0	0	0	0	0	0	0	0	0	123458									
61355																																																											
61476																																																											
61757																																																											
61832																																																											
61953																																																											
62044																																																											
62110																																																											
62147																																																											
62772																																																											
63050																																																											
63069																																																			Contingent Consideration Asset				Contingent Consideration Liabilities	FDIC clawback liability			
63201																																																											
63573																																																											
63733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243712									
63742																																																											
63751																																																											
64150																																																											
64552																																						0	0	0	0	0	0	0	0	0	0	0	0	23322									
64730																																																											
65205																																																											
65513																																																											
65559																																						0	0	0	0	0	0	0	0	0	0	0	0	257500									
65746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57467									
65858																																						14389	0	0	0	0	0	0	0	0	0	0	0	297821	Cash surrender value life insurance								
66154																																																											
66275																																																											
66677																																						1104	0	0	0	0	0	0	0	0	0	0	0	710									
67142																																																											
67151																																																											
67209																																																											
67254																																																											
67656																																						0	0	0	0	0	0	0	0	0	0	0	0	77205									
67870																																																											
68448																																																											
68671																																																											
68756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
68831																																																											
68840																																																											
69333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143339									
69678																																																											
70058																																																											
70218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
70414																																																											
70638																																																											
70955																																																											
71073																																																											
71318																																						0	0	0	0	0	0	0	0	0	0	0	0	99161									
71457																																																											
71859																																																											
72258																																																											
72351																																																											
72454																																																											
72678																																																											
73116																																																											
73152																																																											
73554																																																											
73956																																																											
74056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
74140																																						0	0	0	0	0	0	0	0	0	0	0	0	501139									
74403																																						591	0	0	0	0	0	0	0	0	0	0	0	83147									
74449																																																											
75053																																																											
75259																																																											
75446																																																											
75455																																																											
75558																																																											
75633																																																			CRA LP Investment								
75651																																																											
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
76443																																																											
76854																																																											
77150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
77253																																																											
77422																																																											
77851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
78157																																																											
78241																																																											
78559																																																											
79042																																																											
79127																																																											
79145																																																											
79257																																																											
79855																																																											
80150																																																											
80374																																																											
80431																																																											
80552																																																											
80936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
81175																																																											
81429																																																											
82033																																																											
82257																																																											
82350																																																											
82659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
83151																																																											
83236																																																											
83375																																																											
83638																																						0	1969	0	0	1969	0	0	0	0	0	0	0	1628121									
83834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
83852																																																											
83955																																																											
84046																																																											
84541																																																											
84804																																																											
85052																																																											
85258																																																											
85454																																																											
85472																																						0	0	0	0	0	0	0	0	0	0	0	0	117396									
85931																																																											
86349																																																											
86358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
86554																																																											
86675																																																											
87047																																																											
87159																																																											
87234																																																											
87476																																																											
87579																																																											
88231	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	322	0	65417	0	0	64094	0	0	10721									
88240																																																											
88259																																																											
88352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
88455																																																											
88950																																																											
89032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38741									
89135																																																											
89854																																																											
89957																																																											
90047																																																											
90177																																																											
90328																																																											
90337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16033									
90579																																																											
91615																																																											
91754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437297									
91950																																																											
92144																																																											
92676																																																											
92706																																																											
92902																																																											
93244																																																											
93543																																																											
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
93758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
94139																																																											
94522																																																											
94755																																																											
94858																																																											
95051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
95677																																																											
96553																																																											
97055																																																											
97279																																																											
97457																																																											
97804																																																											
97943																																																											
98351																																																											
98463																																						0	0	0	0	0	0	0	0	0	0	0	0	292942									
98717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
99143																																																											
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
99376													50			50																						945	50	0	0	50	0	0	30966	0	0	30625	0	155976	Noncertificated Interest-only strips								
99442																																																											
99536																																																											
99853																																																											
100236																																																											
100357																																																											
100562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7123	0	0	0	0	0	0	0	0	0	0	0	1058806									
100777																																																											
100843																																																											
101019																																																											
101037																																						0	0	0	0	0	0	0	0	0	0	0	0	229127									
101439																																																											
101671																																						0	0	0	0	0	0	0	0	0	0	0	0	272308									
101738																																																											
101952																																																											
102155																																																											
102333																																																											
102342																																																											
102539																																																											
102557																																																											
102874																																																											
103134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
103255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790766									
103563																																																											
104234																																																											
104542																																																											
104971																																																											
105026																																																											
105222																																																											
105473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3									
105530																																																											
106359																																						0	0	0	0	0	0	0	0	0	0	0	0	348423									
106452																																																											
106676																																																											
107244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2669877									
107459																																																											
107570																																																											
107758																																																											
108072																																																											
108269																																																											
108652																																																											
108746																																																											
108951																																																											
109136																																																											
109154																																																											
109453																																																											
109574																																																											
109659																																																											
110413																																						0	0	0	0	0	0	0	0	0	0	0	0	107462									
110936																																																											
110945																																																											
110972																																																											
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
111205																																																											
111661																																																											
111942																																																											
111979																																																											
112163																																						35096	308	0	0	308	0	0	0	0	0	0	0	232378	GOODWILL								
112332																																																											
112444																																																											
112510																																																											
112556																																																											
112837																																																											
113003																																																											
113030																																																											
113441																																																											
113601																																																											
113740																																						0	0	0	0	0	0	0	0	0	0	0	0	139672									
113937																																																											
114149																																																											
114251																																																											
114260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633690									
114457																																																											
114774																																																											
114840																																																											
114859																																																											
115100																																																											
115146																																																											
115575																																																											
116358																																																											
116554																																																											
116741																																																											
117038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
117074																																																											
117458																																																											
117672																																																											
117775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
118156																																																											
118660																																																											
118736																																																											
119153																																																											
119528																																																											
119779																																						0	0	0	0	0	0	0	0	0	0	0	0	28352									
119872																																																											
120476																																																											
120542																																																											
120609																																						0	0	0	0	0	0	0	0	0	0	0	0	252228									
120953																																																											
121642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93962									
121651																																																											
121679																																																											
121914																																																											
122153																																																											
122546																																																											
122854													441			441																						0	527	0	0	527	0	15964	0	0	15417	0	0	760995									
123075																																																											
123374																																																											
123646																																																											
124344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
124830																																																											
125154																																																											
125471																																						0	0	0	0	0	0	0	0	0	0	0	0	3843244									
125855																																																											
125873																																																											
125958																																																											
126012																																																											
126049																																																											
126375																																																											
126553																																																											
126740																																																											
126834																																																											
127055																																																											
127224																																																											
128258																																																											
128904													47093			47093																						0	47093	0	0	47093	0	0	0	0	0	0	0	1414975									
129349																																																											
129358																																																											
129479																																																											
129732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20673	0	0	0	0	0	0	0	0	0	0	0	795408									
129853																																																											
129910																																																											
130345																																																											
130541																																						0	0	0	0	0	0	0	0	0	0	0	0	542082									
130813																																																											
131034																																																											
131173																																						0	0	0	0	0	0	0	0	0	0	0	0	85605									
131418																																						0	4	0	0	4	0	729	0	0	713	0	0	62307									
131436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
131650																		13125			13125																	3087	13153	0	0	13153	0	0	422522	0	0	444091	0	1385471	Interest Rate Swaps				Interest Rate Swaps				
131717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
131940																																																											
132107																																																											
132451																																																											
132554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112265									
132778																																																											
132938																																																											
133579																																																											
133850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521777									
133971																																																											
134156																																																											
134437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264025									
134455																																																											
134848																																																											
135836																																																											
135854																																																											
136048																																																											
136338																																																											
136459																																																											
136655																																																											
137205																																						0	0	0	0	0	0	0	0	0	0	0	0	82000									
137447																																																											
