"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1557	0	0									0	53	0																																																																	129	0	4548										
1669	0	5521									0	1982	2366																																																																	1450	0	440										
1856	0	0									0	0	5788																																																																	4232	0	52										
2040	0	6464									0	237	1870																																																																	12531	0	2140										
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3222	0	2867	0	0								
2376	0	0	0	0	0	0	0	0	0	0	209425	0	31178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2900	0	3094	0	0								
2554	0	0									0	0	0																																																																	0	0	1587										
2732	0	0									0	12162	43495																																																															0	0	37000	0	1301										
2750	0	0									3800	316	914																																																																	1190	0	7822										
3252	0	0									0	0	0																																																																	2027	0	9090										
3458	0	0									1700	101	75																																																																	318	0	856										
3720	0	0	0	0	0	0	0	0	0	0	5000	1354	1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2067	0	7606	0	0								
3971	0	0									0	2614	72808																																																															0	0	35282	0	20859										
4156	0	0	0	0	0	0	0	0	0	0	0	1315	3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5018	0	5629	0	0								
4231	0	0									0	0	165																																																																	357	0	886										
4839	0	0									0	10272	11113																																																															0	0	2753	0	3801										
5069	0	0									0	9926	6141																																																															0	0	718	0	0										
5135	0	0									0	429	4879																																																															1031	579	5210	0	40204										
5210	0	0	0	0	0	0	0	0	0	0	0	8949	40974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	46763	0	38323	0	0								
5461	0	0	0	0	0	0	0	0	0	0	0	2317	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13847	0	13873	0	0								
5751	0	0									4000	575	2021																																																																	7385	0	11187										
6039	0	0	0	0	0	0	0	0	0	0	0	2405	9359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1759	0	15149	0	0								
6141	0	0									0	0	0																																																																	0	0	519										
6329	0	0	0	0	0	0	0	0	0	0	0	19087	12630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10261	0	15573	0	0								
7009	0	0									0	0	0																																																															0	0	0	0	0										
7045	0	0	0	0	0	0	0	0	0	0	0	528	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1454	0	1770	0	0								
7072	0	0									10000	370	1061																																																																	1852	0	6870										
7456	0	0									0	973	370																																																																	5142	0	17222										
7634	0	0									0	272	347																																																																	0	0	1584										
8033	0	0									0	12519	4856																																																																	3520	0	12172										
8462	0	882									0	197	0																																																																	1971	0	3310										
8631	0	0									0	589	439																																																																	380	0	2										
9357	0	2	0	0	0	0	0	0	0	0	0	6224	4002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	145626	137924	2666	0	0								
9553	0	0									0	143	0																																																																	1566	0	22316										
9807	0	0	0	0	0	0	0	0	0	0	0	173859	263600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18206	0	3734	0	13984	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955	0	0									0	0	2186																																																																	3813	0	8527										
10250	0	0									0	1620	6472																																																															319	258	32744	0	8901										
10849	0	0									0	3187	4175																																																																	1046	0	3144										
11145	0	0	0	0	0	0	0	0	0	0	0	1362	9098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3475	0	1212	0	0								
11640	0	0									0	4053	6167																																																															0	0	4265	0	13848										
11837	0	0									0	33	3																																																																	18	0	448										
12030	0	0									0	466	13939																																																															0	0	4889	0	3544										
12142	0	0									0	652	7230																																																																	6409	0	772										
12179	0	0									0	102	310																																																																	857	0	251										
12311																																																																																	0	0								
12647	0	0	0	0	0	0	0	0	0	0	0	1292	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3470	0	9314	0	0								
12656	0	0									0	32	0																																																																	461	0	279										
12937	0	0									0	0	7793																																																																	2807	0	4003										
12946	0	0	0	0	0	0	0	0	0	0	322493	9063	78464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1742	1639	45287	0	11338	0	0								
13103	0	0	0	0	0	0	0	0	0	0	0	28910	11039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	40804	0	23812	0	0								
13251	1017	0									0	90	0																																																																	145	0	476										
13457	0	0									0	0	0																																																																	253	0	2747										
14052	0	0									0	48	3197																																																																	1397	0	2101										
14155	0	0									0	8272	1169																																																																	605	0	6145										
14650	0	722									0	0	0																																																																	0	0	1329										
14753	0	0									0	0	47																																																																	282	0	4502										
14865	0	0									0	3676	2580																																																															887	2546	15727	0	37238										
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																133	0	2854	0	0								
16551	0	0									0	2563	3917																																																															1018	554	6868	0	740										
16748	0	0									0	535	0																																																																	1711	0	2287										
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17835	0	94196	0	0								
17147	0	0	0	0	0	0	0	0	0	0	0	26585	613930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2608	1059	1229916	80	186895	0	0								
17259	0	0									0	19	27																																																																	0	0	612										
17950	0	0									0	1289	4779																																																															0	0	6468	0	9629										
17978	0	0									17500	2021	514																																																															0	0	0	0	138						Commit's. to Originate Single-Family Mortgages	Commit's. to Originate Multi-Family Mortgages	Commit's. to Originate Other Mortgages	Commt's. to Originate Consumer Loans	
18050	0	0									0	6909	20693																																																															0	0	1425	0	2301										
18135	0	0									0	155	0																																																																	3252	0	3965										
18827	0	0	0	0	0	0	0	0	0	0	0	4130	127069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	70845	0	12307	0	0								
18836	0	0									0	292	1366																																																																	856	0	3080										
18854	0	0	0	0	0	0	0	0	0	0	25272	13831	43751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	66694	0	21564	0	0								
19356	0	0									0	804	1820																																																																	3384	0	0										
19936	0	0									0	574	2231																																																																	11786	0	6148										
19972	0	0									0	1217	0																																																																	0	0	0										
20053	0	929									0	1064	1188																																																																	2042	0	3031										
20633	0	0									0	382	1206																																																																	7864	0	4096										
20857	0	0									0	47	0																																																																	5517	0	14532										
21256	0	0									0	0	27																																																																	41	0	2										
21359	0	0									0	329	0																																																																	613	0	2683										
21630	0	0	0	0	0	0	0	0	0	0	0	317	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2216	0	299	0	0								
21658	0	109	0	0	0	0	0	0	0	0	0	986	4979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3212	0	1519	0	0								
22048	0	0									0	967	8538																																																																	5233	0	5308										
22543	0	0	0	0	0	0	0	0	0	0	0	5335	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8670	0	2009	0	0								
22552	0	0									0	230	910																																																																	5072	0	6697										
22730	0	0									0	0	825																																																																	1970	0	3507										
22936	0	0									0	1368	2086																																																																	4829	0	5070										
23456	0	0									0	1491	28																																																																	1698	0	1952										
23504	397889	0	0	0	0	0	0	0	0	0	190000	1051	165559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														148	1788	406171	0	70507	0	0								
23643	0	0									0	71	4947																																																																	3638	0	6885										
23755	0	0									0	4879	830																																																																	3650	0	750										
24006	0	0	0	0	0	0	0	0	0	0	0	5652	54108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	36618	0	0	0	0								
24378	0	0									0	591	0																																																																	615	0	296										
24453	0	0									3595	13165	7576																																																																	5762	0	740										
24659	0	0									0	0	598																																																																	1821	0	1502										
24668	0	0	0	0	0	0	0	0	0	0	0	28490	26271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	213343	0	25815	0	0								
24949	0	0									0	1883	19464																																																															0	1818	19640	0	6079										
25357	0	0									0	4327	5832																																																															0	0	8626	0	16053										
25647	0	0	0	0	0	0	0	0	0	0	0	407	2579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1	0	0	0	0								
26176	0	0									0	0	3703																																																															0	0	373	0	0										
26242	0	0									0	3135	37068																																																															4458	0	8724	0	17795										
26457	0	0	0	0	0	0	0	0	0	0	0	453	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																150	0	3120	0	0								
26765	0	0									25000	5530	26244																																																															0	0	39464	0	4225										
27070	0	0									0	2892	1																																																															3007	0	0	0	3045										
27548	0	0	0	0	0	0	0	0	0	0	51	1416	15996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	60863	0	11297	0	0								
27614	0	0									0	450	6746																																																															1388	0	2813	0	16794										
27847	0	0									0	4019	11179																																																															0	0	5329	0	344										
28013	0	0	0	0	0	0	0	0	0	0	0	18573	48288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	33895	0	6907	0	0								
28152	0	2068	0	0	0	0	0	0	0	0	0	1027	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9268	0	4825	0	0								
28255	0	0									0	7224	13448																																																															0	0	9204	0	8230										
28406	0	0	0	0	0	0	0	0	0	0	0	8687	133490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	178740	5299	54135	0	0								
28675	0	0	0	0	0	0	0	0	0	0	0	1571	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1894	0	3401	0	0								
28732	0	0									0	3023	5754																																																																	3259	0	3286										
29476	0	0									0	502	603																																																																	2736	0	216										
29636	0	0	0	0	0	0	0	0	0	0	0	4341	22172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4986	0	10579	0	652	0	0								
29878	0	0	0	0	0	0	0	0	0	0	0	694	58863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	12880	0	0								
30052	0	0									0	1050	253																																																																	91	0	261										
30502	0	0	0	0	0	0	0	0	0	0	0	1514	19738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	31406	0	52766	0	0								
30650	0	0									0	1752	2520																																																																	2773	0	606										
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6336	0	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	188794723	818314	0	15500	500199	0	0								
31134	1193	0	0	0	0	0	0	0	0	0	0	461	1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																313	0	6167	0	0								
31255	0	0	0	0	0	0	0	0	0	0	0	17228	16854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18134	12807	1791	0	0								
31657	0	0									0	758	0																																																																	2674	0	4302										
31826	0	0	0	0	0	0	0	0	0	0	0	629	7764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	7063	0	0								
31835	0	1675									0	830	0																																																																	3240	0	1866										
32234	0	0									0	0	149																																																																	7500	0	1779										
32766	0	0									0	1674	1154																																																																	2	0	75										
32971	0	0									0	4818	4329																																																																	4620	0	1876										
33147	0	0	0	0	0	0	0	0	0	0	25500	556	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4988	0	9527	0	0								
33259	0	0									0	14531	42258																																																															0	0	19753	0	23471										
33268	0	0	0	0	0	0	0	0	0	0	0	939	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5271	0	4879	0	0								
33370	0	0									0	0	254																																																																	0	0	0										
33839	0	0									0	0	0																																																																	147	0	2274										
33857	0	876	0	0	0	0	0	0	0	0	0	21714	7518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	29820	0	54186	0	0								
34425	0	0	0	0	0	0	0	0	0	0	6000	18411	35560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	26906	0	31756	0	0								
34434	0	0									17000	3512	7519																																																															6158	0	9540	0	13481										
34452	0	0									0	200	0																																																																	3127	0	4228										
34537	0	0	0	0	0	0	0	0	0	0	0	214700	77835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3639	0	212346	0	160075	0	0								
34555	0	0	0	0	0	0	0	0	0	0	0	2611	9455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2076	0	4716	0	0								
34742	0	0									28900	27326	5025																																																															0	0	2548	0	7050										
35057	0	0	0	0	0	0	0	0	0	0	0	1904	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1253	0	7925	0	0								
35301																																																																																	0	0								
35570	0	0	0	0	0	0	0	0	0	0	3700000	155057	295625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594637	0	313035	0	0								
35646	0	0									0	481	0																																																																	1377	0	51										
35879	0	0									0	762	223																																																																	0	0	7895										
36456	0	0									0	0	0																																																																	1453	0	13049										
36933	0	0									6500	3203	2222																																																																	432	0	826										
37051	0	0									0	66	439																																																																	595	0	3320										
37341	0	0									0	0	0																																																																	385	0	782										
37435	0	0	0	0	0	0	0	0	0	0	0	22606	50163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														6426	3236	16171	0	6277	0	0								
37640	0	0	0	0	0	0	0	0	0	0	0	12892	76838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														12775	20659	189493	0	133230	0	0								
37659	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																364	0	264	0	0								
37949	2313	0									0	0	0																																																																	0	0	21691										
38740	0	0									0	0	9222																																																																	4105	0	2602										
39327	0	0									0	1822	18667																																																															0	0	11143	0	7992										
39756	0	0	0	0	0	0	0	0	0	0	18650	23703	14800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	54859	0	23532	0	0								
40033	0	0									0	0	351																																																																	157	0	486										
40499	0	0	36867	5989	0	0	0	0	0	0	0	6609	243162	0	0	36867	5989	0	0	7721	29146	0	0	0	0	0	5989	0	0	0																																														0	0	37034	0	12357	0	0								
40855	0	0									0	16	29																																																																	0	0	2315										
41245	0	0									0	0	0																																																																	22	0	774										
41553	0	0									0	18	235																																																																	238	0	644										
41629	0	0	0	0	0	0	0	0	0	0	0	241	2439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3945	0	2304	0	0								
41825	0	0	0	0	0	0	0	0	0	0	0	0	3910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																36992	0	660	0	0								
41937	0	0									0	0	0																																																																	1083	0	2494										
41955	0	0									0	0	0																																																																	6	0	5002										
42037	0	0									0	283	0																																																																	1316	0	0										
42354	0	40									0	81	1859																																																																	1049	0	1850										
42372	0	0									0	17101	1354																																																															423	0	398	0	7454										
42420	2630	0	0	0	0	0	0	0	197660	46170	0	32228	327654	0	0	197660	0	46170	0	20000	0	865	62804	113991	0	0	0	0	4785	41385																																														33959	39188	681476	0	107715	0	0								
42448	0	0	0	0	0	0	0	0	0	0	66250	17472	47662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4545	1346	35389	0	48633	0	0								
42457	0	0									0	9	229																																																																	1140	0	5738										
43052	0	0									0	532	0																																																																	6418	0	276										
43351	0	0									0	0	0																																																																	2022	0	10135										
43856	0	0									0	844	0																																																																	4524	0	51										
43959	3881	0									0	4850	2373																																																																	3354	0	1746										
44040	0	0									0	1175	199																																																															0	0	3266	0	14716										
44433	0	0	0	0	0	0	0	0	0	0	0	200	10630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	751	7269	0	419	0	0								
44741	0	0									0	616	6934																																																															6564	2538	7760	0	4637										
44750	0	0									21000	664	2911																																																																	1788	0	11										
44929	0	0	0	0	0	0	0	0	0	0	0	0	3883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1199	0	1292	0	0								
45038	0	68557	0	0	0	0	0	0	0	0	0	0	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9564	0	5257	0	0								
45047	0	0									0	1759	0																																																																	762	0	6514										
45056	0	0									0	728	7																																																																	1598	0	7952										
45430	0	0									0	434	87																																																																	6	0	242										
45458	0	0									0	1481	1600																																																																	3175	0	11128										
45551	0	0	0	0	0	0	0	0	0	0	0	0	6073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1737	0	0	0	151323	0	0								
45560	0	0	0	0	0	0	0	0	0	0	0	56298	78904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	56539	0	27429	0	0								
45775	0	0									0	0	6804																																																																	1121	0	834										
46053	0	0									0	576	575																																																																	3289	0	13433										
46941	0	0									0	247	2902																																																																	409	0	3302										
47247	31989	0	0	0	0	0	0	0	0	0	0	8904	8812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														667	2288	14268	0	3227	0	0								
47256	0	0									0	47	125																																																																	473	0	322										
47452	0	0									0	1060	164																																																																	542	0	4										
47500	0	0									0	0	8308																																																															0	0	5540	0	11539										
48057	0	0									7750	995	1353																																																																	1364	0	6588										
48150	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	230	0	0								
48374	0	0	0	0	0	0	0	0	0	0	0	1494	88247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	401	4296	0	2303	0	0								
48440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4040	0	0	0	0				FHLB Pool - original & traditional				
49054	0	0	0	0	0	0	0	0	0	0	0	403	4086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1293	0	1803	0	0								
49148	0	0									0	0	0																																																																	701	0	1074										
49241	0	0									24400	10098	37201																																																															2174	1912	34954	0	19713										
49652	0	0									0	4435	0																																																																	4416	0	13366										
49858	0	0									0	14258	2333																																																																	1967	0	45										
49951	0	0									19380	256	398																																																																	2950	0	5519										
50144	0	0									0	166	0																																																																	1438	0	687										
50461	0	0	0	0	0	0	0	0	0	0	0	0	7005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10736	0	35	0	0								
50872	0	0									0	533	5																																																																	105	0	29										
51253	0	0	0	0	0	0	0	0	0	0	0	0	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2492	0	4746	0	0								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1124	0	0								
51459	0	0									0	80	255																																																																	3740	0	22570										
51842	0	0	0	0	0	0	0	0	0	0	0	0	26008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	12661	0	26881	0	0								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0	0	0								
52951	0	2000									22900	990	1338																																																																	2114	0	2916										
53051	0	0									0	130	353																																																																	2770	0	713										
53752	0	0									0	246	47																																																																	0	0	207										
54049	0	0									3300	1809	6973																																																																	3869	0	4111										
54058	0	0	0	0	0	0	0	0	0	0	0	4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	23440	0	0								
54441	0	0									0	458	4971																																																																	10971	0	2061										
54656	0	0	0	0	0	0	0	0	0	0	0	835	5140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	28845	0	9821	0	0								
