"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	TEXT4087	
1557																																											0	0	0	0	1674	true	0	0	0	0	0	0	158	0	0	0	false	0	0	0	0	0	1674	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fstbanc.com	
1669																																											469	40	0	0	0	true	469	0	0	40	0	0	725	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.lnbparis.com	
1829																																											170	151	0	0	5965	true	170	0	0	151	0	0	3625	3	0	0	true	0	0	0	0	5965	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://avbpgh.com	
1856																																											0	0	0	0	30000	false	0	0	0	0	0	0	98	0	0	0	false	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2040																																											0	208	0	0	0	true	0	0	0	208	0	0	1173	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fmnetbank.com	
2161																																											0	98	0	0	0	true	0	22	0	76	0	0	1430	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.lamarnational.com	
2376																																											0	5281	325700	0	905452	true	0	1095	0	0	920	3266	41992	3	0	0	false	0	0	0	325700	127500	272815	151057	0	0	28380	0	0	0	28380	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	http://oritani.com	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	175	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.sbmarietta.com	
2732																																											1112	672	0	0	0	true	1112	0	0	0	0	672	18025	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.albanybank.com	
2750																																											0	166	500	0	6000	true	0	166	0	0	0	0	1318	1	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.genoacb.com	
3177																																											672	974	0	5	113622	true	667	0	0	353	0	621	4713	1	5	0	false	0	0	0	0	20000	40000	50000	110000	0	0	0	3622	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.ochome.com	
3252																																											0	100	0	0	3000	true	0	100	0	0	0	0	918	0	0	0	false	0	0	0	500	0	500	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fnbgordon.com	
3458																																											0	50	0	0	0	true	0	50	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fbgconline.com	
3720																																											0	1093	0	0	0	true	0	583	0	428	0	82	1688	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			BANKOFCLARENDON.COM	
3971																																											1989	5742	4300	79	5090	true	1910	2645	0	3037	0	60	0	0	79	0	true	0	0	0	4300	0	0	0	0	0	523	0	267	0	790	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.midcountrybank.com	
4156																																											0	196	4000	0	10000	true	0	0	0	196	0	0	34	0	0	0	false	0	0	0	4000	6000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kanzabank.com	
4231																																											0	1780	0	0	0	false	0	0	0	0	0	1780	1638	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fmbanksylvania.com	
4437																																											0	842	279	0	2667	true	0	114	0	583	0	145	14069	7	0	0	false	0	0	0	279	1178	518	692	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.FNBWVVA.COM	
4839																																											0	5205	0	0	19000	true	0	525	0	148	0	4532	18049	5	0	0	false	0	0	0	0	12625	6375	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://0	
5005																																											1839	0	14112	0	40761	true	1839	0	0	0	0	0	9	0	0	0	true	0	0	0	36906	2789	1066	0	20500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://WWW.STONESAV.COM	
5069																																											0	17152	0	0	0	false	0	0	0	0	0	17152	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5135																																											0	193	7250	0	17781	true	0	113	0	80	0	0	12267	5	0	0	false	0	0	0	7250	7800	1000	1731	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fsbanks.com	
5210																																											0	4017	14000	0	51000	true	0	1292	0	465	302	1958	12072	5	0	0	false	0	0	0	14000	27000	8000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.acnb.com	
5461																																											0	2770	0	0	15000	true	0	917	0	611	0	1242	11	0	0	0	true	0	0	0	0	15000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankbac.com	
5751																																											621	0	0	0	0	true	621	0	0	0	0	0	1233	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.kearnycountybank.com	
6039																																											0	3168	0	0	0	true	0	1578	0	600	0	990	723	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			wwwaebalma.com	
6141																																											0	0	0	0	0	false	0	0	0	0	0	0	104	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																											0	11386	0	0	0	true	0	7098	132	2030	27	2099	410	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.abbank.com	
7009																																											0	0	0	0	0	true	0	0	0	0	0	0	3800	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bessemer.com	
7045																																											0	227	0	0	0	true	0	0	0	140	0	87	2295	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.banktpb.com	
7072																																											1297	428	3000	147	3000	true	1150	158	0	270	0	0	1254	1	147	0	false	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.wallkill.com	
7157																																											0	29	0	0	0	true	0	0	0	29	0	0	202	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			statebankbr.com	
7456																																											0	0	0	0	0	true	0	0	0	0	0	0	363	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankofhartington.com	
7634																																											0	519	0	0	0	false	0	256	0	135	0	128	706	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			THEFOURCOUNTYBANK.COM	
8033																																											0	1219	6932	0	13932	true	0	240	0	654	0	325	2067	2	0	0	true	0	0	0	6932	2000	3000	2000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1759	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.perrytonbank.com	
8631																																											0	587	0	0	0	true	0	0	0	225	0	362	644	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			pcbsm.com	
9357																																											1384	0	0	0	0	true	1384	0	0	0	0	0	32	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.fidelitybankmn.com	
9553																																											0	0	12042	0	37559	true	0	0	0	0	0	0	308	0	0	0	false	0	0	0	12042	2427	3000	18300	0	0	0	3	1787	0	1790	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://adamscountybankonline.com	
9807																																											0	125414	0	0	240000	true	0	76655	0	34305	4381	10073	6394	1	0	0	true	0	0	0	0	100000	140000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.amboybank.com	
9955																																											0	0	0	0	2000	true	0	0	0	0	0	0	2791	1	0	0	false	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bankkansas.com	
10250																																											0	8505	0	0	0	true	0	3583	0	267	0	4655	423	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.thebankofelkriver.com	
10849																																											0	19273	0	0	0	true	0	8785	1515	7199	0	1774	1389	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.firststatebk.com	
10858																																											0	0	0	0	5000	true	0	0	0	0	0	0	9285	2	0	0	true	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.pvsb.com	
11145																																											0	2362	3016	0	13914	false	0	141	0	1347	0	874	1320	1	0	0	false	0	0	0	3016	2105	8793	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
11275																																											87	8818	37000	53	70760	true	34	3796	0	4643	379	0	1259	1	53	0	true	0	4760	0	37000	25000	0	4000	0	4760	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.pulaskibank.com	
11640																																											0	0	0	0	20000	true	0	0	0	0	0	0	731	0	0	0	false	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://fnbclarksdale.com	
11837																																											0	2040	0	0	7000	true	0	1655	0	0	0	385	971	1	0	0	false	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.farmbk.com	
12030																																											0	6259	0	0	0	true	0	2660	2330	710	0	559	421	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.fnbalma.com	
12142																																											0	210	0	0	0	true	0	0	0	0	0	210	462	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.clevelandstatebank.com	
12179																																											0	0	0	0	1464	true	0	0	0	0	0	0	217	0	0	0	false	0	0	0	0	0	500	964	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	www.amsavingsbank.com	
12245																																											0	138	2000	0	4900	true	0	138	0	0	0	0	3068	3	0	0	false	0	0	0	2000	0	2900	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.banknorthwis.com	
12311	293490	25001	174682	139929	331216	true	108231	241151	6	140094	45330	true	4611407	47724	174682	0	100	8710	0	47724	65000	0	35000	65000	0	0	0	0	0	0	0	0	0	0	0	0	0	11228	0	0	0	0					331216			3162	385	19636	0	1818								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0							www.Huntington.com	
12647																																											0	595	0	0	0	true	0	532	0	63	0	0	3461	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://PORTAGECOUNTYBANK.COM	
12656																																											0	167	0	0	0	true	0	0	0	167	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.mybankathome.com	
12937																																											0	0	0	0	2231	true	0	0	0	0	0	0	3027	2	0	0	false	0	0	0	0	2231	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.oakbank.com	
12946																																											158	4902	10	0	1544	true	158	3345	0	443	0	1114	5259	3	0	0	true	0	0	0	10	251	0	1283	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.myfbtbank.com	
12955																																											0	461	0	0	2513	true	0	461	0	0	0	0	3581	2	0	0	false	0	0	0	0	0	2100	413	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			http://www.bankofnebraska.com	
13103																																											5541	926	0	0	107723	true	5541	220	0	567	0	139	3680	4	0	0	false	0	0	0	0	0	107625	98	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			www.bristolcountysavingsbank.com	
