"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	7649	0		22652			8608	530	0	0	51414	0	0	0	6740	0	93	18843	110	166	139	960	5079	286	7331	12956	3796	7809	9424	3347								0	0			0	0	902	0	909	1239			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15103		0	7							0	1018	0	0	0	0	0			0	0	0	0			0	0	1160			0	0	0		
1669																																																																																0	27	109		3075			8580	0	0	3594	93823	0	0	0	51509	1615	23543	8658	27	456	382	1246	28794	20506	3703	5004	6890	10174	13661	2665								0	0			0	0	340	154	11061	3454			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	58							0	4851	0	0	0	0	0			0	0	0				0	0	5396			0	0	0		
1829																																																																																0	0	8426	0	0	20710	0	20710	8765	0	0	276262	397	13729	0	104061	9649	16717	31761	806	1413	6661	9382	43045	42223	27361	2181	28713	28236	55852	28939		0	0	0		0	0	638	353	0		0	0	1562	5135	25438	77938	0	13729	0			0	474																							0	0	0	0	0	0	0	0	0	0	0	0	0	41405	23	0	23							0	59	0	0	0	0	0	0	0	0	0	0	0			0	0	173			0	0	0	0	
1856																																																																																4802	3792	4753		316			11977	0	0	0	44431	0	1374	0	4583	0	4520	1056	0	71	3651	230	534	96	479	512	14968	22074	1814	0								0	0			0	0	0	4738	336	7383			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		7027		0	4							0	155	0	0	0	0	0			0	0	0				0	0	218			0	0	0		
2040																																																																																0	2690	10618		6736			25411	1224	0	1125	122207	0	0	0	21102	468	80	34831	1827	1984	5622	4323	4284	1893	22292	8728	19910	31115	12951	4189								0	0			0	0	836	3319	31556	15657			0			1381	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	11							0	92	0	357	0	1450	3465			453	0	0				0	0	1362			0	52	453	0	
2161																																																																																0	17	0		11184			17426	0	0	0	75254	0	0	0	35740	72	27545	20333	1317	6657	7433	10609	8128	1596	4474	7885	8595	11503	6861	131								298	6			0	0	392	0	2450	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	38							0	3166	0	0	0	0	0			0	0	0	0			0	0	4465			0	0	0	0	
2376																																																																																0	0	1040035	0	0	16487	0	16487	4219	0	0	2755216	0	0	12790	177946	3935	1255	36795	6533	10033	19952	8516	36504	95078	9867	29332	113242	172138	2052575	188888		0	0	0		0	0	0	0	0		0	0	0	6127	45228	1460953	0	0	0			0	719																							0	0	0	0	0	0	0	0	0	0	0	0	0	2234316	171	0	171							0	0	0	0	0	0	418	0	0	0	0	0	0			0	0	115			0	0	0	0	
2554																																																																																0	1876	0		1281			1921	0	0	106	5998	0	0	0	273	0	139	1130	46	1	55	41	17	113	3148	154	428	1331	325	175								0	0			0	0	0	0	112	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2539		0	57							0	176	0	0	0	0	0			0	0	0	0			0	0	196			0	0	0		
2732																																																																																0	128	84546	0	0	31029	0	31029	7376	0	0	335287	341	0	0	18608	496	6317	26569	4127	1934	7827	4158	562	0	39882	36609	92925	141022	6551	0		0	0	0		0	0	0	0	0		0	0	15181	3495	63844	109106	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	161							0	1207	0	0	322	0	1596	0	0	0	0	0	0			0	0	451			0	0	0	0	
2750																																																																																0	8474	0		20118			3099	0	0	457	42366	0	0	0	3585	108	773	19337	262	151	1149	1991	32	0	13935	6775	10228	4900	1434	954								0	81			0	0	2710	0	1152	1729			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	15437		0	34							0	467	0	0	0	0	0			0	0	0	0			0	0	352			0	0	0	0	
3177																																																																																0	0	3408	0	0	9233	0	9233	32954	0	0	784181	0	0	0	618201	8277	75975	33652	3072	8841	7744	9016	124847	460506	26603	22090	15457	16812	24531	58535		0	0	0		0	0	0	5	0		0	0	21060	5499	55093	30008	0	0	0			2770	2446																							0	0	0	0	0	0	0	0	0	0	0	0		409605	0	0	0							0	0	0	0	0	250	0	190	0	0	0	0	0			0	0	443			0	190	0		
3252																																																																																0	23840	0		46938			10526	0	0	3061	97775	0	75	0	374	0	327	0	46	196	67	46	18	0	15184	64404	6972	6036	1342	1								0	0			0	0	0	920	0	5554			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	32296		0	316							0	1865	0	0	0	0	0			0	0	0	0			0	0	4306			0	0	0	0	
3458																																																																																0	8843	72		3351			3296	0	0	65	23958	0	0	0	4303	8	0	3908	73	761	831	2399	95	116	968	2384	6078	8965	969	282								0	0			0	0	0	140	1024	1328			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	926	0	0	0	0	0			0	0	0	0			0	0	602			0	144	0		
3720																																																																																0	11006	2278		8183			13699	2952	0	2776	137069	0	0	732	29586	896	846	27963	1145	2983	10771	10487	3794	248	8852	16463	33491	42993	5534	46								0	243			0	0	5658	3334	25749	24159			0			115	0																							0	0	0	0	0	0	0	0	0	0	0	0		46230		0	220							0	2272	99	0	0	0	169			0	0	0	0			0	0	4058			0	66	0		
3971																																																																																0	31380	35870	0	43606	60582	0	60582	25038	0	0	570015	0	31173	1090	126976	9483	31721	84646	4125	9327	32088	17764	27327	33212	70497	46595	73953	117273	114149	13939		0	0	0		0	0	0	749	0		0	0	1987	21583	48353	111608	0	31173	0			17606	1367																							0	0	0	0	0	0	0	0	0	0	0	0		117867	122	0	122							0	657	220	564	0	0	1395	0	0	1067	0	0	0			0	0	20848			0	0	0		
4156																																																																																0	18006	19345		11455			18147	2691	0	0	159523	0	440	0	41480	1040	12970	37056	181	1244	1858	4227	20446	13393	21421	18326	18133	19515	39847	783								0	0			0	0	2592	7474	2561	32504			0			66	11																							0	0	0	0	0	0	0	0	0	0	0	0		53502		0	0							0	938	0	0	0	0	0			0	0	0	0			0	0	850			0	0	0		
4231																																																																																0	7880	0		399			3024	0	0	1026	50004	0	0	0	9442	0	23	12853	970	795	907	5642	890	0	4629	6660	22993	4162	358	0								0	0			0	0	0	1390	8715	13409			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	12							0	541	0	0	0	0	0			0	0	0				0	0	4166			0	0	0	0	
4437																																																																																0	5671	448		1115			18503	7446	0	3373	137159	0	0	0	45080	2960	38808	18563	2564	4130	26115	8981	1303	843	28173	7130	20120	21812	7994	3251								0	1000			0	0	579	12169	24214	13193			0			890	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	131377		0	0							0	158	0	1111	0	1041	0			80	0	0				0	0	1250			0	96	0	0	
4839																																																																																0	0	53408	0	0	5470	0	5470	4800	0	0	240912	0	0	0	36056	2059	3538	78996	3946	10372	8367	9097	896	1831	13974	51130	67429	60150	4331	0		0	0	0		0	0	0	298	0		0	0	5385	5760	74936	51194	0	0	0			375	234																							0	0	0	0	0	0	0	0	0	0	0	0		55692	465	0	465							0	245	0	0	10088	4000	3351	0	0	0	0	0	0			0	0	836			0	0	0		
5069																																																																																0	0	598	0	0	3113	0	3113	465	0	0	315356	3655	0	0	44903	5214	0	215090	16827	23146	4930	0	0	0	49801	125868	68333	10523	0	0		0	0	0		0	0	0	0	10000		0	0	39201	43419	75041	107057	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		75178	0	0	0							0	0	0	0	0	9886	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	90107	4377	0	83557	26006	0	26006	0	0	8092	321206	0	0	0	44381	753	6537	186490	4810	6953	13139	16179	3099	143	37692	137750	71580	17621	9537	2526		0	0	0		0	0	618	0	0		0	0	3032	6881	35132	7245	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	36268	179	0	179							0	3554	0	0	0	0	0	0	0	22	0	0	0			0	0	7292			0	0	0	0	
5210																																																																																0	24614	33442	0	810	43261	0	43261	56868	0	42070	817915	0	0	0	322505	31153	88389	31427	22696	27537	28076	16826	94231	133118	84751	28246	114798	96194	122950	44323		0	0	0		0	0	0	4878	0		0	0	6945	10411	93834	127500	0	0	0			288	749																							0	0	0	0	0	0	0	0	0	0	0	0	0	478508	7833	2000	7833							0	717	0	0	0	2437	4156	0	0	0	0	0	0			0	0	9074			0	0	0	0	
5461																																																																																0	17206	18492	0	9258	36569	0	36569	9642	0	0	303657	314	0	19963	30432	1040	591	71662	598	2096	6630	6359	3772	9603	37549	31427	79119	72007	51479	193		0	0	0		0	0	0	132	0		0	0	690	7500	67517	83986	0	0	0			132	0																							0	0	0	0	0	0	0	0	0	0	0	0		182754	11079	0	11079							0	59	0	0	0	4841	0	0	0	0	0	0	0			0	0	10369			0	0	0		
5751																																																																																0	18832	7286		25483			27120	1920	0	154	131690	0	1716	0	23222	18	16257	27446	855	601	567	1883	8047	11249	9937	19522	9335	13410	30580	25519								0	32			0	0	967	980	10358	7950			0			0	0	108	1863	273	4152	18	573	5794	1170	0	13	857	108	1872	275	4173	18	576	6028	1257	0	13	881	0	0	0	0	0	0	0	0	0	0	0	0		17249		0	99							0	3552	0	147	0	902	0			0	0	0	0	45	45	0	0	2001	15	15	0	541	0		
6039																																																																																0	15505	896		2942			5022	0	0	0	51847	36	0	0	6455	490	1562	14476	314	241	893	1824	3087	0	5763	12253	7864	6119	11301	777								518	78			0	0	42	168	4866	12111			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	547							0	970	0	0	0	0	619			0	0	0	0			0	0	1273			0	0	0	0	
