"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
1557																																																																																																																																																		2581																																																																																															
1669																																																																																																																																																		72552																																																																																															
1829																																																																																																																																																		77696																																																																																															
1856																																																																																																																																																		7773																																																																																															
2040																																																																																																																																																		45349																																																																																															
2161																																																																																																																																																		42480																																																																																															
2376																																																																																																																																																		398777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398777	0	0	398777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																																																																		2888																																																																																															
2732																																																																																																																																																		81421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80871	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81421	0	0	80871	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																		12736																																																																																															
3177																																																																																																																																																		102413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102413	0	102413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																																																																		75450																																																																																															
3458																																																																																																																																																		8124																																																																																															
3720																																																																																																																																																		36319																																																																																															
3971																																																																																																																																																		84831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2537	82294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84831	0	2537	82294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																		51187																																																																																															
4231																																																																																																																																																		34775																																																																																															
4437																																																																																																																																																		93952																																																																																															
4839																																																																																																																																																		76120																																																																																															
5005																																																																																																																																																		63894																																																																																															
5069																																																																																																																																																		34613																																																																																															
5135																																																																																																																																																		26618																																																																																															
5210																																																																																																																																																		165010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096	163914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165010	0	1096	163914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																		99684																																																																																															
5751																																																																																																																																																		64995																																																																																															
6039																																																																																																																																																		4970																																																																																															
6141																																																																																																																																																		0																																																																																0															
6329																																																																																																																																																		39099																																																																																															
7009																																																																																																																																																		454975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109640	345335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454975	0	109640	345335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																		82228																																																																																															
7072																																																																																																																																																		8896																																																																																															
7157																																																																																																																																																		21541																																																																																															
7456																																																																																																																																																		14478																																																																																															
7634																																																																																																																																																		5830																																																																																															
8033																																																																																																																																																		10501																																																																																															
8462																																																																																																																																																		84407																																																																																															
8631																																																																																																																																																		9081																																																																																															
9357																																																																																																																																																		44959																																																																																															
9553																																																																																																																																																		48418																																																																																															
9807																																																																																																																																																		230413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91286	0	0	91286	0	72136	158277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321699	0	72136	249563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6515	0	0	6515	0	0	0	0	0	0	0	0	0	0	0	91286	
9955																																																																																																																																																		33294																																																																																															
10250																																																																																																																																																		61133																																																																																															
10849																																																																																																																																																		50876																																																																																															
10858																																																																																																																																																		109828																																																																																															
11145																																																																																																																																																		18293																																																																																															
11275																																																																																																																																																		21193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	0	0	1228	0	0	21193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22421	0	0	22421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	0	0	1228	0	0	0	0	0	0	1228	0	0	1228	0	0	
11640																																																																																																																																																		100043																																																																																															
11837																																																																																																																																																		49435																																																																																															
12030																																																																																																																																																		11708																																																																																															
12142																																																																																																																																																		75112																																																																																															
12179																																																																																																																																																		1470																																																																																															
12245																																																																																																																																																		33946																																																																																															
12311	7211082	315645	149971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105228	99368	0	169394	0	65360	6925682	220040	0	0	0	0	0	452949	0	0	452949	0	142762	0	0	0	142762	0	6342	296123	13180	0	0	0	0	0	8227666	99368	71702	7844148	411184	0	0	0	0	0	83415	4629	228312	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152162	83415	6787	228312	478	35202	0	0	0	35202	70026	99368	0	169394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191	0	2158	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35202	2191	0	2158	0	33	7211082	315645	149971																																																																																													
12647																																																																																																																																																		0																																																																																0															
12656																																																																																																																																																		0																																																																																															
12937																																																																																																																																																		0																																																																																															
12946																																																																																																																																																		151762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	969	150727	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151872	0	969	150727	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
12955																																																																																																																																																		5																																																																																															
13103																																																																																																																																																		269149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269149	0	269149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																		4543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4543	0	4543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																		6255																																																																																															
14052																																																																																																																																																		9258																																																																																															
14155																																																																																																																																																		6050																																																																																															
14650																																																																																																																																																		23																																																																																															
14753																																																																																																																																																		6472																																																																																															
14865																																																																																																																																																		14299																																																																																															
14977																																																																																																																																																		7458																																																																																															
16458																																																																																																																																																		63356																																																																																															
16551																																																																																																																																																		33767																																																																																															
16748																																																																																																																																																		7830																																																																																															
16944																																																																																																																																																		20664																																																																																															
16953																																																																																																																																																		12716																																																																																															
17110																																																																																																																																																		7229																																																																																															
17147																																																																																																																																																		511641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6103	0	0	6103	0	0	493313	18328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517744	0	0	499416	18328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6434	0	0	6434	0	0	0	0	0	0	6103	0	0	6103	0	0	
17259																																																																																																																																																		20265																																																																																															
