"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	8267	0	0	0	0	0	0	0	0	2152	2174	0	0	0	0	0	0	0	0	17509	17995	2786	2820	0	17509	17995	634	646	0	0	0	0	0	250	2817	4494	5006	7762	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	34252	6516	6704	0	0	0	0	25204	25839	65726	67362	0	0	0	0	0	0	0	0	46693	48835	72943	74775	0	20283	21721	0	0	0	0	20768	0	0	7234	13534	48938	48707	1140	0	3	0	0	0	1912	0	0	0																									0	0	0	0	0	0	0	0	1206	1275	
1829																																																																																																																																																														0	0	11991	0	0	0	0	0	0	0	0	14362	14448	0	0	999	1053	0	0	0	0	0	0	82100	84623	0	0	0	19463	20293	6500	6511	2	1843	1954	0	1004	580	4004	23838	6368	153	0	53	849	25130	20691	0	0																									0	0	0	0	0	0	2546	2546	0	0	
1856																																																																																																																																																														0	0	7106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7074	7106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7106	0																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	23445	0	0	0	0	9205	9292	0	0	1455	1448	0	0	500	501	0	0	0	0	0	0	62537	63430	0	0	0	26481	27170	0	0	952	0	0	2106	423	3283	4444	16244	12911	0	10	1034	3851	7428	1554	2891	7252																									0	0	0	0	0	0	6489	6458	0	0	
2161																																																																																																																																																														0	0	21770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	41590	42035	0	0	0	18417	18605	0	0	255	0	0	0	255	0	1193	16693	464	0	0	0	0	22321	0	0	1110																									0	0	0	0	1	1	1978	1968	0	0	
2376																																																																																																																																																														0	0	314357	0	0	0	0	0	0	0	0	9987	10312	0	0	0	0	0	0	0	0	43343	44700	349322	358404	0	0	0	0	0	0	0	86	0	0	0	0	10312	4881	18501	0	10121	9508	0	6658	46032	6561	283271	5901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3052	3201	0	0	20707	21686	
2554																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	779	0	0	100	110	0	0	2775	2847	0	0	0	1941	1958	0	0	426	0	0	365	346	1274	609	83	170	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	36318	0	0	0	0	0	0	0	0	17699	17884	0	0	700	698	0	0	550	550	0	0	84548	86155	0	0	0	65599	67023	0	0	17297	0	0	2567	15728	39617	27916	327	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	7359	0	0	0	0	849	850	0	0	3297	3311	0	0	1559	1579	0	0	0	0	0	0	16905	17011	0	0	0	3713	3740	2294	2299	57	5000	5000	850	549	309	362	4483	2927	185	745	315	355	202	185	0	544																									0	0	0	0	0	0	1528	1559	0	0	
3177																																																																																																																																																														0	0	121203	36	37	0	0	0	0	0	0	35000	34919	0	0	8968	8745	0	0	0	0	8520	8579	115798	116558	0	7883	7883	0	0	0	0	5555	3	16	42653	7883	1011	0	37	0	361	6726	260	0	12679	3249	5051	45152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	57	6009	6131	587	639	
3252																																																																																																																																																														0	0	62216	0	0	0	0	682	696	0	0	3500	3500	0	0	406	405	0	0	0	0	712	712	74797	75623	0	712	712	17051	17376	3756	3754	1808	0	0	1227	1650	3621	4582	11402	206	1572	0	679	442	7500	2990	0	40460																									0	0	0	0	0	0	4253	4368	0	0	
3458																																																																																																																																																														0	0	11924	0	0	0	0	0	0	0	0	11182	11192	0	0	202	237	0	0	0	0	2620	2766	13778	13804	0	2620	2766	0	0	0	0	247	0	0	20	228	1975	4064	7559	203	0	0	0	0	1251	1124	0	0																									0	0	0	0	0	0	316	316	0	0	
3720																																																																																																																																																														0	0	25451	0	0	0	0	3201	3224	0	0	10498	10504	0	0	0	0	0	0	0	0	665	683	36262	37147	0	665	683	9577	10005	2250	2221	2029	0	0	331	1677	2167	3972	14816	1435	0	22	6	391	11918	1077	0	0																									0	0	0	0	0	0	3206	3385	0	0	
3971																																																																																																																																																														0	0	9925	0	0	0	0	0	0	0	0	34789	34801	0	0	9995	9925	0	0	0	0	0	0	82780	83922	0	0	0	0	0	31783	31794	0	500	519	9925	0	0	0	34801	0	0	0	0	1826	13852	8949	14050	0																									0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																														0	0	22923	750	752	0	0	0	0	0	0	19925	20165	0	0	0	0	0	0	0	0	0	0	47491	48420	0	0	0	24380	25020	500	502	6274	0	0	982	5292	11710	10724	16770	459	0	0	0	1085	1398	0	0	0																									0	0	0	0	0	0	371	388	0	0	
4231																																																																																																																																																														0	0	20634	0	0	0	0	0	0	0	0	5913	5903	0	0	0	0	0	0	0	0	0	0	47898	47589	0	0	0	12841	12492	5913	5903	602	0	0	502	100	0	147	6368	11278	0	0	0	0	11578	17452	0	164																									0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																														0	0	32318	0	0	0	0	0	0	0	0	50873	51367	0	0	541	601	0	0	0	0	0	0	91154	93429	0	0	0	20149	21508	3000	3008	3693	0	0	1147	2546	6569	13943	48911	359	0	0	0	0	15621	1563	887	1882																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	14420	0	0	0	0	10592	10780	0	0	175	176	0	0	2606	2639	0	0	0	0	0	0	76015	76600	0	0	0	22331	22643	0	0	198	0	0	2721	198	683	4243	24163	7332	0	0	0	0	8199	17566	5315	6182																									0	3101	0	3061	0	0	5427	5415	0	0	
