"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1557	236	0	0	0	0	0	31	14				6	965	418		82				82		6	0	0	0	0			0	0	1	0	42	0			111	5	0	0	0	0	0	0				11	0	65	5	
1669	0	0	0	0	0	0	20	0				2	96	2		0							0	0	0	0			0	0	1	0	32	0			0	0	0	0	0	0	0	0				25	1	37	16	
1856	0	0	1712	0	0	0	65	65				0	1712	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2040	0	0	0	0	0	0	81	66				0	329	105		0				0		0	0	0	0	0			0	0	0	0	95	0			0	0	0	15	125	0	0	0				0	0	4	0	
2161	0	0	0	0	0	0	23	0				5	653	0		535				0		0	0	0	0	0			4	0	0	0	12	0			0	0	0	0	0	0	0	0				17	2	85	16	
2376	0	0	0	0	0	0	576	0		0		0	51	12		0		0	0	0	0	0	0	0	0	51			0	0	69	0	22	0			0	32	0	0	0	407	17	17	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2732	0	0	0	0	0	0	68	50				0	207	48		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	8	0	0	152	1				7	9	0	0	
2750	0	0	0	0	0	0	216	0				210	1	0		0				0		210	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	6	
3252	0	2	0	0	0	0	346	139				14	1391	823		33				33		14	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	23	9				73	49	439	131	
3458	0	0	0	0	0	0	21	11				0	22	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				18	2	4	3	
3720	0	0	0	0	0	0	21	0				0	170	0		0				0		0	0	0	0	0			0	0	0	18	20	0			0	0	0	0	0	0	130	0				0	0	20	3	
3971	0	0	0	0	55	177	1163	280				1	3338	2		577				577		1	0	0	0	11			0	0	294	43	410	42			0	23	9	13	60	0	0	22				0	5	2183	294	
4156	0	0	0	0	0	0	22	13				0	27	0		0				0		0	0	0	0	0			0	0	8	0	22	0			0	0	0	0	0	0	0	0				5	1	0	0	
4231	0	2	0	0	0	0	33	0				9	153	4		0							0	0	0	0			0	0	0	0	61	0			0	0	0	0	0	0	0	0				32	13	56	9	
4839	0	0	48	2	0	0	13	1				0	2142	13		0				0		0	0	0	52	0			0	0	6	0	591	0			0	0	0	0	1416	0	0	0				0	0	22	4	
5069	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
5135	0	0	18	0	0	0	232	202				6	711	607		42				42		6	0	0	0	0			8	1	18	0	26	0			0	0	0	0	0	0	0	0				10	5	0	0	
5210	0	0	0	0	0	0	243	7		0		14	461	5		176		0	0	0	0	0	0	0	9	0			0	0	25	37	132	0			0	80	0	0	0	0	0	61	0	0		0	0	139	19	
5461	0	0	0	0	0	0	812	394		0		0	64	0		0		0	0	0	0	0	0	394	55	1			0	0	355	0	0	0			0	42	0	0	0	0	0	9	0	0		0	0	9	11	
5751	0	0	0	0	0	0	106	79				0	282	7		245				0		0	0	0	0	0			0	0	0	0	30	0			0	0	0	0	0	21	0	0				0	6	0	0	
6039	16	16	0	0	0	0	143	3				0	1107	8		0				0		0	0	0	0	0			0	1	1	0	19	57			21	0	15	0	300	1	622	107				28	4	21	10	
6141	0	0	0	0	0	0	55	0				0	137	0		0				0		0	0	0	41	4			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	96	51	
6329	200	0	0	0	0	0	1416	146		0		18	8890	379		16		0	0	16	0	18	0	0	0	0			71	32	122	1	138	29			0	0	20	96	33	16	0	46	0	0		6810	727	1194	212	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	115	0				0	302	0		0				0		0	0	0	0	0			0	2	22	0	84	0			0	0	0	0	28	0	21	56				128	31	41	4	
7072	0	0	0	0	0	0	109	29				0	218	11		0							0	0	0	0			0	0	32	2	180	4			0	0	0	0	15	0	5	43				0	0	3	3	
7456	0	0	0	0	0	0	20	18				0	39	37		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
7634	0	0	0	0	0	0	49	16				8	101	17		84							0	0	0	0			0	0	6	0	0	0			0	0	0	17	0	0	0	0				0	2	0	0	
8033	0	0	0	0	0	0	12	0				5	376	0		7							0	0	0	0			0	0	1	0	0	0			0	0	0	5	351	0	0	0				16	1	2	0	
8462	0	0	0	0	0	0	19	0				0	59	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				34	13	25	6	
8631	0	0	0	0	0	0	1	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	2	0	
9357	0	0	0	0	0	0	71	70		0		0	33	33		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	3	2				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	0	0	0	955	5		0		1	1801	0		5		0	0	0	0	0	0	0	0	0			0	0	15	2	147	29			8	100	1603	109	0	0	9	723	0	0		0	0	0	0	
9955	0	0	0	0	0	0	5	4				0	21	0		0				0		0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				0	0	5	1	
10250	0	0	0	100	0	0	843	504				33	200	101		81				0		0	0	0	0	0			5	1	22	123	0	0			0	0	7	15	0	10	0	31				0	3	6	1	
10849	0	0	0	0	0	0	0	0				0	833	0		0				0		0	0	0	0	0			0	0	0	0	0	9			0	0	0	0	0	0	824	0				0	0	0	0	
11145	0	0	0	0	0	0	45	0				0	361	0		0							0	0	0	0			0	0	27	0	193	0			0	0	0	0	46	1	0	2				13	2	109	13	
11640	0	0	0	0	0	0	60	5				48	162	0		93				0		0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				16	6	29	1	
11837	0	0	0	0	0	0	9	3				0	15	1		2							0	0	0	0			3	0	6	0	0	0			0	0	0	0	0	0	0	0				5	0	4	0	
12030	434	966	0	0	0	0	6673	642				463	7613	3513		292				52		268	0	0	0	0			0	0	1313	87	1023	0			125	4	31	230	1189	2460	25	13				126	177	855	318	
12142	0	0	0	0	0	0	90	0				47	276	135		87							0	0	0	0			15	2	0	0	0	0			0	0	0	0	0	0	0	0				6	0	33	41	
12179	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
12311	111	8	974	973			92710		21944	0	0	3544	252773		0	28982	39238	0	0	923	0	226	1378	2563	17068	10850	0	0	33567	2565	6516	4737	14101	3735	0	11660	36	1126	1688	512	10619	3441	1385	9324	0	0	369	67066	20715	21620	5860	
12647	0	0	0	0	0	0	6	0				1	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	5	3	
12656	0	0	0	0	0	0	2	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1	1	0	0				2	0	2	1	
12937	0	0	0	0	0	0	13	0				0	0	0		0							0	0	0	7			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	67	7	1	3	0	0	1394	738		0		0	4537	1118		838		0	0	838	0	0	0	0	0	0			70	0	136	4	798	2			1	14	397	6	188	26	183	191	0	0		0	0	874	269	
13103	0	0	0	0	0	0	139	15		0		0	459	191		0		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	2	0	0	0	0		189	93	79	27	
13251	0	0	0	0	0	0	125	117				0	202	152		0				0		0	0	0	0	0			0	0	0	0	29	0			0	0	0	0	0	0	0	0				0	0	21	8	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	16	0				0	0	0		0							0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	8				0	0	0	1	
14155	0	0	0	0	0	0	56	20				27	217	101		25				9		9	0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	67	2				21	7	0	0	
14650	0	0	0	0	0	0	39	4				0	171	7		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	82	0	0	0				11	1	71	34	
14753	0	0	0	0	0	0	0	0				0	52	1		0				0		0	0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				0	0	47	0	
14865	452	3	0	0	0	0	1196	25				0	1943	741		703				703		0	0	0	0	0			0	0	8	12	0	0			0	0	0	33	0	1115	47	0				0	0	0	0	
14977	0	0	0	0	0	0	19	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	19	1	0	
16551	15	15	0	0	0	0	393	318				0	170	68		2				0		0	0	0	9	0			2	0	59	0	11	0			0	0	0	0	0	0	60	0				3	1	0	0	
16748	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	82	692	5	0	0	4880	1421		0		169	5028	1280		103		0	0	103	0	169	0	0	433	99			7	0	355	252	517	365			5	0	0	36	477	1430	563	707	0	0		294	137	292	187	
17259	0	0	0	0	0	0	9	0				4	17	0		16				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				1	1	0	0	
17950	0	0	0	0	0	0	18	7				1	204	125		22				22		1	0	0	0	0			0	0	8	0	0	5			0	0	0	0	8	0	0	0				21	0	23	2	
17978	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	52	2				0	219	19		0				0		0	0	0	0	0			0	0	15	0	54	0			0	0	0	0	0	0	0	0				21	3	125	32	
18135	0	0	0	0	0	0	77	45				0	51	20		0							0	0	0	0			0	0	0	27	0	21			0	0	0	0	6	0	0	0				0	0	4	5	
18827	0	0	0	0	118	0	59	11		0		9	2361	1933		0		0	0	0	0	0	0	0	63	0			0	0	15	0	65	1			0	0	0	15	137	6	3	0	0	0		3	0	38	3	
18836	0	1	0	0	0	0	112	0				0	243	2		0							0	0	0	0			0	0	1	0	47	0			0	0	0	0	0	5	0	0				41	31	153	74	
18854	0	0	0	0	0	0	47	6		0		0	512	242		0		0	0	0	0	0	0	0	0	0			0	0	30	0	31	0			0	0	0	0	224	6	0	0	0	0		0	5	15	0	
19356	0	0	0	0	0	0	9	2				0	26	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	26	7	
19936	0	0	90	0	0	0	94	3				5	173	10		12				0		0	0	0	0	0			0	0	0	2	47	0			0	0	0	27	0	52	0	0				0	0	14	5	
19972	0	0	0	0	0	0	0	0				0	183	0		0							0	0	0	0			0	0	0	0	183	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	10	0				2	218	130		0				0		0	0	0	0	5			0	0	1	0	77	0			0	0	0	0	0	0	0	0				0	0	11	2	
20633	0	0	0	0	0	0	5	0				0	96	0		10							0	0	0	0			0	0	3	0	44	0			0	0	0	0	33	0	0	0				0	0	9	2	
20857	0	0	0	0	0	0	0	0				0	63	19		11				11		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	32	0	0	0				0	0	1	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	21	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	20	1	1	
21630	0	0	0	0	0	0	14	0				11	227	48		110							0	0	0	0			0	0	2	0	45	0			0	0	0	0	0	0	0	0				6	1	18	0	
21658	0	0	0	0	0	0	109	48				10	65	27		11				0		0	0	0	0	0			0	0	43	0	20	0			0	0	0	0	0	0	0	0				0	0	7	8	
22048	0	0	19	0	0	0	32	18				0	515	160		0				0		0	0	0	0	0			0	0	2	4	0	176			0	0	0	0	1	0	0	0				98	5	61	3	
22543	0	0	0	0	0	0	2	0				0	51	0		0							0	0	0	0			0	0	1	0	1	0			0	0	0	0	45	0	0	0				2	0	3	1	
22552	0	0	0	0	0	0	29	27				0	135	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	135	0				0	2	0	0	
22730	0	0	0	0	0	0	107	3				0	436	3		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	143	0				0	17	290	87	
22936	0	0	0	0	0	0	71	29				5	119	40		13				0		0	0	0	37	1			0	0	10	7	12	15			0	0	0	0	0	0	0	18				0	0	2	1	
23456	0	0	0	0	0	0	7	1				3	141	62		69				69		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	10	2	
23504	0	0	0	0	0	0	47	16		0		0	8294	7689		0		0	0	0	0	0	0	0	0	28			0	0	0	0	0	200			0	0	152	0	0	0	204	0	0	0		0	0	49	3	
23643	0	0	0	0	0	0	121	1				0	189	0		34							0	0	0	0			0	0	0	0	1	4			0	0	2	0	15	0	0	0				116	93	17	27	
23755	0	0	0	0	0	0	93	0				0	41	0		0							0	0	0	79			0	0	1	0	0	0			0	0	0	0	0	0	0	0				18	3	23	10	
24006	0	0	0	0	0	0	655	651		0		0	1382	19		0		0	0	0	0	0	0	0	0	0			0	0	0	0	255	0			108	0	997	0	0	0	0	0	0	0		0	3	3	1	
24378	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	0			0	0	0	7	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	26	1				2	642	0		4							0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	618	23	
24659	0	0	0	0	0	0	14	0				0	54	0		45				0		0	0	0	0	0			0	0	14	0	0	0			0	0	0	0	0	0	0	0				7	0	2	0	
24668	0	0	0	0	0	0	36	0		0		0	1654	1415		0		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	200	0	0	0	0	0		0	0	39	28	
24949	0	0	0	0	0	0	436	45				9	138	0		0				0		0	0	0	0	2			17	0	116	2	57	3			0	0	0	219	26	20	21	10				0	5	14	8	
25357	50	0	0	0	0	0	34	0				32	261	6		123				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	50	0				0	0	32	2	
25647	0	0	0	0	0	0	0	0				0	59	0		0							0	0	0	0			0	0	0	0	0	59			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	566	0				0	0	0		0				0		0	0	0	0	30			0	0	0	0	0	0			0	0	0	0	0	349	0	187				0	0	0	0	
26242	0	0	0	0	0	0	147	0				0	231	0		0				0		0	0	0	0	0			47	6	0	0	3	0			0	0	0	0	0	0	0	0				1	1	180	140	
26457	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	477	257				0	753	711		0				0		0	0	0	0	0			0	0	148	0	0	0			0	9	0	7	0	18	0	0				4	6	38	32	
27070	0	0	0	0	0	0	0	0				0	93	0		0				0		0	0	0	0	0			14	0	0	0	79	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	4	0	0	0	0	525	81		0		86	1906	927		145		0	0	0	0	0	0	0	68	74			0	0	41	76	534	67			0	0	3	153	158	1	0	0	0	0		2	0	2	9	
27614	0	0	36	0	0	0	35	0				0	216	71		0				0		0	0	0	0	0			0	0	13	8	92	2			0	0	9	0	0	5	0	0				0	4	6	5	
27847	34	0	0	0	0	0	104	66				6	571	0		0				0		6	0	0	0	0			0	0	6	0	308	0			0	0	0	0	178	7	0	2				18	9	33	8	
28013	0	0	184	277	0	0	556	80		0		18	402	88		3		0	0	0	0	0	0	0	0	0			0	0	4	100	0	115			0	0	0	0	12	77	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	31	25		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	2	0				0	0	4	0	
28255	0	0	0	0	0	0	8	0				3	537	516		18				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	5	
28406	0	0	0	0	0	0	288	74		0		0	260	0		0		0	0	0	0	0	0	0	0	0			0	0	199	0	125	0			0	0	0	0	0	0	0	0	0	0		83	0	52	15	
28675	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			1	0	0	0	0	0	0	0				0	0	3	0	
28732	0	0	0	0	0	0	0	0				0	2	2		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
29476	0	0	0	0	0	0	41	1				1	33	0		9				0		0	0	0	0	2			0	0	33	0	6	0			0	0	18	0	0	0	0	0				0	0	0	4	
29636	0	0	0	0	0	0	96	2		0		0	437	165		0		0	0	0	0	0	0	0	10	0			9	15	15	0	47	0			0	8	112	6	0	0	0	0	0	0		48	19	46	31	
29878	0	0	0	0	0	0	12	0		0		0	51	0		0		0	0	0	0	0	0	0	0	0			0	0	12	0	51	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30502	0	0	0	74	0	0	309	57		0		45	956	84		130		0	0	0	0	0	0	0	29	46			0	0	0	11	127	0			0	5	0	0	42	42	436	1	0	0		29	16	79	12	
30650	0	0	0	0	0	0	4	4				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0	0	0	497826	1020		0		0	2615032	3397		0		0	0	0	0	0	0	0	25	9			2259796	458757	5	178	65	273	492153		0	0	0	0	0	0	0	0	0	0		0	0	351476	37857	
31134	0	0	0	0	0	0	50	0				15	189	57		0				0		15	0	0	0	0			1	1	7	0	0	0			0	0	0	0	0	0	0	0				19	3	112	24	
31255	0	0	0	0	0	0	17	12		0		5	181	75		4		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	22	0	80	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	19	11				0	56	16		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	40	8	
31826	1	0	0	0	0	0	373	1				5	213	28		21							0	1	0	0			0	0	10	0	67	0			0	0	0	0	0	15	11	308				10	4	75	30	
31835	0	0	54	0	0	0	137	55				2	575	78		310				310		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				21	16	112	64	
32234	7	7	0	0	0	0	23	0				0	31	0		0				0		0	0	0	0	0			0	0	14	0	18	0			0	0	0	0	0	0	0	0				0	0	6	2	
32766	0	0	0	0	0	0	2	0				0	115	17		0							0	0	65	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				33	2	0	0	
32971	0	0	0	0	0	0	54	2				0	291	0		0							0	0	0	3			0	0	18	1	216	23			0	0	0	0	0	0	0	0				0	4	52	26	
33147	0	0	0	0	0	0	69	31		0		3	1158	961		0		0	0	0	0	3	0	0	0	4			0	0	1	0	25	35			0	4	0	0	0	0	111	16	0	0		16	3	10	7	
33259	0	0	0	0	0	0	823	178				0	402	83		0				0		0	0	0	0	0			0	0	108	0	317	0			0	0	0	27	0	204	0	305				0	0	2	1	
33268	0	0	0	0	0	0	2	0				2	9	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33370	0	0	0	0	0	0	0	0				0	175	0		0							0	0	0	0			0	0	0	0	175	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	122	4		0		1	2750	1671		0		0	0	0	0	0	0	0	0	0			0	0	0	0	168	0			0	0	0	100	3	0	0	0	0	0		590	11	318	6	
34425	0	0	0	0	0	0	450	13		0		0	1477	19		0		0	0	0	0	0	0	0	53	0			0	0	240	23	273	251			0	0	616	5	94	73	0	0	0	0		0	1	171	95	
34434	0	0	0	0	0	0	43	0				0	340	275		0				0		0	0	0	0	0			12	0	1	2	0	0			0	0	0	0	0	0	0	0				15	11	38	29	
34452	0	0	0	0	0	0	1	0				0	96	37		0							0	0	0	0			0	0	0	0	44	0			0	0	0	0	0	0	0	0				15	1	0	0	
34537	0	62	0	21	0	0	2495	227		0		0	4421	2018		0		0	0	0	0	0	0	0	461	43			64	8	253	40	109	0			0	3	0	892	0	19	576	646	0	0		117	24	1076	257	
34555	718	45	0	0	0	0	66	0				1	777	0		0				0		1	0	0	0	0			0	0	0	0	29	0			0	0	0	0	0	0	0	5				26	5	4	10	
34742	0	0	0	0	0	0	3	1				0	71	28		0				0		0	0	0	0	0			0	0	0	0	32	0			0	1	0	0	0	0	0	0				0	0	11	1	
35057	0	0	0	0	0	0	17	0				0	18	0		0				0		0	0	0	0	0			0	0	2	5	0	0			0	0	0	0	0	3	0	0				0	0	18	7	
35301	0	0	0	0			0		0	0	0	0	775		0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	5	1677	0	0	5554	146		0		0	19208	5660		0		0	0	0	0	0	0	0	70	288			0	0	2855	17	6410	359			100	0	0	0	512	303	6021	260	0	0		0	0	71	8	
35646	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	3	0				0	72	0		0							0	0	0	0			1	1	2	0	63	0			0	0	0	0	0	0	0	0				0	0	8	0	
36456	95	0	0	0	0	0	9	0				6	444	169		155				104		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				23	1	2	2	
36933	0	0	0	0	0	0	38	14				0	138	46		0							0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				1	9	71	15	
