"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
270504																																																																																																																																																																																																																																																	
270531																																																																																																																																																																																																																																																	
270652																																																																																																																																																																																																																																																	
271136																																																																																																																																																																																																																																																	
271275																																																																																																																																																																																																																																																	
271341																																																																																																																																																																																																																																																	
271529																																																																																																																																																																																																																																																	
272030																																																																																																																																																																																																																																																	
272058																																																																																																																																																																																																																																																	
272151																																																																																																																																																																																																																																																	
272272																																																																																																																																																																																																																																																	
272302																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	307856	96116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403972	0	307856	96116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
273336																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		12441	0	0	0	0	0	439517	1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453506	0	0	439517	13989	0	0	0	0	0	0	0	0	0	5334	0	0	0	5334											2183				2183	5334			
273550																																																																																																																																																																																																																																																	
273653																																																																																																																																																																																																																																																	
273662																																																																																																																																																																																																																																																	
273840																																																																																																																																																																																																																																																	
273859																																																																																																																																																																																																																																																	
274025																																																																																																																																																																																																																																																	
274052																																																																																																																																																																																																																																																	
274548																																																																																																																																																																																																																																																	
274829																																																																																																																																																																																																																																																	
274856																																																																																																																																																																																																																																																	
275255																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																																																																																																																																	
275479																																																																																																																																																																																																																																																	
275657																																																																																																																																																																																																																																																	
276074																																																																																																																																																																																																																																																	
276159																																																																																																																																																																																																																																																	
276551																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579																																																																																																																																																												462930	34391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754694	0	104982	550838	0	99988	14101439	0	0	0	0	0	0	0	0	0	0	0	0	3403	459527	0	160330	0	15881	144449	0	15579381	0	224254	15256253	98874	0	2596	31795	0	41509	0	41509	0	0	186674	0	149087	37587	0	0	0	0	0	0	0	0	0	0	0	530428	0	0	530428	0	0	0	0	
276645																																																																																																																																																																																																																																																	
276654																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																																																																																																																																	
276953																																																																																																																																																																																																																																																	
277240																																																																																																																																																																																																																																																	
277277																																																																																																																																																																																																																																																	
277679																																																																																																																																																																																																																																																	
277736																																																																																																																																																																																																																																																	
277820																																																																																																																																																																																																																																																	
278153																																																																																																																																																																																																																																																	
278256																																																																																																																																																																																																																																																	
278555																																																																																																																																																																																																																																																	
278733																																																																																																																																																																																																																																																	
278751																																																																																																																																																																																																																																																	
278818																																																																																																																																																												15912	16005	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2019	0	0	2019	0	22077	265632	0	0	0	0	0	0	0	0	0	0	0	0	0	15912	0	0	0	0	0	0	305640	0	22077	283563	0	0	0	16005	0	0	0	0	0	0	16515	0	0	16515	0						2019			2019										
278872																																																																																																																																																																																																																																																	
279105																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2209	229182	5358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236749	0	2209	229182	5358	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
279842																																																																																																																																																																																																																																																	
279954																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	74	159966	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161040	0	74	159966	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
280110	1939625	298433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16936	17889	0	34825	0	0	23588246	0	0	0	0	0	0	250003	0	0	250003	0	6603	0	0	0	6603	638010	79317	2396953	101365	15298	0	0	15298	0	25816711	655899	79317	26285325	107968	0	0	0	0	0	624948	68538	834793	20050	8409	0	0	8409	0	0	0	0	0	0	0	0	0	0	0	308224	624948	68538	844584	20050	0	0	0	0	0	9240	25585	0	34825	0	7696	-7696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382	0	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382	0	0	1382	0	254818	0	1788	242731	0	1839	23588246																																																																																						
280138																																																																																																																																																																																																																																																	
280352																																																																																																																																																																																																																																																	
280558																																																																																																																																																																																																																																																	
282075																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121349	0	0	121349	0	0	0	0	0	0	0	0	0	0	1187	0	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226																																																																																																																																																																																																																																																	
282824																																																																																																																																																																																																																																																	
283157																																																																																																																																																																																																																																																	
283438																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	169082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169082	0	169082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
283652																																																																																																																																																																																																																																																	
283737																																																																																																																																																																																																																																																	
283867																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10526	0	0	10526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																																																																																																																																																																																	
284239																																																																																																																																																																																																																																																	
284556																																																																																																																																																																																																																																																	
284752																																																																																																																																																																																																																																																	
284958																																																																																																																																																																																																																																																	
285151																																																																																																																																																																																																																																																	
285348																																																																																																																																																																																																																																																	
285544																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	0	791	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	11615	99842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111457	0	11615	99842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
285759																																																																																																																																																																																																																																																	
285777																																																																																																																																																																																																																																																	
285852																																																																																																																																																																																																																																																	
285928																																																																																																																																																																																																																																																	
286251																																																																																																																																																																																																																																																	
286457																																																																																																																																																																																																																																																	
286840																																																																																																																																																																																																																																																	
287007																																																																																																																																																																																																																																																	
287342																																																																																																																																																																																																																																																	
287856																																																																																																																																																																																																																																																	
287922																																																																																																																																																																																																																																																	
287959																																																																																																																																																																																																																																																	
288152																																																																																																																																																																																																																																																	
288358																																																																																																																																																																																																																																																	
288376																																																																																																																																																																																																																																																	
288853																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	1573	2666	1448	2291	0	0	0	0	0	0	7615	0	0	34	0	979750	4213373	0	0	0	0	0	0	424482	0	0	424482	0	0	0	0	0	0	0	0	0	0	5625220	0	979750	4637889	7581	0	0	0	0	0	0	0	0	0	49287	0	0	49265	22	6911	0	0	0	6911	0	0	0	0	0	0	0	0	0	0	0	0	0	
289056																																																																																																																																																																																																																																																	
289225																																																																																																																																																																																																																																																	
289515																																																																																																																																																																																																																																																	
289702																																																																																																																																																																																																																																																	
289739																																																																																																																																																																																																																																																	
289757																																																																																																																																																																																																																																																	
290052																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3034	0	0	3034	0	0	362777	0	0	0	0	0	0	5681	0	0	5681	0	0	0	0	0	0	0	0	0	0	371492	0	0	371492	0	0	0	0	0	0	0	0	0	0	3366	0	0	3366	0						3034			3034										
290230																																																																																																																																																																																																																																																	
290249																																																																																																																																																																																																																																																	
290838																																																																																																																																																																																																																																																	
290922																																																																																																																																																																																																																																																	
291059																																																																																																																																																																																																																																																	
291330																																																																																																																																																																																																																																																	
291376																																																																																																																																																																																																																																																	
291611																																																																																																																																																																																																																																																	
291732																																																																																																																																																																																																																																																	
292234																																																																																																																																																																																																																																																	
292467																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850																																																																																																																																																																																																																																																	
292908																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	0	0	0	0	0	163507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164538	0	0	163507	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031	0	0	0	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182227	0	0	182227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293352																																																																																																																																																																																																																																																	
293437																																																																																																																																																																																																																																																	
293651																																																																																																																																																																																																																																																	
293754																																																																																																																																																																																																																																																	
294023																																																																																																																																																																																																																																																	
294564																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294751																																																																																																																																																																																																																																																	
294779																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977	41914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42891	0	977	41914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827																																																																																																																																																																																																																																																	
295011																																																																																																																																																																																																																																																	
295057																																																																																																																																																																																																																																																	
295646																																																																																																																																																																																																																																																	
296456																																																																																																																																																																																																																																																	
296474																																																																																																																																																																																																																																																	
296559																																																																																																																																																																																																																																																	
296755																																																																																																																																																																																																																																																	
296858																																																																																																																																																																																																																																																	
297051																																																																																																																																																																																																																																																	
297257																																																																																																																																																																																																																																																	
297547																																																																																																																																																																																																																																																	
297631																																																																																																																																																																																																																																																	
297761																																																																																																																																																																																																																																																	
298049																																																																																																																																																																																																																																																	
298218																																																																																																																																																																																																																																																	
298245																																																																																																																																																																																																																																																	
299046																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		10230	0	0	10230	0	0	476701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486931	0	0	486931	0	0	0	0	0	0	0	0	0	0	10230	0	0	10230	0						10230			10230										
299868																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009																																																																																																																																																																																																																																																	
300063																																																																																																																																																																																																																																																	
300157																																																																																																																																																																																																																																																	
300353																																																																																																																																																																																																																																																	
300456																																																																																																																																																																																																																																																	
300933																																																																																																																																																																																																																																																	
300942																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300960																																																																																																																																																																																																																																																	
301574																																																																																																																																																																																																																																																	
301800																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	66658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66658	0	0	66658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
302030																																																																																																																																																																																																																																																	
302133																																																																																																																																																																																																																																																	
302553																																																																																																																																																																																																																																																	
302656																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	433	0	0	105722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106155	0	0	106155	0	0	0	0	0	0	0	0	0	0	517	0	0	517	0	0	0	0	0	0	433	0	0	433	0	0	0	0	0	0	0	0	0	
303653																																																																																																																																																																																																																																																	
303701																																																																																																																																																																																																																																																	
303747																																																																																																																																																																																																																																																	
303952																																																																																																																																																																																																																																																	
304155																																																																																																																																																																																																																																																	
304173																																																																																																																																																																																																																																																	
304520																																																																																																																																																																																																																																																	
304575																																																																																																																																																																																																																																																	
304762																																																																																																																																																																																																																																																	
304913																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059																																																																																																																																																																																																																																																	
305077																																																																																																																																																																																																																																																	
305237																																																																																																																																																																																																																																																	
305433																																																																																																																																																																																																																																																	
305442																																																																																																																																																																																																																																																	
305750																																																																																																																																																																																																																																																	
306056																																																																																																																																																																																																																																																	
306140																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337																																																																																																																																																																																																																																																	
306908																																																																																																																																																																																																																																																	
