"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
1669																																																																0	1165		5655			14614	0		2043	158650	0	0	0	74902	2327		18935	705	2733	409	1576	24593	44489	6325	13412	7647	18565	20893	16829				0	0					5474	65	26858	6458						0	415														0				0		0	23							0	8561	0	0	0	0	0			0	0		0	0	10505	0		
1856																																																															1533	366	2323		451			2806	0		220	39175	1	22	0	12982	12		6373	2797	19	3146	5809	727	475	12484	2323	6212	2192	661	0				0	0					0	13241	1	1257						0	0														11253				0		0	1							0	157	0	0	0	0	0			0	0		0	0	3804	0		
2040																																																															0	3364	11234		5294			28566	975		585	128848	0	0	0	17615	631		13628	832	1418	5769	4367	4334	567	15613	7342	34873	33336	16432	2041				0	5					242	2509	31104	25911						0	0														99077				806		0	0							0	147	0	0	0	361	0			445	445		0	0	666	0		
2161																																																															0	8156	1065		3926			15252	0		0	114603	0	0	0	52207	469	40439	32015	2064	7943	12863	21113	7656	465	9501	12507	12632	17826	6613	652				322	8					928	10574	10594	5287						0	23														0				51		60	0							0	2072	0	0	0	0	0			22	0	0	14	8	3683	29		
2376																																																															0	0	1871503	0	0	19428	0	19428	3621		0	3523978	0	0	11738	262339	4009	23855	126413	2683	21703	2342	9272	45061	174547	30622	153886	337059	327777	2255183	153819	0	0	0	0	0	0				0	8240	47162	1307663	0	0				0	1956														2708353				250	0	0	0							0	0	0	0	0	0	250	0	0	0	0	0	0	0	13	0		
2554																																																																5258	0		1415			2076	0		274	10771	0	0	0	410	0		1778	6	0	22	8	282	91	2385	1199	1012	2622	2352	783				0	0					0	0	661	0						0	0														2002				0		0	0							0	333	0	0	0	0	0			0	0	0	0	0	344	0		
2732																																																																0	159204		0			36084	6923		0	427467	281	0	6674	20076	184		73598	1173	3128	11188	4358	0	0	97987	28441	112033	154654	11829	1239				0	0					7760	42431	44932	109718						0	0													0	0				27		0	29							0	36	0	0	0	27	0			0	0	0	0	0	371	0	0	
2750																																																															292	7977	514		23511			2361	0		711	45943	0	0	0	2113	61		24343	51	617	976	469	0	0	20380	4034	10529	7039	980	109				0	44					80	1371	969	3243						0	0													0	21140				0		0	2152							0	313	0	0	0	0	0			0	0	0	0	0	231	0	0	
3252																																																															0	29558	0		48554			10954	0		2203	104783	0	217	0	235	0		0	72	155	2	6	0	0	36452	49552	4896	8854	848	0				0	0					0	697	0	6262						0	0														34364				0		0	712							0	1357	0	0	0	0	0			0	0	0	0	0	4034	0		
3458																																																																9244	13		8775			10439	0		0	41178	0	0	0	6727	29		6827	101	727	2532	3255	9	102	1536	4476	10092	16477	1857	0				0	0					480	180	2048	421						0	0														0				107		0	0							0	1719	0	0	0	0	0			0	0	0	0	0	1103	107		
3720																																																																10782	2005		6466			14414	2226		2966	148546	0	0	396	33879	772	352	29504	1234	2410	11492	16442	2104	138	20093	11944	28285	51014	3113	69				0	243					4154	7533	28626	26931						0	0														69560				570		0	187							0	3057	0	0	0	0	570			0	0	0	0	0	4305	0		
3971																																																																25186	98918		11478			65119	20628		0	656443	0	26935	3868	107901	4732		98799	2920	6544	18490	14507	39004	24197	166574	23582	102910	171782	76101	1041				0	414					5462	49808	32519	190379						6021	1709														282598				8291		0	15							0	203	0	94	0	0	0			2176	2102	74	0	0	16746	0		
4156																																																																21787	16278		10997			19122	3033		0	155407	0	467	0	45985	876	18333	28374	587	2279	1710	4327	23727	13353	16129	17205	9777	22427	35409	8278				0	0					2190	2454	2940	27435						0	0														27784				0		0	0							0	847	0	0	0	0	0			0	0	0	0	0	996	0		
4231																																																															0	4799	1018		179			1950	0		802	43779	0	0	0	14156	102		13566	1014	3236	4727	4193	925	0	2788	6528	14088	5483	672	0				0	0					0	542	7530	8817						0	0														0				434		0	44							0	969	0	0	0	0	434			0	0		0	0	2871	0		
5069																																																																4450	2247		0			5292	1840		0	327839	4631	0	0	50509	16190		241447	13189	36405	89	0	0	0	151401	56391	16192	44974	0	0				0	0					41758	30812	109334	70038						0	0														68194				0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	0	0		
5135																																																															0	77003	5231		84783			27691	0		2231	357189	0	0	0	79510	939		202758	13556	24641	32494	6541	1914	154	83395	99011	68245	14140	3977	2705				577	0					2611	9908	39399	15384						133	0														45011				3020		0	59							0	4515	0	0	0	0	0			2835	1557	1263	11	4	7348	52		
5210																																																															0	64086	37688	0	5408	69099	0	69099	111334		98235	1301635	0	0	0	387419	36266	138800	80880	29769	33290	29791	43746	106266	144020	204615	61538	192635	260476	163104	29054	0	0	0	0	5563	0				6410	26355	204220	238280	0	0				0	833														705342				3858	2568	0	2568							0	669	0	0	0	0	3858	0	0	0	0	0	0	0	8035	0		
5461																																																																30876	51030		13134			35334	6082		0	433791	546	0	14253	43705	1252		47144	1101	541	4097	4839	12386	19120	29889	27242	80562	122779	128581	187				0	104					1262	9944	49895	175161						0	0													0	280861				0		0	8284							0	37	0	0	0	0	0			0	0	0	0	0	8237	0	0	
5751																																																																22993	7407		22127			31489	2648		0	145746	0	1155	0	28246	116		28288	1959	5949	665	2208	6670	10490	41974	26769	13603	14168	10751	8282				0	31					624	1452	15788	8235						0	46														28009				0		0	37							0	2181	0	0	0	0	0			0	0	0	0	0	1217	0		
6039																																																															0	36999	2129		3641			16354	1177		254	201019	0	0	0	26461	762	5822	47732	1088	2781	4719	7721	5430	4507	16176	27687	25601	22868	47492	34238				494	336					4445	16610	45546	37905						605	0														0				605		0	2245							0	1074	0	0	0	0	0			0	0	0	0	0	4587	0		
6329																																																																5571	12398	0	1587	54183	0	54183	3028		1482	674274	0	0	0	126522	4178	2749	138277	6761	14995	34871	65086	1263	522	42460	78026	142967	206989	72473	514	0	0	0	0	1253	0				39251	63802	100447	33235	0	0				0	495													1289	39709				0	526	54	526							0	175983	0	0	0	0	0	0	0	0	0	0	0	0	50774	0	0	
7009																																																															0	0	0		0			66079	0		0	238718	0	0	0	0	0		232879	0	0	0	0	0	0	232879	0	5839	0	0	0				0	0					0	0	0	0						0	0														0				0		0	3314							0	0	0	0	0	0	0			0	0	0	0	0	169325	0		
7045																																																															0	6034	0		7303			5102	740		379	80807	0	0	0	37838	93	36165	5424	710	3053	5945	4402	2391	20596	3839	3879	12189	14624	2384	4433				452	15					1032	0	4707	5991						0	0														32338				0		0	0							0	6631	0	0	0	0	0			0	0	0	0	0	4490	0		
7072																																																																1261	15327		156			14095	4957		0	267671	0	0	0	158776	5083		14155	13088	21084	4279	9315	45547	63901	20479	7709	10255	15196	22566	31405				0	3288					2648	11413	24751	24505						851	826														122303				6111		0	0							0	84	0	0	0	2082	3178			0	0	0	0	0	1327	0		
7456																																																															0	14994	0		34152			11595	0		30	76916	0	0	0	6417	452		38520	362	253	1839	3738	225	0	36280	3366	11189	17399	359	1906				0	15					915	207	3041	3560						0	0														0				0		0	3							0	787	0	0	0	0	0			0	0	0	0	0	748	0		
7634																																																																1911	0		4596			6926	0		0	51252	0	0	0	14521	228		16168	1161	898	2466	5626	4277	0	5272	8953	9477	9620	2257	952				0	0					763	0	0	14387						0	0														1552				0		0	70							0	141	0	0	0	0	0			0	0		0	0	7709	0		
8033																																																																6865	4664		3585			15947	0		0	246152	0	0	0	107993	5027		121038	20304	16796	24001	44759	767	0	58225	25713	17407	31030	3544	0				0	0					31387	30448	27215	8128						1300	0													0	18136				3896		0	223							0	1273	0	0	0	2596	0			0	0		0	0	3397	0	0	
8462																																																															0	9212	0		10953			13335	0		0	55520	0	0	0	9472	57		11868	1577	339	147	206	2542	4661	17403	9845	7599	7781	1926	265				0	0					500	0	2035	1464						0	0														0				0		0	0							0	6219	0	0	0	0	0			0	0	0	0	0	2273	0		
8631																																																																233	0		746			4561	0		186	36211	0	0	0	16042	207		2509	264	145	406	920	5846	8426	1957	270	2456	3221	7567	3826				0	0					0	1047	1268	7331						79	0														0				79		0	51							0	3138	0	0	0	0	0			0	0		0	0	1401	0		
9357																																																																670	20398		0			163012	1922		0	363638	0	271	0	60	33		173201	0	0	0	0	0	60	226859	16946	38326	57739	23063	0				0	3541					6273	0	38818	30151						0	0													0	207572				0		97833	98							0	73	0	0	0	0	0			0	0	0	0	0	485	0	0	
9553																																																															0	33502	1701		45711			7624	0		0	101546	0	0	0	5963	429		49464	240	185	996	3298	941	233	51949	5188	8567	14330	10143	5401				0	0					1373	0	2971	0						0	0														51808				0		0	958							0	728	0	0	0	0	0			0	0	0	0	0	586	0		
9807																																																																0	381889	0	0	40951	0	40951	48377		0	1679216	1853	0	0	324638	20140	79784	485755	22998	19994	22503	28820	103410	122007	230272	212491	393952	327809	180143	735	0	0	0	0	31	0				53993	305737	106287	398537	0	0				5664	4123													0	479519				99667	140	0	140							0	0	31156	10457	16337	10510	25394	149	0	0	0	0	0	0	349	149	0	
9955																																																																18681	42		8994			13251	1071		0	85545	0	1019	0	3733	0		33221	199	855	1977	34	364	304	14227	19382	31690	10466	4268	0				0	0					0	0	4688	32679						0	0														41763				0		0	53							0	602	0	0	0	0	0			0	0	0	0	0	732	0		
10250																																																																950	14883		0			77404	12468		0	289789	0	0	0	39017	3789		50946	1575	1396	12959	15710	7289	88	47551	11459	53445	97099	39608	1199				205	468					7368	23146	58928	40816						0	0														138806				41		0	35							0	6850	0	0	0	0	0			0	0	0	0	0	3462	41		
10849																																																															0	17096	12821		2690			4997	126		3007	132921	65	0	0	30521	215		21739	290	2541	20966	6270	454	0	15241	11237	30598	37278	8111	0				0	0					4036	5486	29022	21803						0	0														0				0		0	0							0	383	0	0	0	0	0			0	0		0	0	783	0		
11145																																																																2409	200		68			14898	5421		1435	212693	0	0	0	59545	300	14784	16976	3622	9611	7653	13421	23895	648	16642	4741	37266	43309	48478	1451				0	16					2897	7263	44486	22801						796	382													0	21794				1803		0	0							0	2878	0	0	0	927	0			0	0		0	0	48076	80	0	
11640																																																															0	27932	6138		34777			21529	1434		0	210325	0	0	0	28182	802		62946	4761	3632	1187	2679	7357	8567	48731	30112	31776	17039	26275	28188				0	0					6910	36950	23511	10424						29	0														80120				805		0	248							0	3284	0	0	0	776	0			0	0	0	0	0	8204	0		
11837																																																																1459	1628		149			14497	868		2383	51417	60	0	0	11311	902		14791	1	1604	4189	4218	794	505	18851	9515	6515	4604	681	0				89	0					1147	5218	3936	7102						0	0														2298				13		0	157							0	172	0	0	0	0	0			13	0		0	13	459	0		
12030																																																															0	48758	1440		3788			27691	0		0	276642	0	0	0	65387	221		57338	11341	4786	15839	13667	19702	46	78727	35771	51439	22331	14247	8526				120	188					2290	5574	79331	20532						0	0														0				0		529	652							0	10312	0	0	0	0	0			0	0	0	0	0	9829	0		
12142																																																																3470	9669		1668			22148	1185		0	126393	0	114	0	36738	1840		39475	3662	2804	9662	18587	1807	216	11267	21742	22416	28100	4378	1261				465	0					2776	12571	6472	17673						151	0													0	0				636		0	0							0	3471	0	50	0	0	435			0	0		0	0	6133	0	0	
12179																																																																73	575		0			2524	740		0	31986	4	0	0	18197	92		1668	0	0	74	890	3793	13367	2006	427	2056	4786	4009	512				0	0					85	388	4701	3831						0	0														17897				324		0	0							0	277	0	0	324	0	0			0	0		0	0	507	0		
12311		92409	1008324	1426846	73212	22929262	96940	8030050	0	416255	75714656	0	550670	12497696	278254	11430548	35522102	908554	5098043	9866535	9937855	1545615	0	48	50	0	563220	843112	349717	0	11132			242772	956238	4046531	3577353	0	2333371													37574440	758610	0	12332960	202316	0	46376	0	0	0	3620036		92409	1008324	86102	73212	22929262	96940		8030050	0	416255	75714656	0	2333371		12497696	278254	7854114		310664	473258	581932	958237	7964010	2127239							48	50	563220	843112	349717					242772	956238	4046531	3577353						388231	48951																			544448	796296									12332960	0	5713	28751	50134	37089				0				3620036			
12647																																																															0	9093	7240		5578			10884	1857		3691	102645	0	0	0	28000	138	5805	25898	3972	4416	15627	2424	1312	9	15773	15446	23864	12625	6664	205				409	66					1313	2889	8239	22374						0	0														0				105		0	8							0	339	0	0	0	0	0			0	0	0	0	0	527	105		
12656																																																															0	1204	0		432			1104	0		0	10677	0	0	0	6012	0		1431	0	243	44	225	2892	2347	281	907	1106	977	1015	365				0	0					55	0	137	127						247	17														0				247		0	0							0	1218	0	0	0	0	0			0	0	0	0	0	388	0		
12937																																																																1263	26566		0			14701	14672		0	141230	0	0	0	12565	1760		24835	4223	1067	4049	2927	299	0	59954	4703	26991	22601	14405	11				0	0					479	0	33701	34900						787	0														81161				3372		0	414							0	0	0	0	681	877	1027			0	0		0	0	209	0		
12946																																																															7143	95110	25088	0	23297	191602	0	191602	0		294	1234362	0	0	0	301754	8214	4169	311963	14080	36124	99941	124943	19354	3308	204500	115618	349883	195671	40307	15835	7143	0	0	919	0	0				11897	115650	156742	260514	0	0				157	249													0	727775				157	11484	0	11484							0	8873	0	0	0	0	0	0	0	0	0	0	0	0	15781	0	0	
13103																																																																0	49506	0	0	140074	0	140074	30098		0	1764301	0	0	0	699449	5440	163198	83394	5875	16566	19928	49325	147540	456889	138915	58904	138904	329424	226932	171249	0	0	0	0	80	0				23747	36084	315361	157178	0	0				4727	496														1024155				8136	2230	0	2229							0	297446	0	0	0	141	1727	1524	0	17	0	0	0	0	7609	1524		
13251																																																																2638	210		1699			2748	0		0	27425	0	0	0	9644	239		5832	346	590	3393	5182	0	132	2150	3682	6425	4682	329	0				0	0					301	1112	685	4735						102	0														0				130		0	0							0	1272	0	0	0	0	0			0	0	0	0	0	2142	28		
13457																																																																4945	0		3002			661	0		0	9627	0	0	0	10	0		1902	0	0	10	0	0	0	4377	281	2567	1276	1116	0				0	0					0	0	653	0						0	0													0	0				0		0	1							0	141	0	0	0	0	0			0	0	0	0	0	214	0	0	
