"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												0	0	3173	123	0	0	4058	0	3230734	26137	0	0	5762	0	266956	2101	0	0	0	0	19853	204	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	9820	0	3520730	28565	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												0	0	18720	199	0	0	7188	0	513174	5844	2472	0	681	148	537028	3300	2505	0	0	0	176073	2607	0	0	0	0	0	0	0	0	0	0	14605	635	0	0	681	7869	148	1259600	13266	4977	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												52215	354	298262	5400	0	0	69297	0	901027	20646	0	0	0	0	336724	427	0	0	1070	465	52828	1147	0	0	0	0	0	0	0	0	0	0	553	6	0	0	4426	122582	819	1589394	32052	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12311	6199	273	1493699	25977	33	0	174467	15032	8643602	119493	13196	0	551268	5684	19458526	73725	2152	0	414966	27008	25418948	348599	8453	0	7200	2797	849109	56033	0	0	41004	2016	16150732	80799	0	0	0	1195104	52810	72014616	704626	23834	0																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																												285	50	92124	1200	0	0	699	316	483199	6050	481	0	1678	179	321978	4580	77	0	7056	2276	196896	3790	0	0	0	0	1151	20	0	0	24	0	27414	520	0	0	0	9742	2821	1122762	16160	558	0	
13103																																												0	0	73280	941	0	0	6522	71	508533	7593	0	0	0	0	712295	2738	0	0	2111	11	127486	2567	0	0	0	0	0	0	0	0	0	0	294294	1605	0	0	0	8633	82	1715888	15444	0	0	
13251																																																																																							
13457																																																																																							
14052																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												614	0	666731	5547	1264	0	11544	0	2674167	22399	13917	0	2219	433	1479371	14027	1606	0	1614	0	2134023	32068	2292	0	0	0	442	0	0	0	8	0	98259	3932	0	0	0	15999	433	7052993	77973	19079	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18827																																												108	0	113964	632	0	0	2987	0	319064	2332	126	0	1689	144	346286	1350	0	0	2296	272	147894	1514	1492	0	0	0	0	0	0	0	0	0	85404	377	0	0	196	7080	416	1012612	6401	1618	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
22936																																																																																							
23456																																																																																							
23504																																												0	0	117831	1301	0	0	2340	0	1926419	14202	0	0	0	0	518694	4443	298	0	13210	0	599118	11808	235	0	0	0	0	0	0	0	0	0	19282	115	0	0	0	15550	0	3181344	31869	533	0	
23643																																																																																							
23755																																																																																							
24006																																												4346	276	25022	324	0	0	1317	0	526149	3314	896	0	2385	128	283889	271	1321	73	348	3	52704	476	0	0	0	0	0	0	0	0	0	0	275	10	0	0	84	8396	407	888039	4479	2217	73	
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																												0	0	136752	1026	0	0	0	0	234834	2177	0	0	0	0	338686	1194	0	0	0	0	564645	7764	0	0	0	0	0	0	0	0	0	0	13282	149	0	0	536	0	0	1288199	12846	0	0	
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	40669	466	0	0	20481	500	2633431	23231	5737	16	2776	26	430068	608	4687	762	76	4	57443	1807	10110	173	0	0	0	0	0	0	0	0	1390	94	0	0	0	23333	530	3163001	26206	20534	951	
28152																																																																																							
28255																																																																																							
28406																																												0	0	75339	1156	0	0	3386	0	833379	8998	0	0	8615	45	1071210	5895	0	0	163	0	297669	3567	0	0	0	0	0	0	0	0	99	0	17127	259	0	0	0	12263	45	2294724	19875	0	0	
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																												0	0	41937	171	0	0	9290	380	194900	1606	0	0	1215	29	95818	470	0	0	0	0	77447	447	0	0	0	0	1492	27	0	0	0	0	12507	43	0	0	0	10505	409	424101	2764	0	0	
29878																																												697	0	56589	288	0	0	7404	776	425504	2140	0	0	31657	4908	1250988	3898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	0	0	1456	39758	5684	1733149	7783	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810	0	0	0	0	0	0	0	0	0	0	0	0	1501	2	634874	3799	0	0	0	0	179913	2500	0	0	1936650	269556	67171227	2151920	0	0	308710	63050	14904168	403173	1735181	25867	0	2246861	332608	82890182	2561392	1735181	25867																																												
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												412	23	375715	2046	129	0	15794	3591	1700066	9727	10838	0	19804	869	1131565	6776	1356	0	1629	1483	608854	6679	728	0	0	0	430	21	0	0	446	172	191557	2478	0	0	0	38085	6138	4008187	27727	13051	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	602294	386	0	0	0	0	0	0	0	0	0	0	22711947	59144	0	0	0	0	0	0	0	0	0	0	154052	0	0	0	0	0	0	23468293	59530	0	0																																												
35570																																												199	0	241863	9284	0	0	11807	0	13573284	164305	3784	0	29694	2178	5698132	23112	1091	0	15077	0	1063828	28466	0	0	0	0	0	0	0	0	6	0	324472	1472	108	0	2001	56783	2178	20901579	228640	4983	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												336	0	103302	1032	0	0	1835	0	211605	2219	0	0	1337	24	226437	2807	380	0	0	0	70589	1300	0	0	0	0	3002	139	0	0	0	0	29032	228	0	0	4017	3508	24	643967	11742	380	0	
37640																																												0	0	120526	295	1296	0	5822	1386	1078982	7615	3026	0	0	0	456934	774	2046	35	3517	208	621823	4872	1183	0	0	0	9197	80	0	0	0	0	32273	321	0	0	465	9339	1594	2319735	14422	7551	35	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												0	0	121970	2040	0	0	0	0	817260	9531	0	0	32064	1170	627890	1967	0	0	1805	0	120968	2104	0	0	0	0	0	0	0	0	0	0	501865	1179	0	0	1449	33869	1170	2189953	18270	0	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	298395	1592	0	0	12012	1722	2124419	17949	0	0	4522	167	1528816	3490	0	0	12864	3474	1103340	18535	0	0	0	0	8413	0	0	0	0	0	569986	3817	0	0	0	29398	5363	5633369	45383	0	0	
42448																																												0	0	115749	1395	0	0	0	0	451514	4997	393	18	1736	177	463199	5185	3452	125	1867	0	263462	4026	6064	320	0	0	3370	62	0	0	0	0	38528	610	436	86	339	3603	177	1335822	16614	10345	549	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	159769	1211	0	0	846	41	478820	4665	0	0	2804	68	469403	3691	0	0	598	3	138045	1163	0	0	0	0	0	0	0	0	4	0	21622	141	0	0	509	4252	112	1267659	11380	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54441																																																																																							
54656																																																																																							
54973																																												0	0	125689	4264	0	0	981	51	730607	14214	0	0	34362	2108	3041600	7658	0	0	5727	728	567722	10005	0	0	0	0	0	0	0	0	90	3	247581	15096	0	0	0	41160	2890	4713199	51237	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												547	444	104376	689	0	0	1562	70	317642	3221	0	0	104	0	402376	2411	0	0	5719	426	233535	3389	0	0	0	0	0	0	0	0	52	2	87302	1244	0	0	977	7984	942	1145231	11931	0	0	
56548																																																																																							
56557																																												991	53	261530	3673	0	0	8594	385	1134351	11078	0	0	1053	141	398372	3900	0	0	33210	4023	1203891	11246	0	0	0	0	0	0	0	0	91	91	18899	140	0	0	456	43939	4693	3017043	30493	0	0	
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												0	0	381702	2422	0	0	2663	0	1326181	11270	0	0	2812	0	1048666	3652	0	0	6730	585	1074648	27848	0	0	0	0	14981	95	0	0	0	0	86823	1276	0	0	22622	12205	585	3933001	69185	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												1939	228	408273	12983	0	0	1051	0	1314002	18514	0	0	2276	69	706154	17663	0	0	895	103	1497483	38532	0	0	0	0	17101	519	0	0	109	12	100671	911	0	0	1492	6270	412	4043684	90614	0	0	
59316																																												16217	94	0	0	0	0	362506	5260	0	0	267	0	233078	1373	0	0	659	0	104890	714	0	0	0	0	0	0	0	0	0	0	102158	839	0	0	0	0	0	818849	8280	0	0	926	0	
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	0	0	3158065	17797	0	0	61282	2569	8957756	97698	0	0	21013	0	1925649	9164	0	0	207397	26484	32242712	475035	0	0	0	0	0	0	0	0	12821	0	2422910	34794	0	0	0	302513	29053	48707092	634488	0	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												658	26	113031	1469	0	0	5238	170	286993	2643	0	0	4121	116	420638	4102	0	0	17	0	98706	1001	0	0	0	0	0	0	0	0	21	3	33364	293	0	0	500	10055	315	952732	10008	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	1674910	41226	3312	322	8550	0	6131677	59834	84775	3684	20033	0	10786257	53605	2915	60	62956	13864	14661996	201542	860	834	0	0	65319	1120	0	0	0	0	632876	6981	17	0	0	91539	13864	33953035	364308	91879	4900																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																												0	0	84042	956	0	0	1458	137	485041	5049	0	0	649	18	370414	2850	0	0	499	171	260377	2906	0	0	0	0	4851	243	0	0	33	1	47186	858	0	0	2408	2639	327	1251911	15270	0	0	
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
69333																																												586	158	64027	845	0	0	4417	77	436587	5094	0	0	3918	263	284333	3759	0	0	1781	3	151997	1687	0	0	0	0	0	0	0	0	60	3	28001	447	0	0	0	10762	504	964945	11832	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																												0	0	72178	510	0	0	2158	0	312263	2268	0	0	3661	64	437210	2028	688	0	2184	315	72696	560	0	0	0	0	0	0	0	0	254	3	5001	45	0	0	766	8257	382	899348	6177	688	0	
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												0	0	0	0	0	0	12284	559	513525	1318	0	0	10120	1463	333722	919	0	0	8940	52	196523	874	0	0	0	0	0	0	0	0	10	0	64805	902	0	0	2013	31354	2074	1108575	6026	0	0	
74403																																																																																							
74449																																																																																							
75053																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	7103	2816	2187775	33801	1430	0	139457	21356	8438157	79580	47608	25675	328941	54307	11882891	36175	20366	1126	292336	45658	48138613	327420	143952	13104	0	0	397405	17511	0	0	23354	0	4323102	27880	376	514	0	791191	124137	75367943	522367	213732	40419																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												0	0	88379	501	0	0	12214	0	619356	6169	1992	0	413	0	154974	440	58	0	3356	0	493286	7479	0	0	0	0	8585	160	0	0	0	0	26227	114	0	0	0	15983	0	1390807	14863	2050	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
80552																																																																																							
80936																																																																																							
81175																																																																																							
81429																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638																																												0	0	362198	2805	0	0	10965	5783	2629610	20491	0	0	4507	1611	423563	1991	0	0	11887	969	2599959	30906	0	0	0	0	33468	4758	0	0	31	9	83091	148	0	0	0	27390	8372	6131889	61099	0	0	
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85258																																																																																							
85454																																																																																							
85472																																												2544	0	98768	1060	0	0	16017	0	2643593	11060	8530	0	18874	0	2375932	2480	238	0	1746	7	317921	1434	566	0	0	0	0	0	0	0	0	0	75685	276	366	0	504	39181	7	5511899	16814	9700	0	
85931																																																																																							
86349																																																																																							
86358																																																																																							
86554																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88240																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
