"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2161																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																																																																							
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												35928	0	306399	7176	0	0	52643	0	881086	19638	0	0	0	0	287624	968	0	0	378	249	125089	484	0	0	0	0	0	0	0	0	0	0	426	4	0	0	3066	88949	249	1600624	31336	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12311																																																																																							
12647																																																																																							
12656																																																																																							
12946																																																																																							
13103																																												0	0	87100	1204	0	0	3518	63	594491	9385	0	0	0	0	806287	3475	0	0	1967	9	314943	2255	0	0	0	0	0	0	0	0	0	0	296133	1807	0	0	0	5485	72	2098954	18126	0	0	
13251																																																																																							
13457																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												0	0	622084	6836	0	0	44203	7981	3197545	35137	6758	0	3441	557	1670423	21490	0	0	4837	601	3568432	44746	699	0	0	0	0	0	0	0	3	0	125408	9378	0	0	0	52484	9139	9183892	117587	7457	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18827																																																																																							
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
23456																																																																																							
23504																																																																																							
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	78937	1135	737	0	17341	302	3083936	33938	4224	0	2092	3	319036	646	6028	789	54	3	209661	1771	7478	0	0	0	0	0	0	0	0	0	2093	129	0	0	0	19487	308	3693663	37619	18467	789	
28152																																																																																							
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												310	0	50029	374	0	0	7971	541	445342	3699	0	0	25147	3766	1246561	7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	1	0	0	330	33428	4307	1742054	12283	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810																																																																																							
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34537																																																																																							
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301																																																																																							
35570																																																																																							
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																																																																							
37640																																																																																							
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												10971	251	200982	3926	0	0	4936	0	1440553	26098	7	0	24556	949	1102873	6649	3505	0	9718	554	404616	4355	371	57	0	0	0	0	0	0	39	39	312704	2725	0	0	3620	50220	1793	3461728	47373	3883	57	
40855																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												308	0	452681	3508	0	0	30387	5921	2184924	36323	0	0	1226	0	1742794	8252	0	0	5048	1497	1731688	23991	0	0	0	0	11979	0	0	0	0	0	788670	8815	0	0	0	36969	7418	6912736	80889	0	0	
42448																																												0	0	136584	1649	0	0	644	102	497373	5902	0	0	0	0	478152	5774	0	0	0	0	293532	3570	0	0	0	0	3648	74	0	0	0	0	36272	740	0	0	2328	644	102	1445561	20037	0	0	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												1405	0	155139	1263	0	0	1780	40	565389	7345	0	0	5389	303	449495	4328	0	0	1188	324	256987	1306	0	0	0	0	0	0	0	0	279	91	21666	361	0	0	0	10041	758	1448676	14603	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
54058																																																																																							
54656																																																																																							
54973																																																																																							
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												0	0	157243	1204	0	0	6292	428	506091	8454	0	0	0	0	433956	3060	0	0	2245	838	357577	3682	0	0	0	0	0	0	0	0	0	0	81781	1746	0	0	6048	8537	1266	1536648	24194	0	0	
56548																																																																																							
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												261	25	389033	4180	0	0	3441	643	1091897	10794	0	0	3083	101	1575595	13649	0	0	22770	17940	1556743	27573	0	0	0	0	14362	126	0	0	0	0	63179	614	0	0	1992	29555	18709	4690809	58928	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												221	0	499656	15791	0	0	723	0	1638833	35636	0	0	3665	374	935610	19912	0	0	5200	82	2620199	43256	0	0	0	0	12045	418	0	0	88	88	111309	1347	0	0	4173	9897	544	5817652	120533	0	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143																																																																																							
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												7932	42	119367	2381	0	0	3380	5	349892	5289	0	0	3170	25	395539	5382	0	0	0	0	277999	2184	0	0	0	0	0	0	0	0	31	0	35035	381	0	0	500	14513	72	1177832	16117	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
63050																																																																																							
63069	0	0	2417864	53027	3134	361	3988	0	9020992	82696	47916	3204	4160	0	14961343	71614	1352	17	121412	20082	23054872	283894	5	3	0	0	60686	901	0	0	11913	731	644617	7410	1	0	0	141473	20813	50160374	499542	52408	3585																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																																																																							
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
69333																																												410	0	70298	1092	0	0	2074	45	451447	5659	0	0	7418	542	279357	4043	0	0	162	34	233296	2006	0	0	0	0	0	0	0	0	99	24	23084	549	0	0	0	10163	645	1057482	13349	0	0	
69678																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												53	9	0	0	0	0	12450	97	495271	1023	0	0	6205	759	362233	547	0	0	9931	4	341873	1154	0	0	0	0	0	0	0	0	0	0	75294	855	0	0	5058	28639	869	1274671	8637	0	0	
74403																																																																																							
74449																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	30159	3359	3608646	64167	1075	0	212341	18283	8290910	126064	38221	21567	266108	33623	9401188	26997	9371	1330	724276	170111	56506521	683784	72571	12028	0	0	374243	20009	0	0	26137	375	6582686	47837	526	517	0	1259021	225751	84764194	968858	121764	35442																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												225	0	99600	640	0	0	10830	0	762183	11486	0	0	574	0	142750	460	17	0	519	0	628593	9644	0	0	0	0	7746	159	0	0	0	0	26869	230	0	0	0	12148	0	1667741	22619	17	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
81175																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	0	0	309743	3121	0	0	9772	2450	2640611	50186	0	0	7901	913	465460	8881	0	0	68964	23154	2232128	24686	0	0	0	0	0	0	0	0	103	34	189935	3394	0	0	0	86740	26551	5837877	90268	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85472																																																																																							
85931																																																																																							
86349																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
91615																																																																																							
91754																																																																																							
91950																																																																																							
92144																																																																																							
92676																																																																																							
92706																																																																																							
92902																																																																																							
93244																																																																																							
93543																																																																																							
93619																																																																																							
94139																																																																																							
94522																																																																																							
94755																																																																																							
94858																																																																																							
95051																																																																																							
95677																																																																																							
96553																																																																																							
97055																																																																																							
97279																																																																																							
97457																																																																																							
97804																																																																																							
97943																																																																																							
98351																																																																																							
98463																																																																																							
98717																																																																																							
99143																																																																																							
99376																																												0	0	19779	513	0	0	1009	68	292273	6766	0	0	4296	110	1115474	7824	7432	0	3545	1084	616135	6029	0	0	0	0	0	0	0	0	0	0	26134	578	0	0	0	8850	1262	2069795	21710	7432	0	
99442																																																																																							
99536																																																																																							
99853																																																																																							
100236																																																																																							
100357																																																																																							
100562																																																																																							
100777																																																																																							
100843																																																																																							
101019	22439	2244	561621	4493	0	0	77598	16481	1362492	21640	0	0	7468	218	1004674	5526	0	0	15742	8388	2388804	28429	0	0	0	0	46	0	0	0	0	0	67	0	0	0	0	123247	27331	5317704	60088	0	0																																												
101037																																																																																							
101439																																																																																							
101671																																																																																							
101738																																																																																							
101952																																																																																							
102333																																																																																							
102342																																																																																							
102539																																																																																							
102557																																																																																							
102874																																																																																							
103134																																																																																							
104234																																																																																							
104542																																																																																							
104971																																																																																							
105026																																																																																							
105473																																																																																							
105530																																																																																							
106359																																												0	0	103843	1598	0	0	5505	0	606577	9568	0	0	1742	0	230387	3579	0	0	4360	230	306282	1864	0	0	0	0	465	0	0	0	167	0	261419	3109	0	0	818	11774	230	1508973	20536	0	0	
106452																																																																																							
106676																																																																																							
107244																																																																																							
