"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
1669																											3002	3010	40033	40685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																											0	0	5869	5878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7382	7902	
2161																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																											0	0	26279	27025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																											0	0	702	699	0	0	572	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																											0	0	2696	2674	0	0	11628	11849	0	0	138	138	0	0	16340	16457	0	0	0	0	0	0	1147	1144	0	0	0	0	
3458																											0	0	0	0	0	0	2877	2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																											0	0	10294	10440	0	0	45214	46751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																											0	0	0	0	0	0	20082	20946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																											0	0	6329	6426	0	0	7538	7806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																											0	0	1562	1563	0	0	22629	22941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																											0	0	43586	43607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																											4000	4020	128399	130924	14090	14545	89852	93020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	1060	0	0	0	0	
5461																											0	0	19071	19292	0	0	36644	38079	0	0	0	0	0	0	10304	10258	0	0	0	0	0	0	0	0	0	0	0	0	
5751																											0	0	3154	3143	0	0	829	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	2005	0	0	0	0	
6039																											0	0	3099	3116					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																											0	0	18036	18150					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																											0	0	543	550					0	0	0	0	0	0	597	601	0	0	0	0	0	0	0	0	0	0	0	0	
7072																											0	0	0	0	1009	1021	2826	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																											0	0	505	496	0	0	2218	2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																											0	0	322	330	1	1	5638	5776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																											0	0	5594	5597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																											0	0	39373	39968	0	0	42936	43086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																											0	0	3500	3498	0	0	2878	2933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																											0	0	24836	25526	0	0	8205	8357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1782	1800	0	0	0	0	
9553																											0	0	273	272	0	0	19507	19415	0	0	0	0	0	0	135	135	0	0	0	0	0	0	0	0	0	0	0	0	
9807																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																											0	0	6303	6357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																											0	0	8140	8375	0	0	69453	71967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																											0	0	6717	6994	0	0	45730	46824	0	0	43	36	0	0	12699	13049	0	0	0	0	0	0	0	0	0	0	0	0	
11145																											0	0	833	833					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																											0	0	15524	15634	0	0	4724	4855	0	0	0	0	0	0	32025	33234	0	0	0	0	0	0	0	0	0	0	0	0	
11837																											0	0	10042	10196	0	0	31376	31254	0	0	0	0	0	0	1930	1853	0	0	0	0	0	0	0	0	0	0	0	0	
12030																											0	0	9950	10008	0	0	0	0	0	0	0	0	392	394	5343	5395	0	0	0	0	0	0	0	0	0	0	0	0	
12142																											0	0	6214	6249	1	1	35321	36586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																							
12647																											229	232	0	0	117	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	493	0	0	0	0	0	0	
12656																											445	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																											0	0	34844	35074	0	0	57590	60011	0	0	87	71	0	0	1872	1929	0	0	0	0	0	0	0	0	0	0	0	0	
13103																											0	0	28565	28949					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																											0	0	301	303	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																											0	0	938	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																											0	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																											0	0	0	0	288	305	908	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																											0	0	6682	6805	0	0	2114	2127	0	0	0	0	0	0	2871	2866	0	0	0	0	0	0	955	925	0	0	0	0	
14977																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																											0	0	3773	4019	0	0	1998	2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748																											0	0	485	488	0	0	1498	1539	0	0	0	0	0	0	210	216	0	0	0	0	0	0	3594	3613	0	0	0	0	
17110																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35050	35058	10010	10020					0	0	0	0	0	0	95562	100929	0	0	0	0	0	0	0	0	0	0	0	0	
17259																											0	0	748	759	0	0	561	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																											0	0	11500	11818	0	0	74775	76565	0	0	0	0	0	0	31505	31922	0	0	0	0	0	0	1460	1484	0	0	0	0	
17978																											57205	58124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																											0	0	0	0	1729	1753	111719	111768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																											0	0	9000	9027	0	0	16850	17274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																											0	0	1027	1067	0	0	2275	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																											0	0	0	0	0	0	7769	7604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																											0	0	18460	18446	1569	1614	23406	24198	0	0	0	0	0	0	0	0	0	0	0	0	560	560	0	0	0	0	0	0	
19972																											0	0	0	0	103	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																											0	0	1402	1415	0	0	3033	3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																											0	0	1576	1639	0	0	6505	6793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857																											0	0	0	0	0	0	1945	2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																											0	0	2550	2560	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																											0	0	32	34	0	0	5576	5740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																											0	0	2200	2247					0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	303	0	0	0	0	
22048																											0	0	7243	7179	0	0	7975	8131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543																											0	0	1752	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																											0	0	0	0	0	0	69	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																											0	0	1232	1260	0	0	27457	27552	0	0	0	0	0	0	9742	9908	0	0	0	0	0	0	4393	4425	0	0	0	0	
23456																											0	0	0	0	0	0	19080	19791	0	0	0	0	0	0	345	347	0	0	0	0	0	0	0	0	0	0	0	0	
23504																											0	0	0	0					0	0	0	0	17021	17524	16683	17049	0	0	0	0	27351	27712	81310	83380	0	0	0	0	
23643																											0	0	13390	13428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																											0	0	0	0	0	0	16894	16804	0	0	0	0	0	0	3723	3740	0	0	0	0	0	0	0	0	0	0	0	0	
24006																											35765	36304	18008	18079	89830	93134	17576	17510	0	0	0	0	44343	45661	4243	4367	0	0	0	0	10376	10836	0	0	0	0	0	0	
24378																											0	0	0	0	0	0	6274	6202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																											0	0	4353	4407	0	0	5158	5447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3006	3069	0	0	0	0	
24659																											1001	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																											0	0	0	0	0	0	20512	20202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																											0	0	0	0	0	0	6107	6410	0	0	0	0	0	0	6401	6702	0	0	0	0	0	0	21897	22149	0	0	0	0	
25357																											0	0	0	0	1925	1967	32545	32858	0	0	0	0	0	0	0	0	0	0	0	0	1568	1562	2034	2029	0	0	0	0	
25647																											0	0	1500	1501					0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	746	0	0	0	0	
26176																											0	0	3014	3089	0	0	7318	7617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																											0	0	14513	14295	0	0	107410	107219	0	0	0	0	0	0	2447	2445	0	0	0	0	0	0	0	0	0	0	0	0	
27070																											0	0	5643	5774	0	0	33575	33899	0	0	0	0	0	0	4499	4551	0	0	0	0	0	0	0	0	0	0	1468	1421	
27548																											0	0	19447	19523					0	0	2006	2088	0	0	2565	2712	0	0	0	0	0	0	4659	4919	0	0	20552	19702	
27614																											0	0	14339	14365	0	0	76618	78575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																											0	0	1993	2014	158	168	46205	48140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																											0	0	3536	3682					0	0	0	0	0	0	2738	2766	0	0	0	0	0	0	0	0	0	0	0	0	
28675																											0	0	2781	2855					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																											0	0	500	500	0	0	4040	4079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																											0	0	44574	44765	0	0	56186	56958	0	0	0	0	0	0	51503	51731	0	0	0	0	0	0	0	0	0	0	0	0	
29878																											0	0	35385	39226					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																											0	0	4670	4687	0	0	88387	90698	0	0	0	0	0	0	8041	8215	0	0	0	0	0	0	1224	1222	0	0	0	0	
30650																											0	0	0	0	0	0	8692	8659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																							
31134																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																											0	0	641	639					0	0	0	0	0	0	22705	23780	0	0	0	0	0	0	0	0	0	0	0	0	
31657																											0	0	0	0	67081	68433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																											0	0	500	500					0	0	0	0	0	0	139	138	0	0	0	0	0	0	0	0	0	0	0	0	
31835																											0	0	11169	11224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																											0	0	0	0	0	0	9281	9344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	258	0	0	0	0	
32766																											0	0	20060	20067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																											0	0	0	0	2	2	631	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614	636	0	0	0	0	
33147																											0	0	516	521	0	0	3946	4017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																											0	0	2234	2255	0	0	0	0	0	0	0	0	0	0	1020	1029	0	0	0	0	0	0	0	0	0	0	0	0	
33268																											0	0	1383	1432	0	0	12047	12267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370																											0	0	0	0	381	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																											0	0	900	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																											0	0	5629	5660					0	0	0	0	0	0	0	0	0	0	0	0	0	0	2907	2894	0	0	0	0	
34425																											0	0	24466	24646	0	0	22463	23102	0	0	0	0	0	0	237	242	0	0	0	0	0	0	12184	12569	0	0	0	0	
34434																											0	0	3552	3533	0	0	9413	9673	0	0	0	0	0	0	1015	1054	0	0	0	0	0	0	247	251	0	0	0	0	
34537																											0	0	9195	9481					0	0	205238	185729	79963	85111	155579	166440	0	0	0	0	6279	6462	6972	6972	0	0	22330	22094	
34555																											0	0	2512	2572					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																											0	0	2000	2005	0	0	14854	14978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011	1009	0	0	0	0	
35057																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																							
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					46718	61969	0	0	39026	42131	2515	2517	0	0	0	0	106139	110006	303931	303151	0	0	0	0	
35646																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																											0	0	1246	1253	0	0	4418	4632	0	0	0	0	0	0	1523	1540	0	0	0	0	0	0	566	556	0	0	0	0	
36456																											0	0	4619	4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																											0	0	2988	3086	0	0	8316	8377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	2263	2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	21371	21534	5181	5311	76040	78307	0	0	0	0	0	0	49744	49947	0	0	0	0	0	0	55109	55225	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	14301	15561	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	251	251					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	10159	10259	0	0	22842	23593	0	0	13453	12133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1838	1894	
38740																											0	0	0	0	0	0	20420	21063	0	0	0	0	0	0	11098	11404	0	0	0	0	0	0	555	557	0	0	0	0	
39327																											0	0	12718	12837	0	0	26705	27295	0	0	0	0	0	0	7676	7761	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	4861	4884	4	4	1462	1511	0	0	262	238	0	0	2674	2739	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											0	0	31885	32426					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	698	714	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	31677	31756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	9498	9640	0	0	4474	4687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	8835	8841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	2642	2629	0	0	2368	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	425	423	0	0	1987	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	8067	8267	0	0	32276	33022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	10772	10716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7322	7672	0	0	0	0	
42420																											0	0	1000	1004					0	0	0	0	0	0	0	0	0	0	0	0	60347	61276	235884	240757	0	0	0	0	
42448																											0	0	34939	35260					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	0	0	0	0	824	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	3000	3037	0	0	4340	4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	0	0	0	0	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	501	516	0	0	2975	3065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	9875	10041	0	0	37990	39184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	5588	5617	0	0	32039	31832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	4236	4202					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	38306	41528	0	0	1062	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	3901	3923	0	0	1415	1425	0	0	0	0	0	0	251	255	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	15017	15136					0	0	0	0	0	0	2206	2245	0	0	0	0	0	0	919	945	0	0	0	0	
45047																											0	0	11104	11183	0	0	6396	6579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	2398	2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	0	0	0	0	28296	29381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	1338	1364	0	0	5033	5256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	407	0	0	0	0	
45551																											0	0	30572	31381	0	0	21168	21358	0	0	0	0	0	0	9572	9841	0	0	0	0	0	0	1630	1680	0	0	0	0	
45560																											9999	10004	15692	15684					0	0	0	0	0	0	2247	2285	0	0	0	0	0	0	20416	20134	0	0	0	0	
45775																											0	0	7999	8012	0	0	7155	7310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	3898	4065	0	0	19560	20218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	904	909	0	0	10464	10734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	1334	1383					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																											0	0	0	0	0	0	376	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																											0	0	3543	3733	0	0	9670	9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057																											0	0	7751	7786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150																											0	0	1590	1620	0	0	1471	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																											0	0	45502	46236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48440																											0	0	1383	1379	0	0	14590	14993	0	0	0	0	0	0	4620	4798	0	0	0	0	0	0	0	0	0	0	0	0	
49054																											0	0	0	0	0	0	1994	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148																											0	0	0	0	0	0	29414	29290	0	0	0	0	0	0	1175	1190	0	0	0	0	0	0	0	0	0	0	0	0	
49241																											12507	12780	18974	19374	1637	1657	2154	2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652																											0	0	9117	9288	0	0	4827	4795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																											0	0	0	0	0	0	3392	3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951																											0	0	2000	2002	0	0	4100	4181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
