"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													465	0	34	328	0	0	0	0	92	11	0	0	0				
242													22	0	0	0	0	0	0	0	22	0	0	0	0				
279													391	0	264	0	50	20	85	0	64	63	0	106	0	IPay Bill Pay	ATM Settlement Account		
354													33	0	5	0	0	0	0	0	4	24	0	0	0				
457													48	0	0	0	0	0	0	0	19	29	0	0	0				
505													3234	0	1007	604	0	782	0	0	66	1464	93	0	0	deferred service fee-FCC			
1155													1835	0	1521	0	0	0	0	0	125	189	0	1343	0				
1351													452	0	40	0	0	40	0	0	288	124	0	0	0	Atm Cardholder in Process			
1454													1748	0	1096	0	0	0	0	0	71	581	0	862	0				
1557													467	0	1	432	0	0	0	0	34	0	0	0	0				
1669													434	0	125	0	0	0	0	0	135	174	0	100	0				
1829													1334	0	175	0	52	0	0	0	887	272	0	0	0				
1856													194	0	0	0	0	0	0	0	112	82	0	0	0				
2040													419	0	85	0	0	0	0	0	192	142	0	0	0				
2161													1675	0	1078	0	0	0	0	0	75	522	0	1078	0				
2376													34212	0	10764	0	0	0	0	0	314	23134	0	9956	0				
2554													19	0	0	0	0	0	0	0	19	0	0	0	0				
2732													1210	0	391	0	32	37	270	0	349	470	0	52	0	atm settlement account	accrued vacation		
2750													118	0	0	0	0	0	0	0	33	75	10	0	0				
3177													9462	0	6776	0	764	0	0	0	6	2680	0	5809	0				
3252													316	0	0	0	0	0	0	0	116	200	0	0	0				
3458													184	0	12	26	0	12	0	0	16	130	0	0	0	Card-Holder in Process			
3720													1633	0	0	0	0	0	0	0	25	1608	0	0	0				
3971													16109	0	10072	0	2876	4184	0	0	296	5681	60	2853	0	Unearned Revenues			
4156													689	0	400	112	127	0	0	0	100	77	0	0	0				
4231													326	0	0	0	0	0	0	0	251	75	0	0	0				
4437													999	0	527	0	0	398	0	0	62	410	0	0	0	ACCRUED PENSION BENEFIT OBLIGATION			
4839													1536	387	387	0	0	0	0	0	204	945	0	0	0				
5005													4384	0	166	0	0	0	0	0	39	4179	0	153	0				
5069													3228	0	812	0	700	0	0	0	949	1267	200	0	0				
5135													1307	0	397	0	0	0	0	0	206	704	0	397	0				
5210													6810	0	5005	0	0	0	0	0	919	809	77	1545	0				
5461													3207	0	1921	0	118	0	0	0	7	990	289	1791	0				
5751													1319	0	1152	98	0	462	0	0	45	24	0	664	0	Post Retirement Benefit Costs			
6039													157	0	0	0	0	0	0	0	72	85	0	0	0				
6141													29	0	0	0	0	0	0	0	29	0	0	0	0				
6329													1810	0	1245	0	8	0	0	0	228	337	0	1237	0				
7009													13611	0	5299	19	0	2257	3031	0	4	8289	0	0	0	Brokers Payable	Deferred Income		
7045													1066	0	0	683	0	0	0	0	66	317	0	0	0				
7072													3985	0	2420	0	0	0	0	0	2	1563	0	2269	0				
7157													216	0	16	19	0	0	0	0	45	136	0	0	0				
7456													60	0	0	0	0	0	0	0	30	30	0	0	0				
7634													101	0	30	0	0	30	0	0	53	18	0	0	0	Net EFT Settlement			
8033													1668	0	1387	0	88	28	3	0	255	26	0	1268	0	ACCRUED INTEREST PAYABLE - FHLB	OTHER LIABILITIES		
8462													88	0	0	0	0	0	0	0	88	0	0	0	0				
8631													396	0	329	0	0	0	0	0	27	40	0	308	0				
9357													2358	0	1528	0	0	0	0	0	14	816	0	1150	0				
9553													958	0	400	0	0	400	0	0	38	520	0	0	0	Nebraska Fund XV Investment			
9807													14711	0	8514	0	0	682	1257	0	460	4737	1000	0	6515	REVERSE MORTGAGE INSURANCE	LITIGATION SETTLEMENT		
9955													92	0	0	5	0	0	0	0	22	65	0	0	0				
10250													856	0	561	0	0	0	0	0	266	29	0	166	0				
10849													813	0	717	0	20	0	0	0	56	40	0	0	524				
10858													4357	0	454	1366	423	0	0	0	74	2423	40	0	0				
11145													1037	0	0	0	0	0	0	0	49	988	0	0	0				
11275													11985	0	5198	0	0	0	0	0	552	6235	0	0	0				
11640													1776	0	826	65	0	0	0	0	717	168	0	826	0				
11837													437	0	1	0	0	0	0	0	22	414	0	0	0				
12030													1553	0	1215	0	321	0	0	0	215	123	0	893	0				
12142													2654	0	2194	332	0	0	0	0	128	0	0	1763	0				
12179													824	0	638	0	20	0	0	0	1	185	0	605	0				
12245													702	0	212	71	0	0	0	0	89	330	0	204	0				
12311	720128	0	336426	0	160819	0	0	0	329560	40651	0	0									13491								
12647													144	0	0	0	0	0	0	0	71	73	0	0	0				
12656													91	0	0	0	0	0	0	0	24	67	0	0	0				
12937													2998	0	69	2590	0	0	0	0	139	200	0	0	0				
12946													6018	0	5184	0	0	0	0	0	445	389	0	4950	0				
12955													314	0	24	0	0	0	0	0	46	244	0	0	0				
13103													24470	0	22033	0	0	20418	0	0	222	2207	8	0	0	Defined Benefit Retirement Plan Liability			
13251													61	0	43	0	0	0	0	0	18	0	0	0	0				
13457													137	0	37	94	37	0	0	0	6	0	0	0	0				
14052													65	0	5	0	0	0	0	0	30	30	0	0	0				
14155													632	0	182	0	0	0	0	0	72	378	0	182	0				
14650													449	0	187	0	0	0	0	0	3	259	0	187	0				
14753													435	0	0	393	0	0	0	0	40	2	0	0	0				
14865													1932	0	1134	0	0	0	0	0	83	690	25	757	0				
14977													73	0	25	0	0	0	0	0	30	18	0	25	0				
16458													623	0	16	35	0	0	0	0	152	420	0	0	0				
16551													222	0	0	0	0	0	0	0	194	28	0	0	0				
16748													627	0	224	22	0	0	0	0	27	339	15	187	0				
16944													48	0	0	32	0	0	0	0	16	0	0	0	0				
16953													55	0	0	0	0	0	0	0	55	0	0	0	0				
17110													2864	0	484	0	193	251	0	0	36	2320	24	0	0	DEFERED TENANT IMPROVEMENT LIABILITY			
17147													27138	0	6552	0	0	0	0	0	1221	19365	0	0	6434				
17259													1658	0	1012	0	0	0	0	0	38	608	0	1012	0				
17464													24407	0	1147	2257	261	0	0	0	207	20356	440	0	0				
17950													2552	0	1038	1159	43	0	0	0	91	135	129	916	0				
17978													498	0	365	0	49	316	0	0	4	129	0	0	0	Deferred Gains on the Sale of Other Real Estate			
18050													3803	2071	2820	0	0	0	0	0	116	867	0	0	0				
18135													521	0	10	0	0	0	0	0	128	383	0	0	0				
18377													79	0	35	0	0	0	0	0	29	15	0	0	0				
18827													2136	0	1802	0	0	0	0	0	185	149	0	0	0				
18836													1390	0	723	0	0	0	0	0	73	594	0	611	0				
18854													3115	0	2967	0	6	918	588	545	138	10	0	618	0	CASHIERS CHECKS OUTSTANDING	DEFERRED FEE RESERVE	LAS AUTO PART PAYMENTS	
19356													872	0	750	0	0	0	0	0	33	89	0	748	0				
19730													12077	0	17	0	5	0	0	0	466	11594	0	0	0				
19936													640	0	502	0	0	0	0	0	65	73	0	449	0				
19972													758	0	755	0	0	755	0	0	1	2	0	0	0	accrued life insurance exp			
20053													335	0	114	0	0	25	43	0	46	175	0	0	0	Unrealized Tax on AFS Securities	Audit/Accounting/Directors' Fees		
20512													5754	0	5242	0	0	0	0	0	28	481	3	0	0				
20633													2060	0	41	0	0	0	0	0	212	1807	0	0	0				
20857													123	0	26	0	0	0	0	0	97	0	0	26	0				
21256													4	0	0	0	0	0	0	0	4	0	0	0	0				
21359													32	0	0	0	0	0	0	0	11	21	0	0	0				
21630													365	0	152	0	36	74	35	0	27	186	0	0	0	Due to Holding company	Due to Affiliates		
21658													1165	0	859	0	0	0	0	0	110	196	0	859	0				
22048													1308	0	774	188	25	0	0	0	141	205	0	719	0				
22543													355	0	0	0	0	0	0	0	21	334	0	0	0				
22552													338	0	158	0	0	158	0	0	73	107	0	0	0	AG BMP			
22730													553	0	199	161	98	0	0	0	21	169	3	0	0				
22936													920	0	538	2	0	333	0	0	91	289	0	0	0	ATM Suspense			
23045													69	0	57	0	20	0	0	0	10	2	0	0	0				
23456													167	0	0	0	0	0	0	0	153	14	0	0	0				
23504													6864	0	4004	0	0	1100	0	0	105	2730	25	2103	0	DEFERRED LEASE OBLIGATION			
23540													1214	0	4	914	0	0	0	0	57	239	0	0	0				
23643													535	0	424	0	0	0	0	0	108	3	0	368	0				
23755													967	0	0	0	0	0	0	0	67	900	0	0	0				
24006													7442	0	663	0	0	439	0	0	2	6777	0	161	0	Suspense Payable			
24378													154	0	1	0	0	0	0	0	1	152	0	0	0				
24453													759	0	133	0	0	94	0	0	39	587	0	0	0	DEFERRED GAIN			
24659													68	0	52	0	0	52	0	0	16	0	0	0	0	AGBMP			
24668													371	0	166	0	0	0	0	0	65	140	0	145	0				
24855													24	0	0	1	0	0	0	0	5	18	0	0	0				
24949													4728	0	3571	0	3571	0	0	0	427	730	0	0	0				
25357													96	0	75	0	61	14	0	0	21	0	0	0	0	Suspense Loan			
25647													184	0	0	0	0	0	0	0	52	132	0	0	0				
26176													2636	0	1349	0	0	0	0	0	23	1226	38	1010	0		0		
26242													1110	0	0	577	0	0	0	0	85	420	28	0	0				
26457													81	0	0	14	0	0	0	0	16	51	0	0	0				
26765													1587	0	968	0	0	622	0	0	79	351	189	0	0	Accumulated pension benefits obligations			
26859													1514	0	1	0	0	0	0	0	77	1395	41	0	0				
27070													1823	0	48	490	0	0	0	0	371	914	0	0	0	Items in Transit			
27548													2482	0	1500	13	0	0	0	0	303	666	0	705	0				
27614													4017	0	1297	2099	0	486	0	0	158	463	0	761	0	ATM Settlement			
27847													1213	0	586	0	0	0	0	0	155	472	0	547	0				
28013													18575	0	13649	0	0	7390	0	0	10	4568	348	0	0	pensions and other postretirement benefits			
28152													394	0	366	0	0	0	0	0	9	19	0	358	0				
28255													341	0	4	0	0	0	0	0	103	234	0	0	0				
28349													161	0	85	0	0	0	0	0	66	10	0	0	0				
28406													67907	0	58093	3699	0	55392	0	0	16	6069	30	0	0	Due to Broker			
28572													221	0	124	0	96	0	0	0	1	96	0	0	0				
28675													739	0	6	564	0	0	0	0	1	168	0	0	0				
28732													1502	0	1397	0	0	0	0	0	71	34	0	1326	0				
29104													10078	28	8792	0	799	6499	0	0	192	884	210	0	0	Accrued Pension			
29476													63	0	6	0	6	0	0	0	21	36	0	0	0				
29636													7440	0	5927	0	0	0	0	0	321	1192	0	5918	0				
29878													21406	0	21021	0	20924	61	36	0	41	344	0	0	0	Abandoned Property	Unapplied Mtg Payments		
29953													142	0	10	0	0	0	0	0	32	100	0	0	0				
30052													177	0	38	128	26	0	0	0	3	8	0	12	0				
30418													11115	0	1921	4597	1008	169	537	149	2323	2274	0	0	0	Escheatment	Estimated Borrower Benefits on FFEL Loans.	CD and Savings Deposit Advance Received	
30502													4266	0	2845	0	0	2169	0	0	120	1237	64	0	0	Unfunded pension liability			
30650													240	0	31	0	0	0	0	0	154	55	0	0	0				
30810													2933906	0	495930	0	0	398681	0	0	95170	2342806	0	0	0	Merchant settlement			
30874													3376	0	915	0	915	0	0	0	51	2410	0	0	0				
31134													1854	0	1508	143	13	853	618	0	128	75	0	0	0	Index Liability Plan	Split Dollar Ins Liability		
31255													6848	0	3847	0	0	2205	0	0	118	2883	0	0	0	factored loans reserves payable			
31657													282	0	235	0	0	58	99	0	39	8	0	0	0	OD Contra	Mastercard Drafts	Escrow	
31826													4257	0	3539	0	0	0	0	0	66	652	0	0	0				
